original,translated,reference,context_languages,strategy,bleu
PAGER,AFFICHEUR,PAGINADOR,DE,LLAMA,0.0
use program PAGER to display output,utilize do programa AFFICHEUR para o display da saída.,usa o programa PAGINADOR para exibir a saída,DE,LLAMA,5.934202609760488
STRING,CADÊNCIA CHAÎNE,TEXTO,DE,LLAMA,0.0
provide the `less' pager with a prompt,Forneça uma mensagem de prompt para o programa 'less' em português.,"fornece ao paginador ""less"" com uma pergunta",DE,LLAMA,3.3864985683445354
display ASCII translation of certain latin1 chars,exibir equivalentes ASCII de certos caracteres latinos1,exibe a tradução ASCII de certos caracteres latin1,DE,LLAMA,35.64026463354184
turn off hyphenation,desabilitar a césure,desliga hifenização,DE,LLAMA,0.0
turn off justification,desabilitar a justificação do texto,desliga justificação,DE,LLAMA,10.682175159905848
"STRING indicates which preprocessors to run:
e - [n]eqn, p - pic, t - tbl,
g - grap, r - refer, v - vgrind","CÁLCULO indique os pré-processadores a utilizar : 
 e - eqn, p - pic, t - tbl, 
 g - gráp, r - refer, v - vgrind","TEXTO indica quais pré-processadores serão executados:
e - [n]eqn, p - pic, t - tbl,
g - grap, r - refer, v - vgrind",DE,LLAMA,58.41371647621918
use %s to format pages,utilize o utilitário %s para formatar as páginas.,usa %s para formatar páginas,DE,LLAMA,27.77619034011791
DEVICE,Périfré,DISPOSITIVO,DE,LLAMA,0.0
use %s with selected device,utilize %s com o dispositivo selecionado.,usa %s com o dispositivo selecionado,DE,LLAMA,68.037493331712
BROWSER,Navegador,NAVEGADOR,DE,LLAMA,0.0
use %s or BROWSER to display HTML output,%s ou NAVIGATOR para exibição de HTML.,usa %s ou NAVEGADOR para exibir a saída HTML,DE,LLAMA,18.04438612975343
RESOLUTION,RESOLUÇÃO,RESOLUÇÃO,DE,LLAMA,100.00000000000004
"use groff and display through gxditview (X11):
-X = -TX75, -X100 = -TX100, -X100-12 = -TX100-12","utilize o groff e exiba com gxditview (X11):
-X = -TX75, -X100 = -TX100, -X100-12 = -TX100-12","usa groff e exibe por meio de gxditview (X11):
-X = -TX75, -X100 = -TX100, -X100-12 = -TX100-12",DE,LLAMA,75.31418541967737
use groff and force it to produce ditroff,utilize o groff e forçar a produção de ditroff.,usa groff e força-o a produzir ditroff,DE,LLAMA,9.980099403873663
"No manual entry for %s
",Nenhum manual de instruções para %s disponível,"Nenhuma entrada de manual para %s
",DE,LLAMA,23.356898886410015
"(Alternatively, what manual page do you want from section %s?)
","(Sinon, quelle page de manuel de la section %s voulez-vous ?)","(Alternativamente, qual a página de manual desejada da seção %s?)
",DE,LLAMA,8.549161846379198
"What manual page do you want?
",Qual a página do manual você deseja ler?,"Qual a página de manual desejada?
",DE,LLAMA,20.164945583740657
"No manual entry for %s in section %s
",Nenhum manual de entrada para %s na seção %s disponível.,"Nenhuma entrada de manual para %s na seção %s
",DE,LLAMA,51.424016050282624
"See '%s' for help when manual pages are not available.
","Siehe auch »%s« para obter ajuda, quando as páginas do manual não estão disponíveis.","Veja ""%s"" para ajuda quando as páginas de manual não estiverem disponíveis.
",DE,LLAMA,12.846189726767717
ignoring unknown preprocessor `%c',"O pré-processador ""%c"" é desconhecido e ignorado.","ignorando pré-processador desconhecido ""%c""",DE,LLAMA,25.965358893403383
can't rename %s to %s,não é possível renomear %s em %s,não foi possível renomear %s para %s,DE,LLAMA,36.88939732334405
can't set times on %s,não é possível alterar a data de %s,não foi possível definir os horários de %s,DE,LLAMA,20.164945583740657
can't unlink %s,%s não pode ser excluído.,não foi possível remover o link %s,DE,LLAMA,12.600736402830258
can't create temporary cat for %s,impossível criar uma página temporária de cat para %s,não foi possível criar o cat temporário para %s,DE,LLAMA,17.747405280050266
can't create temporary directory,não é possível criar o diretório temporário.,não foi possível criar o diretório temporário,DE,LLAMA,54.10822690539397
can't open temporary file %s,não é possível abrir o arquivo temporário %s,não foi possível abrir o arquivo temporário %s,DE,LLAMA,75.06238537503395
can't remove directory %s,não é possível remover o diretório %s,não foi possível remover o diretório %s,DE,LLAMA,70.71067811865478
"--Man-- next: %s [ view (return) | skip (Ctrl-D) | quit (Ctrl-C) ]
","--Man-- próximo: %s [ mostrar (Retorno) | pular (Ctrl+D) | sair (Ctrl+C) ]
","--Man-- próxima: %s [ ver (Enter) | pular (Ctrl-D) | sair (Ctrl-C) ]
",DE,LLAMA,31.208484537307275
"
cannot write to %s in catman mode",impossível escrever no modo catman para o arquivo %s,"
não foi possível escrever em %s no modo catman",DE,LLAMA,20.556680845025987
Can't convert %s to cat name,impossível converter %s em nome de página préformatada,Não foi possível converter %s para um nome cat,DE,LLAMA,17.0653267718276
"%s: relying on whatis refs is deprecated
",%s: não é recomendado confiar em referências de whatis,"%s: o uso de whatis refs está obsoleto
",DE,LLAMA,17.542198478193427
mandb command failed with exit status %d,Comando `mandb` falhou com o código de retorno %d.,o comando mandb falhou com status de saída %d,DE,LLAMA,10.04916995660316
internal error: candidate type %d out of range,erro interno: o tipo candidato %d está fora do alcance,erro interno: tipo de candidato %d fora da faixa,DE,LLAMA,22.781556051062047
 Manual page ,Página de manual, Página de manual ,DE,LLAMA,100.00000000000004
CODE,KODIERUNG,CÓDIGO,DE,LLAMA,0.0
encoding for output,codificação de exibição,codificação para a saída,DE,LLAMA,19.716118825581447
produce fewer warnings,crie menos avisos,produz menos avisos,DE,LLAMA,55.03212081491043
must specify an output encoding,a codificação de saída deve ser especificada.,deve-se especificar uma codificação de saída,DE,LLAMA,20.556680845025987
can't remove %s,%s não pode ser removido,não foi possível remover %s,DE,LLAMA,17.965205598154213
can't write to standard output,não é possível escrever para a saída padrão,não foi possível escrever para a saída padrão,DE,LLAMA,70.71067811865478
iconv: incomplete character at end of buffer,iconv: caractere incompleto no final do buffer,iconv: caractere incompleto no final do buffer,DE,LLAMA,100.00000000000004
[-f CODE[:...]] -t CODE [FILENAME],[-f CODE[:...]] -t CODE [NOM_DE_FICHIER],[-f CÓDIGO[:...]] -t CÓDIGO [NOME-DE-ARQUIVO],DE,LLAMA,41.94685158262142
CODE[:...],Codificação[: ...],CÓDIGO[:...],DE,LLAMA,80.91067115702207
possible encodings of original text,codificações possíveis do texto original,codificações possíveis do texto original,DE,LLAMA,100.00000000000004
[MANPATH],[MANPATH] -> [HANDBUCHPFAD],[CAMINHO-MAN],DE,LLAMA,6.567274736060395
"work quietly, except for 'bogus' warning",não exibe nada além de avisos de dysfunção,"trabalha silenciosamente, exceto para aviso de erro",DE,LLAMA,5.522397783539471
don't look for or add stray cats to the dbs,não procure nem adicione arquivos parasitários do comando 'cat' na base de dados.,não procura ou adiciona cats errantes aos bancos de dados,DE,LLAMA,6.285596338261262
don't purge obsolete entries from the dbs,Não remova as entradas obsoletas da base de dados.,não descarta entradas obsoletas dos bancos de dados,DE,LLAMA,11.868405219520975
produce user databases only,produz apenas as bases de usuário,produz apenas bancos de dados de usuário,DE,LLAMA,19.43309443637608
"create dbs from scratch, rather than updating","crie as bases do começo, em vez de uma atualização","cria banco de dados do zero, ao invés de atualizá-los",DE,LLAMA,4.9323515694897075
check manual pages for correctness,verificar a validade das páginas de manual do DE,verifica a exatidão de páginas de manual,DE,LLAMA,19.070828081828378
FILENAME,NOM_DE_FICHIER,NOME-DE-ARQUIVO,DE,LLAMA,0.0
update just the entry for this filename,atualize apenas a entrada correspondente ao este nome de arquivo,atualiza apenas a entrada deste nome de arquivo,DE,LLAMA,26.269098944241577
can't write to %s,não é possível escrever no %s,não posso escrever em %s,DE,LLAMA,15.619699684601283
can't read from %s,%s não pode ser lido,não foi possível ler de %s,DE,LLAMA,15.207218222740094
"Processing manual pages under %s...
","Tratamento das páginas do manual sob %s...
","Processando as páginas de manual sob %s...
",DE,LLAMA,59.00468726392806
"Removing obsolete cat directory %s...
","Remoção do diretório de cat obsoleto %s... 
","Removendo diretório cat obsoleto %s...
",DE,LLAMA,59.00468726392806
"warning: no MANDB_MAP directives in %s, using your manpath","Atenção: não há diretivas MANDB_MAP no %s, seu caminho do manual é utilizado","aviso: nenhuma diretiva MANDB_MAP em %s, usando o seu caminho man",DE,LLAMA,15.733304984782075
No databases created.,Nenhuma base de dados foi criada.,Nenhum banco de dados criado.,DE,LLAMA,14.535768424205482
can't make sense of the manpath configuration file %s,o arquivo de configuração do caminho da mão %s é estranho.,não há sentido algum no arquivo de configuração de caminho man %s,DE,LLAMA,15.133218633429316
warning: %s,Atenção: %s,aviso: %s,DE,LLAMA,59.460355750136046
warning: %s isn't a directory,Atenção: %s não é um diretório,aviso: %s não é um diretório,DE,LLAMA,84.08964152537145
warning: $PATH not set,Atenção: a variável $PATH não está posicionada,aviso: $PATH não definido,DE,LLAMA,19.070828081828378
warning: empty $PATH,Atenção: a variável $PATH está vazia,aviso: $PATH vazio,DE,LLAMA,12.22307556087252
"warning: $MANPATH set, prepending %s","atenção: a variável $MANPATH está posicionada, ela é precedida por %s","aviso: $MANPATH definido, acrescentando %s ao início",DE,LLAMA,8.225964699966553
"warning: $MANPATH set, appending %s",atenção: a variável $MANPATH está posicionada e é seguida por %s,"aviso: $MANPATH definido, acrescentando %s ao final",DE,LLAMA,8.493098745313148
"warning: $MANPATH set, inserting %s","Atenção: $MANPATH está configurado, %s será inserido","aviso: $MANPATH definido, inserindo %s",DE,LLAMA,18.36028134946796
"warning: $MANPATH set, ignoring %s","Atenção: $MANPATH está configurado, %s é ignorado.","aviso: $MANPATH definido, ignorando %s",DE,LLAMA,16.59038701421971
can't parse directory list `%s',não é possível percorrer a lista de diretórios '\%s',"não foi possível analisar a lista de diretórios ""%s""",DE,LLAMA,24.384183193426086
can't open the manpath configuration file %s,impossível abrir a configuração de manpath %s,não foi possível abrir o arquivo de configuração do caminho man %s,DE,LLAMA,7.433761660133445
warning: mandatory directory %s doesn't exist,Atenção: o diretório %s não existe,aviso: diretório obrigatório %s não existe,DE,LLAMA,38.260294162784454
warning: %s does not begin with %s,Atenção: %s não começa com %s,aviso: %s não começa com %s,DE,LLAMA,86.33400213704509
show relative catpaths,"exibir os caminhos de acesso relativos às páginas ""çatas"".",mostra caminhos cat relativos,DE,LLAMA,4.02724819242185
show the entire global manpath,exibir o caminho completo para as páginas do manual global (MANPATH),mostra o caminho man global inteiro,DE,LLAMA,6.837203339116283
warning: no global manpaths set in config file %s,Atenção: nenhum caminho de páginas do manual (MANPATH) definido na configuração %s,aviso: nenhum caminho man global definido no arquivo de configuração %s,DE,LLAMA,16.451929399933114
"Checking for stray cats under %s...
",Procuração de arquivos préformatados sem fontes sob %s…,"Verificando por cats errantes sob %s...
",DE,LLAMA,8.532663385913803
warning: %s is a dangling symlink,Atenção: %s é um link simbólico flutuante,aviso: %s é um link simbólico perdido,DE,LLAMA,72.59795291154772
can't resolve %s,%s não pode ser resolvido.,não foi possível resolver %s,DE,LLAMA,14.535768424205482
%s is self referencing,%s se auto-referencia,%s referencia a si mesmo,DE,LLAMA,19.37692912686648
KEYWORD...,MOT-CLEF ... DE SCHLÜSSELWORT ...,PALAVRA-CHAVE...,DE,LLAMA,17.747405280050266
The --regex option is enabled by default.,A opção --regex está habilitada por padrão.,A opção --regex está habilitada por padrão.,DE,LLAMA,100.00000000000004
print verbose warning messages,affiche des messages d'avertissement étendus,emite mensagens de aviso detalhadas,DE,LLAMA,0.0
interpret each keyword as a regex,interpretar cada palavra-chave como uma expressão regular,interpreta cada palavra-chave como uma expressão regular,DE,LLAMA,80.91067115702207
search each keyword for exact match,buscar correspondência exata para cada palavra-chave,pesquisa cada palavra-chave por correspondência exata,DE,LLAMA,22.957488466614336
the keyword(s) contain wildcards,as palavras-chave contêm jogos de letras,a(s) palavra-chave(s) não podem conter caracteres coringas,DE,LLAMA,0.0
require all keywords to match,todos os palavrões devem corresponder,exige correspondência de todas as palavra-chaves,DE,LLAMA,0.0
do not trim output to terminal width,não reduz a exibição à largura do terminal,não corta a saída para a largura do terminal,DE,LLAMA,20.612390921238426
search only these sections (colon-separated),recherche limitée à ces sections (séparées par des deux-points),pesquisa apenas nestas seções (separadas por dois-pontos),DE,LLAMA,4.456882760699063
define the locale for this search,defina a localização para esta pesquisa,define a localidade para esta pesquisa,DE,LLAMA,32.46679154750991
"%s what?
","%s comentar?
","%s o quê?
",DE,LLAMA,27.534765745159184
warning: %s contains a pointer loop,Atenção: %s contém uma referência circular,aviso: %s contém um laço de ponteiros,DE,LLAMA,30.509752160562883
(unknown subject),(tema desconhecido),(assunto desconhecido),DE,LLAMA,35.35533905932737
"%s: nothing appropriate.
",%s: nada adequado.,"%s: nada apropriado.
",DE,LLAMA,53.7284965911771
%s:%d: .so requests nested too deeply or are recursive,%s:%d: requetes .so imbriquées excessivement profondément ou récursivement,%s:%d: requisições de .so aninhadas com muita profundidade ou são recursivas,DE,LLAMA,32.709154517102014
%s:%d: warning: failed .so request,%s:%d: Atenção: requisição para o arquivo .so falhou,%s:%d: aviso: requisição .so falhou,DE,LLAMA,44.80304273880272
"%s:%d: warning: newline in .so request, ignoring","%s:%d: Atenção: Retorno à linha em requisição .so, ignorada","%s:%d: aviso: nova-linha na requisição de .so, ignorando",DE,LLAMA,37.709297891717654
"%s:%d: warning: newline in .lf request, ignoring","%s:%d: Atenção: Retorno à linha em requisição .lf, ignorado","%s:%d: aviso: nova-linha na requisição de .lf, ignorando",DE,LLAMA,37.709297891717654
%s:%d: unterminated quote in roff request,"%s:%d: guilhetes não fechadas em uma requisição roff
",%s:%d: aspas não terminadas na requisição de roff,DE,LLAMA,42.11813371894876
compatibility switch (ignored),alterações de compatibilidade (ignoradas),troca de compatibilidade (ignorado),DE,LLAMA,32.46679154750991
