original,translated,reference,context_languages,strategy,bleu
cannot read database %s,não foi possível obter estado (stat) da base de dados %s,não foi possível ler o banco de dados %s,"RU,ES",LLAMA,25.712008025141323
unable to update %s,não foi possível atualizar %s,não foi possível de atualizar %s,"RU,ES",LLAMA,43.01250851313264
warning: %s/man%s/%s.%s*: competing extensions,préaude: %s/man%s/%s.%s*: extensões em conflito,aviso: %s/man%s/%s.%s*: extensões conflitantes,"RU,ES",LLAMA,82.77932960330115
can't update index cache %s,não foi possível atualizar o cache de índices %s,não foi possível atualizar cache de índice %s,"RU,ES",LLAMA,35.494810560100525
warning: %s: bad symlink or ROFF `.so' request,atenção: %s: símbolo de ligação ou diretiva ROFF '*.so' incorreto,"aviso: %s: link simbólico ruim ou requisição "".so"" ROFF","RU,ES",LLAMA,17.609282679116177
warning: %s: ignoring empty file,aviso: %s: ignorando arquivo vazio,aviso: %s: ignorando arquivo vazio,"RU,ES",LLAMA,100.00000000000004
warning: %s: whatis parse for %s(%s) failed,atenção: %s: a pesquisa de whatis no diretório %s(%s) falhou,aviso: %s: análise por whatis para %s(%s) falhou,"RU,ES",LLAMA,47.63100914774511
can't search directory %s,não foi possível encontrar o diretório %s,não foi possível pesquisar no diretório %s,"RU,ES",LLAMA,34.57207846419412
can't chown %s,não foi possível alterar o proprietário do arquivo %s,não foi possível fazer chown em %s,"RU,ES",LLAMA,19.64073254502565
warning: cannot create catdir %s,préstape para acesso rápido ao sistema operacional do Linux (PREP): não é possível criar o diretório de páginas pré-formatadas %s,aviso: não foi possível criar o catdir %s,"RU,ES",LLAMA,8.607692533178168
can't chmod %s,não foi possível alterar os direitos de %s,não foi possível fazer chmod em %s,"RU,ES",LLAMA,22.31618068926665
can't change to directory %s,não foi possível ir para o diretório %s,não foi possível mudar para o diretório %s,"RU,ES",LLAMA,59.694917920196445
can't create index cache %s,não foi possível criar o cache de índices %s,não foi possível criar cache de índice %s,"RU,ES",LLAMA,35.494810560100525
Updating index cache for path `%s/%s'. Wait...,Atualização do cache de indexação para o caminho `%s/%s'. Aguarde...,"Atualizando o cache de índice para o caminho ""%s/%s"". Aguarde...","RU,ES",LLAMA,38.48963373212608
"done.
",terminado.,"feito.
","RU,ES",LLAMA,49.99999999999999
"Purging old database entries in %s...
",Efetivar as entradas desnecessárias da %s em curso...,"Descartando entradas antigas de banco de dados em %s...
","RU,ES",LLAMA,15.8636093934526
warning: failed to store entry for %s(%s),atenção: impossível armazenar a entrada para %s(%s),aviso: falha ao armazenar entradas para %s(%s),"RU,ES",LLAMA,50.08718428920986
PATH SECTION NAME,Nome da Secção de Caminho químico,CAMINHO SEÇÃO NOME,"RU,ES",LLAMA,0.0
EXTENSION,EXTENSION,EXTENSÃO,"RU,ES",LLAMA,0.0
limit search to extension type EXTENSION,limite a pesquisa apenas para arquivos com extensão EXTENSION,limita a pesquisa ao tipo de extensão EXTENSÃO,"RU,ES",LLAMA,10.552670315936318
look for pages case-insensitively (default),pesquisar as páginas sem distinguir maiúsculas e minúsculas (padrão),procura por páginas sem diferenciar maiúsculo de minúsculo (padrão),"RU,ES",LLAMA,17.542198478193427
look for pages case-sensitively,"realizar a pesquisa das páginas, distinguindo entre maiúsculas e minúsculas.",procura por páginas diferenciando maiúsculo de minúsculo,"RU,ES",LLAMA,3.3864985683445354
interpret page name as a regex,considere o nome da página como uma expressão regular,interpreta o nome da páginas como uma expressão regular,"RU,ES",LLAMA,43.167001068522545
the page name contains wildcards,o nome da página contém caracteres de jogo,o nome da página contém caracteres curingas,"RU,ES",LLAMA,68.037493331712
can't open %s,não foi possível abrir %s,não foi possível abrir %s,"RU,ES",LLAMA,100.00000000000004
FILE...,FICHERO...,ARQUIVO...,"RU,ES",LLAMA,59.460355750136046
The defaults are --man and --whatis.,As opções padrão são --man e --whatis.,Os padrões são --man e --whatis.,"RU,ES",LLAMA,51.697315395717055
parse as man page,lê os arquivos como páginas de manuales,analisa como uma página man,"RU,ES",LLAMA,6.567274736060395
parse as cat page,lida com os arquivos como páginas préformatadas,analisa como uma página cat,"RU,ES",LLAMA,6.567274736060395
show whatis information,exibir informações como whatis,mostra informação whatis,"RU,ES",LLAMA,15.97357760615681
show guessed series of preprocessing filters,exibir a lista suposta de filtros de pré-processamento,mostra séries adivinhadas de filtros de pré-processamento,"RU,ES",LLAMA,34.57207846419409
ENCODING,ENCODAGE,CODIFICAÇÃO,"RU,ES",LLAMA,0.0
use selected output encoding,utilize a codificação de saída escolhida,usa a codificação de saída selecionada,"RU,ES",LLAMA,50.81327481546149
%s: incompatible options,%s: opções incompatíveis,%s: opções incompatíveis,"RU,ES",LLAMA,100.00000000000004
command exited with status %d: %s,comando concluído com código de retorno %d: %s,o comando saiu com status %d: %s,"RU,ES",LLAMA,38.16330911371339
[SECTION] PAGE...,[СЕКЦИЯ] Página...,[SEÇÃO] PÁGINA...,"RU,ES",LLAMA,27.77619034011791
reset all options to their default values,reinicializa as opções para seus valores padrão,redefine todas opções para seus valores padrão,"RU,ES",LLAMA,61.47881529512643
WARNINGS,AVISOS,AVISOS,"RU,ES",LLAMA,100.00000000000004
enable warnings from groff,enviar alertas ativos de groff,habilita avisos do groff,"RU,ES",LLAMA,10.682175159905848
Main modes of operation:,Modos operacionais principais:,Modos principais de operação:,"RU,ES",LLAMA,16.37226966703825
equivalent to whatis,equivalente a whatis,equivalente a whatis,"RU,ES",LLAMA,100.00000000000004
equivalent to apropos,equivalente a apropos,equivalente a apropos,"RU,ES",LLAMA,100.00000000000004
search for text in all pages,busca texto em todas as páginas,pesquisa pelo texto em todas as páginas,"RU,ES",LLAMA,64.31870218238025
print physical location of man page(s),exibir o localização das páginas do manual,emite localização física da(s) página(s) man,"RU,ES",LLAMA,3.2149545730574576
print physical location of cat file(s),exibir o local físico dos arquivos cat,emite localização física do(s) arquivo(s) cat,"RU,ES",LLAMA,3.2149545730574576
interpret PAGE argument(s) as local filename(s),interpreta o argumento PAGE como nome de arquivo,interpreta argumento(s) PÁGINA como nome(s) de arquivo(s) local(is),"RU,ES",LLAMA,3.8570367021898537
used by catman to reformat out of date cat pages,utilizado por Catman para reformatear as páginas cat muito antigas.,usado por catman para reformatar páginas cat desatualizadas,"RU,ES",LLAMA,8.913765521398126
output source page encoded in ENCODING,exibir a fonte do código convertida em ENCODAGE,emite a página fonte codificada em CODIFICAÇÃO,"RU,ES",LLAMA,7.267884212102741
Finding manual pages:,Pesquisa de páginas do manual:,Localizando as páginas de manual:,"RU,ES",LLAMA,19.304869754804482
LOCALE,LOCALE,LOCALIDADE,"RU,ES",LLAMA,0.0
define the locale for this particular man search,defina a localização para esta pesquisa de manual,define a localidade para esta pesquisa de man em particular,"RU,ES",LLAMA,28.46946938149361
SYSTEM,Sistema,SISTEMA,"RU,ES",LLAMA,0.0
use manual pages from other systems,utilize as páginas de manual de outros sistemas,usa páginas de manual para outros sistemas,"RU,ES",LLAMA,25.848657697858535
LIST,LISTA,LISTA,"RU,ES",LLAMA,100.00000000000004
use colon separated section list,utilize a lista de seções separadas por dois pontos.,usa lista de seções separada por dois-pontos,"RU,ES",LLAMA,16.784459625186194
show all pages matching regex,mostra todas as páginas correspondentes à expressão regular,mostra todas as páginas que coincidem com a expressão regular,"RU,ES",LLAMA,32.01911827891038
show all pages matching wildcard,mostra todas as páginas correspondentes ao caractere joker,mostra todas as páginas que coincidem com o caractere curinga,"RU,ES",LLAMA,28.46946938149361
"make --regex and --wildcard match page names only, not descriptions","correspondem apenas aos nomes de páginas com --regex e --wildcard, não às descrições.","faz --regex e --wildcard coincidirem apenas nomes de páginas, e não descrições","RU,ES",LLAMA,18.69300079996002
find all matching manual pages,encontra todas as páginas correspondentes,localiza todas as páginas de manual correspondentes,"RU,ES",LLAMA,28.641904579795423
force a cache consistency check,forçar uma verificação de consistência do cache,força uma verificação de consistência de cache,"RU,ES",LLAMA,43.47208719449914
"don't try subpages, e.g. 'man foo bar' => 'man foo-bar'","não se preocupar com subcomandos, por exemplo, 'man truc bidule' => 'man truc-bidule'","não tenta subpáginas, ex.: ""man foo bar"" => ""man foo-bar""","RU,ES",LLAMA,5.133162742626526
Controlling formatted output:,Controle de formatação de exibição:,Controlando saída formatada:,"RU,ES",LLAMA,8.116697886877475
PAGER,AFFICHEUR,PAGINADOR,"RU,ES",LLAMA,0.0
use program PAGER to display output,utilize do programa AFFICHEUR para o exibição,usa o programa PAGINADOR para exibir a saída,"RU,ES",LLAMA,7.492442692259767
STRING,cadeia de caracteres,TEXTO,"RU,ES",LLAMA,0.0
provide the `less' pager with a prompt,use o paginador 'less' com uma mensagem de ajuda.,"fornece ao paginador ""less"" com uma pergunta","RU,ES",LLAMA,9.287528999566801
display ASCII translation of certain latin1 chars,exibir equivalente ASCII de certos caracteres latim1,exibe a tradução ASCII de certos caracteres latin1,"RU,ES",LLAMA,35.64026463354184
turn off hyphenation,desabilitar a césura,desliga hifenização,"RU,ES",LLAMA,0.0
turn off justification,desabilitar justificação,desliga justificação,"RU,ES",LLAMA,49.99999999999999
"STRING indicates which preprocessors to run:
e - [n]eqn, p - pic, t - tbl,
g - grap, r - refer, v - vgrind","CENA indique os pré-processadores a utilizar : e - [n]eqn, p - pic, t - tbl, g - gráfico, r - referência, v - vgrind.","TEXTO indica quais pré-processadores serão executados:
e - [n]eqn, p - pic, t - tbl,
g - grap, r - refer, v - vgrind","RU,ES",LLAMA,62.8696830384089
use %s to format pages,utilize o comando %s para formatar as páginas.,usa %s para formatar páginas,"RU,ES",LLAMA,27.77619034011791
DEVICE,Périfré,DISPOSITIVO,"RU,ES",LLAMA,0.0
use %s with selected device,utilize %s com o dispositivo selecionado,usa %s com o dispositivo selecionado,"RU,ES",LLAMA,80.91067115702207
BROWSER,Navegador,NAVEGADOR,"RU,ES",LLAMA,0.0
use %s or BROWSER to display HTML output,utilize %s ou NAVIGATOR para exibir HTML,usa %s ou NAVEGADOR para exibir a saída HTML,"RU,ES",LLAMA,21.069764742263047
RESOLUTION,RESOLUÇÃO,RESOLUÇÃO,"RU,ES",LLAMA,100.00000000000004
"use groff and display through gxditview (X11):
-X = -TX75, -X100 = -TX100, -X100-12 = -TX100-12","utilize groff e exiba com gxditview (X11):
-X = -TX75, -X100 = -TX100, -X100-12 = -TX100-12","usa groff e exibe por meio de gxditview (X11):
-X = -TX75, -X100 = -TX100, -X100-12 = -TX100-12","RU,ES",LLAMA,75.33113750972458
use groff and force it to produce ditroff,utilize o groff e forçá-lo a gerar ditroff.,usa groff e força-o a produzir ditroff,"RU,ES",LLAMA,11.339582221952005
"No manual entry for %s
",Não há entrada de manual para %s,"Nenhuma entrada de manual para %s
","RU,ES",LLAMA,68.037493331712
"(Alternatively, what manual page do you want from section %s?)
","(Sinon, qual é a página de manual específica da seção %s que você precisa?)","(Alternativamente, qual a página de manual desejada da seção %s?)
","RU,ES",LLAMA,30.752616970214337
"What manual page do you want?
",Qual é a página de ajuda que você deseja ler?,"Qual a página de manual desejada?
","RU,ES",LLAMA,15.851165692617148
"No manual entry for %s in section %s
","Não há nenhuma entrada de manual para %s na seção %s
","Nenhuma entrada de manual para %s na seção %s
","RU,ES",LLAMA,73.61703354503862
"See '%s' for help when manual pages are not available.
",Veja ' %s' para obter ajuda quando as páginas do manual não estiverem disponíveis.,"Veja ""%s"" para ajuda quando as páginas de manual não estiverem disponíveis.
","RU,ES",LLAMA,41.211837513230265
ignoring unknown preprocessor `%c',"o préprocesseur desconhecido ""%c"" é ignorado.","ignorando pré-processador desconhecido ""%c""","RU,ES",LLAMA,39.281465090051306
can't rename %s to %s,não foi possível renomear %s em %s,não foi possível renomear %s para %s,"RU,ES",LLAMA,66.06328636027612
can't set times on %s,não foi possível alterar a data de %s,não foi possível definir os horários de %s,"RU,ES",LLAMA,29.84745896009822
can't unlink %s,não foi possível remover %s,não foi possível remover o link %s,"RU,ES",LLAMA,43.29820146406896
can't create temporary cat for %s,não foi possível criar uma página cat temporária para %s,não foi possível criar o cat temporário para %s,"RU,ES",LLAMA,35.08439695638686
can't create temporary directory,não foi possível criar o diretório temporário,não foi possível criar o diretório temporário,"RU,ES",LLAMA,100.00000000000004
can't open temporary file %s,não foi possível abrir o arquivo temporário %s,não foi possível abrir o arquivo temporário %s,"RU,ES",LLAMA,100.00000000000004
can't remove directory %s,não foi possível excluir o diretório %s,não foi possível remover o diretório %s,"RU,ES",LLAMA,50.000000000000014
"--Man-- next: %s [ view (return) | skip (Ctrl-D) | quit (Ctrl-C) ]
","--Man-- próximo: %s [ consulte (entrada) | avance (Ctrl-D) | sair (Ctrl-C) ]
","--Man-- próxima: %s [ ver (Enter) | pular (Ctrl-D) | sair (Ctrl-C) ]
","RU,ES",LLAMA,54.69200314562076
"
cannot write to %s in catman mode",não foi possível escrever no arquivo %s em modo catman,"
não foi possível escrever em %s no modo catman","RU,ES",LLAMA,33.521134190816646
Can't convert %s to cat name,Não é possível converter %s em nome de página préformata,Não foi possível converter %s para um nome cat,"RU,ES",LLAMA,25.965358893403383
"%s: relying on whatis refs is deprecated
",%s: depender de referências do whatis não é recomendado,"%s: o uso de whatis refs está obsoleto
","RU,ES",LLAMA,15.851165692617148
mandb command failed with exit status %d,a commande mandb falhou com o código de retorno %d,o comando mandb falhou com status de saída %d,"RU,ES",LLAMA,19.081654556856684
internal error: candidate type %d out of range,erro interno: o tipo candidato %d está fora do alcance,erro interno: tipo de candidato %d fora da faixa,"RU,ES",LLAMA,22.781556051062047
 Manual page ,Página de manual, Página de manual ,"RU,ES",LLAMA,100.00000000000004
CODE,CÓDIGO,CÓDIGO,"RU,ES",LLAMA,100.00000000000004
encoding for output,codificação de saída,codificação para a saída,"RU,ES",LLAMA,24.840753130578644
produce fewer warnings,produza menos avisos,produz menos avisos,"RU,ES",LLAMA,55.03212081491043
must specify an output encoding,a codificação de saída deve ser especificada,deve-se especificar uma codificação de saída,"RU,ES",LLAMA,24.446151121745054
can't remove %s,não foi possível remover %s,não foi possível remover %s,"RU,ES",LLAMA,100.00000000000004
can't write to standard output,não foi possível escrever para o fluxo de saída padrão,não foi possível escrever para a saída padrão,"RU,ES",LLAMA,45.180100180492246
iconv: incomplete character at end of buffer,iconv: caractere incompleto no final do buffer,iconv: caractere incompleto no final do buffer,"RU,ES",LLAMA,100.00000000000004
[-f CODE[:...]] -t CODE [FILENAME],[-f CODE[:...]] -t CODE [NOM_DE_FICHIER],[-f CÓDIGO[:...]] -t CÓDIGO [NOME-DE-ARQUIVO],"RU,ES",LLAMA,41.94685158262142
CODE[:...],CÓDIGO[:...],CÓDIGO[:...],"RU,ES",LLAMA,100.00000000000004
possible encodings of original text,codificações possíveis do texto original,codificações possíveis do texto original,"RU,ES",LLAMA,100.00000000000004
[MANPATH],[MANPATH] (Caminho do Man PATH),[CAMINHO-MAN],"RU,ES",LLAMA,5.669791110976001
"work quietly, except for 'bogus' warning",não exibe nada além dos avisos de dysfonctionnement,"trabalha silenciosamente, exceto para aviso de erro","RU,ES",LLAMA,5.522397783539471
don't look for or add stray cats to the dbs,não deve buscar nem adicionar arquivos cat parasitários na base de dados.,não procura ou adiciona cats errantes aos bancos de dados,"RU,ES",LLAMA,6.837203339116283
don't purge obsolete entries from the dbs,não remova as entradas obsoletas da base de dados,não descarta entradas obsoletas dos bancos de dados,"RU,ES",LLAMA,14.25876976452075
produce user databases only,produz apenas bases de usuário,produz apenas bancos de dados de usuário,"RU,ES",LLAMA,20.252884954471366
"create dbs from scratch, rather than updating",crée les bases du début plutôt qu'une mise à jour,"cria banco de dados do zero, ao invés de atualizá-los","RU,ES",LLAMA,0.0
check manual pages for correctness,verifique a validade das páginas de manual do sistema operacional,verifica a exatidão de páginas de manual,"RU,ES",LLAMA,16.784459625186194
FILENAME,NOM_DE_FICHIER,NOME-DE-ARQUIVO,"RU,ES",LLAMA,0.0
update just the entry for this filename,atualize apenas a entrada correspondente ao este nome de arquivo,atualiza apenas a entrada deste nome de arquivo,"RU,ES",LLAMA,26.269098944241577
can't write to %s,não foi possível escrever no %s,não posso escrever em %s,"RU,ES",LLAMA,15.619699684601283
can't read from %s,não foi possível ler a partir de %s,não foi possível ler de %s,"RU,ES",LLAMA,43.167001068522545
"Processing manual pages under %s...
","Tratamento das páginas do manual em %s...
","Processando as páginas de manual sob %s...
","RU,ES",LLAMA,38.16330911371339
"Removing obsolete cat directory %s...
","Supressão do diretório cat obsoleto %s...
","Removendo diretório cat obsoleto %s...
","RU,ES",LLAMA,75.98356856515926
"warning: no MANDB_MAP directives in %s, using your manpath","atenção: não há diretiva MANDB_MAP no %s, o caminho manpath utilizado é","aviso: nenhuma diretiva MANDB_MAP em %s, usando o seu caminho man","RU,ES",LLAMA,22.637359354764463
No databases created.,Nenhuma base de dados foi criada.,Nenhum banco de dados criado.,"RU,ES",LLAMA,14.535768424205482
can't make sense of the manpath configuration file %s,o arquivo de configuração do fichier manpath %s é estranho,não há sentido algum no arquivo de configuração de caminho man %s,"RU,ES",LLAMA,14.625859170647761
warning: %s,pré-aviso: %s,aviso: %s,"RU,ES",LLAMA,59.460355750136046
warning: %s isn't a directory,atenção: '%s' não é um diretório,aviso: %s não é um diretório,"RU,ES",LLAMA,33.03164318013809
warning: $PATH not set,atenção: a variável $PATH não está posicionada,aviso: $PATH não definido,"RU,ES",LLAMA,19.070828081828378
warning: empty $PATH,préocupação: a variável $PATH está vazia,aviso: $PATH vazio,"RU,ES",LLAMA,12.22307556087252
"warning: $MANPATH set, prepending %s",atenção: a variável $MANPATH foi encontrada e será adicionada no início de %s,"aviso: $MANPATH definido, acrescentando %s ao início","RU,ES",LLAMA,7.655122720591221
"warning: $MANPATH set, appending %s",atenção: a variável $MANPATH foi encontrada e adicionada ao final %s,"aviso: $MANPATH definido, acrescentando %s ao final","RU,ES",LLAMA,10.224003680109194
"warning: $MANPATH set, inserting %s","atenção: a variável $MANPATH foi posicionada, %s é inserido","aviso: $MANPATH definido, inserindo %s","RU,ES",LLAMA,9.669265690880861
"warning: $MANPATH set, ignoring %s","atenção: a variável $MANPATH foi encontrada e ignorada, %s é desconsiderado.","aviso: $MANPATH definido, ignorando %s","RU,ES",LLAMA,7.655122720591221
can't parse directory list `%s',não foi possível parcourir o diretório de arquivos `%s',"não foi possível analisar a lista de diretórios ""%s""","RU,ES",LLAMA,14.473710747837542
can't open the manpath configuration file %s,não foi possível abrir o arquivo de configuração do manpath %s,não foi possível abrir o arquivo de configuração do caminho man %s,"RU,ES",LLAMA,70.76618839098694
warning: mandatory directory %s doesn't exist,préstige: o diretório %s não existe,aviso: diretório obrigatório %s não existe,"RU,ES",LLAMA,38.260294162784454
warning: %s does not begin with %s,préstige: %s não começa com %s,aviso: %s não começa com %s,"RU,ES",LLAMA,86.33400213704509
show relative catpaths,exibe os caminhos de acesso relativos às páginas 'cat'.,mostra caminhos cat relativos,"RU,ES",LLAMA,4.990049701936832
show the entire global manpath,exibe os caminhos completos das páginas de manual do sistema,mostra o caminho man global inteiro,"RU,ES",LLAMA,0.0
warning: no global manpaths set in config file %s,atenção: não há caminho de páginas do manual definido no arquivo de configuração %s,aviso: nenhum caminho man global definido no arquivo de configuração %s,"RU,ES",LLAMA,39.65384287913186
"Checking for stray cats under %s...
",Pesquisa de arquivos préformatados sem fontes sob %s…,"Verificando por cats errantes sob %s...
","RU,ES",LLAMA,8.532663385913803
warning: %s is a dangling symlink,atenção: '%s' é um link simbólico flutuante,aviso: %s é um link simbólico perdido,"RU,ES",LLAMA,29.071536848410968
can't resolve %s,não foi possível resolver %s,não foi possível resolver %s,"RU,ES",LLAMA,100.00000000000004
%s is self referencing,%s se auto-referencia,%s referencia a si mesmo,"RU,ES",LLAMA,19.37692912686648
KEYWORD...,MOT-CLEF... (continuação da tradução necessária),PALAVRA-CHAVE...,"RU,ES",LLAMA,15.619699684601283
The --regex option is enabled by default.,A opção --regex está habilitada por padrão.,A opção --regex está habilitada por padrão.,"RU,ES",LLAMA,100.00000000000004
print verbose warning messages,exibir mensagens de aviso extensivas,emite mensagens de aviso detalhadas,"RU,ES",LLAMA,39.76353643835252
interpret each keyword as a regex,interpretar cada palavra-chave como uma expressão regular,interpreta cada palavra-chave como uma expressão regular,"RU,ES",LLAMA,80.91067115702207
search each keyword for exact match,pesquisar correspondência exata para cada termo de pesquisa,pesquisa cada palavra-chave por correspondência exata,"RU,ES",LLAMA,13.134549472120788
the keyword(s) contain wildcards,as palavras-chave contêm jokers,a(s) palavra-chave(s) não podem conter caracteres coringas,"RU,ES",LLAMA,0.0
require all keywords to match,todos os termos-chave devem corresponder,exige correspondência de todas as palavra-chaves,"RU,ES",LLAMA,0.0
do not trim output to terminal width,não reduza o tamanho do display para a largura do terminal,não corta a saída para a largura do terminal,"RU,ES",LLAMA,36.72056269893591
search only these sections (colon-separated),pesquisa limitada a essas seções (separadas por dois pontos),pesquisa apenas nestas seções (separadas por dois-pontos),"RU,ES",LLAMA,25.965358893403383
define the locale for this search,defina a localização para esta pesquisa,define a localidade para esta pesquisa,"RU,ES",LLAMA,32.46679154750991
"%s what?
","%s o que?
","%s o quê?
","RU,ES",LLAMA,42.72870063962342
warning: %s contains a pointer loop,atenção: %s contém uma referência circular,aviso: %s contém um laço de ponteiros,"RU,ES",LLAMA,30.509752160562883
(unknown subject),(objeto desconhecido),(assunto desconhecido),"RU,ES",LLAMA,35.35533905932737
"%s: nothing appropriate.
",%s: nada adequado encontrado.,"%s: nada apropriado.
","RU,ES",LLAMA,43.47208719449914
%s:%d: .so requests nested too deeply or are recursive,%s:%d: requetes .so imbriquées excessivement profondément ou récursivement,%s:%d: requisições de .so aninhadas com muita profundidade ou são recursivas,"RU,ES",LLAMA,32.709154517102014
%s:%d: warning: failed .so request,%s:%d: atenção: requisição .so falhou,%s:%d: aviso: requisição .so falhou,"RU,ES",LLAMA,73.48889200874659
"%s:%d: warning: newline in .so request, ignoring","%s:%d: aviso: volta para a linha na requisição .so, ignorada","%s:%d: aviso: nova-linha na requisição de .so, ignorando","RU,ES",LLAMA,49.89070972910272
"%s:%d: warning: newline in .lf request, ignoring","%s:%d: atenção: volta à linha em uma requisição .lf, ignorada","%s:%d: aviso: nova-linha na requisição de .lf, ignorando","RU,ES",LLAMA,35.412968165085715
%s:%d: unterminated quote in roff request,%s:%d: guilherme não fechado em uma requisição roff,%s:%d: aspas não terminadas na requisição de roff,"RU,ES",LLAMA,42.11813371894876
compatibility switch (ignored),mudança de compatibilidade (ignorada),troca de compatibilidade (ignorado),"RU,ES",LLAMA,32.46679154750991
