original,translated,reference,context_languages,strategy,bleu
"Cannot resolve local port %s: %s
",Não foi possível encontrar o nome do módulo de unidade local %s: %s,"Não foi possível resolver a porta local %s: %s
",FR,LLAMA,38.35193624233828
"Unknown local port AF %d
","Não é possível determinar o código do AF local %d
","Família de endereços da porta local %d desconhecida
",FR,LLAMA,13.950796967929138
"Cannot open protocol file ""%s"": %s
",Não é possível abrir o arquivo protocolo '%s': %s,"Não foi possível abrir o arquivo de protocolo ""%s"": %s
",FR,LLAMA,26.216756368962884
"Specified filename %s is not a mountpoint.
",O nome do arquivo %s não é um ponto de montagem.,"O nome de arquivo especificado %s não é um ponto de montagem.
",FR,LLAMA,66.3944339660576
"%s: Invalid option %s
",%s: Opção %s incorreta,"%s: Opção inválida %s
",FR,LLAMA,48.892302243490086
Namespace option requires an argument.,Selecione um dos seguintes nomes de região para obter o número correspondente.,"A opção de ""--namespace"" requer um argumento.",FR,LLAMA,4.065425428798724
Invalid namespace name,Tên miền tên không hợp lệ,Nome de espaço de nomes inválido,FR,LLAMA,0.0
You can only use files with mountpoint options,Você pode utilizar apenas arquivos com as opções de ponto de montagem _lắp,Você pode apenas usar arquivos com opções de pontos de montagem,FR,LLAMA,11.69881298948059
No process specification given,Não foi possível inserir o identificador do processo definido.,Nenhuma especificação de processo fornecida,FR,LLAMA,4.196114906296549
all option cannot be used with silent option.,todos os valores de opção não podem ser utilizados com a opção 'quente'.,"a opção ""--all"" não pode ser usada com a opção ""--silent"".",FR,LLAMA,11.325857976105244
You cannot search for only IPv4 and only IPv6 sockets at the same time,Não é permitido que você procure simultaneamente e exclusivamente os endereços de soquetes IPv4 e IPv6.,Você não pode pesquisar apenas por sockets IPv4 e IPv6 ao mesmo tempo,FR,LLAMA,8.513012360883549
"%*s USER        PID ACCESS COMMAND
","%*s NGƯỜI_DÙNG PID TRUY_CẬP LỆNH
","%*s USUÁRIO     PID ACESSO COMANDO
",FR,LLAMA,14.991106946711685
(unknown),(desconhecido),(desconhecido),FR,LLAMA,100.00000000000004
"Cannot stat file %s: %s
",Não é possível obter as estatísticas do arquivo %s: %s,"Não foi possível analisar o arquivo %s: %s
",FR,LLAMA,40.89601472043678
"Cannot open /proc/net/unix: %s
",Não é possível abrir o diretório /proc/net/unix : %s,"Não foi possível abrir /proc/net/unix: %s
",FR,LLAMA,61.000344570143675
Kill process %d ? (y/N) ,"CÓ BUÓC KÊT THÚC TRIỈNH %d HẢNG? (Y/N) 
(COM OBRIGADO/NÃO COM DESEMPLOAR)",Matar o processo %d? (y/N) ,FR,LLAMA,9.449865252803164
"Could not kill process %d: %s
",Não é possível encerrar o processo %d : %s,"Não foi possível matar o processo %d: %s
",FR,LLAMA,60.767958081376904
"Cannot open a network socket.
",Não é possível abrir um soquete de rede.,"Não foi possível abrir um socket de rede.
",FR,LLAMA,31.02016197007
"Cannot find socket's device number.
",Não foi possível encontrar o número do dispositivo de socket.,"Não foi possível localizar o número de dispositivo do socket.
",FR,LLAMA,22.416933501922287
Kill %s(%s%d) ? (y/N) ,CÓBUOC KET THÚC %s(%s%d) KHÔNG? (c/K) (Y/N) ,Matar %s(%s%d)? (y/N) ,FR,LLAMA,38.25188992413084
Signal %s(%s%d) ? (y/N) ,"Você recebeu o sinal %s(%s%d) ? (sim/não) 
(Y/N)(c/K)",Enviar sinal para %s(%s%d)? (y/N) ,FR,LLAMA,37.48491492665401
"killall: Cannot get UID from process status
","killall: Não é possível obter o UID a partir do estado atual do processo
","killall: Não foi possível obter UID do status do processo
",FR,LLAMA,15.310245441182436
"killall: Bad regular expression: %s
",killall: Expressão regular inválida : %s,"killall: Expressão regular inválida: %s
",FR,LLAMA,100.00000000000004
"killall: skipping partial match %s(%d)
","killall: Ignore a correspondência parcial %s(%d) 
","killall: ignorando ocorrência parcial %s(%d)
",FR,LLAMA,57.067457770559976
"Killed %s(%s%d) with signal %d
","Moro com o fim %s(%s%d) por meio do sinal %d
","%s(%s%d) morto com o sinal %d
",FR,LLAMA,49.89070972910272
"%s: no process found
",%s: nenhum processo encontrado,"%s: nenhum processo localizado
",FR,LLAMA,75.98356856515926
"Usage: killall [OPTION]... [--] NAME...
",CÓDIGO DE UTILIZAÇÃO: killall [OPTION]... -- NOMÉRIS...,"Uso:   killall [OPÇÃO]... [--] NOME...
",FR,LLAMA,28.977907494497117
"       killall -l, --list
       killall -V, --version

  -e,--exact          require exact match for very long names
  -I,--ignore-case    case insensitive process name match
  -g,--process-group  kill process group instead of process
  -y,--younger-than   kill processes younger than TIME
  -o,--older-than     kill processes older than TIME
  -i,--interactive    ask for confirmation before killing
  -l,--list           list all known signal names
  -q,--quiet          don't print complaints
  -r,--regexp         interpret NAME as an extended regular expression
  -s,--signal SIGNAL  send this signal instead of SIGTERM
  -u,--user USER      kill only process(es) running as USER
  -v,--verbose        report if the signal was successfully sent
  -V,--version        display version information
  -w,--wait           wait for processes to die
  -n,--ns PID         match processes that belong to the same namespaces
                      as PID
","           killall -l, --list
       killall -V, --version
 
--exact          requer uma concordância porfeita dos nomes muito longos
--ignore-case      pesquisa ignorando a diferença de maiúsculas e minúsculas
--process-group    termina o grupo associado ao programa em vez do próprio processo
--younger-than     termina os programas criados antes da hora HORA_GIAN
--older-than       termina os programas criados depois da hora HORA_GIAN
--interactive      solicita confirmação prévia ao término dos processos
--list             lista todos os nomes de sinal conhecidos
--quiet            não exibe as notificações adicionais (_im_
--regexp           interpreta NOM como uma expressão regular estendida
--signal SIGNAL    envia esse sinal ao invés do padrão SIGTERM
--user UTILISATEUR termina apenas os programas utilizados por este usuário específico
--verbose          notifica se o sinal foi enviado com sucesso
--version         exibe informações sobre a versão do programa
--wait             aguarda que os processos terminem antes de continuar
--ns PID           atua nos processos pertencentes ao mesmo espaço nome/PID especificado","       killall -l, --list
       killall -V, --version

  -e,--exact          exige ocorrência exata para nomes muito longos
  -I,--ignore-case    ignora maiusculização nos nomes de processo
  -g,--process-group  mata o grupo de processo em vez do processo
  -y,--younger-than   mata processos mais novos que TEMPO
  -o,--older-than     mata processos mais velhos que TEMPO
  -i,--interactive    exibe confirmação antes de matar
  -l,--list           lista todos os nomes de sinal conhecidos
  -q,--quiet          não exibe avisos
  -r,--regexp         interpreta NOME como uma expressão regular estendida
  -s,--signal SINAL   envia este sinal em vez de SIGTERM
  -u,--user USUÁRIO   mata apenas processos sendo executados pelo USUÁRIO
  -v,--verbose        relata se o sinal foi enviado com sucesso
  -V,--version        exibe informações de versão
  -w,--wait           espera que os processos morram
  -n,--ns PID         corresponde processos que pertencem aos mesmos
                      espaços de nomes que o PID
",FR,LLAMA,21.21732169472905
"  -Z,--context REGEXP kill only process(es) having context
                      (must precede other arguments)
","  -Z,--context BIỂU_THỈC_CHÍNH _QUY chỉ buộc kết thúc những tiến trình có ngữ cảnh (phải đi trước các đối số khác) 
","  -Z,--context EXPREG mata apenas processo(s) tendo contexto
                      (precisa preceder outros argumentos)
",FR,LLAMA,5.442133807846854
Invalid time format,Formato de tempo inválido,Formato de tempo inválido,FR,LLAMA,100.00000000000004
"Cannot find user %s
",Utilizador de %s introuvable,"Não foi possível localizar o usuário %s
",FR,LLAMA,11.725004053101795
Invalid namespace PID,ID do processo não está no espaço de nomes válido.,PID de espaço de nomes inválido,FR,LLAMA,13.950796967929138
"Bad regular expression: %s
",Biểu thức chính quy sai: %s,"Expressão regular inválida: %s
",FR,LLAMA,20.556680845025987
"killall: Maximum number of names is %d
","killall: Número máximo de nomes é %d
","killall: O número máximo de nomes é %d
",FR,LLAMA,59.11602603314155
"killall: %s lacks process entries (not mounted ?)
","killall: %s n'ha perdeu nenhum processo (não montado?)
","killall: %s não possui entradas de processos (não montado?)
",FR,LLAMA,44.85608472663125
"Error attaching to pid %i
",Erro ao conectar a thread %i,"Erro ao anexar ao PID %i
",FR,LLAMA,18.575057999133602
"peekfd (PSmisc) %s
",peekfd (PSmisc) %s,"peekfd (PSmisc) %s
",FR,LLAMA,100.00000000000004
"Copyright (C) 2007 Trent Waddington

",Técnica de localização do leitor - Copyright (C) 2007 Trent Waddington,"Copyright (C) 2007 Trent Waddington

",FR,LLAMA,47.037095938668955
"Usage: peekfd [-8] [-n] [-c] [-d] [-V] [-h] <pid> [<fd> ..]
    -8, --eight-bit-clean        output 8 bit clean streams.
    -n, --no-headers             don't display read/write from fd headers.
    -c, --follow                 peek at any new child processes too.
    -t, --tgid                   peek at all threads where tgid equals <pid>.
    -d, --duplicates-removed     remove duplicate read/writes from the output.
    -V, --version                prints version info.
    -h, --help                   prints this help.

  Press CTRL-C to end output.
","CÓDIGO DE UTILIZAÇÃO: peekfd [-8] [-n] [-c] [-d] [-V] [-h] <pid> [<fd> ..]
    -8, --eight-bit-clean        filtra o fluxo sem incluir o bit 8.
    -n, --no-headers             não exibe as leituras/escritas nas cabeças fd.
    -c, --follow                 examina cada novo processo filho criado.
    -t, --tgid                   observa todos os threads cujo tgid é igual ao <pid>.
    -d, --duplicates-removed     ignora as leituras/escritas duplicadas.
    -V, --version                exibe a versão do programa.
    -h, --help                   mostra esta ajuda. 
Após pressionar CTRL+C você pode interromper o processo.","Uso: peekfd [-8] [-n] [-c] [-d] [-V] [-h] <pid> [<fd> ..]
    -8, --eight-bit-clean        saída limpa com fluxos de 8 bits.
    -n, --no-headers             não exibe leitura/gravação dos cabeçalhos fd.
    -c, --follow                 espia qualquer novo processo filho também.
    -t, --tgid                   espia threads em que tgid é igual a <pid>.
    -d, --duplicates-removed     remove leitura/gravação duplicados da saída.
    -V, --version                exibe informações de versão.
    -h, --help                   exibe esta ajuda.

  Pressione CTRL+C para finalizar a saída.
",FR,LLAMA,49.78683514111133
"Usage: prtstat [options] PID ...
       prtstat -V
Print information about a process
    -r,--raw       Raw display of information
    -V,--version   Display version information and exit
","CÓDIGO DE USEM: prtstat [opções] PID ...
       prtstat -V
Exibe informações sobre um processo:
    --raw     Exibe as informações brutes.
    --version Apresenta a versão e não faz nada mais.","Uso:   prtstat [opções] PID ...
       prtstat -V
Exibe informações sobre um processo
    -r,--raw       Exibe informações sem utilizar formatação
    -V,--version   Exibe informações de versão e sai
",FR,LLAMA,46.843021131020976
"prtstat (PSmisc) %s
",prtstat (PSmisc) %s,"prtstat (PSmisc) %s
",FR,LLAMA,100.00000000000004
"Copyright (C) 2009-2024 Craig Small

","Privacidade reservada (C) 2009-2024 Craig Small
","Copyright (C) 2009-2020 Craig Small

",FR,LLAMA,45.180100180492246
running,executando,executando,FR,LLAMA,100.00000000000004
sleeping,está dormindo,suspenso,FR,LLAMA,0.0
disk sleep,disco de dormir,suspenso por disco,FR,LLAMA,27.516060407455225
zombie,zumbi,zumbi,FR,LLAMA,100.00000000000004
traced,sob escuta,interrompido,FR,LLAMA,0.0
paging,nao esta no site,paginado,FR,LLAMA,0.0
unknown,desconhecido,desconhecido,FR,LLAMA,100.00000000000004
"Process: %-14s		State: %c (%s)
  CPU#:  %-3d		TTY: %s	Threads: %ld
","Tiên Trinh: %-14s 	Estado: %c (%s) 
CPU#:  %-3d 	TYE: %s 	Threads: %ld","Processo: %-14s		Estado:  %c (%s)
   CPU#:  %-3d		TTY: %s	Threads: %ld
",FR,LLAMA,81.20341702859794
"Process, Group and Session IDs
  Process ID: %d		  Parent ID: %d
    Group ID: %d		 Session ID: %d
  T Group ID: %d

","Mã số cho tiến trình, nhóm và phiên làm việc
        Mã số tiến trình: %d
      Mã số cha mẹ: %d
     Mã số nhóm: %d
    Mã số phiên làm việc: %d
  ID groupe T: %d","IDs de processos, grupos e sessões
 ID processo: %d		     ID pai: %d
    ID grupo: %d		  ID sessão: %d
  ID grupo T: %d

",FR,LLAMA,17.05295761594312
"Page Faults
  This Process    (minor major): %8lu  %8lu
  Child Processes (minor major): %8lu  %8lu
","Sai trang
    Ciclo de execução neste caso (pequeno grande): %8lu  %8lu
    Ciclo filho em processo (pequeno grande): %8lu  %8lu","Faltas de página
  Este processo   (menor maior): %8lu  %8lu
  Processos filho (menor maior): %8lu  %8lu
",FR,LLAMA,35.42398584300003
"CPU Times
  This Process    (user system guest blkio): %6.2f %6.2f %6.2f %6.2f
  Child processes (user system guest):       %6.2f %6.2f %6.2f
","Tempo de uso da CPU
    Processo neste processo (utilizador sistema invidato blkio): %6.2f %6.2f %6.2f %6.2f
    Filho desse processo (utilizador sistema invidado):       %6.2f %6.2f %6.2f","Tempo de CPU
  Este processo   (usu. sist. conv. blkio):  %6.2f %6.2f %6.2f %6.2f
  Processos filho (usu. sist. conv.):        %6.2f %6.2f %6.2f
",FR,LLAMA,45.36652188471467
"Memory
  Vsize:       %-10s
  RSS:         %-10s 		 RSS Limit: %s
  Code Start:  %#-10lx		 Code Stop:  %#-10lx
  Stack Start: %#-10lx
  Stack Pointer (ESP): %#10lx	 Inst Pointer (EIP): %#10lx
","Memória de trabalho
Vsize:      %-10s
RSS:        %-10s 	Limite RSS: %s
Début code: %#-10lx
Fin code:   %#-10lx
Début pile:  %#-10lx
Ponteiro de pilha (ESP): %#10lx
Pointeur inst. (EIP): %#10lx","Memória
  Vsize:       %-10s
  RSS:         %-10s 		Limite RSS: %s
  Início cód.: %#-10lx		 Fim cód. :  %#-10lx
  Início stack:%#-10lx
  Pont. stack (ESP): %#10lx		 Pont. Instr. (EIP): %#10lx
",FR,LLAMA,56.93215116144436
"Scheduling
  Policy: %s
  Nice:   %ld 		 RT Priority: %ld %s
","Dinâmica de Tempo
   Política de Segurança:
    Chính sách: %s
     Mức ưu tiên: %ld 	Mức ưu tiên RT: %ld %s","Agendamento
  Política: %s
  Nice:     %ld 		Prioridade RT: %ld %s
",FR,LLAMA,26.59147948472494
"asprintf in print_stat failed.
",falha ao usar asprintf dentro de print_stat.,"asprintf em print_stat falhou.
",FR,LLAMA,17.747405280050266
"Process with pid %d does not exist.
",O processo com o PID %d não existe.,"O processo com PID %d não existe.
",FR,LLAMA,65.80370064762461
"Unable to open stat file for pid %d (%s)
",Não é possível abrir o arquivo de estatísticas do PID %d (%s),"Não foi possível abrir o arquivo de análise para PID %d (%s)
",FR,LLAMA,61.47881529512643
"Unable to allocate memory for proc_info
",Não é possível alocar memória para proc_info,"Não foi possível alocar memória para proc_info
",FR,LLAMA,75.06238537503395
Unable to scan stat file,Não é possível abrir o arquivo para análise estatística.,Não foi possível verificar arquivo de estado,FR,LLAMA,5.522397783539471
Invalid option,Opção inválida,Opção inválida,FR,LLAMA,100.00000000000004
You must provide at least one PID.,É necessário fornecer o mínimo de um PID (mãe sinais).,Você precisa fornecer ao menos um PID.,FR,LLAMA,7.347053125977879
"/proc is not mounted, cannot stat /proc/self/stat.
","Não é possível obter estatísticas sobre o arquivo /proc/self/stat, pois o diretório /proc não está montado.","/proc não está montado, impossível analisar /proc/self/stat.
",FR,LLAMA,35.59739463323481
"%s is empty (not mounted ?)
",%s vazio (não montado?),"%s está vazio (não montado?)
",FR,LLAMA,67.5291821812656
"Usage: pstree [-acglpsStTuZ] [ -h | -H PID ] [ -n | -N type ]
              [ -A | -G | -U ] [ PID | USER ]
   or: pstree -V
","Utilizadores:
pstree [-acglpsStTuZ] [ -h | -H PID ] [ -n | -N tipo ]
[ -A | -G | -U ] [ PID | USER ]
or: pstree -V","Uso: pstree [-acglpsStTuZ] [ -h | -H PID ] [ -n | -N tipo ]
            [ -A | -G | -U ] [ PID | USUÁRIO ]
 ou: pstree -V
",FR,LLAMA,83.52181944199191
"
Display a tree of processes.

",Exibindo um diagrama de fluxo dos processos.,"
Exibe uma árvore de processos.

",FR,LLAMA,12.22307556087252
"  -a, --arguments     show command line arguments
  -A, --ascii         use ASCII line drawing characters
  -c, --compact-not   don't compact identical subtrees
","[{'key': '-a, --arguments', 'value': 'montrer os argumentos da linha de comando'}, {'key': '-A, --ascii', 'value': 'utilizar caracteres ASCII para desenhar a linha'}, {'key0': '-c, --compact-not', 'value': 'não compactar subárbores idênticos'}]","  -a, --arguments     mostra argumentos de linha de comando
  -A, --ascii         usa caracteres ASCII no desenho de linhas
  -c, --compact-not   não comprime subárvores idênticas
",FR,LLAMA,2.3554429934888765
"  -C, --color=TYPE    color process by attribute
                      (age)
","  -C, --color=KIỂU    colorize process by attribute (age)
","  -C, --color=TIPO    colore processo por atributo
                      (age)
",FR,LLAMA,30.66148710292676
"  -g, --show-pgids    show process group ids; implies -c
  -G, --vt100         use VT100 line drawing characters
","  -g, --show-pgids    exibir os ids de grupos de processos; implica -c
  -G, --vt100         utilizar caracteres gráficos do VT100 para desenhar o texto","  -g, --show-pgids    mostra ids de grupo de processos; implica em -c
  -G, --vt100         usa caracteres VT100 no desenho de linhas
",FR,LLAMA,25.823077599534503
"  -h, --highlight-all highlight current process and its ancestors
  -H PID, --highlight-pid=PID
                      highlight this process and its ancestors
  -l, --long          don't truncate long lines
","  -h, --highlight-all tô sáng tiến trình hiện tại và con cháu của nó
  -H PID, --highlight-pid=PID
                      tô sáng tiến trình này và các con cháu của nó
  -l, --long          đừng cắt ngắn các dòng dài
","  -h, --highlight-all realça o processo atual e seus ancestrais
  -H PID, --highlight-pid=PID
                      realça este processo e seus ancestrais
  -l, --long          não trunca linhas longas
",FR,LLAMA,17.25426982767168
"  -n, --numeric-sort  sort output by PID
  -N TYPE, --ns-sort=TYPE
                      sort output by this namespace type
                              (cgroup, ipc, mnt, net, pid, time, user, uts)
  -p, --show-pids     show PIDs; implies -c
","  -n, --numeric-sort  sortear em ordem numérica por PID
  -N TIPO, --ns-sort=TIPO
                      sortear em ordem de acordo com esse tipo específico do espaço de nomes (cgroup, ipc, mnt, net, pid, time, user, uts)
  -p, --show-pids     exibir os PIDs; funciona juntamente com -c
","  -n, --numeric-sort  ordena saída pelo PID
  -N TIPO, --ns-sort=TIPO
                      ordena por este tipo de espaço de nomes
                              (cgroup, ipc, mnt, net, pid, time, user, uts)
  -p, --show-pids     mostra PIDs; implica em -c
",FR,LLAMA,54.947012716501305
"  -s, --show-parents  show parents of the selected process
  -S, --ns-changes    show namespace transitions
  -t, --thread-names  show full thread names
  -T, --hide-threads  hide threads, show only processes
","[{'option': '-s, --show-parents', 'translation': 'montrer os pais do processo selecionado'}, {'option': '-S, --ns-changes', 'translation': 'mostrar as mudanças de nomes espaciais'}, {'option': '-t, --thread-names', 'translation': 'exibir os nomes completos dos threads'}, {'option': '-T, --hide-threads', 'translation': 'ocultar as threads e exibir apenas o processo atual em execucialdade'}]","  -s, --show-parents  mostra os pais do processo selecionado
  -S, --ns-changes    mostra transições de espaço de nomes
  -t, --thread-names  mostra nomes completos de threads
  -T, --hide-threads  oculta threads, mostra apenas processos
",FR,LLAMA,4.827657579843388
"  -u, --uid-changes   show uid transitions
  -U, --unicode       use UTF-8 (Unicode) line drawing characters
  -V, --version       display version information
","[{'msgid': '-u, --uid-changes   hiển thị các thay đổi uid', 'msgstr': '--uid-changes\tMostrar as alterações de UID'}, {'msgid': '-U, --unicode       dùng UTF-8 (Unicode) để vẽ dòng ký tự', 'msgstr': '--unicode\tUtilizar o UTF-8 para desenhar as linhas'}, {'msgid': '-V, --version       hiển thị thông tin phiên bản', 'msgstr': '--versao\tMostrar informações da versão'}]","  -u, --uid-changes   mostra transições de uid
  -U, --unicode       usa caracteres UTF-8 (Unicode) no desenho de linhas
  -V, --version       exibe informações da versão
",FR,LLAMA,4.801786000597676
"  -Z, --security-context
                      show security attributes
","  -Z, --security-context
      mostra atributos de segurança","  -Z, --security-context
                      mostra atributos de segurança
",FR,LLAMA,100.00000000000004
"
  PID    start at this PID; default is 1 (init)
  USER   show only trees rooted at processes of this user

","PID    iniciou em PID neste; o padrão é 1 (init)
USER   mostra apenas os troncos de árvores que têm como raiz processos deste usuário.","
  PID    inicia deste PID; predefinido como 1 (init)
  USR    mostra apenas árvores originadas de processos deste usuário

",FR,LLAMA,15.310245441182444
"pstree (PSmisc) %s
",pstree (PSmisc) %s,"pstree (PSmisc) %s
",FR,LLAMA,100.00000000000004
"TERM is not set
",Não foi possível definir o termômetro,"TERM não está definido
",FR,LLAMA,0.0
"Can't get terminal capabilities
",Não é possível obter as capacidades do dispositivo final,"Não foi possível obter as habilidades do terminal
",FR,LLAMA,20.164945583740657
"procfs file for %s namespace not available
",teto de arquivo procfs indisponível para o espaço de nomes %s sem disponibilidade atual,"O arquivo procfs para o espaço de nomes %s não está disponível
",FR,LLAMA,44.28500142691474
"No such user name: %s
",Não há nenhum utilizador com esse nome: %s,"Nome de usuário inexistente: %s
",FR,LLAMA,15.619699684601283
"Process %d not found.
",Não foi possível encontrar o processo %d.,"Nenhum processo localizado.
",FR,LLAMA,5.669791110976001
"No processes found.
",Não foi possível encontrar o processo.,"Nenhum processo localizado.
",FR,LLAMA,7.809849842300637
"Press return to close
",Basta pressionar a tecla Enter para fechar.,"Pressione Enter para fechar
",FR,LLAMA,20.556680845025987
"%s: unknown signal; %s -l lists signals.
",%s: sinal desconhecido; %s -l lista os sinais.,"%s: sinal desconhecido; %s -l lista os sinais.
",FR,LLAMA,100.00000000000004
