original,translated,reference,context_languages,strategy,bleu
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, 
%d, %s, %s, %s,
 e dan %<PRIuMAX>.
","Escrito por %s, %s, %s,
%s, %s, %s, %s
e %s.
",ID,LLAMA,67.70927588218636
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %d, %d, %<PRIuMAX>, %<PRIuMAX>, %s e dan %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s e %s.
",ID,LLAMA,48.53254972891833
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s, %s, %s, %s, %s, %s, %s e outros.","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s e outros.
",ID,LLAMA,100.00000000000004
"Report bugs to: %s
","Rapportez as anomalies para: %s
","Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
",ID,LLAMA,2.0469137492953364
"Report %s bugs to: %s
",Rapportez os bugs %s ao destinatário especificado em '%s'.,"Relate erros do %s para: %s
",ID,LLAMA,6.837203339116283
"%s home page: <%s>
",Página inicial do site %s: <%s>,"Página do %s: <%s>
",ID,LLAMA,60.767958081376904
"General help using GNU software: <%s>
",Ajuda geral para o uso dos softwares GNU: <%s>,"Ajuda geral no uso de software GNU: <%s>
",ID,LLAMA,44.08231875586728
multiple `!'s,múltiplos '!',exclamações `!' múltiplas,ID,LLAMA,24.880469496253564
"unexpected `,'","',' que não foi prevista","vírgula `,' inesperada",ID,LLAMA,13.134549472120788
invalid usage of +N or ~N as first address,utilização inválida do +N ou ~N como primeira endereço,não use +N ou ~N como o primeiro endereço,ID,LLAMA,47.987820666906615
unmatched `{',{ não está associada a nenhum ID},`{' sem correspondente,ID,LLAMA,5.522397783539471
unexpected `}',o '}' que não foi previsto/esperado,`}' inesperada,ID,LLAMA,8.392229812593097
extra characters after command,caracteres desnecessários após a comando,há caracteres sobrando após o comando,ID,LLAMA,11.51015341649912
"expected \ after `a', `c' or `i'","estado esperado após 'a', 'c' ou 'i'","deve haver um escape \ depois dos comandos `a', `c' e `i'",ID,LLAMA,2.0315766105349127
`}' doesn't want any addresses,"'}' não precisa de nenhuma endereço (ou seja, '})' não requer uma localização para funcionar corretamente.",`}' não recebe endereços,ID,LLAMA,5.8564582332753705
: doesn't want any addresses,: não há necessidade de nenhuma endereço,`:' não recebe endereços,ID,LLAMA,7.809849842300637
comments don't accept any addresses,Comentários não aceitam nenhuma endereço (adresses),comentários não aceitam endereços,ID,LLAMA,11.044795567078939
missing command,comando ausente,falta especificar um comando,ID,LLAMA,18.393972058572114
command only uses one address,a comando não utiliza mais do que uma endereço,este comando usa apenas um endereço,ID,LLAMA,5.669791110976001
unterminated address regex,expressão regular de endereço não concluída,a expressão regular do endereço está inacabada (falta a /),ID,LLAMA,6.60902979597904
unterminated `s' command,comando 's' não concluído,comando `s' inacabado (s/// - faltou delimitador),ID,LLAMA,1.683602693167689
unterminated `y' command,comando 'y' não concluído,comando `y' inacabado (y/// - faltou delimitador),ID,LLAMA,1.683602693167689
unknown option to `s',opção para 's' não conhecida,opção desconhecida para o comando `s' (s///?),ID,LLAMA,2.099844458473431
multiple `p' options to `s' command,plusieurs options 'p' à la commande 's',opções `p' múltiplas para o comando `s',ID,LLAMA,0.0
multiple `g' options to `s' command,plusieurs options 'g' à la commande 's',opções `g' múltiplas para o comando `s',ID,LLAMA,0.0
multiple number options to `s' command,plusieurs options numériques à la commande 's',opções numéricas múltiplas para o comando `s' (s///n),ID,LLAMA,0.0
number option to `s' command may not be zero,A opção numérica da comando 's' não pode ser nula,a opção numérica para o comando `s' não pode ser zero (s///0),ID,LLAMA,8.357722736558308
strings for `y' command are different lengths,As strings destinadas à comando 'y' possuem comprimentos diferentes,os textos para o comando `y' têm tamanhos diferentes (y/abc/z/),ID,LLAMA,2.0857995854646623
delimiter character is not a single-byte character,o caractere delimitador não é um único byte de caracteres,"o delimitador deve ser um caractere normal, ASCII",ID,LLAMA,5.934202609760488
expected newer version of sed,esperamos uma versão mais recente do sed.,esperada uma versão mais recente do sed,ID,LLAMA,68.037493331712
invalid usage of line address 0,utilização inválida da linha de endereço 0,uso incorreto do endereço de linha 0,ID,LLAMA,9.287528999566801
unknown command: `%c',comando desconhecido: '%c' não é reconhecido.,comando desconhecido: `%c',ID,LLAMA,19.64073254502565
incomplete command,comando incompleto,comando incompleto,ID,LLAMA,100.00000000000004
""":"" lacks a label",falta de etiqueta para ':',""":"" carece de uma marcação",ID,LLAMA,7.809849842300637
recursive escaping after \c not allowed,um §escapamento recursivo após o ‘«%s’ não é permitido.,escape recursivo após \c não permitido,ID,LLAMA,8.054496384843702
e/r/w commands disabled in sandbox mode,as operações de leitura e/ ou escrita estão desabilitadas no modo sandbox,comandos e/r/w desabilitados no modo sandbox,ID,LLAMA,14.458924666162856
"%s: file %s line %lu: %s
","%s: fichier %s linhas %lu: %s
","%s: arquivo %s linha %lu: %s
",ID,LLAMA,46.59538415189962
"%s: -e expression #%lu, char %lu: %s
","%s: -e expressão n°%lu, caractere %lu: %s
","%s: -e expressão #%lu, caractere %lu: %s
",ID,LLAMA,80.03203203845001
can't find label for jump to `%s',não foi possível encontrar a etiqueta para saltar em '%s',"não foi possível encontrar a marcação ""%s""",ID,LLAMA,33.18077402843942
case conversion produced an invalid character,a conversão de caixa alta para letras minúsculas gera um caractere inválido,conversão maiúsculo/minúsculo produziu um caractere inválido,ID,LLAMA,13.545994273378144
"%s: can't read %s: %s
",%s: impossível ler %s: %s,"%s: não foi possível ler %s: %s
",ID,LLAMA,53.87551338654778
couldn't edit %s: is a terminal,impossível editar %s: é um terminal de linha de comando,"não foi possível editar %s, pois é um terminal",ID,LLAMA,21.200626759025184
couldn't edit %s: not a regular file,impossível editar %s: não é um arquivo regular,"não foi possível editar %s, pois não é um arquivo comum",ID,LLAMA,28.1450060327443
%s: warning: failed to set default file creation context to %s: %s,%s: aviso: impossível alterar o contexto de criação do arquivo padrão para %s: %s,%s: aviso: falha ao definir o contexto de criação do arquivo padrão para %s: %s,ID,LLAMA,76.39843504088954
%s: warning: failed to get security context of %s: %s,%s: aviso: impossível obter o contexto de segurança do %s: %s,%s: aviso: falha ao obter o contexto de segurança de %s: %s,ID,LLAMA,60.558175509559135
couldn't open temporary file %s: %s,não é possível abrir o arquivo temporário %s: %s,não foi possível abrir o arquivo temporário %s: %s,ID,LLAMA,82.651681837938
error in subprocess,erro no subprocesso,erro no subprocesso,ID,LLAMA,100.00000000000004
option `e' not supported,a opção 'e' não é suportada.,sem suporte à opção `e',ID,LLAMA,6.567274736060395
`e' command not supported,a commande 'e' não é suportada,sem suporte ao comando `e',ID,LLAMA,0.0
no input files,não há ficheiro de entrada,nenhum arquivo de entrada,ID,LLAMA,21.3643503198117
no previous regular expression,não há nenhuma expressão regular anteriormente definida.,não há expressão regular anterior,ID,LLAMA,15.619699684601276
invalid reference \%d on `s' command's RHS,referência \\%d inválida no membro direito da instrução 's'.,referência inválida \%d na segunda parte do comando `s',ID,LLAMA,13.065113298388567
regex input buffer length larger than INT_MAX,A tamanho do tampon de entrada regular (regex) é maior que INT_MAX,tamanho do buffer de entrada da expressão regular maior que INT_MAX,ID,LLAMA,30.130404892785695
Jay Fenlason,Jay Fenlason,Jay Fenlason,ID,LLAMA,100.00000000000004
Tom Lord,Tom Lord,Tom Lord,ID,LLAMA,100.00000000000004
Ken Pizzini,Ken Pizzini,Ken Pizzini,ID,LLAMA,100.00000000000004
Paolo Bonzini,Paolo Bonzini,Paolo Bonzini,ID,LLAMA,100.00000000000004
Jim Meyering,Jim Meyering,Jim Meyering,ID,LLAMA,100.00000000000004
Assaf Gordon,Assaf Gordon,Assaf Gordon,ID,LLAMA,100.00000000000004
"GNU sed home page: <https://www.gnu.org/software/sed/>.
General help using GNU software: <https://www.gnu.org/gethelp/>.
","Página inicial do GNU sed: <https://www.gnu.org/software/sed/>.
Ajuda geral sobre o uso dos programas GNU: <http://www.gnu.org/help/gethelp.pt.html>.","Página do GNU sed: <https://www.gnu.org/software/sed/>.
Ajuda sobre softwares GNU: <https://www.gnu.org/gethelp/>.
",ID,LLAMA,61.40915080331212
"E-mail bug reports to: <%s>.
",Envie os relatórios de anomalias por e-mail para: <%s>.,"Envie relatórios de erros para: <%s>.
",ID,LLAMA,49.132705481444226
This sed program was built with SELinux support.,Este programa foi compilado para suportar SELinux.,Este programa sed foi compilado com suporte a SELinux.,ID,LLAMA,14.898573527259417
SELinux is enabled on this system.,SELinux está ativado neste sistema.,SELinux está habilitado neste sistema.,ID,LLAMA,37.99178428257963
SELinux is disabled on this system.,SELinux está desativado neste sistema.,SELinux está desabilitado neste sistema.,ID,LLAMA,37.99178428257963
This sed program was built without SELinux support.,O programa foi compilado sem suporte de SELinux.,Este programa sed foi compilado sem suporte a SELinux.,ID,LLAMA,33.010083098515025
"Usage: %s [OPTION]... {script-only-if-no-other-script} [input-file]...

","Utilização: %s [OPSI]... {somente se não houver outro script} [kamisukan]...
","Uso: %s [OPÇÃO]... {script-apenas-se-for-único} [arquivo-entrada]...

",ID,LLAMA,36.687256031835
"  -n, --quiet, --silent
                 suppress automatic printing of pattern space
","--quiet, --silent
                 suprimir a escrita automática do espaço de padrões","  -n, --quiet, --silent
                 suprime a impressão automática do buffer padrão
",ID,LLAMA,16.76478605134306
"      --debug
                 annotate program execution
","      --debug
                 anota a execução do programa","      --debug
                 anota a execução do programa
",ID,LLAMA,100.00000000000004
"  -e script, --expression=script
                 add the script to the commands to be executed
","  -e script, --expression=script
                 adicionar o script às comandos para serem executadas.","  -e script, --expression=script
                 adiciona o script aos comandos a serem executados
",ID,LLAMA,38.50322886878713
"  -f script-file, --file=script-file
                 add the contents of script-file to the commands to be executed
","  -f fichier-script, --file=fichier-script
                 adicionar o conteúdo do fichier-script às comandas que serão executadas.","  -f arquivo-script, --file=arquivo-script
                 adiciona o conteúdo do arquivo-script aos comandos
                 a serem executados
",ID,LLAMA,14.879641171245488
"  --follow-symlinks
                 follow symlinks when processing in place
","--follow-symlinks
                 seguir links simbólicos durante o processamento.","  --follow-symlinks
                 segue links simbólicos ao editar o próprio arquivo original
",ID,LLAMA,10.229197414177778
"  -i[SUFFIX], --in-place[=SUFFIX]
                 edit files in place (makes backup if SUFFIX supplied)
"," -i[SUFFIXE], --in-place[=SUFFIXE] 
                 editar blocos de dados no local (faz backup se SUFFIXE fornecido) 
","  -i[SUFIXO], --in-place[=SUFIXO]
                 edita o arquivo original (faz backup se usado SUFIXO)
",ID,LLAMA,29.270571215593964
"  -b, --binary
                 open files in binary mode (CR+LFs are not processed specially)
","  -b, --binary
                 abra ficheiros no modo binário (CR+LF não são processados especialmente)
","  -b, --binary
                 abre os arquivos em modo binário (CR+LFs não são especiais)
",ID,LLAMA,32.22538601891173
"  -l N, --line-length=N
                 specify the desired line-wrap length for the `l' command
","  -l N, --line-length=N
                 especifica o comprimento de linha desejado para a comando 'l'","  -l N, --line-length=N
                 determina comprimento da quebra de linha para comando `l'
",ID,LLAMA,36.695316508215384
"  --posix
                 disable all GNU extensions.
","--posix
                 desabilitar todas as extensões GNU.","  --posix
                 desativa todas as extensões GNU.
",ID,LLAMA,64.34588841607616
"  -E, -r, --regexp-extended
                 use extended regular expressions in the script
                 (for portability use POSIX -E).
"," -E, -r, --regexp-extended
                 utilize a sintaxe de expressões regulares estendidas no script.
                 (use -E para portabilidade POSIX).","  -E, -r, --regexp-extended
                 usa sintaxe moderna de expressões regulares, sem escapes.
                 (para portabilidade, use POSIX -E).
",ID,LLAMA,26.75586092131426
"  -s, --separate
                 consider files as separate rather than as a single,
                 continuous long stream.
","considere os arquivos como separados, em vez de um fluxo contínuo único. Para mais informações sobre as opções disponíveis para este comando, tente `--help`.
","  -s, --separate
                 considera arquivos como entidades separadas, e não
                 como um longo e único fluxo de dados.
",ID,LLAMA,3.6164117246195175
"      --sandbox
                 operate in sandbox mode (disable e/r/w commands).
","      --sandbox
                 opera no modo sandbox (desabilita as comandos e/r/w).
","      --sandbox
                 opera em modo sandbox (desabilita comandos e/r/w).
",ID,LLAMA,64.1386525898168
"  -u, --unbuffered
                 load minimal amounts of data from the input files and flush
                 the output buffers more often
"," -u, --unbuffered
                 carregar quantidades mínimas de dados dos arquivos de entrada e esvaziar os buffers mais frequentemente para o disco.","  -u, --unbuffered
                 carrega uma quantidade mínima de dados dos arquivos de entrada
                 e descarrega os buffers de saída com mais frequência
",ID,LLAMA,35.562549056277234
"  -z, --null-data
                 separate lines by NUL characters
","  -z, --null-data
                 separar linhas com caractere NUL","  -z, --null-data
                 separa linhas por caracteres NULOs
",ID,LLAMA,22.089591134157878
"      --help     display this help and exit
","Tente `%s --help' para mais informações.
","      --help     mostra esta ajuda e sai
",ID,LLAMA,0.0
"      --version  output version information and exit
","      --version  exibir as informações de versão do software e sair
","      --version  mostra informações sobre a versão e sai
",ID,LLAMA,5.934202609760488
"
If no -e, --expression, -f, or --file option is given, then the first
non-option argument is taken as the sed script to interpret.  All
remaining arguments are names of input files; if no input files are
specified, then the standard input is read.

","Se nenhuma das opções -e, --expression, -f ou --file fornecer um argumento, o primeiro que não é uma opção será considerado como o script sed a interpretar. Todos os outros argumentos restantes são nomes de arquivos de entrada; se nenhum deles for especificado explicitamente, então a entrada padrão é lida.","
Se nenhuma opção -e, --expression, -f, ou --file é dada, o primeiro
argumento que não seja uma opção é considerado como o script sed a
ser interpretado. Todos os argumentos restantes são considerados
como nomes de arquivos de entrada. Caso nenhum arquivo de entrada
seja especificado, então a entrada padrão será lida.

",ID,LLAMA,35.48192319470735
failed to set binary mode on STDIN,não foi possível passar em modo binário sobre entrada padrão (STDIN),falha ao definir modo binário na STDIN,ID,LLAMA,6.837203339116283
failed to set binary mode on STDOUT,não foi possível passar em modo binário no STDOUT,falha ao definir modo binário na STDOUT,ID,LLAMA,10.552670315936318
couldn't open file %s: %s,não é possível abrir o arquivo %s: %s,não foi possível abrir o arquivo %s: %s,ID,LLAMA,80.70557274927978
couldn't attach to %s: %s,não é possível anexar a %s: %s,não foi possível anexar ao %s: %s,ID,LLAMA,46.713797772819994
failed to set binary mode on '%s',não foi possível passar em modo binário no arquivo %s,"falha ao definir modo binário em ""%s""",ID,LLAMA,11.208466750961147
read error on %s: %s,erro de leitura no arquivo %s: %s,erro de leitura em %s: %s,ID,LLAMA,52.53819788848316
couldn't readlink %s: %s,não é possível executar readlink %s: %s,não foi possível ler o link %s: %s,ID,LLAMA,38.66252716278829
couldn't follow symlink %s: %s,não foi possível seguir o link simbólico %s: %s,não foi possível seguir o link %s: %s,ID,LLAMA,73.48889200874659
cannot rename %s: %s,não é possível renomear %s: %s,não foi possível renomear %s: %s,ID,LLAMA,75.06238537503395
