original,translated,reference,context_languages,strategy,bleu
"expected \ after `a', `c' or `i'","
	attendido após 'a', 'c' ou 'i'
","deve haver um escape \ depois dos comandos `a', `c' e `i'",FR,LLAMA,1.8155431088372649
`}' doesn't want any addresses,« } » não precisa de nenhuma endereço,`}' não recebe endereços,FR,LLAMA,6.567274736060395
: doesn't want any addresses,: nenhuma adresa é necessária.,`:' não recebe endereços,FR,LLAMA,8.116697886877475
comments don't accept any addresses,Os comentários não aceitam nenhuma endereço (adresses),comentários não aceitam endereços,FR,LLAMA,17.747405280050266
missing command,comando ausente,falta especificar um comando,FR,LLAMA,18.393972058572114
command only uses one address,a comando utiliza apenas uma endereço,este comando usa apenas um endereço,FR,LLAMA,10.682175159905853
unterminated address regex,expressão regular de endereço não concluída,a expressão regular do endereço está inacabada (falta a /),FR,LLAMA,6.60902979597904
unterminated `s' command,comando não concluído,comando `s' inacabado (s/// - faltou delimitador),FR,LLAMA,0.9816077559181531
unterminated `y' command,comando não concluído,comando `y' inacabado (y/// - faltou delimitador),FR,LLAMA,0.9816077559181531
unknown option to `s',opção desconhecida para 's',opção desconhecida para o comando `s' (s///?),FR,LLAMA,4.880803219926451
multiple `p' options to `s' command,plusieurs options « p » à la commande « s »,opções `p' múltiplas para o comando `s',FR,LLAMA,0.0
multiple `g' options to `s' command,plusieurs options 'g' à la commande 's',opções `g' múltiplas para o comando `s',FR,LLAMA,0.0
multiple number options to `s' command,múltiplas opções numéricas à commande 's',opções numéricas múltiplas para o comando `s' (s///n),FR,LLAMA,4.008579202215618
number option to `s' command may not be zero,A opção numérica da comando 's' não pode ser nula.,a opção numérica para o comando `s' não pode ser zero (s///0),FR,LLAMA,8.872148445764694
strings for `y' command are different lengths,As strings destinadas à comando 'y' possuem comprimentos diferentes.,os textos para o comando `y' têm tamanhos diferentes (y/abc/z/),FR,LLAMA,2.242173863464727
delimiter character is not a single-byte character,o delimitador não é um caractere de uma única octita,"o delimitador deve ser um caractere normal, ASCII",FR,LLAMA,11.868405219520975
expected newer version of sed,uma versão mais recente do sed é esperada,esperada uma versão mais recente do sed,FR,LLAMA,70.71067811865478
invalid usage of line address 0,utilização inválida da linha de endereço 0,uso incorreto do endereço de linha 0,FR,LLAMA,9.287528999566801
unknown command: `%c',comando desconhecido: « %c »,comando desconhecido: `%c',FR,LLAMA,26.269098944241588
incomplete command,comando inválido,comando incompleto,FR,LLAMA,49.99999999999999
""":"" lacks a label",uma etiqueta está faltando para ':,""":"" carece de uma marcação",FR,LLAMA,7.809849842300637
recursive escaping after \c not allowed,"um escapamento recursivo após \""n\""; não é permitido.",escape recursivo após \c não permitido,FR,LLAMA,12.011055432195764
e/r/w commands disabled in sandbox mode,As operações de leitura/escrita estão desabilitadas no balde de areia,comandos e/r/w desabilitados no modo sandbox,FR,LLAMA,4.02724819242185
"%s: file %s line %lu: %s
","%s: fichier %s linha %lu: %s
","%s: arquivo %s linha %lu: %s
",FR,LLAMA,73.48889200874659
"%s: -e expression #%lu, char %lu: %s
","%s: -e expressão n°%lu, caractere %lu: %s
","%s: -e expressão #%lu, caractere %lu: %s
",FR,LLAMA,80.03203203845001
can't find label for jump to `%s',impossível de encontrar a etiqueta para saltar em « %s »,"não foi possível encontrar a marcação ""%s""",FR,LLAMA,9.578464408619821
case conversion produced an invalid character,a conversão de caixa para produziu um caractere inválido,conversão maiúsculo/minúsculo produziu um caractere inválido,FR,LLAMA,31.55984539112946
"%s: can't read %s: %s
","%s: impossível ler %s: %s
","%s: não foi possível ler %s: %s
",FR,LLAMA,53.87551338654778
couldn't edit %s: is a terminal,impossível editar %s: é um terminal,"não foi possível editar %s, pois é um terminal",FR,LLAMA,23.76101887396088
couldn't edit %s: not a regular file,impossível editar %s: não é um arquivo regular,"não foi possível editar %s, pois não é um arquivo comum",FR,LLAMA,28.1450060327443
%s: warning: failed to set default file creation context to %s: %s,%s: aviso: impossível mudar o contexto de criação do arquivo padrão para %s: %s,%s: aviso: falha ao definir o contexto de criação do arquivo padrão para %s: %s,FR,LLAMA,76.39843504088954
%s: warning: failed to get security context of %s: %s,%s: aviso de segurança: impossível obter o contexto de segurança do %s: %s,%s: aviso: falha ao obter o contexto de segurança de %s: %s,FR,LLAMA,52.44986953572577
couldn't open temporary file %s: %s,impossível abrir o arquivo temporário %s: %s,não foi possível abrir o arquivo temporário %s: %s,FR,LLAMA,72.05745450576255
error in subprocess,erro no subprocesso,erro no subprocesso,FR,LLAMA,100.00000000000004
option `e' not supported,a opção 'e' não é suportada.,sem suporte à opção `e',FR,LLAMA,6.567274736060395
`e' command not supported,a comando 'e' não é suportado.,sem suporte ao comando `e',FR,LLAMA,6.567274736060395
no input files,arquivo de entrada não encontrado,nenhum arquivo de entrada,FR,LLAMA,39.76353643835252
no previous regular expression,sem expressão regular anterior,não há expressão regular anterior,FR,LLAMA,46.30777161991026
invalid reference \%d on `s' command's RHS,"referência \\%d inválida no membro direito da comando ""s""",referência inválida \%d na segunda parte do comando `s',FR,LLAMA,12.571192676522521
regex input buffer length larger than INT_MAX,A tamanho do buffer de entrada da expressão regular é maior que INT_MAX,tamanho do buffer de entrada da expressão regular maior que INT_MAX,FR,LLAMA,72.41577342575832
Jay Fenlason,Jay Fenlason,Jay Fenlason,FR,LLAMA,100.00000000000004
Tom Lord,Tom Lord,Tom Lord,FR,LLAMA,100.00000000000004
Ken Pizzini,Ken Pizzini,Ken Pizzini,FR,LLAMA,100.00000000000004
Paolo Bonzini,Paolo Bonzini,Paolo Bonzini,FR,LLAMA,100.00000000000004
Jim Meyering,Jim Meyering,Jim Meyering,FR,LLAMA,100.00000000000004
Assaf Gordon,Assaf Gordon,Assaf Gordon,FR,LLAMA,100.00000000000004
"GNU sed home page: <https://www.gnu.org/software/sed/>.
General help using GNU software: <https://www.gnu.org/gethelp/>.
","Página inicial do GNU sed: <https://www.gnu.org/software/sed/>.
Ajuda geral sobre o uso dos programas GNU: <https://www.gnu.org/help/gethelp.fr.html>.
","Página do GNU sed: <https://www.gnu.org/software/sed/>.
Ajuda sobre softwares GNU: <https://www.gnu.org/gethelp/>.
",FR,LLAMA,66.75257097001199
"E-mail bug reports to: <%s>.
",Envie os relatórios de anomalias por e-mail para: <%s>.,"Envie relatórios de erros para: <%s>.
",FR,LLAMA,49.132705481444226
This sed program was built with SELinux support.,Este programa foi compilado para suportar SELinux.,Este programa sed foi compilado com suporte a SELinux.,FR,LLAMA,14.898573527259417
SELinux is enabled on this system.,SELinux está ativado neste sistema.,SELinux está habilitado neste sistema.,FR,LLAMA,37.99178428257963
SELinux is disabled on this system.,SELinux está desativado neste sistema.,SELinux está desabilitado neste sistema.,FR,LLAMA,37.99178428257963
This sed program was built without SELinux support.,O programa foi compilado sem suporte de SELinux.,Este programa sed foi compilado sem suporte a SELinux.,FR,LLAMA,33.010083098515025
"Usage: %s [OPTION]... {script-only-if-no-other-script} [input-file]...

","Utilização: %s [OPÇÃO]... {script apenas se não houver outro script} 
[Ficheiro de entrada]...
","Uso: %s [OPÇÃO]... {script-apenas-se-for-único} [arquivo-entrada]...

",FR,LLAMA,44.582686998428116
"  -n, --quiet, --silent
                 suppress automatic printing of pattern space
"," -n --quiet, --silent
suprimir a escrita automática do espaço de motivos.","  -n, --quiet, --silent
                 suprime a impressão automática do buffer padrão
",FR,LLAMA,15.727800941615351
"      --debug
                 annotate program execution
","      --debug
                 anotar a execução do programa","      --debug
                 anota a execução do programa
",FR,LLAMA,53.7284965911771
"  -e script, --expression=script
                 add the script to the commands to be executed
","  -e script, --expression=script
                 adicionar o script às comandas a serem executadas.","  -e script, --expression=script
                 adiciona o script aos comandos a serem executados
",FR,LLAMA,40.016016019224985
"  -f script-file, --file=script-file
                 add the contents of script-file to the commands to be executed
"," -f fichier-script, --file=fichier-script
                 adicionar o conteúdo de fichier-script às comandas a serem executadas.","  -f arquivo-script, --file=arquivo-script
                 adiciona o conteúdo do arquivo-script aos comandos
                 a serem executados
",FR,LLAMA,12.936981168384865
"  --follow-symlinks
                 follow symlinks when processing in place
","--follow-symlinks
                 seguir links simbólicos durante o processamento","  --follow-symlinks
                 segue links simbólicos ao editar o próprio arquivo original
",FR,LLAMA,10.175282441454787
"  -i[SUFFIX], --in-place[=SUFFIX]
                 edit files in place (makes backup if SUFFIX supplied)
"," -i[SUFFIXE], --in-place[=SUFFIXE] 
                 editar os arquivos em seu lugar (faz uma cópia de segurança se o SUFFIXE for fornecido) 
","  -i[SUFIXO], --in-place[=SUFIXO]
                 edita o arquivo original (faz backup se usado SUFIXO)
",FR,LLAMA,17.56720523942792
"  -b, --binary
                 open files in binary mode (CR+LFs are not processed specially)
","  -b, --binary
                 abrir os arquivos em modo binário (CR+LF não têm tratamento especial) 
","  -b, --binary
                 abre os arquivos em modo binário (CR+LFs não são especiais)
",FR,LLAMA,48.59373818796306
"  -l N, --line-length=N
                 specify the desired line-wrap length for the `l' command
","  -l N, --line-length=N
                especificar a longitud da quebra de linha desejada para a comando ""l""","  -l N, --line-length=N
                 determina comprimento da quebra de linha para comando `l'
",FR,LLAMA,37.51840463233444
"  --posix
                 disable all GNU extensions.
","--posix
                 desativar todas as extensões GNU.","  --posix
                 desativa todas as extensões GNU.
",FR,LLAMA,64.34588841607616
"  -E, -r, --regexp-extended
                 use extended regular expressions in the script
                 (for portability use POSIX -E).
","-E, -r --extensão de expressões regulares
utilize a sintaxe das expressões regulares estendidas no script.
(use -E para portabilidade).
","  -E, -r, --regexp-extended
                 usa sintaxe moderna de expressões regulares, sem escapes.
                 (para portabilidade, use POSIX -E).
",FR,LLAMA,14.244659138861985
"  -s, --separate
                 consider files as separate rather than as a single,
                 continuous long stream.
","considere os arquivos como separados, em vez de um único fluxo longo e contínuo.","  -s, --separate
                 considera arquivos como entidades separadas, e não
                 como um longo e único fluxo de dados.
",FR,LLAMA,7.496586198447237
"      --sandbox
                 operate in sandbox mode (disable e/r/w commands).
","      --sandbox
                 opera em modo sandbox (desabilita as comandas e/r/w)...
","      --sandbox
                 opera em modo sandbox (desabilita comandos e/r/w).
",FR,LLAMA,65.40585844910977
"  -u, --unbuffered
                 load minimal amounts of data from the input files and flush
                 the output buffers more often
"," -u, --unbuffered
                 carregar quantidades mínimas de dados dos arquivos de entrada e escrever os buffers de saída com mais frequência no disco.","  -u, --unbuffered
                 carrega uma quantidade mínima de dados dos arquivos de entrada
                 e descarrega os buffers de saída com mais frequência
",FR,LLAMA,53.5327611100933
"  -z, --null-data
                 separate lines by NUL characters
","--null-data
                 separar linhas com caractere NUL","  -z, --null-data
                 separa linhas por caracteres NULOs
",FR,LLAMA,6.916271812933183
"      --help     display this help and exit
","      --help     exibir esta ajuda e sair
","      --help     mostra esta ajuda e sai
",FR,LLAMA,32.46679154750991
"      --version  output version information and exit
","      --version mostrar as informações de versão do software e sair
","      --version  mostra informações sobre a versão e sai
",FR,LLAMA,5.934202609760488
"
If no -e, --expression, -f, or --file option is given, then the first
non-option argument is taken as the sed script to interpret.  All
remaining arguments are names of input files; if no input files are
specified, then the standard input is read.

","Se nenhuma das opções -e, --expression, -f ou --file fora especificada, o primeiro argumento que não é uma opção será considerado como sendo o script sed a ser interpretado. Todos os outros argumentos restantes são nomes de arquivos de entrada; caso nenhum seja especificado, a entrada padrão é lida.","
Se nenhuma opção -e, --expression, -f, ou --file é dada, o primeiro
argumento que não seja uma opção é considerado como o script sed a
ser interpretado. Todos os argumentos restantes são considerados
como nomes de arquivos de entrada. Caso nenhum arquivo de entrada
seja especificado, então a entrada padrão será lida.

",FR,LLAMA,42.955128247897264
failed to set binary mode on STDIN,impossível de passar em modo binário sobre entrada padrão (STDIN),falha ao definir modo binário na STDIN,FR,LLAMA,7.495553473355845
failed to set binary mode on STDOUT,impossível de passar em modo binário sobre STDOUT,falha ao definir modo binário na STDOUT,FR,LLAMA,12.22307556087252
couldn't open file %s: %s,não foi possível abrir o arquivo %s: %s,não foi possível abrir o arquivo %s: %s,FR,LLAMA,100.00000000000004
couldn't attach to %s: %s,impossível de anexar ao %s: %s,não foi possível anexar ao %s: %s,FR,LLAMA,64.96350258549114
failed to set binary mode on '%s',impossível de passar em modo binário sobre o arquivo %s,"falha ao definir modo binário em ""%s""",FR,LLAMA,11.208466750961147
read error on %s: %s,erro de leitura no arquivo %s: %s,erro de leitura em %s: %s,FR,LLAMA,52.53819788848316
couldn't readlink %s: %s,impossível executar readlink %s : %s,não foi possível ler o link %s: %s,FR,LLAMA,35.5310106137518
couldn't follow symlink %s: %s,impossível de seguir o link simbólico %s: %s,não foi possível seguir o link %s: %s,FR,LLAMA,46.92470064105599
cannot rename %s: %s,impossível de renomear %s: %s,não foi possível renomear %s: %s,FR,LLAMA,60.042877124855906
