original,translated,reference,context_languages,strategy,bleu
Premature end of regular expression,expressão regular prematuramente concluída,Fim prematuro da expressão regular,,LLAMA,24.880469496253564
Regular expression too big,Expressão regular muito grande,Expressão regular grande demais,,LLAMA,35.35533905932737
Unmatched ) or \),não é possível encontrar o arquivo %s ou não está associado ao caminho de trabalho.,) ou \) sem correspondente,,LLAMA,2.2869567780619007
No previous regular expression,não há expressões regulares anteriores,Nenhuma expressão regular anterior,,LLAMA,0.0
setting permissions for %s,definir as permissões para %s,definindo permissões de %s,,LLAMA,17.965205598154213
"Packaged by %s (%s)
",Embalado por %s (%s),"Empacotado por %s (%s)
",,LLAMA,84.08964152537145
"Packaged by %s
",Empacotado por %s,"Empacotado por %s
",,LLAMA,100.00000000000004
(C),©,(C),,LLAMA,0.0
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
",Licença GPLv3+: Licença Pública Geral GNU versão 3 ou posterior <%s>. Este é um software livre: você está livres de modificá-lo e redistribuí-lo. Não há garantias dentro das limitações permitidas pela lei.,"Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
",,LLAMA,40.670770340261654
"Written by %s.
",Escrito por %s.,"Escrito por %s.
",,LLAMA,100.00000000000004
"Written by %s and %s.
",Escrito por %s e %s.,"Escrito por %s e %s.
",,LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s.","Escrito por %s, %s e %s.
",,LLAMA,100.00000000000004
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s e %s. 
	Obrigado.","Escrito por %s, %s, %s
e %s.
",,LLAMA,86.11735299633672
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %s e %s. 
	","Escrito por %s, %s, %s,
%s e %s.
",,LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s e %s. 
	O autor é um especialista em sistemas de arquivos no Linux.","Escrito por %s, %s, %s,
%s, %s e %s.
",,LLAMA,60.585476032721225
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s e %s.
",,LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, %d, %<PRIuMAX>, e %s. 
	%s.","Escrito por %s, %s, %s,
%s, %s, %s, %s
e %s.
",,LLAMA,57.89846131658321
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %d, %<PRIuMAX>, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s e %s.
",,LLAMA,76.4939752417526
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s, %d, %<PRIuMAX>, %s, %s, %s e outros.","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s e outros.
",,LLAMA,73.15839624248562
"Report bugs to: %s
","Relate as anomalies a: %s
","Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
",,LLAMA,1.3078614250991385
"Report %s bugs to: %s
",Relate os bugs %s ao seguinte endereço de e-mail: %s,"Relate erros do %s para: %s
",,LLAMA,15.133218633429316
"%s home page: <%s>
",página inicial de %s: <%s>,"Página do %s: <%s>
",,LLAMA,63.894310424627285
"General help using GNU software: <%s>
",Ajuda geral sobre o uso dos softwares GNU: <%s>,"Ajuda geral no uso de software GNU: <%s>
",,LLAMA,44.08231875586728
multiple `!'s,múltiplos '!',exclamações `!' múltiplas,,LLAMA,24.880469496253564
"unexpected `,'",Ocorrência imprevista,"vírgula `,' inesperada",,LLAMA,0.0
invalid usage of +N or ~N as first address,utilização inválida de +N ou ~N como primeira endereço,não use +N ou ~N como o primeiro endereço,,LLAMA,47.987820666906615
unmatched `{',não há correspondência para o valor fornecido.,`{' sem correspondente,,LLAMA,0.0
unexpected `}',evento inesperado,`}' inesperada,,LLAMA,0.0
extra characters after command,caracteres desnecessários após a comando,há caracteres sobrando após o comando,,LLAMA,11.51015341649912
"expected \ after `a', `c' or `i'","atendido após 'a', 'c' ou 'i'","deve haver um escape \ depois dos comandos `a', `c' e `i'",,LLAMA,1.8155431088372649
`}' doesn't want any addresses,{ } não precisa de nenhuma endereço.,`}' não recebe endereços,,LLAMA,6.567274736060395
: doesn't want any addresses,: não há necessidade de nenhuma endereço.,`:' não recebe endereços,,LLAMA,6.567274736060395
comments don't accept any addresses,Os comentários não aceitam nenhuma endereço (email ou URL),comentários não aceitam endereços,,LLAMA,13.950796967929138
missing command,comando ausente,falta especificar um comando,,LLAMA,18.393972058572114
command only uses one address,A comando não utiliza apenas uma endereço,este comando usa apenas um endereço,,LLAMA,8.643019616048525
unterminated address regex,expressão regular de endereço não concluída,a expressão regular do endereço está inacabada (falta a /),,LLAMA,6.60902979597904
unterminated `s' command,comando não concluído,comando `s' inacabado (s/// - faltou delimitador),,LLAMA,0.9816077559181531
unterminated `y' command,comando não concluído,comando `y' inacabado (y/// - faltou delimitador),,LLAMA,0.9816077559181531
unknown option to `s',opção desconhecida para 's',opção desconhecida para o comando `s' (s///?),,LLAMA,4.880803219926451
multiple `p' options to `s' command,plusieurs opções 'p' na comando 's',opções `p' múltiplas para o comando `s',,LLAMA,5.854497694024015
multiple `g' options to `s' command,múltiplas opções 'g' na comando 's',opções `g' múltiplas para o comando `s',,LLAMA,6.4790667469036025
multiple number options to `s' command,múltiplas opções numéricas à commande 's',opções numéricas múltiplas para o comando `s' (s///n),,LLAMA,4.008579202215618
number option to `s' command may not be zero,A opção numérica da comando 's' não pode ser nula.,a opção numérica para o comando `s' não pode ser zero (s///0),,LLAMA,8.872148445764694
strings for `y' command are different lengths,As cadeias destinadas à comando 'y' possuem comprimentos diferentes,os textos para o comando `y' têm tamanhos diferentes (y/abc/z/),,LLAMA,2.0857995854646623
delimiter character is not a single-byte character,O caractere delimitador não é um único octeto.,"o delimitador deve ser um caractere normal, ASCII",,LLAMA,6.27465531099474
expected newer version of sed,uma versão mais recente do sed é esperada,esperada uma versão mais recente do sed,,LLAMA,70.71067811865478
invalid usage of line address 0,utilização inválida da linha de endereço %s,uso incorreto do endereço de linha 0,,LLAMA,7.267884212102741
unknown command: `%c',"comando desconhecido: ""%c""",comando desconhecido: `%c',,LLAMA,26.269098944241588
incomplete command,comando inválido,comando incompleto,,LLAMA,49.99999999999999
""":"" lacks a label",Uma etiqueta está faltando para ':',""":"" carece de uma marcação",,LLAMA,5.522397783539471
recursive escaping after \c not allowed,"um escapamento recursivo após 
 não é permitido.",escape recursivo após \c não permitido,,LLAMA,13.134549472120788
e/r/w commands disabled in sandbox mode,as operações de leitura e gravação estão desabilitadas no baldeamento,comandos e/r/w desabilitados no modo sandbox,,LLAMA,4.990049701936832
"%s: file %s line %lu: %s
",%s: ficheiro %s linha %lu: %s,"%s: arquivo %s linha %lu: %s
",,LLAMA,73.48889200874659
"%s: -e expression #%lu, char %lu: %s
","%s: expressão n°%lu, caractere %lu: %s
","%s: -e expressão #%lu, caractere %lu: %s
",,LLAMA,66.46817937381975
can't find label for jump to `%s',"não foi possível encontrar a etiqueta para saltar em ""%s""","não foi possível encontrar a marcação ""%s""",,LLAMA,48.44273237963865
case conversion produced an invalid character,a conversão de caixa para letras produz um caractere inválido,conversão maiúsculo/minúsculo produziu um caractere inválido,,LLAMA,16.784459625186194
"%s: can't read %s: %s
",%s: impossível ler %s: %s,"%s: não foi possível ler %s: %s
",,LLAMA,53.87551338654778
couldn't edit %s: is a terminal,impossível editar %s: é um terminal,"não foi possível editar %s, pois é um terminal",,LLAMA,23.76101887396088
couldn't edit %s: not a regular file,impossível editar %s: não é um arquivo regular,"não foi possível editar %s, pois não é um arquivo comum",,LLAMA,28.1450060327443
%s: warning: failed to set default file creation context to %s: %s,%s: aviso: impossível alterar o contexto de criação do arquivo padrão para %s: %s,%s: aviso: falha ao definir o contexto de criação do arquivo padrão para %s: %s,,LLAMA,76.39843504088954
%s: warning: failed to get security context of %s: %s,aviso:%s: impossível obter o contexto de segurança do %s: %s,%s: aviso: falha ao obter o contexto de segurança de %s: %s,,LLAMA,50.28248236576277
couldn't open temporary file %s: %s,impossível abrir o arquivo temporário %s: %s,não foi possível abrir o arquivo temporário %s: %s,,LLAMA,72.05745450576255
error in subprocess,erro no subprocesso,erro no subprocesso,,LLAMA,100.00000000000004
option `e' not supported,a opção 'e' não é suportada.,sem suporte à opção `e',,LLAMA,6.567274736060395
`e' command not supported,a comando 'e' não é suportado.,sem suporte ao comando `e',,LLAMA,6.567274736060395
no input files,arquivo de entrada não encontrado,nenhum arquivo de entrada,,LLAMA,39.76353643835252
no previous regular expression,sem expressão regular anterior,não há expressão regular anterior,,LLAMA,46.30777161991026
invalid reference \%d on `s' command's RHS,"referência \""%d"". Inválida no membro direito da instrução ""s"".",referência inválida \%d na segunda parte do comando `s',,LLAMA,5.439330544349821
regex input buffer length larger than INT_MAX,A tamanho do buffer de entrada da expressão regular é maior que INT_MAX,tamanho do buffer de entrada da expressão regular maior que INT_MAX,,LLAMA,72.41577342575832
Jay Fenlason,Jay Fenlason,Jay Fenlason,,LLAMA,100.00000000000004
Tom Lord,Tom Lord,Tom Lord,,LLAMA,100.00000000000004
Ken Pizzini,Ken Pizzini,Ken Pizzini,,LLAMA,100.00000000000004
Paolo Bonzini,Paolo Bonzini,Paolo Bonzini,,LLAMA,100.00000000000004
Jim Meyering,Jim Meyering,Jim Meyering,,LLAMA,100.00000000000004
Assaf Gordon,Assaf Gordon,Assaf Gordon,,LLAMA,100.00000000000004
"GNU sed home page: <https://www.gnu.org/software/sed/>.
General help using GNU software: <https://www.gnu.org/gethelp/>.
","Página inicial do GNU sed: <https://www.gnu.org/software/sed/>.
Ajuda geral sobre o uso dos programas GNU: <https://www.gnu.org/help/gethelp.pt.html>.","Página do GNU sed: <https://www.gnu.org/software/sed/>.
Ajuda sobre softwares GNU: <https://www.gnu.org/gethelp/>.
",,LLAMA,66.75257097001199
"E-mail bug reports to: <%s>.
",Envie os relatórios de anomalias por e-mail para: <%s>.,"Envie relatórios de erros para: <%s>.
",,LLAMA,49.132705481444226
This sed program was built with SELinux support.,Este programa foi compilado para suportar SELinux.,Este programa sed foi compilado com suporte a SELinux.,,LLAMA,14.898573527259417
SELinux is enabled on this system.,SELinux está habilitado neste sistema.,SELinux está habilitado neste sistema.,,LLAMA,100.00000000000004
SELinux is disabled on this system.,SELinux está desativado neste sistema.,SELinux está desabilitado neste sistema.,,LLAMA,37.99178428257963
This sed program was built without SELinux support.,O programa foi compilado sem suporte ao SELinux.,Este programa sed foi compilado sem suporte a SELinux.,,LLAMA,33.010083098515025
"Usage: %s [OPTION]... {script-only-if-no-other-script} [input-file]...

","Utilização: %s [OPÇÃO]... {script apenas se não houver outro script} 
[Ficheiro de entrada]

","Uso: %s [OPÇÃO]... {script-apenas-se-for-único} [arquivo-entrada]...

",,LLAMA,41.10433074789491
"  -n, --quiet, --silent
                 suppress automatic printing of pattern space
","--quiet, --silente
supor o desligamento automático da escrita de padrões","  -n, --quiet, --silent
                 suprime a impressão automática do buffer padrão
",,LLAMA,6.844195245453219
"      --debug
                 annotate program execution
","      --debug
                 anotar a execução do programa
","      --debug
                 anota a execução do programa
",,LLAMA,53.7284965911771
"  -e script, --expression=script
                 add the script to the commands to be executed
"," -e script, --expressao=script 
 adicionar o script às comandas a serem executadas.","  -e script, --expression=script
                 adiciona o script aos comandos a serem executados
",,LLAMA,16.18861356572822
"  -f script-file, --file=script-file
                 add the contents of script-file to the commands to be executed
"," -f fichier-script --file=fichier-script 
 adicionar o conteúdo do arquivo de script ao conjunto de comandos para execução.","  -f arquivo-script, --file=arquivo-script
                 adiciona o conteúdo do arquivo-script aos comandos
                 a serem executados
",,LLAMA,10.307386760781874
"  --follow-symlinks
                 follow symlinks when processing in place
","--follow-symlinks
seguir os links simbólicos durante o processamento.","  --follow-symlinks
                 segue links simbólicos ao editar o próprio arquivo original
",,LLAMA,10.147104008451905
"  -i[SUFFIX], --in-place[=SUFFIX]
                 edit files in place (makes backup if SUFFIX supplied)
","{-i[SUFFIXE], --in-place=[=SUFFIXE]}
Editar os arquivos em seu lugar (faz uma cópia de segurança se o SUFFIXE for fornecido).
","  -i[SUFIXO], --in-place[=SUFIXO]
                 edita o arquivo original (faz backup se usado SUFIXO)
",,LLAMA,7.833630975156555
"  -b, --binary
                 open files in binary mode (CR+LFs are not processed specially)
"," -b --binary
 abrir os arquivos em modo binário (CR+LF não são processados especialmente)","  -b, --binary
                 abre os arquivos em modo binário (CR+LFs não são especiais)
",,LLAMA,48.34389064001791
"  -l N, --line-length=N
                 specify the desired line-wrap length for the `l' command
","-l N --longitude=N
--linha-comprimento=N
        especificar a longitudem de corte da linha desejada para o comando 'l'.","  -l N, --line-length=N
                 determina comprimento da quebra de linha para comando `l'
",,LLAMA,6.291102779229684
"  --posix
                 disable all GNU extensions.
","--posix
desligue todas as extensões GNU.","  --posix
                 desativa todas as extensões GNU.
",,LLAMA,64.34588841607616
"  -E, -r, --regexp-extended
                 use extended regular expressions in the script
                 (for portability use POSIX -E).
",utilize a sintaxe das expressões regulares estendidas no script. (use -E para portabilidade).,"  -E, -r, --regexp-extended
                 usa sintaxe moderna de expressões regulares, sem escapes.
                 (para portabilidade, use POSIX -E).
",,LLAMA,6.562457186351831
"  -s, --separate
                 consider files as separate rather than as a single,
                 continuous long stream.
","considere os arquivos como separados, em vez de um fluxo longo e contínuo único. Para mais informações sobre o uso desse recurso, tente `%s --separate'.","  -s, --separate
                 considera arquivos como entidades separadas, e não
                 como um longo e único fluxo de dados.
",,LLAMA,4.368410366177578
"      --sandbox
                 operate in sandbox mode (disable e/r/w commands).
","      --sandbox opção de sandbox (desabilita as comandas e/ou escrita)...
","      --sandbox
                 opera em modo sandbox (desabilita comandos e/r/w).
",,LLAMA,13.834368456410951
"  -u, --unbuffered
                 load minimal amounts of data from the input files and flush
                 the output buffers more often
","--unbuffered
                 carregar quantidades mínimas de dados dos arquivos de entrada e escrever os buffers de saída mais frequentemente no disco.","  -u, --unbuffered
                 carrega uma quantidade mínima de dados dos arquivos de entrada
                 e descarrega os buffers de saída com mais frequência
",,LLAMA,39.17995544607446
"  -z, --null-data
                 separate lines by NUL characters
","--null-data
separe as linhas com um caractere NUL","  -z, --null-data
                 separa linhas por caracteres NULOs
",,LLAMA,6.567274736060395
"      --help     display this help and exit
","--help
mostra esta ajuda e sai.","      --help     mostra esta ajuda e sai
",,LLAMA,80.91067115702207
"      --version  output version information and exit
","--versão mostra as informações de versão do software e sai
","      --version  mostra informações sobre a versão e sai
",,LLAMA,10.552670315936318
"
If no -e, --expression, -f, or --file option is given, then the first
non-option argument is taken as the sed script to interpret.  All
remaining arguments are names of input files; if no input files are
specified, then the standard input is read.

","Se nenhuma opção -e, --expressão, -f ou --file fora dada, o primeiro argumento que não é uma opção será considerado como sendo o script sed a interpretar. Todos os outros argumentos restantes são nomes de arquivos de entrada; se nenhum arquivo de entrada especificado, a entrada padrão é lida.","
Se nenhuma opção -e, --expression, -f, ou --file é dada, o primeiro
argumento que não seja uma opção é considerado como o script sed a
ser interpretado. Todos os argumentos restantes são considerados
como nomes de arquivos de entrada. Caso nenhum arquivo de entrada
seja especificado, então a entrada padrão será lida.

",,LLAMA,39.38478871317149
failed to set binary mode on STDIN,impossível de passar em modo binário sobre entrada padrão (stdin),falha ao definir modo binário na STDIN,,LLAMA,6.772997136689072
failed to set binary mode on STDOUT,impossível de passar em modo binário no STDOUT,falha ao definir modo binário na STDOUT,,LLAMA,12.22307556087252
couldn't open file %s: %s,não foi possível abrir o arquivo %s: %s,não foi possível abrir o arquivo %s: %s,,LLAMA,100.00000000000004
couldn't attach to %s: %s,impossível de anexar ao %s: %s,não foi possível anexar ao %s: %s,,LLAMA,64.96350258549114
failed to set binary mode on '%s',impossível de passar em modo binário no arquivo %s,"falha ao definir modo binário em ""%s""",,LLAMA,12.549310621989482
read error on %s: %s,erro de leitura no arquivo %s: %s,erro de leitura em %s: %s,,LLAMA,52.53819788848316
couldn't readlink %s: %s,impossível executar readlink %s: %s,não foi possível ler o link %s: %s,,LLAMA,35.5310106137518
couldn't follow symlink %s: %s,impossível de seguir o símbolo de ligação %s: %s,não foi possível seguir o link %s: %s,,LLAMA,36.462858619364674
cannot rename %s: %s,impossível renomear %s: %s,não foi possível renomear %s: %s,,LLAMA,60.80253214198355
