original,translated,reference,context_languages,strategy,bleu
"Unmatched [, [^, [:, [., or [=","[, [^, [:, [. o [= sin pareja","[, [^, [:, [. ou [= sem correspondente",ES,LLAMA,67.29864884660302
Unmatched ( or \(,( ou \( não combinado,( ou \( sem correspondente,ES,LLAMA,50.81327481546149
Unmatched \{,{ sem pareja não correspondente},\{ sem correspondente,ES,LLAMA,17.965205598154213
Invalid content of \{\},Contenuto inválido de \{\},Conteúdo inválido no \{\},ES,LLAMA,43.47208719449914
Invalid range end,Fim de intervalo inválido,Fim de intervalo inválido,ES,LLAMA,100.00000000000004
Memory exhausted,Memória esgotada,Memória esgotada,ES,LLAMA,100.00000000000004
Invalid preceding regular expression,A expressão regular anterior é inválida,A expressão regular precedente é inválida,ES,LLAMA,37.99178428257963
Premature end of regular expression,Fim prematuro de uma expressão regular,Fim prematuro da expressão regular,ES,LLAMA,22.957488466614336
Regular expression too big,Ex Expressão regular muito grande,Expressão regular grande demais,ES,LLAMA,23.643540225079384
Unmatched ) or \),") ou "") não combinado",) ou \) sem correspondente,ES,LLAMA,17.965205598154213
No previous regular expression,Não há uma expressão regular previamente definida.,Nenhuma expressão regular anterior,ES,LLAMA,11.044795567078939
setting permissions for %s,estabelecendo permissões para %s,definindo permissões de %s,ES,LLAMA,23.643540225079384
"Packaged by %s (%s)
","Empacotado por %s (%s) 
","Empacotado por %s (%s)
",ES,LLAMA,100.00000000000004
"Packaged by %s
","Empacotado por %s
","Empacotado por %s
",ES,LLAMA,100.00000000000004
(C),©,(C),ES,LLAMA,0.0
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>. Este é um software livre: você está livres de modificá-lo e redistribuí-lo. Não há nenhuma garantia, dentro dos limites legais.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
",ES,LLAMA,50.952469612722574
"Written by %s.
",Escrito por %s.,"Escrito por %s.
",ES,LLAMA,100.00000000000004
"Written by %s and %s.
","Escrito por %s e %s. 
","Escrito por %s e %s.
",ES,LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 
	(C) Copyright ES.","Escrito por %s, %s e %s.
",ES,LLAMA,61.02169202557915
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s e y %s.","Escrito por %s, %s, %s
e %s.
",ES,LLAMA,80.03203203845001
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s e %s.
",ES,LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s e %s. 

","Escrito por %s, %s, %s,
%s, %s e %s.
",ES,LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s e %s.
",ES,LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s
y %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s
e %s.
",ES,LLAMA,89.42255541978504
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s, 
%s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s e %s.
",ES,LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s, 
%s, %s e outros. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s e outros.
",ES,LLAMA,100.00000000000004
"Report bugs to: %s
","Relate as anomalies to: %s
Informar de erros de tradução a: <traduc@traduc.org>","Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
",ES,LLAMA,10.243635963268735
"Report %s bugs to: %s
",Relate os bugs %s ao: %s,"Relate erros do %s para: %s
",ES,LLAMA,23.356898886410015
"%s home page: <%s>
",%s página inicial de <%s>,"Página do %s: <%s>
",ES,LLAMA,35.49481056010054
"General help using GNU software: <%s>
",Ajuda geral para o uso de software GNU: <%s>,"Ajuda geral no uso de software GNU: <%s>
",ES,LLAMA,70.16035864257111
multiple `!'s,múltiplos '!',exclamações `!' múltiplas,ES,LLAMA,24.880469496253564
"unexpected `,'",comportamento inesperado,"vírgula `,' inesperada",ES,LLAMA,0.0
invalid usage of +N or ~N as first address,uso inválido de +N o ~N como primeira direção,não use +N ou ~N como o primeiro endereço,ES,LLAMA,18.36028134946796
unmatched `{',{ 'sin par' },`{' sem correspondente,ES,LLAMA,12.44023474812678
unexpected `}',inesperado '}'',`}' inesperada,ES,LLAMA,18.99589214128981
extra characters after command,caracteres desnecessários após a comando,há caracteres sobrando após o comando,ES,LLAMA,11.51015341649912
"expected \ after `a', `c' or `i'","esperado após `a', `c' ou `i'","deve haver um escape \ depois dos comandos `a', `c' e `i'",ES,LLAMA,24.795364698947967
`}' doesn't want any addresses,{ } não precisa de nenhuma endereço.,`}' não recebe endereços,ES,LLAMA,6.567274736060395
: doesn't want any addresses,: não requer nenhuma endereço.,`:' não recebe endereços,ES,LLAMA,9.652434877402245
comments don't accept any addresses,os comentários não aceitam nenhuma direção (endereço),comentários não aceitam endereços,ES,LLAMA,17.747405280050266
missing command,comando ausente,falta especificar um comando,ES,LLAMA,18.393972058572114
command only uses one address,a comando não utiliza mais do que uma endereço,este comando usa apenas um endereço,ES,LLAMA,5.669791110976001
unterminated address regex,expressão regular de endereço não concluída,a expressão regular do endereço está inacabada (falta a /),ES,LLAMA,6.60902979597904
unterminated `s' command,comando `s' não concluído,comando `s' inacabado (s/// - faltou delimitador),ES,LLAMA,8.028119550056974
unterminated `y' command,comando `y' não concluído,comando `y' inacabado (y/// - faltou delimitador),ES,LLAMA,8.028119550056974
unknown option to `s',opção desconhecida para `s',opção desconhecida para o comando `s' (s///?),ES,LLAMA,8.264944411079327
multiple `p' options to `s' command,múltiplas opções `p' para a orden `s',opções `p' múltiplas para o comando `s',ES,LLAMA,24.274588585366175
multiple `g' options to `s' command,múltiplas opções `g' para a orden `s',opções `g' múltiplas para o comando `s',ES,LLAMA,24.274588585366175
multiple number options to `s' command,múltiplas opções numéricas para a comando `s',opções numéricas múltiplas para o comando `s' (s///n),ES,LLAMA,11.720937028376891
number option to `s' command may not be zero,a opção numérica da comando `s` não pode ser zero,a opção numérica para o comando `s' não pode ser zero (s///0),ES,LLAMA,19.578326569811537
strings for `y' command are different lengths,As cadeias destinadas à comando `y` possuem comprimentos diferentes.,os textos para o comando `y' têm tamanhos diferentes (y/abc/z/),ES,LLAMA,4.885299005952271
delimiter character is not a single-byte character,o caractere delimitador não é um carácter de um único octeto,"o delimitador deve ser um caractere normal, ASCII",ES,LLAMA,5.300156689756295
expected newer version of sed,esperava-se uma versão mais recente do sed.,esperada uma versão mais recente do sed,ES,LLAMA,68.037493331712
invalid usage of line address 0,uso inválido da direção de linha 0,uso incorreto do endereço de linha 0,ES,LLAMA,26.269098944241588
unknown command: `%c',comando desconhecido: `%c',comando desconhecido: `%c',ES,LLAMA,100.00000000000004
incomplete command,comando inválido,comando incompleto,ES,LLAMA,49.99999999999999
""":"" lacks a label",a etiqueta é faltante para ':',""":"" carece de uma marcação",ES,LLAMA,5.522397783539471
recursive escaping after \c not allowed,não é permitido um escape recursivo após \\c n'est pas permis,escape recursivo após \c não permitido,ES,LLAMA,23.90108882452814
e/r/w commands disabled in sandbox mode,As operações de leitura/escrita estão desabilitadas no modo 'sandbox'.,comandos e/r/w desabilitados no modo sandbox,ES,LLAMA,7.495553473355845
"%s: file %s line %lu: %s
","%s: fichero %s linha %lu: %s
","%s: arquivo %s linha %lu: %s
",ES,LLAMA,73.48889200874659
"%s: -e expression #%lu, char %lu: %s
","%s: -e expressão n°%lu, caractere %lu: %s
","%s: -e expressão #%lu, caractere %lu: %s
",ES,LLAMA,80.03203203845001
can't find label for jump to `%s',impossível de encontrar a etiqueta para saltar em '%s',"não foi possível encontrar a marcação ""%s""",ES,LLAMA,8.29519350710986
case conversion produced an invalid character,a conversão de caixa tornou-se inválida para um caractere,conversão maiúsculo/minúsculo produziu um caractere inválido,ES,LLAMA,10.552670315936318
"%s: can't read %s: %s
",%s: impossível ler %s: %s,"%s: não foi possível ler %s: %s
",ES,LLAMA,53.87551338654778
couldn't edit %s: is a terminal,impossível editar %s: é um terminal,"não foi possível editar %s, pois é um terminal",ES,LLAMA,23.76101887396088
couldn't edit %s: not a regular file,impossível editar %s: não é um arquivo regular,"não foi possível editar %s, pois não é um arquivo comum",ES,LLAMA,28.1450060327443
%s: warning: failed to set default file creation context to %s: %s,%s: aviso: falhou ao estabelecer o contexto de criação do arquivo padrão a %s: %s,%s: aviso: falha ao definir o contexto de criação do arquivo padrão para %s: %s,ES,LLAMA,62.683314725930124
%s: warning: failed to get security context of %s: %s,%s: aviso de segurança: falhou em obter o contexto de segurança do %s: %s,%s: aviso: falha ao obter o contexto de segurança de %s: %s,ES,LLAMA,49.60402400672393
couldn't open temporary file %s: %s,não é possível abrir o arquivo temporário %s: %s,não foi possível abrir o arquivo temporário %s: %s,ES,LLAMA,82.651681837938
error in subprocess,erro no subprocesso,erro no subprocesso,ES,LLAMA,100.00000000000004
option `e' not supported,a opção 'e' não é suportada.,sem suporte à opção `e',ES,LLAMA,6.567274736060395
`e' command not supported,a comando 'e' não é suportado.,sem suporte ao comando `e',ES,LLAMA,6.567274736060395
no input files,não há arquivos de entrada para processar.,nenhum arquivo de entrada,ES,LLAMA,11.044795567078939
no previous regular expression,não há uma expressão regular previamente definida.,não há expressão regular anterior,ES,LLAMA,15.619699684601276
invalid reference \%d on `s' command's RHS,referência \\%d inválida no membro direito da comando `s',referência inválida \%d na segunda parte do comando `s',ES,LLAMA,20.78060434846712
regex input buffer length larger than INT_MAX,A tamanho do buffer de entrada da expressão regular é maior que INT_MAX,tamanho do buffer de entrada da expressão regular maior que INT_MAX,ES,LLAMA,72.41577342575832
Jay Fenlason,Jay Fenlason,Jay Fenlason,ES,LLAMA,100.00000000000004
Tom Lord,Tom Lord,Tom Lord,ES,LLAMA,100.00000000000004
Ken Pizzini,Ken Pizzini,Ken Pizzini,ES,LLAMA,100.00000000000004
Paolo Bonzini,Paolo Bonzini,Paolo Bonzini,ES,LLAMA,100.00000000000004
Jim Meyering,Jim Meyering,Jim Meyering,ES,LLAMA,100.00000000000004
Assaf Gordon,Assaf Gordon,Assaf Gordon,ES,LLAMA,100.00000000000004
"GNU sed home page: <https://www.gnu.org/software/sed/>.
General help using GNU software: <https://www.gnu.org/gethelp/>.
","Página web de sed do GNU: <https://www.gnu.org/software/sed/>.
Ajuda geral para usar software GNU: <https://www.gnu.org/gethelp/>.","Página do GNU sed: <https://www.gnu.org/software/sed/>.
Ajuda sobre softwares GNU: <https://www.gnu.org/gethelp/>.
",ES,LLAMA,76.53797149024851
"E-mail bug reports to: <%s>.
",Envie os relatórios de anomalias por e-mail para: <%s>.,"Envie relatórios de erros para: <%s>.
",ES,LLAMA,49.132705481444226
This sed program was built with SELinux support.,Este programa foi compilado para suportar SELinux.,Este programa sed foi compilado com suporte a SELinux.,ES,LLAMA,14.898573527259417
SELinux is enabled on this system.,SELinux está ativado neste sistema.,SELinux está habilitado neste sistema.,ES,LLAMA,37.99178428257963
SELinux is disabled on this system.,SELinux está desativado neste sistema.,SELinux está desabilitado neste sistema.,ES,LLAMA,37.99178428257963
This sed program was built without SELinux support.,Este programa foi compilado sem suporte para SELinux.,Este programa sed foi compilado sem suporte a SELinux.,ES,LLAMA,36.0887722595069
"Usage: %s [OPTION]... {script-only-if-no-other-script} [input-file]...

","Uso: %s [OPÇÃO]... {guião apenas se não houver outro guião} [ficheiro de entrada]
","Uso: %s [OPÇÃO]... {script-apenas-se-for-único} [arquivo-entrada]...

",ES,LLAMA,45.663378549673126
"  -n, --quiet, --silent
                 suppress automatic printing of pattern space
"," -n --quiet, --silent
suprimero a gravação automática do espaço de padrões.","  -n, --quiet, --silent
                 suprime a impressão automática do buffer padrão
",ES,LLAMA,15.727800941615351
"      --debug
                 annotate program execution
","      --debug
                 anotar a execução do programa","      --debug
                 anota a execução do programa
",ES,LLAMA,53.7284965911771
"  -e script, --expression=script
                 add the script to the commands to be executed
","  -e script, --expression=script
                 adicionar o guião à lista de comandos para executar","  -e script, --expression=script
                 adiciona o script aos comandos a serem executados
",ES,LLAMA,34.79159475128448
"  -f script-file, --file=script-file
                 add the contents of script-file to the commands to be executed
"," -f fichier-script, --file=fichier-script
                 adiciona o conteúdo do arquivo de script ao conjunto de comandos para executar.","  -f arquivo-script, --file=arquivo-script
                 adiciona o conteúdo do arquivo-script aos comandos
                 a serem executados
",ES,LLAMA,18.45895819969781
"  --follow-symlinks
                 follow symlinks when processing in place
","--follow-symlinks
siga os links simbólicos durante o processamento.","  --follow-symlinks
                 segue links simbólicos ao editar o próprio arquivo original
",ES,LLAMA,10.147104008451905
"  -i[SUFFIX], --in-place[=SUFFIX]
                 edit files in place (makes backup if SUFFIX supplied)
"," -i[SUFFIXE], --in-place[=SUFFIXE] 
                 edita ficheros em seu lugar (cria um respaldo se o SUFFIXE for dado) 
","  -i[SUFIXO], --in-place[=SUFIXO]
                 edita o arquivo original (faz backup se usado SUFIXO)
",ES,LLAMA,19.81463247873555
"  -b, --binary
                 open files in binary mode (CR+LFs are not processed specially)
","  -b, --binary
                 abre ficheros em modo binário (CR+LF não são processados de forma especial) 
","  -b, --binary
                 abre os arquivos em modo binário (CR+LFs não são especiais)
",ES,LLAMA,41.682189465797684
"  -l N, --line-length=N
                 specify the desired line-wrap length for the `l' command
","especifica a longitud de corte da linha desejada para o comando `l`
    -l N, --line-length=N","  -l N, --line-length=N
                 determina comprimento da quebra de linha para comando `l'
",ES,LLAMA,29.359738279508402
"  --posix
                 disable all GNU extensions.
","--posix
                 desativa todas as extensões de GNU.","  --posix
                 desativa todas as extensões GNU.
",ES,LLAMA,59.4603557501361
"  -E, -r, --regexp-extended
                 use extended regular expressions in the script
                 (for portability use POSIX -E).
","-E, -r --extended-regexp
utilize a sintaxe das expressões regulares estendidas no script.
(use -E para garantir portabilidade).
","  -E, -r, --regexp-extended
                 usa sintaxe moderna de expressões regulares, sem escapes.
                 (para portabilidade, use POSIX -E).
",ES,LLAMA,10.849989090486105
"  -s, --separate
                 consider files as separate rather than as a single,
                 continuous long stream.
","considere os arquivos como separados em vez de um único fluxo, longo e contínuo.","  -s, --separate
                 considera arquivos como entidades separadas, e não
                 como um longo e único fluxo de dados.
",ES,LLAMA,7.496586198447237
"      --sandbox
                 operate in sandbox mode (disable e/r/w commands).
","      --sandbox
                 opera em modo sandbox (desabilita as ordens e/r/w).
","      --sandbox
                 opera em modo sandbox (desabilita comandos e/r/w).
",ES,LLAMA,74.47819789879651
"  -u, --unbuffered
                 load minimal amounts of data from the input files and flush
                 the output buffers more often
"," -u, --unbuffered
                 carregar quantidades mínimas de dados dos arquivos de entrada e esvaziar os buffers temporários de saída com mais frequência no disco.","  -u, --unbuffered
                 carrega uma quantidade mínima de dados dos arquivos de entrada
                 e descarrega os buffers de saída com mais frequência
",ES,LLAMA,44.52675711169778
"  -z, --null-data
                 separate lines by NUL characters
","  -z, --null-data
                 separa linhas com caracteres NUL.","  -z, --null-data
                 separa linhas por caracteres NULOs
",ES,LLAMA,46.713797772819994
"      --help     display this help and exit
","Tente `%s --help' para mais informações.
","      --help     mostra esta ajuda e sai
",ES,LLAMA,0.0
"      --version  output version information and exit
","      --version mostra as informações de versão do software e termina
","      --version  mostra informações sobre a versão e sai
",ES,LLAMA,10.552670315936318
"
If no -e, --expression, -f, or --file option is given, then the first
non-option argument is taken as the sed script to interpret.  All
remaining arguments are names of input files; if no input files are
specified, then the standard input is read.

","Se nenhuma das opções -e, --expression, -f ou --file forem especificadas, o primeiro argumento que não seja uma opção será considerado como o script sed a interpretar. Todos os outros argumentos restantes são nomes de arquivos de entrada; caso nenhum desses arquivos estejam definidos explicitamente, então a entrada padrão é lida.","
Se nenhuma opção -e, --expression, -f, ou --file é dada, o primeiro
argumento que não seja uma opção é considerado como o script sed a
ser interpretado. Todos os argumentos restantes são considerados
como nomes de arquivos de entrada. Caso nenhum arquivo de entrada
seja especificado, então a entrada padrão será lida.

",ES,LLAMA,44.9034846351692
failed to set binary mode on STDIN,não foi possível definir o modo binário no stdin.,falha ao definir modo binário na STDIN,ES,LLAMA,9.287528999566801
failed to set binary mode on STDOUT,não foi possível definir o modo binário no STDOUT,falha ao definir modo binário na STDOUT,ES,LLAMA,11.339582221952005
couldn't open file %s: %s,não é possível abrir o arquivo %s: %s,não foi possível abrir o arquivo %s: %s,ES,LLAMA,80.70557274927978
couldn't attach to %s: %s,não é possível conectar a %s: %s,não foi possível anexar ao %s: %s,ES,LLAMA,42.7287006396234
failed to set binary mode on '%s',não foi possível definir o modo binário em '%s',"falha ao definir modo binário em ""%s""",ES,LLAMA,15.851165692617148
read error on %s: %s,erro de leitura em %s: %s,erro de leitura em %s: %s,ES,LLAMA,100.00000000000004
couldn't readlink %s: %s,impossível executar readlink %s: %s,não foi possível ler o link %s: %s,ES,LLAMA,35.5310106137518
couldn't follow symlink %s: %s,não é possível seguir o link simbólico %s: %s,não foi possível seguir o link %s: %s,ES,LLAMA,54.52469119630866
cannot rename %s: %s,não é possível renomear %s: %s,não foi possível renomear %s: %s,ES,LLAMA,75.06238537503395
