original,translated,reference,context_languages,strategy,bleu
The device %s is so small that it cannot possibly store a file system or partition table.  Perhaps you selected the wrong device?,O dispositivo %s é tão pequeno que não pode conter um sistema de arquivos ou tabulação de particionamento. Talvez ele tenha selecionado o dispositivo erroneamente?,O dispositivo %s é tão pequeno que possivelmente não pode armazenar um sistema de arquivos ou tabela de partições. Talvez você selecionou o dispositivo errado?,"ES,ZH_CN",LLAMA,44.061896087076214
Unable to determine geometry of file/device %s.  You should not use Parted unless you REALLY know what you're doing!,"NÃO PODE SER determinado a geometria do arquivo/dispositivo %s.  Â¡NO DEVERIA NÃO utilizar Parted, salvo que REALMENTE sepa o que está fazendo!",Não foi possível determinar a geometria do arquivo/dispositivo %s. Você não deveria utilizar o Parted a menos que você REALMENTE saiba o que está fazendo!,"ES,ZH_CN",LLAMA,40.31866206826121
Generic SD/MMC Storage Card,Tarjeta SD/MMC genérica,Cartão de armazenamento genérico SD/MMC,"ES,ZH_CN",LLAMA,26.65429557589628
NVMe Device,Dispositivo NVMe,Dispositivo NVMe,"ES,ZH_CN",LLAMA,100.00000000000004
DAC960 RAID controller,Controladora RAID DAC960,Controlador RAID DAC960,"ES,ZH_CN",LLAMA,55.03212081491043
Promise SX8 SATA Device,Dispositivo SATA Promise SX8,Dispositivo Promise SX8 SATA,"ES,ZH_CN",LLAMA,37.99178428257963
ATA over Ethernet Device,Dispositivo ATA por Ethernet,ATA através de dispositivo Ethernet,"ES,ZH_CN",LLAMA,14.794015674776452
IBM S390 DASD drive,Unidade DASD IBM S390,Unidade DASD IBM S390,"ES,ZH_CN",LLAMA,100.00000000000004
IBM iSeries Virtual DASD,DASD virtual IBM iSeries,DASD Virtual IBM iSeries,"ES,ZH_CN",LLAMA,35.35533905932737
Compaq Smart Array,Estrutura Inteligente de Compaq,Compaq Smart Array,"ES,ZH_CN",LLAMA,15.97357760615681
ATARAID Controller,Controladora ATARAID,Controlador ATARAID,"ES,ZH_CN",LLAMA,49.99999999999999
I2O Controller,Controladora I20,Controlador I2O,"ES,ZH_CN",LLAMA,0.0
User-Mode Linux UBD,UBD de User-Mode Linux,Linux UBD modo usuário,"ES,ZH_CN",LLAMA,18.99589214128981
Loopback device,Dispositivo de origem,Dispositivo loopback,"ES,ZH_CN",LLAMA,27.516060407455225
Linux device-mapper (%s),Mapeador de dispositivos do Linux (%s),Mapeador de dispositivo Linux (%s),"ES,ZH_CN",LLAMA,51.33450480401705
Xen Virtual Block Device,Dispositivo orientado a bloques virtual Xen,Dispositivo de bloco virtual Xen,"ES,ZH_CN",LLAMA,17.965205598154213
Unknown,Desconhecida,Desconhecido,"ES,ZH_CN",LLAMA,0.0
Virtio Block Device,Dispositivo orientado a bloques Virtio,Dispositivo de bloco Virtio,"ES,ZH_CN",LLAMA,12.703318703865365
Linux Software RAID Array,Conjunto Software RAID de Linux,Conjunto RAID por software Linux,"ES,ZH_CN",LLAMA,14.058533129758727
ped_device_new()  Unsupported device type,ped_device_new() Tipo de dispositivo suportado,ped_device_new()  Tipo de dispositivo não suportado,"ES,ZH_CN",LLAMA,83.52052074548166
Error fsyncing/closing %s: %s,Erro ao usar fsync ou fechar %s: %s,Erro ao chamar fsync/fechar %s: %s,"ES,ZH_CN",LLAMA,53.48259312838876
%0.0send of file while reading %s,%0.0sfin del fichero durante la lectura de %s,%0.0s fim de arquivo enquanto lê %s,"ES,ZH_CN",LLAMA,9.980099403873663
Error informing the kernel about modifications to partition %s -- %s.  This means Linux won't know about any changes you made to %s until you reboot -- so you shouldn't mount it or use it in any way before rebooting.,"Erro ao informar o núcleo sobre as alteraÃ§ÕES na participaÃ§Ã£o %s -- %s. Isso significa que Linux não reconhecerá nenhum dos ajustes feitos em %s até que seja reiniciado - portanto, você também não poderá montar ou utilizar antes de reiniciar.",Erro ao informar ao kernel sobre alterações na partição %s -- %s. Isto significa que o Linux não saberá de qualquer alteração que você tenha feito em %s até que o computador seja reiniciado -- logo você não deve montá-lo ou usá-lo de maneira alguma antes de reiniciar.,"ES,ZH_CN",LLAMA,25.592239296196592
Unable to determine the start and length of %s.,Não é possível determinar o início e tamanho de %s.,Não foi possível determinar o início e comprimento de %s.,"ES,ZH_CN",LLAMA,54.52469119630866
"Partition(s) %s on %s have been written, but we have been unable to inform the kernel of the change, probably because it/they are in use.  As a result, the old partition(s) will remain in use.  You should reboot now before making further changes.","As(s) participação(s) %s em %s foram escritas, mas não conseguimos informar ao núcleo do alteração, provavelmente porque está(m)em uso. Portanto, as(s) participações antigas(s) continuarÃ£-las no uso. Deve reiniciar agora antes de fazer mais alterações.","As partição(ões) %s em %s foram escritas, mas não foi possível informar ao kernel sobre as alterações, provavelmente está(ão) em uso. Como resultado, a(s) partição(ões) antiga(s) permanecerá(ão) em uso.  Você deve reinicializar agora antes de realizar alterações posteriores.","ES,ZH_CN",LLAMA,29.45433258123402
Can't have the end before the start! (start sector=%jd length=%jd),Â¡Não se pode ter o final da participação antes do início! (sector de início=%jd tamanho=%jd),Não é possível ter o fim antes do início! (setor inicial=%jd comprimento=%jd),"ES,ZH_CN",LLAMA,31.52861344254502
Attempt to write sectors %ld-%ld outside of partition on %s.,Tentaram escrever os sectores %ld-%ld fora da participação no %s.,Tentativa de escrever setores %ld-%ld fora da partição em %s.,"ES,ZH_CN",LLAMA,42.311785416105785
checking for bad blocks,comprobando blocos incorretos,verificando por blocos defeituosos,"ES,ZH_CN",LLAMA,19.716118825581447
"Backtrace has %d calls on stack:
","Contagem de chamadas na pilha tem %d instâncias: 
","Backtrace possui %d chamadas na pilha:
","ES,ZH_CN",LLAMA,20.556680845025987
Assertion (%s) at %s:%d in function %s() failed.,A aserciÃ£o (%s) falhou na funÃ§Ã£o %s() em %s:%d.,A declaração (%s) em %s:%d na função %s() falhou.,"ES,ZH_CN",LLAMA,57.41510303545701
%s: unrecognised disk label,%s: etiqueta de disco desconhecida,%s: rótulo de disco irreconhecível,"ES,ZH_CN",LLAMA,30.739407647563215
This libparted doesn't have write support for %s.  Perhaps it was compiled read-only.,Esta libparted não tem suporte para escrita em %s. Quizás foi compilada apenas para leitura.,O libparted não possui suporte para escrita em %s.  Talvez isto tenha sido compilado como somente-leitura.,"ES,ZH_CN",LLAMA,35.14967960053196
"Partition %d is %s, but the file system is %s.","A participÃ¡ncia %d é de ES, mas o sistema de fichiers é do Brasil.","A partição %d é %s, mas o sistema de arquivos é %s.","ES,ZH_CN",LLAMA,31.007120066002052
cylinder_alignment,alinhamento cilíndrico,cylinder_alignment,"ES,ZH_CN",LLAMA,0.0
pmbr_boot,arranque_pmbr,pmbr_boot,"ES,ZH_CN",LLAMA,34.66806371753173
"Unknown disk flag, %d.","Bandeira de disco desconhecida, %d.","Opção desconhecida de partição, %d.","ES,ZH_CN",LLAMA,38.260294162784454
%s disk labels do not support extended partitions.,As etiquetas de disco do %s não suportam partições estendidas.,Rótulos de disco %s não suportam partições estendidas.,"ES,ZH_CN",LLAMA,57.067457770559976
%s disk labels don't support logical or extended partitions.,As etiquetas de disco %s não suportam partições lógicas ou estendidas.,Rótulos de disco %s não suportam partições lógicas ou estendidas.,"ES,ZH_CN",LLAMA,82.4236750264605
Too many primary partitions.,Existe uma quantidade excessiva de partições primárias.,Há partições primárias demais.,"ES,ZH_CN",LLAMA,12.22307556087252
"Can't add a logical partition to %s, because there is no extended partition.","Não é possível adicionar uma participação lógica em %s, porque não há nenhuma participação estendida.","Não posso adicionar uma partição lógica em %s, pois não há uma partição estendida.","ES,ZH_CN",LLAMA,28.782231838054432
Can't have more than one extended partition on %s.,Não é possível ter mais de uma extensÃ£o da participaÃ§Ã£o em %s.,Não pode existir mais de uma partição estendida em %s.,"ES,ZH_CN",LLAMA,26.58483576665878
Can't have logical partitions outside of the extended partition.,Não é possível ter uma participação lógica fora da partilha estendida.,Partições lógicas não podem existir fora da partição estendida.,"ES,ZH_CN",LLAMA,9.578464408619821
Can't have a logical partition outside of the extended partition on %s.,Não é possível ter uma participação lógica fora da partilha estendida em %s.,Uma partição lógica não pode existir fora da partição estendida em %s.,"ES,ZH_CN",LLAMA,29.256127307315065
Can't have a primary partition inside an extended partition.,Não é possível ter uma participação primária dentro de uma participação estendida.,Não é possível ter uma partição primária dentro de uma partição estendida.,"ES,ZH_CN",LLAMA,52.664038784792666
Can't have a partition outside the disk!,Não se pode fazer uma participação fora do disco!,Não é possível ter uma partição para fora do disco!,"ES,ZH_CN",LLAMA,26.305014340253436
Can't have overlapping partitions.,Não é possível ter partições superpostas.,Não é possível ter partições que se sobrepõem.,"ES,ZH_CN",LLAMA,48.35447404743731
metadata,metadados,metadados,"ES,ZH_CN",LLAMA,100.00000000000004
free,livre,livre,"ES,ZH_CN",LLAMA,100.00000000000004
extended,extensão,estendida,"ES,ZH_CN",LLAMA,0.0
logical,lógica,lógica,"ES,ZH_CN",LLAMA,100.00000000000004
primary,primaria,primária,"ES,ZH_CN",LLAMA,0.0
boot,arranque,boot,"ES,ZH_CN",LLAMA,0.0
bios_grub,grub_bios,bios_grub,"ES,ZH_CN",LLAMA,39.68502629920499
root,raiz,root,"ES,ZH_CN",LLAMA,0.0
swap,escanear o disco para liberar memória,swap,"ES,ZH_CN",LLAMA,0.0
hidden,oculta,escondida,"ES,ZH_CN",LLAMA,0.0
raid,RAID,raid,"ES,ZH_CN",LLAMA,0.0
lvm,volume lógico (LVM),lvm,"ES,ZH_CN",LLAMA,0.0
lba,lba,lba,"ES,ZH_CN",LLAMA,100.00000000000004
hp-service,utilidade do HP,hp-service,"ES,ZH_CN",LLAMA,0.0
palo,vara,palo,"ES,ZH_CN",LLAMA,0.0
prep,preparar,prep,"ES,ZH_CN",LLAMA,0.0
msftres,msftres,msftres,"ES,ZH_CN",LLAMA,100.00000000000004
msftdata,msftdata,msftdata,"ES,ZH_CN",LLAMA,100.00000000000004
atvrecv,atvrecv,atvrecv,"ES,ZH_CN",LLAMA,100.00000000000004
diag,diag,diag,"ES,ZH_CN",LLAMA,100.00000000000004
legacy_boot,arranque_legacy,legacy_boot,"ES,ZH_CN",LLAMA,34.66806371753173
irst,primeiro,irst,"ES,ZH_CN",LLAMA,0.0
esp,ESP,esp,"ES,ZH_CN",LLAMA,0.0
bls_boot,arranque_bls,bls_boot,"ES,ZH_CN",LLAMA,34.66806371753173
"Unknown partition flag, %d.","Modificador de particiones desconhecido, %d.","Opção de partição desconhecida, %d.","ES,ZH_CN",LLAMA,36.55552228545123
Information,InformaciÃ³n,Informação,"ES,ZH_CN",LLAMA,0.0
Warning,Aviso,Atenção,"ES,ZH_CN",LLAMA,0.0
Error,Erro,Erro,"ES,ZH_CN",LLAMA,100.00000000000004
Fatal,Fatal,Fatal,"ES,ZH_CN",LLAMA,100.00000000000004
Bug,Erro,Erro,"ES,ZH_CN",LLAMA,100.00000000000004
No Implementation,Sem Implementação,Sem implementação,"ES,ZH_CN",LLAMA,49.99999999999999
Fix,Arreglar,Arrumar,"ES,ZH_CN",LLAMA,0.0
Yes,SÃ­,Sim,"ES,ZH_CN",LLAMA,0.0
No,Não,Não,"ES,ZH_CN",LLAMA,100.00000000000004
OK,De acordo,OK,"ES,ZH_CN",LLAMA,0.0
Retry,Reintentar,Repetir,"ES,ZH_CN",LLAMA,0.0
Ignore,Descartar,Ignorar,"ES,ZH_CN",LLAMA,0.0
Cancel,Cancelar,Cancelar,"ES,ZH_CN",LLAMA,100.00000000000004
A bug has been detected in GNU Parted.  Refer to the web site of parted http://www.gnu.org/software/parted/parted.html for more information of what could be useful for bug submitting!  Please email a bug report to %s containing at least the version (%s) and the following message:  ,"Se detectou um erro no GNU Parted. Consulte o site web do parted http://www.gnu.org/software/parted/parted.html para mais informações sobre o que pode ser útil para relatar o erro! Por favor, comunique o erro enviando um email a %s contendo pelo menos a versão (%s) e o seguinte mensagem: ","Um erro foi detectado no GNU parted.  Visite o site do parted: http://www.gnu.org/software/parted/parted.html para mais informações sobre o que pode ser útil na hora de submeter um relatório de erro. Por favor, envie um relatório de erro para %s contendo ao menos a versão (%s) e a seguinte mensagem:  ","ES,ZH_CN",LLAMA,52.88148006036707
Support for reading AIX disk labels is is not implemented yet.,O suporte para ler etiquetas de disco AIX ainda não está implementado.,O suporte para leitura de rótulos de disco AIX ainda não foi implementado.,"ES,ZH_CN",LLAMA,39.355951621009716
Support for writing AIX disk labels is is not implemented yet.,O suporte para escrever etiquetas de disco AIX ainda não está implementado.,O suporte para escrita de rótulos de disco AIX ainda não foi implementado.,"ES,ZH_CN",LLAMA,39.355951621009716
Support for adding partitions to AIX disk labels is not implemented yet.,O suporte para adicionar partições a etiquetas de disco AIX ainda não está implementado.,O suporte para adicionar partições em rótulos de disco AIX ainda não foi implementado.,"ES,ZH_CN",LLAMA,53.03624596095554
Support for duplicating partitions in AIX disk labels is not implemented yet.,O suporte para duplicar partições em etiquetas de disco AIX ainda não está implementado.,O suporte para duplicar partições em rótulos de disco AIX ainda não foi implementado.,"ES,ZH_CN",LLAMA,61.04735835807847
Support for setting system type of partitions in AIX disk labels is not implemented yet.,O suporte para definir o tipo de sistema de particionamento em etiquetas do disco AIX ainda não está implementado.,O suporte para definir o tipo de sistema de partições em rótulos de disco AIX ainda não foi implementado.,"ES,ZH_CN",LLAMA,56.79161104357995
Support for setting flags in AIX disk labels is not implemented yet.,O suporte para estabelecer flags em etiquetas de disco AIX ainda não está implementado.,O suporte para definir as opções em rótulos de disco AIX não foi implementado ainda.,"ES,ZH_CN",LLAMA,17.909119337460318
Can't use Atari partition tables on disks with a sector size not equal to %d bytes.,Não é possível usar tabelas de participação Atari em discos com um tamanho de sector diferente a %d bytes.,Não é possível usar tabelas de partição Atari em discos com um tamanho de setor diferente de %d bytes.,"ES,ZH_CN",LLAMA,62.683314725930124
Unable to satisfy all constraints on the partition.,Não é possível satisfazer todas as restrições na participação.,Não foi possível satisfazer todos as restrições na partição.,"ES,ZH_CN",LLAMA,21.36435031981171
Unable to allocate a partition number.,Não é possível atribuir um número de participação.,Não é possível alocar um número de partição.,"ES,ZH_CN",LLAMA,31.02016197007
Unable to allocate a bsd disklabel slot.,Não é possível atribuir uma ranula na etiqueta de disco BSD.,Não foi possível alocar uma posição para rótulo de disco bsd.,"ES,ZH_CN",LLAMA,8.91376552139813
Unable to allocate a dasd disklabel slot,Não é possível atribuir uma ranula da etiqueta de disco dasd.,Não foi possível alocar uma posição para rótulo de disco dasd.,"ES,ZH_CN",LLAMA,24.384183193426086
Invalid partition table on %s -- wrong signature %x.,Tabla de particiones invÃ¡lida em %s -- firma errÃ³nea %x.,Tabela de partições inválida em %s -- assinatura errada %x.,"ES,ZH_CN",LLAMA,28.917849332325716
