Could not open the file "%s" for writing. File not saved.	Não conseguiu abrir o arquivo "%s" para escrever.
Ignore	Ignore
Ignore all	Ignore todos
Replace	Substitui Substitui
Replace all	Substitua todos
Add	Adicionar  Adicionar 
Add Lower	Abaixo Add Add
Abort	Aborto  Aborto
Exit	Exit
Are you sure you want to abort (y/n)?	Você tem certeza de que quer abortar (y/n)?
Yy	E o que eu faço é fazer isso.
With:	Com:
Sorry that is an invalid choice!	Desculpe, é uma escolha inválida!
Can't merge a master word list yet. Sorry.	Ainda não consigo combinar uma lista de palavras-chave.
Sorry "create/merge personal" is currently unimplemented.	Desculpem que "create/merge personal" esteja atualmente desimplementado.
Sorry I won't overwrite "%s"	Desculpe, não vou escrever "%s"
Sorry "create/merge repl" is currently unimplemented.	Desculpe, "create/merge repl" é atualmente implementado.
"%s" is not a valid flag for the "munch-list" command.	"%s" não é uma bandeira válida para o comando "munch-list".
Usage: aspell [options] <command>	Usage: aspell [options] <command>
<command> is one of:	O <command> é um dos seguintes:
-?|usage         display a brief usage message	O usuário pode exibir uma mensagem de uso breve.
help             display a detailed help message	ajudar a exibir uma mensagem de ajuda detalhada
-c|check <file>  spellchecks a file	-c-check <file> -spellchecks a file
-a|pipe          "ispell -a" compatibility mode	-a-pipe "ispell -a" modo de compatibilidade -a
[dump] config    dumps the current configuration to stdout	[dump] config dumps a configuração atual para stdout
config <key>     prints the current value of an option	A configuração <key> imprime o valor atual de uma opção.
[dump] dicts | filters | modes	[Dump] dicts filtros modos
lists available dictionaries / filters / filter modes	listas de dicionários / filtros / modos de filtro disponíveis
[options] is any of the following:	[opções] é qualquer um dos seguintes:
list             produce a list of misspelled words from standard input	A lista produz uma lista de palavras erradas de entrada padrão.
soundslike       returns the sounds like equivalent for each word entered	O soundslike retorna os sons como equivalente para cada palavra inserida.
munch            generate possible root words and affixes	munch gerar possíveis palavras raiz e afixes
expand [1-4]     expands affix flags	expand [1-4] expands affix flags
clean [strict]   cleans a word list so that every line is a valid word	limpar [estritamente] limpa uma lista de palavras para que cada linha seja uma palavra válida
-v|version       prints a version line	A versão original imprime uma linha de versão.
munch-list [simple] [single|multi] [keep]	munch-list [simple] [single significamulti] [keep]
reduce the size of a word list via affix compression	reduzir o tamanho de uma lista de palavras através da compressão de afixos
conv <from> <to> [<norm-form>]	<conv> <to> [<norm-form>]
converts from one encoding to another	converte de um codificador para outro
norm (<norm-map> | <from> <norm-map> <to>) [<norm-form>]	(<norm-map> <from> <norm-map> <to>) [<norm-form>]
perform Unicode normalization	executar a normalização de Unicode
dump|create|merge master|personal|repl [<name>]	Para criar uma experiência de mergulho de um mestre de experiência pessoal [<nome de experiência>]
dumps, creates or merges a master, personal, or replacement dictionary.	Despeja, cria ou mistura um dicionário mestre, pessoal ou de substituição.
<norm-form>      normalization form to use, either none, internal, or strict	O formulário de normalização <norm-form> para usar, seja nenhum, interno ou rigoroso.
Aspell %s.  Copyright 2000-2023 by Kevin Atkinson.	Aspell %s. Copyright 2000-2023 por Kevin Atkinson.
Available Dictionaries:	Dicionários disponíveis:
Dictionaries can be selected directly via the "-d" or "master"	Os dicionários podem ser selecionados diretamente através do "-d" ou "master".
option.  They can also be selected indirectly via the "lang",	Eles também podem ser selecionados indiretamente através da opção "lang",
"variety", and "size" options.	As opções "variedade" e " tamanho".
Available Filters (and associated options):	Filtros disponíveis (e opções associadas):
Filters can be added or removed via the "filter" option.	Os filtros podem ser adicionados ou removidos através da opção "filtro".
%s filter: %s	Filtro %s: %s
Available Filter Modes:	Available Filter Modes:
Filter Modes are reconfigured combinations of filters optimized for	Os modos de filtro são combinações reconfiguradas de filtros otimizados para.
files of a specific type. A mode is selected via the "mode" option.	Um modo é selecionado através da opção "modo".
This will happen implicitly if Aspell is able to identify the file	Isso acontecerá implícitamente se a Aspell for capaz de identificar o arquivo.
type from the extension, and possibility the contents, of the file.	Tipo da extensão, e possivelmente o conteúdo, do arquivo.
Error: Stdin not a terminal.	Erro: Stdin não é um terminal.
Enter	Enter Enter
Accept Changes	Aceite mudanças
Backspace	Backspace
Control-H	Control-H
Delete the previous character	Elimine o personagem anterior
Left	A esquerda é a esquerda.
Control-B	Controle-B
Move Back one space	Mova de volta um espaço
Right	 Direito  Direito
Control-F	Controle-F
Move Forward one space	Mover-se para a frente em um espaço
Home	Home Home
Control-A	Controle-A
Move to the beginning of the line	Mova-se para o início da linha
End	O fim é o fim.
Control-E	Control-E
Move to the end of the line	Mova-se para o fim da linha
Delete	Delete Delete
Control-D	Controle-D
Delete the next character	Elimine o próximo personagem
Control-K	Control-K
Kill all characters to the EOL	Matar todos os personagens para o EOL
Control-C	Controle-C
Abort This Operation	Abortar esta operação
This is probably because:	Isso é provavelmente porque:
The required field "name" is missing.	O campo necessário "nome" está faltando.
Empty string.	Cinturão vazio.
The character '%s' (U+%02X) may not appear at the beginning of a word.	O caracter '%s' (U+%02X) pode não aparecer no início de uma palavra.
The character '%s' (U+%02X) must be followed by an alphabetic character.	O caráter '%s' (U+%02X) deve ser seguido por um caráter alfabético.
Does not contain any alphabetic characters.	Não contém quaisquer caracteres alfabéticos.
The character '%s' (U+%02X) may not appear in the middle of a word.	O caracter '%s' (U+%02X) pode não aparecer no meio de uma palavra.
The character '\r' (U+0D) may not appear at the end of a word. This probably means means that the file is using MS-DOS EOL instead of Unix EOL.	O caráter '\r' (U+0D) pode não aparecer no final de uma palavra, o que provavelmente significa que o arquivo está usando MS-DOS EOL em vez de Unix EOL.
The character '%s' (U+%02X) may not appear at the end of a word.	O caracter '%s' (U+%02X) pode não aparecer no final de uma palavra.
Warning: Removing invalid affix '%s' from word %s.	Aviso: Removendo o apêndice inválido '%s' da palavra %s.
Warning: Removing inapplicable affix '%s' from word %s.	Aviso: Removendo o afixo inapplicable '%s' da palavra %s.
Warning: %s Skipping string.	Aviso: %s Skipping string.
The total length is larger than 240 characters.	O comprimento total é maior que 240 caracteres.
Warning: %s Skipping word.	Aviso: %s Salta palavra.
Possibly incorrect count.	Possivelmente contagem incorreta.
Incompatible hash function.	Função hash incompatível.
Wrong endian order.	Ordem indiana errada.
Wrong soundslike.	Parece errado.
Wrong soundslike version.	É uma versão que soa errada.
Affix flags found in word but no affix file given.	Bandeiras de afixados encontradas em palavra, mas nenhum arquivo de afixados dado.
The total word length, with soundslike data, is larger than 240 characters.	O comprimento total da palavra, com dados semelhantes aos sons, é maior que 240 caracteres.
There must be at least one "add" line.	Deve haver pelo menos uma linha de adição.
one of ultra, fast, normal, slow, or bad-spellers	Um dos ultra, rápido, normal, lento ou mau ortográfico.
is not one of the allowed types	não é um dos tipos permitidos
The personal word list is unavailable.	A lista de palavras pessoais não está disponível.
The session word list is unavailable.	A lista de palavras de sessão não está disponível.
The main word list is unavailable.	A lista de palavras principais não está disponível.
a string of 'o','O','p',or 'P'	Uma cadeia de 'o', 'O', 'p', ou 'P'
experimental filter for hiding delimited contexts	filter experimental for hiding delimited contexts
context delimiters (separated by spaces)	Delimitadores de contexto (separados por espaços)
swaps visible and invisible text	troca texto visível e invisível
filter for skipping quoted text in email messages	filter for skipping quoted text in email messages
email quote characters	caracteres de citação de e-mail
num chars that can appear before the quote char	Chars num que podem aparecer antes da citação char.
filter for dealing with HTML documents	filter for dealing with HTML documents
HTML attributes to always check	Atributos HTML para sempre verificar
HTML tags to always skip the contents of	Tags HTML para sempre pular o conteúdo de
filter for Markdown/CommonMark documents	filter for Markdown/CommonMark documents
filter for dealing with Nroff documents	filter for dealing with Nroff documents
filter for dealing with generic SGML/XML documents	filter for dealing with generic SGML/XML documents
SGML attributes to always check	Atributos SGML para sempre verificar
SGML tags to always skip the contents of	Tags SGML para sempre pular o conteúdo de
filter for dealing with TeX/LaTeX documents	filter for dealing with TeX/LaTeX documents
check TeX comments	Verifique os comentários TeX
TeX commands	Os comandos TeX
filter for dealing with Texinfo documents	filter for dealing with Texinfo documents
Texinfo commands to ignore the parameters of	Texinfo ordena ignorar os parâmetros de
Texinfo environments to ignore	Ambientes Texinfo para ignorar
filter to skip URL like constructs	filter to skip URL like constructs
mode for checking C++ comments and string literals	Modo de verificação de comentários e letras de cadeia em C++
mode to check any lines starting with a #	Para verificar quaisquer linhas começando com um #
mode for skipping quoted text in email messages	modo para pular texto citado em mensagens de e-mail
mode for checking HTML documents	modo de verificação de documentos HTML
mode for checking Markdown/CommonMark documents	modo para verificar os documentos Markdown/CommonMark
mode to disable all filters	modo para desativar todos os filtros
mode for checking Nroff documents	Modo de verificação de documentos Nroff
mode for checking Perl comments and string literals	modo para verificar comentários Perl e letras de cadeia
mode for checking generic SGML/XML documents	modo para verificar os documentos genéricos SGML/XML
mode for checking TeX/LaTeX documents	modo para verificar documentos TeX/LaTeX
mode for checking Texinfo documents	modo para verificar documentos Texinfo
mode to skip URL like constructs (default mode)	modo para pular URL like constructs (modo padrão)
