Usage: %s [OPTION] [DEVICE]...	Utilização: %s [OPTION] [DEVICE]...
Inform the operating system about partition table changes.	Informe o sistema operacional sobre mudanças na tabela de partições.
-d, --dry-run    do not actually inform the operating system	-d, --dry-run na verdade não informam o sistema operacional
-s, --summary    print a summary of contents	-s, --summary print a summary of contents -s, --summary print a summary of contents -s, --summary print a summary of contents -s, --summary print a summary of contents -s, --summary print a summary of contents -s, --summary print a summary of contents -s, --summary print a summary of contents -s, --summary print a summary of contents
-h, --help       display this help and exit	-h, --help exibe esta ajuda e saída
-v, --version    output version information and exit	-v, --version output versão de informação e saída
When no DEVICE is given, probe all partitions.	Quando nenhum dispositivo for dado, verifique todas as partições.
Report bugs to <%s>.	Relate bugs para <%s>.
Unable to open %s.	Incapaz de abrir o %s.
Unable to probe store.	Incapaz de armazenar a sonda.
%s trying to sync %s to disk	%s tentando sincronizar %s para disco
Could not stat device %s - %s.	Não conseguiu indicar o dispositivo %s - %s.
Unable to determine the dm type of %s.	Incapaz de determinar o tipo dm de %s.
Could not determine sector size for %s: %s.	Não conseguiu determinar o tamanho do setor para %s: %s.
Using the default sector size (%lld).	Usando o tamanho padrão do setor (%lld).
Could not determine physical sector size for %s.	Não conseguiu determinar o tamanho do setor físico para %s.
Using the logical sector size (%lld).	Usando o tamanho do setor lógico (%lld).
Unable to determine the size of %s (%s).	Incapaz de determinar o tamanho de %s (%s).
Generic IDE	IDE genérico
Could not get identity of device %s - %s	Não conseguiu obter a identidade do dispositivo %s - %s.
Device %s has multiple (%d) logical sectors per physical sector.	O dispositivo %s tem múltiplos (%d) setores lógicos por setor físico.
GNU Parted supports this EXPERIMENTALLY for some special disk label/file system combinations, e.g. GPT and ext2/3.	O GNU Parted suporta isso EXPERIMENTALmente para algumas combinações especiais de sistema de ficheiros/etiquetas de disco, por exemplo, GPT e ext2/3.
Please consult the web site for up-to-date information.	Consulte o site para obter informações atualizadas.
Error initialising SCSI device %s - %s	Erro iniciando o dispositivo SCSI %s - %s
The device %s is so small that it cannot possibly store a file system or partition table.  Perhaps you selected the wrong device?	O dispositivo %s é tão pequeno que não pode armazenar um sistema de arquivos ou uma tabela de partições.
Unable to determine geometry of file/device %s.  You should not use Parted unless you REALLY know what you're doing!	Incapaz de determinar a geometria do arquivo/dispositivo %s. Você não deve usar Parted a menos que saiba REALMENTE o que está fazendo!
Generic SD/MMC Storage Card	Cartão de armazenamento SD/MMC genérico
NVMe Device	Dispositivo NVMe
DAC960 RAID controller	O controlador DAC960 RAID controller
Promise SX8 SATA Device	Prometimento SX8 SATA Device
ATA over Ethernet Device	ATA over Ethernet Device
IBM S390 DASD drive	IBM S390 DASD drive
IBM iSeries Virtual DASD	IBM iSeries Virtual DASD 
Compaq Smart Array	Compaq Smart Array
ATARAID Controller	ATARAID Controller
I2O Controller	I2O Controller
User-Mode Linux UBD	User-Mode Linux UBD
Loopback device	Dispositivo Loopback
Linux device-mapper (%s)	Linux device-mapper (%s)
Xen Virtual Block Device	Xen Virtual Block Device
Unknown	Desconhecido
Virtio Block Device	Virtio Block Device
Linux Software RAID Array	Software RAID Array Linux
ped_device_new()  Unsupported device type	ped_device_new() Tipo de dispositivo não suportado ped
Error fsyncing/closing %s: %s	Erro de fsyncing/closing %s: %s
%0.0send of file while reading %s	Enviar um arquivo enquanto lê o %s
Error informing the kernel about modifications to partition %s -- %s.  This means Linux won't know about any changes you made to %s until you reboot -- so you shouldn't mount it or use it in any way before rebooting.	Erro informando o kernel sobre modificações à partição %s - %s. Isso significa que o Linux não saberá de quaisquer alterações que você fez a %s até que você reinicie - então você não deve montá-lo ou usá-lo de forma alguma antes de reiniciar.
Unable to determine the start and length of %s.	Incapaz de determinar o início e a duração de %s.
Partition(s) %s on %s have been written, but we have been unable to inform the kernel of the change, probably because it/they are in use.  As a result, the old partition(s) will remain in use.  You should reboot now before making further changes.	Partition(s) %s em %s foram escritos, mas não conseguimos informar o kernel da mudança, provavelmente porque está em uso. Como resultado, a velha partição(s) permanecerá em uso. Você deve reiniciar agora antes de fazer novas alterações.
Can't have the end before the start! (start sector=%jd length=%jd)	Não pode ter o fim antes do começo! (start sector=%jd length=%jd)
Attempt to write sectors %ld-%ld outside of partition on %s.	Tente escrever setores %ld-%ld fora da partição em %s.
checking for bad blocks	Verificação de blocos ruins
Backtrace has %d calls on stack:	Backtrace tem %d de chamadas na pilha:
Assertion (%s) at %s:%d in function %s() failed.	A afirmação (%s) em %s:%d na função %s() falhou.
%s: unrecognised disk label	%s: etiqueta de disco não reconhecida
This libparted doesn't have write support for %s.  Perhaps it was compiled read-only.	Este libparted não tem suporte de escrita para %s. Talvez tenha sido compilado apenas para leitura.
Partition %d is %s, but the file system is %s.	A partição %d é %s, mas o sistema de arquivos é %s.
cylinder_alignment	cylinder_alignment
pmbr_boot	pmbr_boot
Unknown disk flag, %d.	bandeira de disco desconhecido, %d.
%s disk labels do not support extended partitions.	Os rótulos de disco %s não suportam partições extendidas.
%s disk labels don't support logical or extended partitions.	Os rótulos de disco %s não suportam partições lógicas ou extendidas.
Too many primary partitions.	São muitas as partições primárias.
Can't add a logical partition to %s, because there is no extended partition.	Não pode adicionar uma partição lógica a %s, porque não existe uma partição extendida.
Can't have more than one extended partition on %s.	Não pode ter mais de uma partição estendida em %s.
Can't have logical partitions outside of the extended partition.	Não pode ter partições lógicas fora da partição estendida.
Can't have a logical partition outside of the extended partition on %s.	Não pode ter uma partição lógica fora da partição estendida em %s.
Can't have a primary partition inside an extended partition.	Não pode ter uma partição primária dentro de uma partição estendida.
Can't have a partition outside the disk!	Não pode ter uma partição fora do disco!
Can't have overlapping partitions.	Não pode ter partições sobrepostas.
metadata	Metadados
free	livre livre livre
extended	extended extended
logical	logical
primary	primária primária
boot	boot boot
bios_grub	bios_grub bios_grub
root	A raiz da raiz.
swap	swap  swap
hidden	escondido escondido
raid	RAID  RAID 
lvm	lvm
lba	lba
hp-service	hp-service
palo	Número 
prep	Preparação prep
msftres	msftres
msftdata	msftdata
atvrecv	atvrecv
diag	Diagnóstico diagonal.
legacy_boot	legacy_boot
irst	irst irst irst
esp	O esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp esp
bls_boot	bls_boot bls_boot
Unknown partition flag, %d.	A bandeira de partição desconhecida, %d..
Information	Informações  Informações 
Warning	Aviso  Aviso 
Error	Erro Erro
Fatal	Fatal Fatal
Bug	Bug Bug
No Implementation	Não há implementação
Fix	Fix Fix
Yes	Sim Sim Sim
No	Não, não, não.
OK	OK
Retry	Retry Retry
Ignore	Ignore
Cancel	Cancelar Cancelar
A bug has been detected in GNU Parted.  Refer to the web site of parted http://www.gnu.org/software/parted/parted.html for more information of what could be useful for bug submitting!  Please email a bug report to %s containing at least the version (%s) and the following message:	Um bug foi detectado em GNU Parted. Consulte o site de parted http://www.gnu.org/software/parted/parted.html para mais informações sobre o que poderia ser útil para a submissão de bugs! Por favor, envie um relatório de bug para %s contendo pelo menos a versão (%s) e a seguinte mensagem:
Support for reading AIX disk labels is is not implemented yet.	Suporte para leitura de rótulos de disco AIX ainda não foi implementado.
Support for writing AIX disk labels is is not implemented yet.	O suporte para escrever rótulos de disco AIX ainda não foi implementado.
Support for adding partitions to AIX disk labels is not implemented yet.	O suporte para adicionar partições aos rótulos de disco AIX ainda não foi implementado.
Support for duplicating partitions in AIX disk labels is not implemented yet.	O suporte para duplicar partições em rótulos de disco AIX ainda não foi implementado.
Support for setting system type of partitions in AIX disk labels is not implemented yet.	O suporte para definir o tipo de sistema de partições nos rótulos de disco AIX ainda não foi implementado.
Support for setting flags in AIX disk labels is not implemented yet.	O suporte para definir bandeiras em rótulos de disco AIX ainda não foi implementado.
Can't use Atari partition tables on disks with a sector size not equal to %d bytes.	Não pode usar tabelas de partição Atari em discos com um tamanho de setor não igual a %d bytes.
Unable to satisfy all constraints on the partition.	Incapaz de satisfazer todas as restrições da partição.
Unable to allocate a partition number.	Incapaz de atribuir um número de partição.
Unable to allocate a bsd disklabel slot.	Incapaz de atribuir um slot de disco bsd.
Unable to allocate a dasd disklabel slot	Incapaz de atribuir um slot dasd disclabel
Invalid partition table on %s -- wrong signature %x.	Tabela de partição inválida em %s -- assinatura errada %x.
Invalid partition table - recursive partition on %s.	Tabela de partição inválida - partição recorrente em %s.
Extended partitions cannot be hidden on msdos disk labels.	As partições extendidas não podem ser escondidas nos rótulos de disco msdos.
Extended partitions cannot be recovery partitions on msdos disk labels.	As partições estendidas não podem ser partições de recuperação em rótulos de disco msdos.
Parted can't resize partitions managed by Windows Dynamic Disk.	Parted can't resize partitions managed by Windows Dynamic Disk.
cannot create any more partitions	Não pode criar mais partições
%s has no extended partition (volume header partition).	%s não tem uma partição extendida (partição de cabeçalho de volume).
Checksum is wrong, indicating the partition table is corrupt.	A soma de verificação é errada, indicando que a tabela de partições está corrompida.
Only primary partitions can be root partitions.	Apenas as partições primárias podem ser partições raiz.
Only primary partitions can be swap partitions.	Apenas partições primárias podem ser partições de troca.
Only logical partitions can be a boot file.	Apenas partições lógicas podem ser um arquivo de inicialização.
failed to set dvh partition name to %s:	Não conseguiu definir o nome da partição dvh para %s:
Only logical partitions (boot files) have a name.	Somente partições lógicas (arquivos de inicialização) têm um nome.
Too many primary partitions	Demasiadas partições primárias
open error	erro de abertura aberta
seek error	procurar erro
read error	Erro de leitura de leitura
ioctl() error	ioctl() erro
API version mismatch	versão de versão mismatch API
Unsupported disk type	Tipo de disco não suportado
Unsupported disk format	Formatos de disco não suportados
Disk is in use	O disco está em uso
Syntax error in config file	Erro de sintaxe no arquivo de configuração
Volume label is corrupted	O rótulo de volume está corrompido
A data set name is corrupted	Um nome de conjunto de dados está corrompido
Memory allocation failed	A atribuição de memória falhou
Device verification failed	A verificação do dispositivo falhou
The specified device is not a valid DASD device	O dispositivo especificado não é um dispositivo DASD válido
Fatal error	Erro fatal
No room for volume label.	Não há espaço para o rótulo de volume.
No room for partition info.	Não há espaço para informações de partição.
Invalid VTOC.	VTOC inválido.
Could not retrieve API version.	Não conseguiu recuperar a versão da API.
The current API version '%d' doesn't match dasd driver API version '%d'!	A atual versão da API '%d' não corresponde à versão da API '%d'!
Could not retrieve disk size.	Não conseguiu recuperar o tamanho do disco.
Could not retrieve disk geometry information.	Não conseguiu recuperar informações sobre a geometria do disco.
Could not retrieve blocksize information.	Não conseguiu recuperar informações de tamanho de bloco.
device is too small for GPT	O dispositivo é pequeno demais para o GPT
The format of the GPT partition table is version %x, which is newer than what Parted can recognise.  Please report this!	O formato da tabela de partições GPT é a versão %x, que é mais recente do que o que a Parted pode reconhecer.
Not all of the space available to %s appears to be used, you can fix the GPT to use all of the space (an extra %llu blocks) or continue with the current setting?	Não todo o espaço disponível para %s parece ser usado, você pode corrigir o GPT para usar todo o espaço (um extra %llu blocos) ou continuar com a configuração atual?
The backup GPT table is not at the end of the disk, as it should be.  Fix, by moving the backup to the end (and removing the old backup)?	A tabela de backup GPT não está no final do disco, como deveria estar.Fixar, movendo o backup para o final (e removendo o antigo backup)?
Both the primary and backup GPT tables are corrupt.  Try making a fresh table, and using Parted's rescue feature to recover partitions.	As tabelas GPT primárias e de backup estão corrompidas, tente criar uma tabela nova e use o recurso de resgate de Parted para recuperar as partições.
The backup GPT table is corrupt, but the primary appears OK, so that will be used.	A tabela de backup GPT está corrompida, mas o primário aparece OK, por isso será usado.
The primary GPT table is corrupt, but the backup appears OK, so that will be used.	A tabela GPT primária está corrompida, mas o backup aparece OK, por isso será usado.
primary partition table array CRC mismatch	Array de tabela de partição primária CRC mismatch
failed to translate partition name	Não conseguiu traduzir o nome da partição.
Invalid signature %x for Mac disk labels.	A assinatura inválida %x para os rótulos de disco de Mac.
Partition map has no partition map entry!	Partition map has no partition map entry!
%s is too small for a Mac disk label!	%s é muito pequeno para um rótulo de disco de Mac!
Partition %d has an invalid signature %x.	A partição %d tem uma assinatura inválida %x.
Partition %d has an invalid length of 0 bytes!	A partição %d tem um comprimento inválido de 0 bytes!
The data region doesn't start at the start of the partition.	A região de dados não começa no início da partição.
The partition's boot region doesn't occupy the entire partition.	A região de inicialização da partição não ocupa toda a partição.
The partition's data region doesn't occupy the entire partition.	A região de dados da partição não ocupa toda a partição.
Weird block size on device descriptor: %d bytes is not divisible by 512.	O tamanho do bloco estranho no descritivo do dispositivo: %d bytes não é divisível por 512.
The driver descriptor says the physical block size is %d bytes, but Linux says it is %d bytes.	O descriptor do driver diz que o tamanho do bloco físico é de %d bytes, mas o Linux diz que é de %d bytes.
No valid partition map found.	Nenhum mapa de partição válido encontrado.
Conflicting partition map entry sizes!  Entry 1 says it is %d, but entry %d says it is %d!	A entrada 1 diz que é %d, mas a entrada %d diz que é %d!
Weird!  There are 2 partitions map entries!	Existem 2 partições de mapas!
Changing the name of a root or swap partition will prevent Linux from recognising it as such.	Alterar o nome de uma partição raiz ou swap impedirá que o Linux a reconheça como tal.
Can't add another partition -- the partition map is too small!	Não posso adicionar outra partição - o mapa da partição é muito pequeno!
Invalid partition table on %s.	Tabela de partição inválida em %s.
Partition %d isn't aligned to cylinder boundaries.  This is still unsupported.	A partição %d não está alinhada com os limites do cilindro.
Can't add another partition.	Não pode adicionar outra partição.
partition length of %jd sectors exceeds the %s-partition-table-imposed maximum of %jd	O comprimento da partição dos setores %jd excede o máximo imposto de %jd
starting sector number, %jd exceeds the %s-partition-table-imposed maximum of %jd	O número de setor inicial, %jd, excede o máximo imposto por %s-partition-table de %jd.
%s : Bad checksum on block %llu of type %s.	%s: Mal checksum no bloco %llu do tipo %s.
%s : Didn't find rdb block, should never happen.	%s: Não encontrou o bloqueio rdb, nunca deveria acontecer.
%s : Loop detected at block %d.	%s: Loop detected at block %d.
%s : The %s list seems bad at block %s.	%s: A lista %s parece ruim no bloqueio %s.
%s : Failed to list bad blocks.	%s: Não conseguiu listar os maus blocos.
%s : Failed to list partition blocks.	%s: Não conseguiu listar blocos de partição.
%s : Failed to list file system blocks.	%s: Não conseguiu listar os blocos do sistema de arquivos.
%s : Failed to list boot blocks.	%s: Não conseguiu listar os blocos de inicialização.
Failed to write partition block at %d.	Não conseguiu escrever o bloco de partição em %d.
Corrupted Sun disk label detected.	O rótulo de disco Sun corrupto foi detectado.
The disk CHS geometry (%d,%d,%d) reported by the operating system does not match the geometry stored on the disk label (%d,%d,%d).	A geometria do disco CHS (%d,%d,%d) relatada pelo sistema operacional não corresponde à geometria armazenada no rótulo do disco (%d,%d,%d).
The disk label describes a disk bigger than %s.	O rótulo de disco descreve um disco maior que %s.
The disk has %d cylinders, which is greater than the maximum of 65536.	O disco tem %d de cilindros, o que é maior do que o máximo de 65536.
The Whole Disk partition is the only available one left.  Generally, it is not a good idea to overwrite this partition with a real one.  Solaris may not be able to boot without it, and SILO (the sparc boot loader) appreciates it as well.	A partição de disco inteiro é a única disponível. geralmente, não é uma boa idéia para sobreescrever essa partição com uma real. solaris pode não ser capaz de iniciar sem ele, e SILO (o carregador de inicialização de sparc) aprecia isso também.
Sun disk label is full.	O rótulo de disco solar está cheio.
opening of device failed	abertura do dispositivo falhou
seeking on device failed	procurando no dispositivo falhou
writing to device failed	escrever para o dispositivo falhou
reading from device failed	A leitura do dispositivo falhou
Could not read volume label.	Não conseguiu ler o rótulo de volume.
Could not write volume label.	Não conseguia escrever um rótulo de volume.
Could not read VTOC labels.	Não conseguiu ler os rótulos VTOC.
Could not read VTOC FMT1 DSCB.	Não conseguiu ler o VTOC FMT1 DSCB.
Could not read VTOC FMT4 DSCB.	Não conseguiu ler o VTOC FMT4 DSCB.
Could not read VTOC FMT5 DSCB.	Não conseguiu ler o VTOC FMT5 DSCB.
Could not read VTOC FMT7 DSCB.	Não conseguiu ler o VTOC FMT7 DSCB.
Could not write VTOC labels.	Não conseguia escrever rótulos VTOC.
Could not write VTOC FMT1 DSCB.	Não conseguiu escrever VTOC FMT1 DSCB.
Could not write VTOC FMT4 DSCB.	Não conseguiu escrever VTOC FMT4 DSCB.
Could not write VTOC FMT5 DSCB.	Não conseguiu escrever VTOC FMT5 DSCB.
Could not write VTOC FMT7 DSCB.	Não conseguiu escrever VTOC FMT7 DSCB.
Could not write VTOC FMT9 DSCB.	Não conseguiu escrever VTOC FMT9 DSCB.
Out of memory.	Fora da memória.
Cannot get unit size for special unit 'COMPACT'.	Não pode obter tamanho de unidade para unidade especial 'COMPACT'.
"%s" has invalid syntax for locations.	"%s" tem sintaxe inválida para locais.
The maximum head value is %d.	O valor máximo da cabeça é %d.
The maximum sector value is %d.	O valor máximo do setor é %d.
The location %s is outside of the device %s.	A localização %s está fora do dispositivo %s.
Invalid number.	Número inválido.
Use a smaller unit instead of a value < 1	Use uma unidade menor em vez de um valor <1.
%s : Failed to allocate partition block	%s: Não conseguiu atribuir o bloco de partição.
%s : Failed to allocate block	%s: Não conseguiu atribuir blocos.
%s : Couldn't read boot block %llu	%s: Não conseguiu ler o bloqueio de inicialização %llu
%s : Couldn't read root block %llu	%s: Não conseguiu ler o bloqueio raiz %llu.
%s : Failed to allocate id list element	%s: Não conseguiu atribuir o elemento de lista de id.
%s : Couldn't read block %llu	%s: Não conseguiu ler o bloco %llu.
%s : Bad checksum on block %llu of type %s	%s: Mal checksum no bloco %llu do tipo %s
%s : Couldn't write block %d	%s: Não conseguiu escrever o bloco %d.
%s : Failed to allocate disk_specific rdb block	%s: Não conseguiu atribuir o bloco rdb disc_specific.
%s : Didn't find rdb block, should never happen	%s: Não encontrou o bloco rdb, nunca deveria acontecer
%s : Failed to read partition block %llu	%s: Não conseguiu ler o bloco de partição %llu.
GNU Parted was miscompiled: the FAT boot sector should be 512 bytes.  FAT support will be disabled.	Parted foi compilado erroneamente: o setor de inicialização FAT deve ser de 512 bytes.
File system has an invalid signature for a FAT file system.	O sistema de arquivos tem uma assinatura inválida para um sistema de arquivos FAT.
File system has an invalid sector size for a FAT file system.	O sistema de arquivos tem um tamanho de setor inválido para um sistema de arquivos FAT.
File system has an invalid cluster size for a FAT file system.	O sistema de arquivos tem um tamanho de cluster inválido para um sistema de arquivos FAT.
File system has an invalid number of reserved sectors for a FAT file system.	O sistema de arquivos tem um número inválido de setores reservados para um sistema de arquivos FAT.
File system has an invalid number of FATs.	O sistema de arquivos tem um número inválido de FATs.
The file system's CHS geometry is (%d, %d, %d), which is invalid.  The partition table's CHS geometry is (%d, %d, %d).	A geometria CHS do sistema de arquivos é (%d, %d, %d), que é inválida. a geometria CHS da tabela de partições é (%d, %d, %d).
FAT boot sector says logical sector size is 0.  This is weird.	O setor de inicialização FAT diz que o tamanho lógico do setor é 0.
FAT boot sector says there are no FAT tables.  This is weird.	O setor de inicialização FAT diz que não existem tabelas FAT.
FAT boot sector says clusters are 0 sectors.  This is weird.	O setor de inicialização FAT diz que os clusters são setores 0.
File system is FAT12, which is unsupported.	O sistema de arquivos é FAT12, que não é suportado.
Unrecognised old style linux swap signature '%10s'.	Não reconhecido antigo estilo linux swap assinatura '%10s'.
Unrecognised new style linux swap signature '%10s'.	Não reconhecido novo estilo linux swap assinatura '%10s'.
Unrecognised swsusp linux swap signature '%9s'.	Não reconhecido swsusp linux swap assinatura '%9s'.
Parted can't use HFS file systems on disks with a sector size not equal to %d bytes.	Parted não pode usar sistemas de arquivos HFS em discos com um tamanho de setor não igual a %d bytes.
The file system's CHS geometry is (%d, %d, %d), which is invalid.  The partition table's CHS geometry is (%d, %d, %d).  If you select Ignore, the file system's CHS geometry will be left unchanged.  If you select Fix, the file system's CHS geometry will be set to match the partition table's CHS geometry.	A geometria CHS do sistema de arquivos é (%d, %d, %d), que é inválida. A geometria CHS da tabela de partições é (%d, %d, %d). Se você selecionar Ignorar, a geometria CHS do sistema de arquivos ficará inalterada. Se você selecionar Fix, a geometria CHS do sistema de arquivos será definida para corresponder à geometria CHS da tabela de partições.
The information sector has the wrong signature (%x).  Select cancel for now, and send in a bug report.  If you're desperate, it's probably safe to ignore.	O setor de informação tem a assinatura errada (%x). selecione cancelar por enquanto e envie um relatório de bug.Se você está desesperado, provavelmente é seguro ignorá-lo.
You need %s of free disk space to shrink this partition to this size.  Currently, only %s is free.	Você precisa de %s de espaço em disco livre para encolher essa partição para esse tamanho.
Cluster start delta = %d, which is not a multiple of the cluster size %d.	Cluster start delta = %d, que não é um múltiplo do tamanho do cluster %d.
Bad directory entry for %s: first cluster is the end of file marker.	Má entrada de diretório para %s: o primeiro cluster é o fim do marcador de arquivo.
Bad FAT: unterminated chain for %s.  You should run dosfsck or scandisk.	Má gordura: cadeia subminada para %s. Você deve executar dosfsck ou scandisk.
Bad FAT: cluster %d outside file system in chain for %s.  You should run dosfsck or scandisk.	Má gordura: cluster %d fora do sistema de arquivos em cadeia para %s. Você deve executar dosfsck ou scandisk.
Bad FAT: cluster %d is cross-linked for %s.  You should run dosfsck or scandisk.	Má gordura: o cluster %d é interligado para %s. Você deve executar dosfsck ou scandisk.
%s is %dk, but it has %d clusters (%dk).	%s é %dk, mas tem %d clusters (%dk).
Partition too big/small for a %s file system.	A partição é grande demais para um sistema de arquivos %s.
The FATs don't match.  If you don't know what this means, then select cancel, run scandisk on the file system, and then come back.	Se você não sabe o que isso significa, selecione cancelar, execute o scandisk no sistema de arquivos e, em seguida, volte.
There are no possible configurations for this FAT type.	Não existem configurações possíveis para este tipo de FAT.
File system doesn't have expected sizes for Windows to like it.  Cluster size is %dk (%dk expected); number of clusters is %d (%d expected); size of FATs is %d sectors (%d expected).	O sistema de arquivos não tem tamanhos esperados para o Windows gostar dele. O tamanho do cluster é %dk (%dk esperado); o número de clusters é %d (%d esperado); o tamanho dos FATs é %d setores (%d esperado).
File system is reporting the free space as %d clusters, not %d clusters.	O sistema de arquivos está relatando o espaço livre como clusters %d, não como clusters %d.
There's not enough room in the root directory for all of the files.  Either cancel, or ignore to lose the files.	Não há espaço suficiente no diretório raiz para todos os arquivos. ou cancelar, ou ignorar para perder os arquivos.
Error writing to the root directory.	Erro de escrita no diretório raiz.
If you leave your file system as FAT16, then you will have no problems.	Se você deixar seu sistema de arquivos como FAT16, então você não terá problemas.
If you convert to FAT16, and MS Windows is installed on this partition, then you must re-install the MS Windows boot loader.  If you want to do this, you should consult the Parted manual (or your distribution's manual).	Se você converter para FAT16, e MS Windows estiver instalado nesta partição, então você deve reinstalar o carregador de inicialização MS Windows. Se quiser fazer isso, você deve consultar o manual Parted (ou o manual de sua distribuição).
If you leave your file system as FAT32, then you will not introduce any new problems.	Se você deixar seu sistema de arquivos como FAT32, então você não introduzirá novos problemas.
If you convert to FAT32, and MS Windows is installed on this partition, then you must re-install the MS Windows boot loader.  If you want to do this, you should consult the Parted manual (or your distribution's manual).  Also, converting to FAT32 will make the file system unreadable by MS DOS, MS Windows 95a, and MS Windows NT.	Se você converter para FAT32, e MS Windows estiver instalado nessa partição, então você deve reinstalar o carregador de inicialização MS Windows. Se quiser fazer isso, consulte o manual Parted (ou manual de distribuição). Além disso, converter para FAT32 tornará o sistema de arquivos ilegível para MS DOS, MS Windows 95a e MS Windows NT.
%s  %s  %s	%s %s %s %s
Would you like to use FAT32?	Gostaria de usar o FAT32?
%s  %s	%s %s %s
The file system can only be resized to this size by converting to FAT16.	O sistema de arquivos só pode ser redimensionado para esse tamanho convertendo-o em FAT16.
The file system can only be resized to this size by converting to FAT32.	O sistema de arquivos só pode ser redimensionado para esse tamanho convertendo-o em FAT32.
