Failed to open pipe: %s	Falhou em abrir o tubo: %s
Error: %s	Erro: %s
Command to execute in new buffer	Comando para executar em novo buffer
Command to execute	Comando para executar
File to read unconverted into new buffer [from %s]	Arquivo para ler não convertido em novo buffer [de %s]
File to read into new buffer [from %s]	Arquivo para ler em novo buffer [de %s]
File to insert unconverted [from %s]	File to insert unconverted [from %s]
File to insert [from %s]	Arquivo para inserir [a partir de %s]
Invalid operating directory: %s	Diretório operacional inválido: %s
Invalid backup directory: %s	Diretório de backup inválido: %s
Making backup...	Fazendo um backup...
Too many existing backup files	Há muitos arquivos de backup existentes
Cannot read original file	Não consegui ler o arquivo original
Cannot make regular backup	Não pode fazer um backup regular
Trying again in your home directory	Tentando novamente no seu diretório de casa
Cannot make backup	Não pode fazer um backup
Cannot make backup; continue and save actual file?	Não pode fazer backup; continuar e salvar o arquivo real?
Cannot make backup: %s	Não pode fazer backup: %s
Can't write outside of %s	Não pode escrever fora de %s
Error writing %s: %s	Erro de escrita %s: %s
Error writing temp file: %s	Erro na redação do arquivo de tempo: %s
Writing to FIFO...	Escrevendo para o FIFO...
Writing...	Escrever...
Error reading temp file: %s	Erro de leitura do arquivo temporário: %s
File on disk has been truncated!	O arquivo no disco foi truncado!
[DOS Format]	[Formatação DOS]
[Mac Format]	[Formatação Mac]
[Backup]	[Backup]
Prepend Selection to File	Prepend Selection to File
Append Selection to File	Aplicar Seleção ao Arquivo
Write Selection to File	Escreva Seleção para Arquivo
Prepend to File	Prepend to File
Append to File	Aplicar ao arquivo
Write to File	Escrever para arquivo
Too tiny	Muito minúsculo
File exists -- cannot overwrite	O arquivo existe -- não pode ser substituído
Save file under DIFFERENT NAME?	Guarde o arquivo sob NOME DIFERENTE?
File "%s" exists; OVERWRITE?	O arquivo "%s" existe; OVERWRITE?
File on disk has changed	O arquivo no disco mudou
File was modified since you opened it; continue saving?	O arquivo foi modificado desde que você o abriu; continuar a salvar?
(more)	(more)
Exit	Exit
Close	Fechado Fechado
Cancel the current function	Cancelar a função atual
Display this help text	Mostre este texto de ajuda
Close the current buffer / Exit from nano	Feche o buffer atual / Exit from nano
Write the current buffer (or the marked region) to disk	Escreva o buffer atual (ou a região marcada) para disco.
Insert another file into current buffer (or into new buffer)	Insira outro arquivo no atual buffer (ou no novo buffer)
Search forward for a string or a regular expression	Pesquise em frente para uma cadeia ou uma expressão regular
Search backward for a string or a regular expression	Pesquise para trás para uma cadeia ou uma expressão regular
Cut current line (or marked region) and store it in cutbuffer	Cortar linha corrente (ou região marcada) e armazená-la em cutbuffer
Copy current line (or marked region) and store it in cutbuffer	Copie a linha atual (ou a região marcada) e guarde-a no cutbuffer.
Paste the contents of cutbuffer at current cursor position	Pegue o conteúdo do cutbuffer na posição atual do cursor.
Display the position of the cursor	Mostre a posição do cursor
Invoke the spell checker, if available	Invoque o verificador de ortografia, se disponível
Replace a string or a regular expression	Substitua uma cadeia ou uma expressão regular.
Go to line and column number	Vá para o número de linha e coluna.
Go to the matching bracket	Vá para o braço de correspondência
Mark text starting from the cursor position	Marque o texto a partir da posição do cursor.
Throw away the current line (or marked region)	Largue a linha atual (ou a região marcada)
Indent the current line (or marked lines)	Indent a linha atual (ou linhas marcadas)
Unindent the current line (or marked lines)	Unindent a linha atual (ou linhas marcadas)
Undo the last operation	Anula a última operação.
Redo the last undone operation	Preparar a última operação desfeita
Go back one character	Volte um personagem
Go forward one character	Vá em frente um personagem
Go back one word	Volte uma palavra atrás
Go forward one word	Vá em frente uma palavra
Go to previous line	Vá para a linha anterior
Go to next line	Vá para a linha seguinte
Go to beginning of current line	Vá ao começo da linha atual
Go to end of current line	Vá até o fim da linha atual
Go to previous block of text	Vá ao bloco anterior de texto
Go to next block of text	Vá para o próximo bloco de texto
Go to beginning of paragraph; then of previous paragraph	Vá ao início do parágrafo; em seguida, ao parágrafo anterior.
Go just beyond end of paragraph; then of next paragraph	Vá um pouco além do fim do parágrafo; em seguida, do próximo parágrafo
Go to first row in the viewport	Vá para a primeira fila no ponto de vista
Go to last row in the viewport	Vá para a última fila no ponto de vista
Center the line where the cursor is	Centre a linha onde o cursor está
Go one screenful up	Vai um screenful up
Go one screenful down	Go one screenful down
Go to the first line of the file	Vá para a primeira linha do arquivo
Go to the last line of the file	Vá para a última linha do arquivo
Scroll up one line without moving the cursor textually	Escreva uma linha para cima sem mover o cursor textualmente
Scroll down one line without moving the cursor textually	Deslize uma linha para baixo sem mover o cursor textualmente
Switch to the previous file buffer	Passe para o buffer de arquivos anterior
Switch to the next file buffer	Mute para o próximo arquivo buffer
Insert the next keystroke verbatim	Insira o próximo batimento de teclado verbatim.
Insert a tab at the cursor position (or indent marked lines)	Insira uma guia na posição do cursor (ou linhas marcadas por indumentos)
Insert a newline at the cursor position	Insira uma linha nova na posição do cursor.
Delete the character under the cursor	Elimine o caráter sob o cursor
Delete the character to the left of the cursor	Elimine o caráter à esquerda do cursor
Delete backward from cursor to word start	Elimine para trás do cursor para o início da palavra
Delete forward from cursor to next word start	Excluir para a frente do cursor para a próxima palavra start.
Cut from the cursor position to the end of the file	Cortar a partir da posição do cursor até o fim do arquivo
Justify the current paragraph	Justifique o parágrafo atual
Justify the entire file	Justifique o arquivo inteiro
Count the number of lines, words, and characters	Conte o número de linhas, palavras e caracteres
Suspend the editor (return to the shell)	Suspende o editor (retorno ao shell)
Refresh (redraw) the current screen	Refresque (redraw) a tela atual
Try and complete the current word	Tente preencher a palavra atual
Comment/uncomment the current line (or marked lines)	Comentar/descomentar a linha atual (ou linhas marcadas)
Save file without prompting	Salve o arquivo sem ser solicitado
Search next occurrence backward	Busque a próxima ocorrência para trás
Search next occurrence forward	Busque a próxima ocorrência para a frente
Start/stop recording a macro	Começar/parar a gravar um macro
Run the last recorded macro	Execute o último macro gravado.
Place or remove an anchor at the current line	Coloque ou remova uma âncora na linha atual
Jump backward to the nearest anchor	Salte para trás para a âncora mais próxima
Jump forward to the nearest anchor	Salte para a frente até a âncora mais próxima
Toggle the case sensitivity of the search	Desliga a sensibilidade do caso da pesquisa
Reverse the direction of the search	Reverte a direção da pesquisa
Toggle the use of regular expressions	Desliga o uso de expressões regulares
Recall the previous search/replace string	Lembre-se da cadeia anterior de busca/substituição.
Recall the next search/replace string	Recall the next search/replace string
Toggle the use of DOS format	Desliga o uso do formato DOS
Toggle the use of Mac format	Desliga o uso do formato Mac
Toggle appending	Toggle appending
Toggle prepending	Toggle prepending
Toggle backing up of the original file	Toggle backup do arquivo original
Execute a function or an external command	Execute uma função ou um comando externo
Pipe the current buffer (or marked region) to the command	Passe o buffer atual (ou região marcada) para o comando.
Recall the previous command	Lembre-se do comando anterior
Recall the next command	Recorde o próximo comando
Do not convert from DOS/Mac format	Não converta a partir do formato DOS/Mac
Toggle the use of a new buffer	Desbloqueie o uso de um novo buffer.
Close buffer without saving it	Feche o buffer sem guardá-lo
Go to file browser	Vá para o navegador de arquivos
Exit from the file browser	A saída do navegador de arquivos
Go to the first file in the list	Vá para o primeiro arquivo da lista
Go to the last file in the list	Vá para o último arquivo da lista
Go to the previous file in the list	Vá para o arquivo anterior na lista
Go to the next file in the list	Vá para o próximo arquivo da lista
Go to lefthand column	Vá para a coluna da mão esquerda
Go to righthand column	Vá para a coluna da direita
Go to first row in this column	Vá para a primeira linha nesta coluna.
Go to last row in this column	Vá para a última fila desta coluna
Search forward for a string	Pesquisa em frente para uma cadeia
Search backward for a string	Pesquisa para trás para uma cadeia
Refresh the file list	Refresque a lista de arquivos
Go to directory	Vá para o diretório
Invoke the linter, if available	Invoque o linter, se disponível
Go to previous linter msg	Vá para o linter anterior msg.
Go to next linter msg	Vá para o próximo linter msg.
Invoke a program to format/arrange/manipulate the buffer	Invoque um programa para formatar/arranjar/manipular o buffer.
Help	Ajuda Ajuda
Cancel	Cancelar Cancelar
Write Out	Escreva-se 
Read File	File Read
Justify	Justificar
Refresh	Refresque Refresque
Where Is	Onde está?
Replace	Substitui Substitui
Cut	Cut  Cut  Cut 
Paste	Paste
Execute	Execute Execute
Location	Localização Localização
Go To Line	Vai para a linha
Undo	Não se esqueça.
Redo	Redo Redo
Set Mark	Marca Set Mark
Copy	Copy Copy
Case Sens	Case Sens Case Sens
Reg.exp.	Reg.exp.
Backwards	Para trás
No Replace	Não há substituição
Older	Mais velha
Newer	Newer
Go To Dir	Ir para Dir
Where Was	Onde estava?
Previous	Anterior Anterior
Next	Próximo Próximo Próximo Próximo
To Bracket	Para o guarda-roupa
Back	De volta
Forward	Para a frente
Prev Word	Prev Word
Next Word	Próximo Palavra
Home	Home Home
End	O fim é o fim.
Prev Line	A linha Prev
Next Line	Próxima linha
Scroll Up	Scrolle para cima
Scroll Down	Escreva para baixo
Prev Block	Bloco Prev Prev
Next Block	Próximo Bloco
Begin of Paragr.	Começo do Paragr.
End of Paragraph	Fim do parágrafo
Top Row	Row  Top Row  Top Row 
Bottom Row	A linha inferior
Prev Page	Página Prev
Next Page	Página seguinte
First Line	Primeira Linha
Last Line	Última linha
Prev File	Arquivo Prev
Next File	Próximo arquivo
Tab	Tab Tab
Enter	Enter Enter
Backspace	Backspace
Delete	Delete Delete
Chop Left	Chop Left
Chop Right	Chop Right
Cut Till End	Até o fim do corte
Full Justify	Justifique o Pleno Pleno 
Word Count	Contagem de Palavras
Verbatim	Verbatim
Indent	Indent
Unindent	Unindent
Comment Lines	Linhas de comentário
Complete	Complete Complete
Record	Record Record Record
Run Macro	Run Macro
Zap	Zap Zap
Anchor	Ancoração
Up to anchor	Até o âncora
Down to anchor	Abaixo para ancorar
Spell Check	Cheque de ortografia
Linter	Linter
Formatter	Formator  Formator
Suspend	Suspend Suspend
Center	O Centro  Centro 
Save	Save Save
Pipe Text	Pipe Text
Go To Text	Vá para o texto
DOS Format	O formato  DOS
Mac Format	Formatar Mac
Append	Apêndice
Prepend	Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend Prepend
Backup File	Arquivo de Backup
No Conversion	Não há conversão
Execute Command	Executar um comando
Browse	Browse
First File	Primeiro arquivo
Last File	Último arquivo 
Left Column	Coluna esquerda
Right Column	Coluna direita
Discard buffer	O buffer de descarte
Previous Linter message	Anterior mensagem de Linter
Next Linter message	Próximo mensagem de Linter
Help mode	Modo de ajuda
Constant cursor position display	Display de posição do cursor constante
Soft wrapping of overlong lines	Envolvimento suave de linhas muito longas
Line numbering	Número de linhas de linha
Whitespace display	Display Whitespace
Color syntax highlighting	Destacando a sintaxe de cor
Smart home key	A chave de casa inteligente
Auto indent	Auto indentado
Cut to end	Corte até o fim
Hard wrapping of overlong lines	Envolvimento duro de linhas muito longas
Conversion of typed tabs to spaces	Conversion of typed tabs to spaces
Mouse support	Apoio ao mouse
Search Command Help Text	O comando de busca ajuda o texto
Enter the words or characters you would like to search for, and then press Enter.  If there is a match for the text you entered, the screen will be updated to the location of the nearest match for the search string.	Digite as palavras ou caracteres que você deseja pesquisar e, em seguida, pressione Enter.Se houver uma correspondência para o texto que você entrou, a tela será atualizada para a localização da correspondência mais próxima para a cadeia de pesquisa.
The previous search string will be shown in brackets after the search prompt.  Hitting Enter without entering any text will perform the previous search.	A cadeia de pesquisa anterior será mostrada em parênteses após o prompt de pesquisa.
If you have selected text with the mark and then search to replace, only matches in the selected text will be replaced.	Se você selecionou o texto com a marca e depois pesquisou para substituir, apenas coincidências no texto selecionado serão substituídas.
The following function keys are available in Search mode:	As seguintes teclas de função estão disponíveis no modo Busca:
The following function keys are available at this prompt:	As seguintes teclas de função estão disponíveis neste prompt:
Go To Line Help Text	Vá para a Linha de Ajuda Text
Enter the line number that you wish to go to and hit Enter.  If there are fewer lines of text than the number you entered, you will be brought to the last line of the file.	Digite o número de linha para o qual você deseja ir e clique em Enter.Se houver menos linhas de texto do que o número que você entrou, você será levado para a última linha do arquivo.
The following function keys are available in Go To Line mode:	As seguintes teclas de função estão disponíveis no modo Go To Line:
Insert File Help Text	Insira o texto de ajuda do arquivo
Type in the name of a file to be inserted into the current file buffer at the current cursor location.	Digite o nome de um arquivo a ser inserido no buffer de arquivo atual no local atual do cursor.
If you have compiled nano with multiple file buffer support, and enable multiple file buffers with the -F or --multibuffer command line flags, the Meta-F toggle, or a nanorc file, inserting a file will cause it to be loaded into a separate buffer (use Meta-< and > to switch between file buffers).	Se você compilou nano com suporte a vários buffers de arquivos, e habilitou vários buffers de arquivos com as bandeiras de linha de comando -F ou --multibuffer, o toggle Meta-F ou um arquivo nanorc, inserir um arquivo fará com que ele seja carregado em um buffer separado (use Meta-< e > para alternar entre os buffers de arquivos).
If you need another blank buffer, do not enter any filename, or type in a nonexistent filename at the prompt and press Enter.	Se você precisar de outro tampão em branco, não introduzir nenhum nome de arquivo, ou digite um nome de arquivo inexistente no prompt e pressione Enter.
The following function keys are available in Insert File mode:	As seguintes teclas de função estão disponíveis no modo Insert File:
Write File Help Text	Arquivo de ajuda Text Write Text
Type the name that you wish to save the current file as and press Enter to save the file.	Digite o nome que você deseja salvar o arquivo atual como e pressione Enter para salvar o arquivo.
If you have selected text with the mark, you will be prompted to save only the selected portion to a separate file.  To reduce the chance of overwriting the current file with just a portion of it, the current filename is not the default in this mode.	Se você selecionou texto com a marca, você será solicitado a salvar apenas a parte selecionada em um arquivo separado.Para reduzir a chance de sobreescrever o arquivo atual com apenas uma parte dele, o nome do arquivo atual não é o padrão neste modo.
The following function keys are available in Write File mode:	As seguintes teclas de função estão disponíveis no modo Write File:
File Browser Help Text	O navegador de arquivos ajuda o texto
The file browser is used to visually browse the directory structure to select a file for reading or writing.  You may use the arrow keys or Page Up/Down to browse through the files, and S or Enter to choose the selected file or enter the selected directory.  To move up one level, select the directory called ".." at the top of the file list.	O navegador de arquivo é usado para navegar visualmente na estrutura do diretório para selecionar um arquivo para leitura ou escrita. Você pode usar as teclas de setas ou Page Up/Down para navegar pelos arquivos, e S ou Enter para escolher o arquivo selecionado ou entrar no diretório selecionado. Para subir um nível, selecione o diretório chamado ".." no topo da lista de arquivos.
The following function keys are available in the file browser:	As seguintes chaves de função estão disponíveis no navegador de arquivo:
Browser Search Command Help Text	Browser Search Command Help Text
Enter the words or characters you would like to search for, and then press Enter.  If there is a match for the text you entered, the screen will be updated to the location of the nearest match for the search string.	Digite as palavras ou caracteres que você deseja pesquisar e, em seguida, pressione Enter.Se houver uma correspondência para o texto que você entrou, a tela será atualizada para a localização da correspondência mais próxima para a cadeia de pesquisa.
The previous search string will be shown in brackets after the search prompt.  Hitting Enter without entering any text will perform the previous search.	A cadeia de pesquisa anterior será mostrada em parênteses após o prompt de pesquisa.
Browser Go To Directory Help Text	O navegador vai para o diretório de ajuda de texto
Enter the name of the directory you would like to browse to.	Digite o nome do diretório para o qual deseja navegar.
If tab completion has not been disabled, you can use the Tab key to (attempt to) automatically complete the directory name.	Se a conclusão da guia não foi desativada, você pode usar a tecla Tab para (tentar) completar automaticamente o nome do diretório.
The following function keys are available in Browser Go To Directory mode:	As seguintes teclas de função estão disponíveis no modo Browser Go To Directory:
Spell Check Help Text	Verifique a ortografia do texto de ajuda
The spell checker checks the spelling of all text in the current file.  When an unknown word is encountered, it is highlighted and a replacement can be edited.  It will then prompt to replace every instance of the given misspelled word in the current file, or, if you have selected text with the mark, in the selected text.	O verificador de ortografia verifica a ortografia de todo o texto no arquivo atual.Quando uma palavra desconhecida é encontrada, ela é destacada e um substituto pode ser editado.Então, ele pedirá para substituir cada instância da palavra errada dada no arquivo atual, ou, se você selecionou texto com a marca, no texto selecionado.
The following function keys are available in Spell Check mode:	As seguintes teclas de função estão disponíveis no modo de verificação de ortografia:
Execute Command Help Text	Execute Command Help Text Execute Command Help Text
This mode allows you to insert the output of a command run by the shell into the current buffer (or into a new buffer).  If the command is preceded by '|' (the pipe symbol), the current contents of the buffer (or marked region) will be piped to the command.	Este modo permite inserir a saída de um comando executado pelo shell no buffer atual (ou em um novo buffer).Se o comando for precedido por 'du' (o símbolo do tubo), o conteúdo atual do buffer (ou região marcada) será canalizado para o comando.
If you just need another blank buffer, do not enter any command.	Se você só precisar de outro tampão em branco, não introduzir nenhum comando.
You can also pick one of four tools, or cut a large piece of the buffer, or put the editor to sleep.	Você também pode escolher uma das quatro ferramentas, ou cortar um grande pedaço do buffer, ou colocar o editor para dormir.
=== Linter ===	=== Linter ===
In this mode, the status bar shows an error message or warning, and the cursor is put at the corresponding position in the file.  With PageUp and PageDown you can switch to earlier and later messages.	Neste modo, a barra de status mostra uma mensagem de erro ou aviso, e o cursor é colocado na posição correspondente no arquivo.Com PageUp e PageDown você pode mudar para mensagens anteriores e posteriores.
The following function keys are available in Linter mode:	As seguintes teclas de função estão disponíveis no modo Linter:
Main nano help text	O texto principal de nano-ajuda
The nano editor is designed to emulate the functionality and ease-of-use of the UW Pico text editor.  There are four main sections of the editor.  The top line shows the program version, the current filename being edited, and whether or not the file has been modified.  Next is the main editor window showing the file being edited.  The status line is the third line from the bottom and shows important messages.	O nano editor é projetado para imitar a funcionalidade e facilidade de uso do editor de texto UW Pico. Há quatro seções principais do editor. A linha superior mostra a versão do programa, o nome do arquivo atual que está sendo editado e se o arquivo foi modificado ou não. Em seguida, a janela principal do editor mostra o arquivo que está sendo editado. A linha de status é a terceira linha de baixo e mostra mensagens importantes.
The bottom two lines show the most commonly used shortcuts in the editor.	As duas linhas inferiores mostram os atalhos mais usados no editor.
Shortcuts are written as follows: Control-key sequences are notated with a '^' and can be entered either by using the Ctrl key or pressing the Esc key twice.  Meta-key sequences are notated with 'M-' and can be entered using either the Alt, Cmd, or Esc key, depending on your keyboard setup.	Os atalhos são escritos da seguinte forma: As sequências de chave de controle são marcadas com uma '^' e podem ser inseridas usando a tecla Ctrl ou pressionando duas vezes a tecla Esc. As sequências de meta-chave são marcadas com 'M-' e podem ser inseridas usando a tecla Alt, Cmd ou Esc, dependendo da configuração do teclado.
Also, pressing Esc twice and then typing a three-digit decimal number from 000 to 255 will enter the character with the corresponding value.  The following keystrokes are available in the main editor window.  Alternative keys are shown in parentheses:	Além disso, pressionando Esc duas vezes e digitando um número decimal de três dígitos entre 000 e 255 entrará no caracter com o valor correspondente.As seguintes teclas estão disponíveis na janela principal do editor.Tiblas alternativas são mostradas em parênteses:
enable/disable	enable/disable
^W = Ctrl+W    M-W = Alt+W	^W = Ctrl+W M-W = Alt+W
Unable to create directory %s: %s	Incapaz de criar um diretório %s: %s
It is required for saving/loading search history or cursor positions.	É necessário para salvar/carregar o histórico de pesquisa ou posições do cursor.
Path %s is not a directory and needs to be.	O caminho %s não é um diretório e precisa ser.
Nano will be unable to load or save search history or cursor positions.	Nano não será capaz de carregar ou salvar o histórico de pesquisa ou posições do cursor.
Key is invalid in view mode	A chave é inválida no modo de visualização
This function is disabled in restricted mode	Esta função está desativada em modo restrito
No file name	Nenhum nome de arquivo
Save modified buffer?	Salvar o buffer modificado?
Too many .save files	Demasiados arquivos .save
Buffer written to %s	Buffer escrito para %s
Usage: nano [OPTIONS] [[+LINE[,COLUMN]] FILE]...	Usage: nano [OPTIONS] [[+LINE[,COLUMN]] FILE]...
To place the cursor on a specific line of a file, put the line number with	Para colocar o cursor em uma linha específica de um arquivo, coloque o número de linha com.
a '+' before the filename.  The column number can be added after a comma.	O número de coluna pode ser adicionado após uma vírgula.
When a filename is '-', nano reads data from standard input.	Quando um nome de arquivo é '-', nano lê dados de entrada padrão.
Option	Opção
Long option	Long opção Long opção
Meaning	Significação
Enable smart home key	Enable smart home key
Save backups of existing files	Salve backups de arquivos existentes
-C <dir>	-C <dir> -C <dir>
--backupdir=<dir>	--backupdir=<dir>
Directory for saving unique backup files	Directório para salvar arquivos de backup únicos
Use bold instead of reverse video text	Use o texto em negrito em vez de texto em vídeo inverso
Convert typed tabs to spaces	Converte as guias digitadas em espaços
Read a file into a new buffer by default	Leia um arquivo em um novo buffer por padrão
Use (vim-style) lock files	Use (vim-style) lock files
Save & reload old search/replace strings	Save & reload old search/replace strings
Don't look at nanorc files	Não olhe para os arquivos nanorc
-J <number>	-J <number>
--guidestripe=<number>	--guidestripe=<number>
Show a guiding bar at this column	Mostre uma barra de orientação nesta coluna
Fix numeric keypad key confusion problem	Corrigir o problema de confusão de chaves numéricas
Don't add an automatic newline	Não adicione uma nova linha automática
Trim tail spaces when hard-wrapping	Trim espaços de cauda quando embalado duro
Don't convert files from DOS/Mac format	Não converta arquivos a partir do formato DOS/Mac
Leading whitespace means new paragraph	Leading whitespace significa novo parágrafo
Save & restore position of the cursor	Salvar e restaurar a posição do cursor
-Q <regex>	Q <regex> -
--quotestr=<regex>	--quotestr=<regex>
Regular expression to match quoting	Expressão regular para combinar citações
Restrict access to the filesystem	Restringir o acesso ao sistema de arquivos
Display overlong lines on multiple rows	Mostre linhas longas em várias fileiras
-T <number>	-T <number> -
--tabsize=<number>	--tabsize=<number>
Make a tab this number of columns wide	Faça uma guia deste número de colunas largas.
Wipe status bar upon next keystroke	Apague a barra de status após o próximo toque de tecla
Print version information and exit	Impressão de informações de versão e saída
Detect word boundaries more accurately	Detecte limites de palavras com mais precisão
-X <string>	-X <string> -
--wordchars=<string>	--wordchars=<string>
Which other characters are word parts	Quais outros caracteres são partes da palavra
-Y <name>	-Y <name> -Y <name>
--syntax=<name>	Syntax=<name> --
Syntax definition to use for coloring	Definição de sintaxe a usar para coloração
Let Bsp and Del erase a marked region	Deixe Bsp e Del apagar uma região marcada
When soft-wrapping, do it at whitespace	Quando a embalagem é suave, faça-a no espaço branco
Automatically hard-wrap overlong lines	Automaticamente, as linhas longas de revestimento duro são automaticamente revestidas
Constantly show cursor position	Mostre constantemente a posição do cursor
Fix Backspace/Delete confusion problem	Resolva o problema de Backspace/Delete confusão
Keep the line below the title bar empty	Mantenha a linha abaixo da barra de título vazia
-f <file>	-f <file>
--rcfile=<file>	--rcfile=<file>
Use only this file for configuring nano	Use apenas este arquivo para configurar nano.
Show cursor in file browser & help text	Mostre o cursor no navegador de arquivos e ajuda no texto.
Show this help text and exit	Mostre este texto de ajuda e saia
Automatically indent new lines	Automaticamente indentam novas linhas
Scroll per half-screen, not per line	Scroll por meia tela, não por linha
Cut from cursor to end of line	Cortar do cursor ao fim da linha
Show line numbers in front of the text	Mostre números de linha na frente do texto
Enable the use of the mouse	Habilitar o uso do mouse
Do not read the file (only write it)	Não leia o arquivo (só escreva)
-o <dir>	-o <dir>
--operatingdir=<dir>	--operatingdir=<dir>
Set operating directory	Configure o diretório operacional
Preserve XON (^Q) and XOFF (^S) keys	Preserve as chaves XON (^Q) e XOFF (^S)
Show a position+portion indicator	Mostre um indicador de posição+porção
-r <number>	-r <number>
--fill=<number>	--fill=<number> --
Set width for hard-wrap and justify	Defina largura para hard-wrap e justifique
-s <program>	-s <program>
--speller=<program>	--speller=<program> --
Use this alternative spell checker	Use este verificador de ortografia alternativo
Save changes on exit, don't prompt	Salve mudanças na saída, não seja solicitado.
Save a file by default in Unix format	Salve um arquivo por padrão em formato Unix
View mode (read-only)	Modo de visualização (só para leitura)
Don't hard-wrap long lines [default]	Não enrolem duramente as longas filas [default]
Don't show the two help lines	Não mostre as duas linhas de ajuda
Make Ctrl+Right stop at word ends	Faça o Ctrl+Right stop no fim da palavra
Also try magic to determine syntax	Também tente magia para determinar a sintaxe.
Show some states on the title bar	Mostre alguns estados na barra de títulos
Show a feedback bar at the bottom	Mostre uma barra de feedback na parte inferior
GNU nano, version %s	GNU nano, versão %s.
(C) %s the Free Software Foundation and various contributors	(C) %s da Free Software Foundation e vários colaboradores
Compiled options:	Opções compiladas:
Could not reconnect stdin to keyboard	Não conseguiu reconectar o stdin ao teclado
Reading data from keyboard; type ^D or ^D^D to finish.	Leitura de dados do teclado; digite ^D ou ^D^D para terminar.
Failed to open stdin: %s	Não conseguiu abrir stdin: %s
Received SIGHUP or SIGTERM	Recebeu SIGHUP ou SIGTERM.
Sorry! Nano crashed!  Code: %d.  Please report a bug.	Desculpe! Nano crashed! Código: %d. Por favor, informe um bug.
Use "fg" to return to nano.	Use "fg" para retornar ao nano.
enabled	habilitado
disabled	com deficiência
Unknown sequence	Seqüência desconhecida
Unknown function: %s	Função desconhecida: %s
Missing }	Desaparecido }
Unbound key: F%i	Chave descontrolada: F%i
Unbound key	A chave não vinculada
Unbindable key: M-^%c	Chave desligável: M-^%c
Unbound key: %s%c	Chave descontrolada: %s%c
Unbindable key: ^[	Chave desligável: ^[]
Guide column "%s" is invalid	A coluna de guia "%s" é inválida
Requested tab size "%s" is invalid	O tamanho de guia solicitado "%s" é inválido
Requested fill size "%s" is invalid	O tamanho de preenchimento solicitado "%s" é inválido
Type '%s -h' for a list of available options.	Digite '%s -h' para uma lista de opções disponíveis.
Bad quoting regex "%s": %s	Regex de citação ruim "%s": %s
Invalid search modifier '%c'	Modificador de pesquisa inválido '%c'
Empty search string	Uma cadeia de pesquisa vazia
Invalid line or column number	Número de linha ou coluna inválido
Invalid number	Número inválido
Can open just one file	Pode abrir apenas um arquivo
Welcome to nano.  For basic help, type Ctrl+G.	Bem-vindo a nano. Para ajuda básica, digite Ctrl+G.
Yy	E o que eu faço é fazer isso.
Nn	Nn Nn
Aa	Não, não, não, não, não.
