General help using GNU software: <%s>	Ajuda geral usando o software GNU: <%s>
%s: Cannot %s	%s: Não pode ser o %s
%s: Warning: Cannot %s	%s: Aviso: Não pode ser usado por %s
%s: Cannot change mode to %s	%s: Não pode mudar de modo para %s
%s: Cannot change ownership to uid %ju, gid %ju	%s: Não pode mudar de propriedade para uid %ju, gid %ju
%s: Cannot hard link to %s	%s: Não pode fazer um link rígido para %s
%s: Cannot seek to %jd	%s: Não pode procurar o %jd
%s: Warning: Cannot seek to %jd	%s: Aviso: Não pode procurar para %jd
%s: Cannot create symlink to %s	%s: Não pode criar um link simétrico para %s
Removing leading `%s' from member names	Removing leading `%s' from member names
Removing leading `%s' from hard link targets	Removing leading `%s' from hard link targets
Substituting `.' for empty member name	Substituindo `.' para nome de membro vazio.
Substituting `.' for empty hard link target	Substituindo `.' para o alvo de link rígido vazio.
exec/tcp: Service not available	exec/tcp: Serviço não disponível
stdin	Stdin
stdout	Stdout
Cannot redirect files for remote shell	Não pode redirecionar arquivos para shell remoto
Cannot reset uid and gid: %s	Não pode restabelecer uid e gid: %s
Cannot execute remote shell	Não pode executar um shell remoto
Seek direction out of range	Procure uma direção fora de alcance
Invalid seek direction	Invalidos procuram direção
Invalid seek offset	Invalid seek offset
Seek offset out of range	Procure offset fora de alcance
Invalid byte count	Invalid byte count
Byte count out of range	Byte count out of range
Premature eof	Prematura eof
Invalid operation code	Código de operação inválido
Opcode out of range	Opcode fora de alcance
Operation not supported	Operação não suportada
Unexpected arguments	Argumentos inesperados
Manipulate a tape drive, accepting commands from a remote process	Manipula uma unidade de fita, aceitando comandos de um processo remoto
NUMBER	Número  Número 
set debug level	Definir o nível de depuração definido
FILE	FILE  FILE 
set debug output file name	Debug de saída nome do arquivo de saída definido
cannot open %s	Não pode abrir %s
too many arguments	demasiados argumentos
Garbage command	O comando Garbage
This does not look like a tar archive	Isto não parece um arquivo de alcatrão
Total bytes read	Total de bytes de leitura
Total bytes written	Total de bytes escritos
Total bytes deleted	Bytes totais apagados
(pipe)	(tubo) 
Refusing to read archive contents from terminal (missing -f option?)	Recusando-se a ler o conteúdo do arquivo do terminal (missing -f option?)
Refusing to write archive contents to terminal (missing -f option?)	Recusando-se a escrever o conteúdo do arquivo para o terminal (missing -f option?)
Invalid value for record_size	Valor inválido para record_size
No archive name given	Nenhum nome de arquivo dado
Cannot verify stdin/stdout archive	Não pode verificar o arquivo stdin/stdout
Archive is compressed. Use %s option	O arquivo está comprimido.Use a opção %s
Cannot update compressed archives	Não pode atualizar arquivos comprimidos
At beginning of tape, quitting now	No início da gravação, deixando agora
Too many errors, quitting	Demasiados erros, desistir
Cannot backspace archive file; it may be unreadable without -i	Não pode ser um arquivo de arquivo de backspace; pode ser ilegível sem -i.
rmtlseek not stopped at a record boundary	rmtlseek not stopped at a record boundary
%s: contains invalid volume number	%s: contém número de volume inválido
Prepare volume #%jd for %s and hit return:	Prepare o volume #%jd para %s e clique no retorno:
EOF where user reply was expected	EOF onde a resposta do usuário era esperada
WARNING: Archive is incomplete	AVISO: o arquivo é incompleto
n name        Give a new file name for the next (and subsequent) volume(s)	N nome Dê um novo nome de arquivo para o próximo (e subsequente) volume(s)
q             Abort tar	q Abort tar
y or newline  Continue operation	y ou nova linha Continue a operação
!             Spawn a subshell	Spawn um subconjunto !
?             Print this list	Imprimir esta lista ?
No new volume; exiting.	Não há novo volume; saindo.
File name not specified. Try again.	O nome do arquivo não foi especificado.
Invalid input. Type ? for help.	Introdução inválida.Tira ? para ajuda.
Volume number overflow	Número de volume de transbordamento
%s command failed	O comando %s falhou
%s is not continued on this volume	%s não é continuado neste volume
%s is possibly continued on this volume: header contains truncated name	%s é possivelmente continuado neste volume: o cabeçalho contém um nome truncado.
%s is the wrong size (%jd != %jd + %jd)	%s é o tamanho errado (%jd != %jd + %jd)
This volume is out of sequence (%jd - %jd != %jd)	Este volume está fora de sequência (%jd - %jd != %jd)
Archive not labeled to match %s	Arquivo não rotulado para corresponder a %s
Volume %s does not match %s	O volume %s não corresponde ao volume %s
%s: file name too long to be stored in a GNU multivolume header, truncated	%s: nome de arquivo muito longo para ser armazenado em um cabeçalho multivolume GNU, truncado
write did not end on a block boundary	escrever não terminou em um limite de blocos
Contents differ	Os conteúdos diferem
Unexpected EOF in archive	EOF inesperado em arquivo
File type differs	O tipo de arquivo difere
Mode differs	O modo difere
Uid differs	O Uid difere
Gid differs	Gid difere
Mod time differs	O tempo de mod difere
Size differs	O tamanho difere
Not linked to %s	Não está vinculado a %s
Symlink differs	O Symlink difere
Device number differs	O número de dispositivo difere
Verify	Verifique Verifique
%s: Unknown file type '%c', diffed as normal file	%s: Tipo de arquivo desconhecido '%c', diferido como arquivo normal
Archive contains file names with leading prefixes removed.	O arquivo contém nomes de arquivos com os principais prefixos removidos.
Archive contains transformed file names.	O arquivo contém nomes de arquivos transformados.
Verification may fail to locate original files.	A verificação pode falhar em localizar os arquivos originais.
A lone zero block at %jd	Um bloco de zero solitário em %jd
%s: contains a cache directory tag %s; %s	%s: contém uma tag de diretório de cache %s; %s
value %s%ju out of %s range %jd..%ju; substituting %s%ju	O valor de %s%ju fora do intervalo de %s %jd..%ju; substituindo o valor de %s%ju.
value %s%ju out of %s range %jd..%ju	%s%ju fora da faixa %s %jd..%ju
Generating negative octal headers	Gerenciando cabeçalhos de óctais negativos
%s: file name is too long (max %d); not dumped	%s: o nome do arquivo é muito longo (máximo %d); não foi descarregado
%s: file name is too long (cannot be split); not dumped	%s: o nome do arquivo é muito longo (não pode ser dividido); não foi descarregado
%s: link name is too long; not dumped	%s: o nome do link é muito longo; não foi descarregado
%s: file is on a different filesystem; not dumped	%s: o arquivo está em um sistema de arquivos diferente; não foi descarregado
contents not dumped	conteúdos não descarregados
%s: Unknown file type; file ignored	%s: Tipo de arquivo desconhecido; arquivo ignorado
Missing links to %s.	Faltam links para %s.
%s: file is unchanged; not dumped	%s: o arquivo não mudou; não foi descarregado
%s: archive cannot contain itself; not dumped	%s: o arquivo não pode conter a si mesmo; não foi descarregado
directory not dumped	directory not dumped
%s: file changed as we read it	%s: o arquivo mudou à medida que o lemos
%s: socket ignored	%s: socket ignorado
%s: door ignored	%s: porta ignorada
Skipping to next header	Salto para o próximo cabeçalho
Deleting non-header from archive	Exclusão de não- cabeçalho do arquivo
%s: implausibly old time stamp %s	%s: improvávelmente velho timestamp %s
%s: time stamp %s is %s s in the future	%s: a marca de tempo %s é %s no futuro
%s: Unexpected inconsistency when making directory	%s: Inconsistência inesperada ao fazer um diretório
%s: skipping existing file	%s: saltando o arquivo existente
%s: Directory renamed before its status could be extracted	%s: O diretório foi renomeado antes que seu status pudesse ser extraído
Extracting contiguous files as regular files	Extraindo arquivos contíguos como arquivos regulares
Attempting extraction of symbolic links as hard links	Tentando extrair links simbólicos como links rígidos
%s: Cannot extract -- file is continued from another volume	%s: Não pode extrair -- o arquivo é continuado a partir de outro volume
Unexpected long name header	O cabeçalho de nome de longa duração inesperado
%s: Unknown file type '%c', extracted as normal file	%s: Tipo de arquivo desconhecido '%c', extraído como arquivo normal
Current %s is newer or same age	O atual %s é mais recente ou da mesma idade
%s: Member name contains '..'	%s: Nome de membro contém '..'
%s: Was unable to backup this file	%s: Não conseguiu fazer backup deste arquivo
Cannot rename %s to %s	Não pode renomear %s para %s.
%s: Directory has been renamed from %s	%s: O diretório foi renomeado a partir de %s
%s: Directory is new	%s: O diretório é novo
%s: directory is on a different filesystem; not dumped	%s: o diretório está em um sistema de arquivos diferente; não foi descarregado
%s: Directory has been renamed	%s: O diretório foi renomeado
Invalid time stamp	O timestamp inválido
Invalid modification time	Tempo de modificação inválido
Invalid modification time (nanoseconds)	Tempo de modificação inválido (nanosecondas)
Invalid device number	Número de dispositivo inválido
Invalid inode number	Número de inodo inválido inválido
%s: byte %jd: %s %.*s... too long	%s: byte %jd: %s %.*s... muito tempo
Unexpected EOF in snapshot file	EOF inesperado no arquivo de imagem
%s: byte %jd: %s %s followed by invalid byte 0x%02x	%s: byte %jd: %s %s seguido por byte inválido 0x%02x
%s: byte %jd: %s %s	%s: byte %jd: %s %s
%s: byte %jd: (valid range %jd..%ju)	%s: byte %jd: (intervalo válido %jd..%ju)
%s %s	%s %s %s
%s: byte %s: %s	%s: byte %s: %s
Missing record terminator	Terminador de registro desaparecido
Bad incremental file format	Mau formato de arquivo incremental
Unsupported incremental format version: %s	Versão de formato incremental não suportada: %s
Malformed dumpdir: expected '%c' but found %#3o	Malformado dumpdir: esperado '%c' mas encontrado %#3o
Malformed dumpdir: 'X' duplicated	Dumpdir mal formado: 'X' duplicado
Malformed dumpdir: empty name in 'R'	Malformado dumpdir: nome vazio em 'R'
Malformed dumpdir: 'T' not preceded by 'R'	Dumpdir mal formado: 'T' não precedido por 'R'
Malformed dumpdir: empty name in 'T'	Malformado dumpdir: nome vazio em 'T'
Malformed dumpdir: expected '%c' but found end of data	Malformado dumpdir: esperado '%c' mas encontrado fim de dados
Malformed dumpdir: 'X' never used	Dumpdir mal formado: 'X' nunca usado
Cannot create temporary directory using template %s	Não pode criar um diretório temporário usando o modelo %s.
%s: Not purging directory: unable to stat	%s: Não está purgando diretório: incapaz de stat
%s: directory is on a different device: not purging	%s: o diretório está em um dispositivo diferente: não está purgando
%s: Deleting %s	%s: Exclusão de %s
%s: Cannot remove	%s: Não pode remover
%s: Omitting	%s: Exclusão
block %jd: ** Block of NULs **	Bloco %jd: ** Bloco de NULs **
Terminating zero blocks missing at %jd	Terminando o zero de blocos faltantes em %jd
block %jd: ** End of File **	%jd: ** End of File block **
block %jd:	Bloco %jd:
Blanks in header where numeric %s value expected	Espaços em branco no cabeçalho onde o valor numérico %s é esperado
Archive octal value %.*s is out of %s range; assuming two's complement	O valor octal do arquivo %.*s está fora do intervalo de %s; assumindo o complemento de dois.
Archive octal value %.*s is out of %s range	O valor octal do arquivo %.*s está fora do intervalo de %s
Archive contains obsolescent base-64 headers	O arquivo contém obsolescentes base-64 cabeçalhos.
Archive signed base-64 string %s is out of %s range	Arquivo assinado base-64 string %s está fora do intervalo de %s
Archive base-256 value is out of %s range	O valor base-256 do arquivo está fora do intervalo de %s.
Archive contains %.*s where numeric %s value expected	O arquivo contém %.*s onde o valor numérico %s é esperado.
Archive value %s%ju is out of %s range %jd..%ju	O valor do arquivo %s%ju está fora da faixa %s %jd..%ju
link to	link para link para
--Long Link--	--Long Link-- --Long Link--
--Long Name--	--Long Name-- --Long Name--
--Volume Header--	Volume Header-- --
--Continued at byte %jd--	--Continued at byte %jd--
unknown file type %s	Tipo de arquivo desconhecido: %s
Creating directory:	Criando diretório:
Renaming %s to %s	Renomear %s para %s
%s: Cannot rename to %s	%s: Não pode renomear para %s
Renaming %s back to %s	Renomear %s de volta para %s
%s: File removed before we read it	%s: O arquivo foi removido antes de o lermos
child process	processo infantil
interprocess channel	Canal de intercâmbio de processos
Local file name selection:	Seleção de nome de arquivo local:
add given FILE to the archive (useful if its name starts with a dash)	Adicionar um FILE dado ao arquivo (útil se seu nome começa com uma ponta)
DIR	DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR DIR
change to directory DIR	Mudança no diretório DIR
get names to extract or create from FILE	Obtenha nomes para extrair ou criar a partir do FILE
-T reads null-terminated names; implies --verbatim-files-from	-T lê nomes null-terminados; implica --verbatim-files-from
disable the effect of the previous --null option	desativar o efeito da opção anterior --nulo
unquote input file or member names (default)	Unquote o arquivo de entrada ou nomes de membros (default)
do not unquote input file or member names	Não desligue o arquivo de entrada ou os nomes dos membros.
-T reads file names verbatim (no escape or option handling)	-T lê nomes de arquivos verbatim (sem escape ou manipulação de opções)
-T treats file names starting with dash as options (default)	-T trata nomes de arquivos começando com dash como opções (default)
PATTERN	PATERNO
exclude files, given as a PATTERN	excluir arquivos, dado como um PATERN
exclude patterns listed in FILE	excluir padrões listados em FILE
exclude contents of directories containing CACHEDIR.TAG, except for the tag file itself	excluir o conteúdo de diretórios contendo CACHEDIR.TAG, exceto para o próprio arquivo de tag
exclude everything under directories containing CACHEDIR.TAG	excluir tudo sob diretórios contendo CACHEDIR.TAG.
exclude directories containing CACHEDIR.TAG	excluir diretórios contendo CACHEDIR.TAG
exclude contents of directories containing FILE, except for FILE itself	excluir conteúdos de diretórios contendo FILE, exceto para o próprio FILE
read exclude patterns for each directory from FILE, if it exists	Leia excluir padrões para cada diretório do FILE, se existe.
read exclude patterns for each directory and its subdirectories from FILE, if it exists	Leia excluir padrões para cada diretório e seus subdirectórios do FILE, se existe.
exclude everything under directories containing FILE	excluir tudo sob diretórios contendo FILE.
exclude directories containing FILE	excluir diretórios contendo FILE
exclude version control system directories	excluir diretórios do sistema de controle de versão
read exclude patterns from the VCS ignore files	Leia excluir padrões do VCS ignorar arquivos
exclude backup and lock files	excluir arquivos de backup e bloqueio
recurse into directories (default)	recurse em diretórios (default)
avoid descending automatically in directories	Evite descender automaticamente em diretórios
File name matching options (affect both exclude and include patterns):	Opções de correspondência de nome de arquivo (afeta tanto excluir como incluir padrões):
patterns match file name start	Os padrões correspondem ao nome do arquivo start
patterns match after any '/' (default for exclusion)	padrões coincidem após qualquer '/' (default for exclusion)
ignore case	Ignore o caso
case sensitive matching (default)	Case sensitive matching (default)
use wildcards (default for exclusion)	usar wildcards (default for exclusion)
verbatim string matching	verbatim string matching
wildcards match '/' (default for exclusion)	wildcards match '/' (default for exclusion)
wildcards do not match '/'	Os wildcards não correspondem ao '/'.
%s:%jd: unrecognized option	%s:%jd: opção não reconhecida
The following options were used after non-option arguments.  These options are positional and affect only arguments that follow them.  Please, rearrange them properly.	As seguintes opções foram usadas após os argumentos de não-opção.Essas opções são posicionais e afetam apenas os argumentos que os seguem.Por favor, reorganize-os adequadamente.
-C %s has no effect	C %s não tem efeito -
--%s %s has no effect	%s %s não tem nenhum efeito --
--%s has no effect	%s não tem efeito --
command line	linha de comando
%s: file list requested from %s already read from %s	%s: lista de arquivos solicitados a partir de %s já lido a partir de %s
cannot split string '%s': %s	Não pode dividir a cadeia '%s': %s
too many options	Há demasiadas opções
%s: file name read contains nul character	%s: o nome do arquivo lido contém um caráter zero.
Pattern matching characters used in file names	Os caracteres de correspondência de padrão usados em nomes de arquivos
Use --wildcards to enable pattern matching, or --no-wildcards to suppress this warning	Use --wildcards para habilitar a combinação de padrões, ou --no-wildcards para suprimir este aviso
%s: Not found in archive	%s: Não encontrado em arquivo
%s: Required occurrence not found in archive	%s: ocorrência requerida não encontrada no arquivo
Archive label mismatch	Archive label mismatch
Using -C option inside file list is not allowed with --listed-incremental	Usar a opção -C dentro da lista de arquivos não é permitido com --listed-incremental
Only one -C option is allowed with --listed-incremental	Apenas uma opção -C é permitida com --listed-incremental
Options '%s' and '%s' both want standard input	As opções '%s' e '%s' ambos querem entrada padrão
%s: Invalid archive format	%s: formato de arquivo inválido
GNU features wanted on incompatible archive format	GNU features wanted on incompatible archive format
Unknown quoting style '%s'. Try '%s --quoting-style=help' to get a list.	Desconhecido estilo de citação '%s'.Tente '%s --quoting-style=help' para obter uma lista.
GNU 'tar' saves many files together into a single tape or disk archive, and can restore individual files from the archive.	O GNU 'tar' guarda muitos arquivos juntos em um único arquivo de fita ou disco, e pode restaurar arquivos individuais do arquivo.
Examples:	Exemplos:
tar -cf archive.tar foo bar  # Create archive.tar from files foo and bar.	-tarcf archive.tar foo bar # Create archive.tar from files foo and bar.
tar -tvf archive.tar         # List all files in archive.tar verbosely.	-tvf archive.tar # Lista todos os arquivos em archive.tar verbosamente.
tar -xf archive.tar          # Extract all files from archive.tar.	-tarxf archive.tar # Extrair todos os arquivos de archive.tar.
The backup suffix is '~', unless set with --suffix or SIMPLE_BACKUP_SUFFIX.	O sufixo de backup é '~', a menos que seja definido com --suffix ou SIMPLE_BACKUP_SUFFIX.
The version control may be set with --backup or VERSION_CONTROL, values are:	O controle de versão pode ser definido com --backup ou VERSION_CONTROL, os valores são:
none, off       never make backups	Nenhum, desligado nunca fazer backups
t, numbered     make numbered backups	T, numerado fazer backups numerados
nil, existing   numbered if numbered backups exist, simple otherwise	existente, zero, numerado se existem backups numerados, simples, caso contrário
never, simple   always make simple backups	Nunca, simples sempre fazer backups simples
Main operation mode:	Modo de operação principal:
list the contents of an archive	lista os conteúdos de um arquivo
extract files from an archive	extrair arquivos de um arquivo
create a new archive	criar um novo arquivo
find differences between archive and file system	Diferenças entre arquivo e sistema de arquivos
append files to the end of an archive	Adicionar arquivos ao fim de um arquivo
only append files newer than copy in archive	Apenas apenda arquivos mais recentes do que a cópia em arquivo
append tar files to an archive	Aplicar arquivos tar a um arquivo
delete from the archive (not on mag tapes!)	excluir do arquivo (não em fitas mag!)
test the archive volume label and exit	Teste o rótulo de volume do arquivo e saia
Operation modifiers:	Modificadores de operação:
handle sparse files efficiently	Manusei arquivos esparsos de forma eficiente
TYPE	TYPE TYPE
technique to detect holes	Técnica de detecção de buracos
MAJOR[.MINOR]	MAJOR[.MINOR]
set version of the sparse format to use (implies --sparse)	A versão definida do formato esparso a ser usado (implica --sparse)
handle old GNU-format incremental backup	Manusee o antigo backup incremental de formato GNU
handle new GNU-format incremental backup	Manusei um novo backup incremental de formato GNU
dump level for created listed-incremental archive	nível de depósito para o arquivo listado-incremental criado.
do not exit with nonzero on unreadable files	Não saia com não-zero em arquivos não legíveis
process only the NUMBERth occurrence of each file in the archive; this option is valid only in conjunction with one of the subcommands --delete, --diff, --extract or --list and when a list of files is given either on the command line or via the -T option; NUMBER defaults to 1	Processar apenas a ocorrência NUMBERth de cada arquivo no arquivo; esta opção só é válida em conjunto com um dos subcomandos --delete, --diff, --extract ou --list e quando uma lista de arquivos é dada na linha de comando ou através da opção -T; NUMBER é padrão para 1.
archive is seekable	o arquivo é procurável
archive is not seekable	Arquivo não é procurável
do not check device numbers when creating incremental archives	Não verifique os números de dispositivos ao criar arquivos incrementais.
check device numbers when creating incremental archives (default)	Verifique os números do dispositivo ao criar arquivos incrementais (default)
Overwrite control:	Controle de sobreescrita:
attempt to verify the archive after writing it	Tente verificar o arquivo depois de escrever
remove files after adding them to the archive	Remova arquivos depois de adicioná-los ao arquivo
don't replace existing files when extracting, treat them as errors	Não substitua arquivos existentes ao extrair, trate-os como erros
don't replace existing files when extracting, silently skip over them	Não substitua arquivos existentes ao extrair, ignorá-los silenciosamente
don't replace existing files that are newer than their archive copies	Não substitua arquivos existentes que são mais recentes do que suas cópias de arquivo
overwrite existing files when extracting	Escreva os arquivos existentes ao extrair.
remove each file prior to extracting over it	Remova cada arquivo antes de extraí-lo
empty hierarchies prior to extracting directory	hierarquias vazias antes de extrair diretório
preserve metadata of existing directories	preservar metadados de diretórios existentes
overwrite metadata of existing directories when extracting (default)	sobreescrever metadados de diretórios existentes ao extrair (default)
preserve existing symlinks to directories when extracting	preservar os links existentes para os diretórios ao extrair.
create a subdirectory to avoid having loose files extracted	criar um subdirectório para evitar a extração de arquivos soltos
Select output stream:	Selecione o fluxo de saída:
extract files to standard output	extrair arquivos para saída padrão
COMMAND	COMANDOM
pipe extracted files to another program	Arquivos extraídos para outro programa de tubo
ignore exit codes of children	Ignore os códigos de saída de crianças
treat non-zero exit codes of children as error	Trate os códigos de saída não-zero de crianças como um erro
Handling of file attributes:	Manutenção de atributos de arquivo:
force NAME as owner for added files	NAME como proprietário de arquivos adicionados force
force NAME as group for added files	NOME como grupo para arquivos adicionados força
use FILE to map file owner UIDs and names	FILE to map file owner UIDs and names use
use FILE to map file owner GIDs and names	use FILE to map file owner GIDs and names use FILE to map file owner GIDs and names use FILE to map file owner GIDs and names use FILE to map file owner GIDs and names
DATE-OR-FILE	DATE-OR-FILE
set mtime for added files from DATE-OR-FILE	mtime for added files from DATE-OR-FILE set
only set time when the file is more recent than what was given with --mtime	Apenas definir o tempo quando o arquivo é mais recente do que o que foi dado com --mtime.
FORMAT	FORMATO
CHANGES	CHANGES CHANGES
force (symbolic) mode CHANGES for added files	Modo (simbólico) CHANGES para arquivos de força adicionados
METHOD	Método Método
preserve access times on dumped files, either by restoring the times after reading (METHOD='replace'; default) or by not setting the times in the first place (METHOD='system')	preservar tempos de acesso em arquivos descarregados, quer restaurando os tempos após a leitura (METHOD='reemplaçar'; padrão) ou não definindo os tempos em primeiro lugar (METHOD='sistema')
don't extract file modified time	don't extract file modified time
try extracting files with the same ownership as exists in the archive (default for superuser)	Tente extrair arquivos com a mesma propriedade que existe no arquivo (por padrão para superusuário)
extract files as yourself (default for ordinary users)	extrair arquivos como você mesmo (por padrão para usuários comuns)
always use numbers for user/group names	Sempre use números para nomes de usuário/grupo
extract information about file permissions (default for superuser)	extrair informações sobre permissões de arquivo (default for superuser)
apply the user's umask when extracting permissions from the archive (default for ordinary users)	Aplicar umask do usuário ao extrair permissões do arquivo (por padrão para usuários comuns)
member arguments are listed in the same order as the files in the archive	Os argumentos membros são listados na mesma ordem que os arquivos no arquivo
delay setting modification times and permissions of extracted directories until the end of extraction	Adiar a definição de tempos de modificação e permissões de diretórios extraídos até o fim da extração
cancel the effect of --delay-directory-restore option	cancelar o efeito da opção --delay-directory-restore
ORDER	ORDEM  ORDEM 
directory sorting order: none (default), name or inode	Ordem de classificação do diretório: nenhum (default), nome ou inodo.
directory sorting order: none (default) or name	Ordem de classificação do diretório: nenhum (default) ou nome
Handling of extended file attributes:	Manutenção de atributos de arquivo extendido:
Enable extended attributes support	Enable extended attributes support
Disable extended attributes support	Desabilitar o suporte de atributos extendidos
MASK	MÁSQUE Mascara
specify the include pattern for xattr keys	especifique o padrão incluído para chaves xattr.
specify the exclude pattern for xattr keys	especifique o padrão de exclusão para chaves xattr
Enable the SELinux context support	Enable the SELinux context support
Disable the SELinux context support	Desative o suporte ao contexto de SELinux
Enable the POSIX ACLs support	Enable the POSIX ACLs support
Disable the POSIX ACLs support	Desative o suporte de POSIX ACLs
Device selection and switching:	Seleção e troca de dispositivo:
ARCHIVE	ARQUIVO
use archive file or device ARCHIVE	Use arquivo de arquivo ou dispositivo ARCHIVE
specify drive and density	especificar a unidade e a densidade
archive file is local even if it has a colon	O arquivo de arquivo é local mesmo que tenha um colon.
use given rmt COMMAND instead of rmt	dado rmt use COMMAND em vez de rmt
use remote COMMAND instead of rsh	Use o comando remoto em vez de rsh.
create/list/extract multi-volume archive	criar/lista/extrair um arquivo de vários volumes.
change tape after writing NUMBER x 1024 bytes	Tape de mudança após escrever NUMBER x 1024 bytes
run script at end of each tape (implies -M)	O script no final de cada fita (implica -M) é executado.
use/update the volume number in FILE	use/update o número de volume em FILE
Device blocking:	Bloqueio de dispositivos:
BLOCKS	BLOCKS BLOCKS
BLOCKS x 512 bytes per record	BLOCKS x 512 bytes por registro
NUMBER of bytes per record, multiple of 512	Número de bytes por registro, múltiplo de 512
ignore zeroed blocks in archive (means EOF)	Ignore os blocos zerados em arquivo (que significa EOF)
reblock as we read (for 4.2BSD pipes)	Reblock as we read (for 4.2BSD pipes)
Archive format selection:	Seleção de formato de arquivo:
create archive of the given format	criar um arquivo do formato dado
FORMAT is one of the following:	O formato é um dos seguintes:
old V7 tar format	O formato V7 tar antigo
GNU format as per tar <= 1.12	O formato GNU como por tar <= 1.12
GNU tar 1.13.x format	tar no formato GNU 1.13.x
POSIX 1003.1-1988 (ustar) format	POSIX 1003.1-1988 (ustar) formato
POSIX 1003.1-2001 (pax) format	O formato POSIX 1003.1-2001 (pax)
