project,arquivo,ctx_level,n,sw_stat,sw_p,sw_normal,ks_stat,ks_p,ks_normal,normal
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,297,0.873583,0.0,False,0.12702,0.000123,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,297,0.884871,0.0,False,0.121367,0.000286,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,297,0.86855,0.0,False,0.132347,5.4e-05,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,297,0.890073,0.0,False,0.124314,0.000185,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,297,0.894084,0.0,False,0.12515,0.000163,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,297,0.88999,0.0,False,0.130496,7.2e-05,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,297,0.869768,0.0,False,0.13711,2.5e-05,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,297,0.877163,0.0,False,0.139624,1.6e-05,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,297,0.852547,0.0,False,0.151377,2e-06,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,297,0.850599,0.0,False,0.153399,1e-06,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,297,0.85394,0.0,False,0.146562,5e-06,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,297,0.871691,0.0,False,0.141905,1.1e-05,False,False
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,297,0.850688,0.0,False,0.153783,1e-06,False,False
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-0.po.meta,ctx-0,9,0.941898,0.602015,True,0.162253,0.942669,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-1.de.po.meta,ctx-1,9,0.919906,0.391466,True,0.224312,0.676861,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-1.es.po.meta,ctx-1,9,0.874049,0.135826,True,0.233799,0.628729,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,9,0.890784,0.203263,True,0.222067,0.688168,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-1.id.po.meta,ctx-1,9,0.980819,0.968355,True,0.139195,0.984627,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,9,0.913919,0.344277,True,0.164257,0.937268,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,9,0.793592,0.017251,False,0.343494,0.188562,True,False
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,9,0.933068,0.511099,True,0.169768,0.920959,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,9,0.936662,0.547238,True,0.171408,0.915704,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,9,0.878172,0.150208,True,0.251754,0.538202,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,9,0.954024,0.734188,True,0.153901,0.962067,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,9,0.969299,0.888671,True,0.131625,0.991378,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,9,0.673766,0.0007,False,0.374979,0.120781,True,False
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,9,0.927476,0.457694,True,0.180211,0.884469,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,9,0.897605,0.238443,True,0.211497,0.741589,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,9,0.876375,0.143776,True,0.166913,0.929669,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,9,0.906498,0.29213,True,0.235564,0.619755,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,9,0.829693,0.044302,False,0.29795,0.332184,True,False
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,9,0.825316,0.039558,False,0.249416,0.549828,True,False
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,9,0.786491,0.014301,False,0.270816,0.44688,True,False
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,9,0.989139,0.994804,True,0.11868,0.997537,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,9,0.874828,0.13844,True,0.22267,0.685136,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,9,0.851985,0.078363,True,0.245111,0.571403,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,9,0.94729,0.660348,True,0.184933,0.865733,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,9,0.72011,0.002436,False,0.301868,0.317405,True,False
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,9,0.971315,0.905733,True,0.16939,0.922146,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,9,0.852622,0.079636,True,0.224756,0.674618,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,9,0.962525,0.824346,True,0.136725,0.987144,True,True
bison-runtime_v3.5.90,bison-runtime-3.5.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,9,0.906103,0.289541,True,0.19836,0.806121,True,True
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-0.po.meta,ctx-0,262,0.798669,0.0,False,0.206582,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.es.po.meta,ctx-1,262,0.89039,0.0,False,0.126316,0.00042,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,262,0.862105,0.0,False,0.14259,4.1e-05,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.id.po.meta,ctx-1,262,0.791113,0.0,False,0.179073,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,262,0.841995,0.0,False,0.172114,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,262,0.795001,0.0,False,0.174692,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,262,0.810146,0.0,False,0.181578,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,262,0.844737,0.0,False,0.167241,1e-06,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,262,0.852176,0.0,False,0.164235,1e-06,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,262,0.791568,0.0,False,0.17802,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,262,0.837374,0.0,False,0.184351,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,262,0.85365,0.0,False,0.160446,2e-06,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,262,0.824977,0.0,False,0.197615,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,262,0.872241,0.0,False,0.133003,0.000168,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,262,0.839224,0.0,False,0.143147,3.8e-05,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,262,0.868932,0.0,False,0.152052,9e-06,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,262,0.840919,0.0,False,0.172458,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,262,0.880134,0.0,False,0.123441,0.000615,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,262,0.811961,0.0,False,0.17148,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,262,0.844188,0.0,False,0.171775,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,262,0.821276,0.0,False,0.174098,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,262,0.852445,0.0,False,0.15083,1.1e-05,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,262,0.781626,0.0,False,0.205037,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,262,0.783886,0.0,False,0.169978,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,262,0.790907,0.0,False,0.190908,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,262,0.806986,0.0,False,0.187724,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,262,0.835695,0.0,False,0.174686,0.0,False,False
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,262,0.787473,0.0,False,0.194765,0.0,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-0.po.meta,ctx-0,69,0.73993,0.0,False,0.240055,0.000553,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-1.de.po.meta,ctx-1,69,0.796758,0.0,False,0.22894,0.001162,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-1.es.po.meta,ctx-1,69,0.828331,0.0,False,0.161541,0.048515,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,69,0.821259,0.0,False,0.17343,0.027634,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-1.id.po.meta,ctx-1,69,0.771611,0.0,False,0.206281,0.004722,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,69,0.758745,0.0,False,0.205695,0.004886,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,69,0.829418,0.0,False,0.20108,0.006377,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,69,0.740947,0.0,False,0.213716,0.003031,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,69,0.769528,0.0,False,0.240443,0.000538,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,69,0.784167,0.0,False,0.222304,0.00178,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,69,0.758818,0.0,False,0.233616,0.000854,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,69,0.772115,0.0,False,0.245267,0.000385,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,69,0.853705,1e-06,False,0.172759,0.028555,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,69,0.790216,0.0,False,0.260182,0.000131,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,69,0.81265,0.0,False,0.174083,0.02676,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,69,0.812,0.0,False,0.198344,0.007446,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,69,0.843459,0.0,False,0.161066,0.049578,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,69,0.79382,0.0,False,0.214041,0.002971,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,69,0.848838,1e-06,False,0.165167,0.041039,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,69,0.813917,0.0,False,0.180253,0.019643,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,69,0.808328,0.0,False,0.177953,0.022071,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,69,0.830395,0.0,False,0.181236,0.018679,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,69,0.8156,0.0,False,0.206476,0.004668,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,69,0.753771,0.0,False,0.206564,0.004644,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,69,0.758485,0.0,False,0.218847,0.002211,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,69,0.740183,0.0,False,0.211881,0.003386,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,69,0.771274,0.0,False,0.207606,0.004368,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,69,0.740442,0.0,False,0.215658,0.002692,False,False
exif_v0.6.22,exif-0.6.22.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,69,0.835239,0.0,False,0.17706,0.023083,False,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-0.po.meta,ctx-0,28,0.863189,0.001746,False,0.196235,0.202427,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.de.po.meta,ctx-1,28,0.941724,0.122282,True,0.112509,0.831935,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.es.po.meta,ctx-1,28,0.93601,0.087512,True,0.139105,0.601794,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,28,0.954482,0.256249,True,0.105494,0.882291,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.id.po.meta,ctx-1,28,0.917093,0.029414,False,0.166877,0.374813,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,28,0.955166,0.266378,True,0.099924,0.916359,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,28,0.88809,0.006087,False,0.156911,0.450222,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,28,0.868903,0.002307,False,0.202571,0.174761,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,28,0.930449,0.063277,True,0.123395,0.74192,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,28,0.951719,0.218794,True,0.105304,0.88355,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,28,0.918243,0.031392,False,0.157596,0.444788,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,28,0.954752,0.260199,True,0.099652,0.917875,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,28,0.935568,0.085279,True,0.125074,0.727219,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,28,0.912223,0.022375,False,0.15546,0.461848,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,28,0.938908,0.103683,True,0.129518,0.687746,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,28,0.963894,0.429337,True,0.087098,0.971263,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,28,0.922984,0.041131,False,0.135126,0.637412,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,28,0.89884,0.010748,False,0.178852,0.295411,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,28,0.95572,0.27485,True,0.115669,0.807015,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,28,0.927742,0.054091,True,0.119761,0.773153,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,28,0.922718,0.040507,False,0.131276,0.671995,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,28,0.878157,0.003657,False,0.203203,0.172172,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,28,0.93773,0.096775,True,0.110651,0.845987,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,28,0.889375,0.006508,False,0.199596,0.187361,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,28,0.869788,0.002409,False,0.184515,0.262263,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,28,0.879639,0.003942,False,0.155304,0.46311,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,28,0.895363,0.008925,False,0.13854,0.606829,True,False
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,28,0.936413,0.089599,True,0.110285,0.848704,True,True
gst-plugins-bad_v1.27.90,gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,28,0.902378,0.013012,False,0.156277,0.455285,True,False
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-0.po.meta,ctx-0,10,0.855808,0.068084,True,0.274212,0.370606,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-1.de.po.meta,ctx-1,10,0.765581,0.005525,False,0.304137,0.256464,True,False
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-1.es.po.meta,ctx-1,10,0.926437,0.413779,True,0.204031,0.72783,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,10,0.942068,0.576251,True,0.145177,0.964763,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-1.id.po.meta,ctx-1,10,0.933308,0.481202,True,0.148342,0.957883,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,10,0.890678,0.172581,True,0.255769,0.455525,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,10,0.86267,0.082039,True,0.211699,0.687228,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,10,0.707935,0.001099,False,0.318579,0.211365,True,False
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,10,0.881519,0.135836,True,0.187104,0.813721,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,10,0.726121,0.001828,False,0.236442,0.554235,True,False
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,10,0.896798,0.201987,True,0.23113,0.582537,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,10,0.797592,0.013554,False,0.2895,0.308629,True,False
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,10,0.936089,0.510374,True,0.140288,0.97387,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,10,0.784061,0.009277,False,0.251051,0.478838,True,False
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,10,0.95786,0.761219,True,0.124069,0.992432,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,10,0.938054,0.531572,True,0.152543,0.947542,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,10,0.959226,0.777007,True,0.164482,0.910628,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,10,0.940154,0.554729,True,0.187544,0.811572,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,10,0.942274,0.578582,True,0.189197,0.803441,True,True
