original,translated,reference,context_languages,strategy,bleu
"ERROR: Cannot open directory %s.
",ERRO: Não foi possível abrir o diretório %s.,"ERRO: Não conseguiu abrir o diretório %s.
",ES,LLAMA,58.77283725105324
"ERROR: Failed to open cert %s: (%d).
","ОШИБКА: Erro ao abrir certificado %s: (%d).
","ERRO: Não conseguiu abrir o certificado %s: (%d).
",ES,LLAMA,58.31101839887756
"Loaded CA certificate '%s'
",Certificado CA '%s' carregado.,"Carregou certificado CA ""%s""
",ES,LLAMA,7.809849842300637
"ERROR: Failed to load CRL file '%s': (%d)
","ОШИБКА: Falha ao carregar o arquivo CRL '%s': (%d) 
","ERRO: Falha em carregar arquivo LCR ""%s"": (%d)
",ES,LLAMA,28.78787818101128
"Loaded CRL file '%s'
",Fecho CRL-arquivo 'CRL '%s'\n,"Carregou arquivo LCR ""%s""
",ES,LLAMA,5.522397783539471
"ERROR: GnuTLS requires the key and the cert to be of the same type.
",ERRO: Para GnuTLS é necessário que a chave e o certificado sejam do mesmo tipo.,"ERRO: GnuTLS exige que a chave e o certificado sejam do mesmo tipo.
",ES,LLAMA,66.3767913214782
"Your GnuTLS version is too old to support TLS 1.3
",A versão do GnuTLS que você está utilizando é muito antiga para suportar o TLS 1.3.,"Sua versão do GnuTLS é muito antiga para suportar TLS 1.3
",ES,LLAMA,31.46660996956415
"GnuTLS: unimplemented 'secure-protocol' option value %u
",GnuTLS: valor do parâmetro %u 'secure-protocol' não implementado,"GnuTLS: valor %u para opção ""secure-protocol"" não implementado
",ES,LLAMA,18.796001821050233
"Please report this issue to bug-wget@gnu.org
","Por favor, reporte este erro para bug-wget@gnu.org.","Por favor, relate este problema para bug-wget@gnu.org
",ES,LLAMA,49.73567356124543
"GnuTLS: unimplemented 'secure-protocol' option value %d
",GnuTLS: valor do parâmetro %d de 'secure-protocol' não implementado,"GnuTLS: valor %d para opção ""secure-protocol"" não implementado
",ES,LLAMA,18.722739595973838
"GnuTLS: Cannot set prio string directly. Falling back to default priority.
",GnuTLS: não é possível definir a string de prioridade diretamente. Voltemos ao nível padrão.,"GnuTLS: Não é possível definir texto prio diretamente. Retrocedendo para prioridade padrão.
",ES,LLAMA,14.463984658071604
ERROR,ERRO,ERRO,ES,LLAMA,100.00000000000004
WARNING,PREVÍDUO DE PERFIM,AVISO,ES,LLAMA,0.0
"%s: No certificate presented by %s.
","%s: não foi apresentado certificado, representado por %s.","%s: Nenhum certificado apresentado por %s.
",ES,LLAMA,29.782017963590448
"%s: The certificate of %s is not trusted.
","%s: Não há confiança no certificado de %s. Por favor, verifique se o seu certificado é válido e atualizado.","%s: O certificado de %s não é confiável.
",ES,LLAMA,14.521383677815454
"%s: The certificate of %s doesn't have a known issuer.
",%s: O certificado de %s não possui um emissor conhecido.,"%s: O certificado de %s não tem um emissor conhecido.
",ES,LLAMA,78.25422900366432
"%s: The certificate of %s has been revoked.
",%s: Certificado para %s expirou. (Assumindo que 'expired' é o termo correto em vez de 'revoked'),"%s: O certificado de %s foi revogado.
",ES,LLAMA,8.794090522118719
"%s: The certificate signer of %s was not a CA.
",%s: O certificado assinado por %s não está presente na Autoridade Certificadora.,"%s: O signatário do certificado de %s não era uma AC.
",ES,LLAMA,23.578316044531807
"%s: The certificate of %s was signed using an insecure algorithm.
","%s: Para assinar o certificado %s foi utilizado um algoritmo inseguro. Por favor, use um método seguro para evitar possíveis problemas de confiança.","%s: O certificado de %s foi assinado usando um algoritmo inseguro.
",ES,LLAMA,15.581581442301571
"%s: The certificate of %s is not yet activated.
",%s: Certificado %s ainda não está ativado.,"%s: O certificado de %s ainda não está ativo.
",ES,LLAMA,40.292759186936564
"%s: The certificate of %s has expired.
",%s: O certificado de %s expirou. A data limite foi atingida.,"%s: O certificado de %s expirou.
",ES,LLAMA,58.282339541526554
"Error initializing X509 certificate: %s
",Erro inicializando o certificado X509: %s,"Erro ao iniciar o certificado X509: %s
",ES,LLAMA,62.401954419369176
"No certificate found
",Certificado não encontrado.,"Nenhum certificado foi encontrado
",ES,LLAMA,15.97357760615681
"Error parsing certificate: %s
",Erro ao analisar o certificado de segurança: %s,"Erro ao analisar o certificado: %s
",ES,LLAMA,52.53819788848316
"The certificate has not yet been activated
",O certificado ainda não foi ativado.,"O certificado não foi ativado ainda
",ES,LLAMA,32.17294420803808
"The certificate has expired
",O certificado está expirado,"O certificado expirou
",ES,LLAMA,31.947155212313625
"The certificate's owner does not match hostname %s
",O proprietário do certificado não corresponde ao nome de equipe %s,"O dono do certificado não coincide com o nome de máquina %s.
",ES,LLAMA,16.21599014882373
"The public key does not match pinned public key!
",Chave pública não corresponde à chave enrolada!,"A chave pública não coincide com a chave pública memorizada!
",ES,LLAMA,9.027235033938242
"Certificate must be X.509
",O certificado deve corresponder ao padrão X.509,"O certificado precisa ser X.509
",ES,LLAMA,22.31618068926665
"Error in handling the address list.
",Erro ao processar a lista de endereços.,"Erro ao manipular a lista de endereços.
",ES,LLAMA,59.4603557501361
Unknown host,nó desconhecido,A máquina é desconhecida,ES,LLAMA,0.0
Temporary failure in name resolution,falha temporária ao resolver o nome do arquivo,Falha temporária na resolução de nome,ES,LLAMA,6.567274736060395
Unknown error,Erro desconhecido,Erro desconhecido,ES,LLAMA,100.00000000000004
Resolving %s... ,Resolvendo %s... ,Resolvendo %s... ,ES,LLAMA,100.00000000000004
"failed: No IPv4/IPv6 addresses for host.
",falha de conexão: não há endereço IPv4/IPv6 para o servidor.,"falha: Não há endereços IPv4/IPv6 para a máquina.
",ES,LLAMA,21.142141714303076
"failed: timed out.
",falha de espera: o tempo limite foi excedido.,"falha: o tempo esgostou.
",ES,LLAMA,17.747405280050266
"%s: Cannot resolve incomplete link %s.
","%s: não foi possível reconhecer a referência incompleta %s. Por favor, verifique se está digitando corretamente.","%s: Não foi possível resolver o link incompleto %s.
",ES,LLAMA,12.285946074705661
"%s: Invalid URL %s: %s
","%s: URL inválida %s: %s
","%s: O URL %s é inválido: %s.
",ES,LLAMA,22.77231327827777
"Failed writing HTTP request: %s.
","falha na escrita de requisição HTTP: %s. 
","Falhou em enviar requisição HTTP: %s.
",ES,LLAMA,51.697315395717055
"No headers, assuming HTTP/0.9","Cabeçalhos ausentes, supondo HTTP/0.9","Não foram recebidos cabeçalhos, assumindo HTTP/0.9",ES,LLAMA,19.740631366145518
"File %s already there; not retrieving.

",Arquivo %s já existe — não é carregado.,"O arquivo %s já existe, não será baixado.

",ES,LLAMA,26.305014340253436
"gmtime failed. This is probably a bug.
",Erro gmtime. Provavelmente é um bug.,"gmtime falhou. Isso provavelmente é um bug.
",ES,LLAMA,33.764591090632756
"Cannot convert timestamp to http format. Falling back to time 0 as last modification time.
",Não é possível converter a marca de tempo para o formato http. Retrocedendo ao horário 0 como o momento da última alteração.,"Não foi possível converter o horário para o formato HTTP. Assumindo a hora 0 como horário da última modificação.
",ES,LLAMA,11.01190747329332
"BODY data file %s missing: %s
",O arquivo de dados BODY %s falta: %s,"O arquivo %s de dados BODY está faltando: %s
",ES,LLAMA,26.9386111023518
"Reusing existing connection to [%s]:%d.
",Reutilizando a conexão existente com [%s]:%d.,"Reaproveitando a conexão existente para [%s]:%d.
",ES,LLAMA,67.03420896351791
"Reusing existing connection to %s:%d.
","Reutilizando la conexão com %s:%d. 
","Reaproveitando a conexão existente para %s:%d.
",ES,LLAMA,48.61555413051454
"Failed reading proxy response: %s
","Fallo leyendo la respuesta del proxy: %s. 
","Falhou em ler a resposta do proxy: %s
",ES,LLAMA,26.269098944241588
"%s ERROR %d: %s.
",%s ERRO %d: %s. (ОШИБКА %d: %s.),"%s ERRO %d: %s.
",ES,LLAMA,45.04662722983341
Malformed status line,Linha de estado inválida,A linha de status é inválida,ES,LLAMA,11.521590992286539
Proxy tunneling failed: %s,Falló a tunelização proxy: %s,O tunelamento pelo proxy falhou: %s,ES,LLAMA,22.772101321113862
"Unknown authentication scheme.
",Esquema de autentificação desconhecido.,"O esquema de autenticação é desconhecido.
",ES,LLAMA,15.848738972120703
"Authentication selected: %s
",Autenticação selecionada: %s,"Autenticação selecionada: %s
",ES,LLAMA,100.00000000000004
"Saving to: %s
","Salvando no: %s
","Salvando em: %s
",ES,LLAMA,42.72870063962342
"When downloading signature:
%s: %s.
",Enquanto se fazia a descarga da assinatura: %s: %s.,"Ao baixar a assinatura:
%s: %s.
",ES,LLAMA,52.960749334062214
"Unable to read signature content from temporary file. Skipping.
",Não é possível ler o conteúdo da assinatura a partir do arquivo temporário. Omitindo.,"Incapaz de ler o conteúdo da assinatura em arquivo temporário. Ignorando.
",ES,LLAMA,31.53554052490134
"Could not create temporary file. Skipping signature download.
",Não foi possível criar o arquivo temporário. A descarga da assinatura é permitida.,"Não foi possível criar um arquivo temporário. Ignorando o download da assinatura.
",ES,LLAMA,27.88241097922203
"Invalid pri value. Assuming %d.
",Valor pri inválido. Supondo %d.,"Valor PRI inválido. Assumindo %d.
",ES,LLAMA,27.054113452696992
"Could not find acceptable digest for Metalink resources.
Ignoring them.
",Não foi possível encontrar uma função de hash (digest) adequada para os recursos Metalink. Ignorando.,"Não foi possível encontrar resenha aceitável para recursos Metalink.
Ignorando-os.
",ES,LLAMA,19.51797195341104
"Disabling SSL due to encountered errors.
",Desativando SSL devido às erros encontrados.,"Desabilitando SSL devido aos erros encontrados.
",ES,LLAMA,30.739407647563215
"%s request sent, awaiting response... ","Petição %s enviada, esperando resposta... ","A requisição %s foi enviada, aguardando resposta... ",ES,LLAMA,29.06069298023141
"No data received.
",Não foram recebidos dados.,"Nenhum dado foi recebido.
",ES,LLAMA,10.682175159905848
"Read error (%s) in headers.
",Erro de leitura (%s) nas cabecotas.,"Erro de leitura (%s) nos cabeçalhos.
",ES,LLAMA,66.06328636027612
(no description),(sem descrição),(sem descrição),ES,LLAMA,100.00000000000004
"Location: %s%s
","Localização: %s%s
","Localização: %s%s
",ES,LLAMA,100.00000000000004
unspecified,não há dados,não especificada,ES,LLAMA,27.516060407455225
 [following],[seguindo], [redirecionando],ES,LLAMA,34.66806371753173
"File %s not modified on server. Omitting download.

",Arquivo %s no servidor não foi alterado. O arquivo é carregado sem interrupção.,"Arquivo %s não foi modificado no servidor. Não será baixado.

",ES,LLAMA,14.247788801610149
"Server ignored If-Modified-Since header for file %s.
You might want to add --no-if-modified-since option.

",O servidor ignorou a cabecera If-Modified-Since para o arquivo %s. Tente adicionar a opção --no-if-modified-since.,"Servidor ignorou o cabeçalho If-Modified-Since para o arquivo %s.
Você talvez queira adicionar a opção --no-if-modified-since.

",ES,LLAMA,51.072310908001
"
    The file is already fully retrieved; nothing to do.

",O arquivo já foi totalmente carregado; não há nada a ser feito.,"
    O arquivo já foi completamente obtido; não há nada a ser feito.

",ES,LLAMA,69.97522298221911
Length: ,Longitude: ,Tamanho: ,ES,LLAMA,49.99999999999999
ignored,ignorado,ignorado,ES,LLAMA,100.00000000000004
"Warning: wildcards not supported in HTTP.
","Aviso: no suporta HTTP com códigos de erro (4xx, 5xx).","Aviso: Não há suporte para caracteres coringa no HTTP.
",ES,LLAMA,6.608973813188645
"Spider mode enabled. Check if remote file exists.
",Modo de trabalho ativado. Verificando a existência do arquivo remoto.,"O modo aranha está habilitado. Verifique se o arquivo remoto existe.
",ES,LLAMA,7.410494411527525
"Cannot write to %s (%s).
",Não é possível escrever no %s (%s).,"Não foi possível escrever em %s (%s).
",ES,LLAMA,58.59059370151705
"Required attribute missing from Header received.
",O atributo obrigatório está ausente no cabeçalho aceito.,"Ausência de atributo obrigatório no cabeçalho recebido.
",ES,LLAMA,14.25876976452075
"Username/Password Authentication Failed.
",falha na autenticação do usuário/senha.,"Autenticação de nome/senha falhou.
",ES,LLAMA,12.22307556087252
"Cannot write to WARC file.
",Não é possível escrever no arquivo WARC.,"Não foi possível escrever em arquivo WARC.
",ES,LLAMA,27.054113452696992
"Cannot write to temporary WARC file.
",Não é possível escrever no arquivo WARC temporário.,"Não foi possível escrever em arquivo WARC temporário.
",ES,LLAMA,36.88939732334405
"Unable to establish SSL connection.
",Não foi possível estabelecer uma conexão SSL.,"Não foi possível estabelecer conexão segura (SSL).
",ES,LLAMA,30.9678733158773
"Cannot unlink %s (%s).
","Не foi possível desanexar %s (%s).
","Não foi possível remover %s (%s).
",ES,LLAMA,63.15552371794039
"ERROR: Redirection (%d) without location.
",ERRO: redirecionamento (%d) sem endereço especificado.,"ERRO: Redirecionamento (%d) sem Location.
",ES,LLAMA,41.72261448611506
"Could not find Metalink data in HTTP response. Downloading file using HTTP GET.
",Não foi possível encontrar os dados Metalink na resposta HTTP. O arquivo está sendo baixado usando o método GET HTTP.,"Não foi possível localizar os dados de Metalink na resposta HTTP. Baixando arquivo usando HTTP GET.
",ES,LLAMA,26.30046508839862
"Metalink headers found. Switching to Metalink mode.
",Encontraram cabeceras Metalink. Acedendo ao modo Metalink.,"Cabeçalhos de Metalink encontrados. Alternando para modo Metalink.
",ES,LLAMA,18.04438612975343
"Remote file does not exist -- broken link!!!
",O arquivo remoto não existe - referência inválida!,"O arquivo remoto não existe -- link quebrado!!!
",ES,LLAMA,37.40548510898885
"Last-modified header missing -- time-stamps turned off.
",Falta la cabecera de fecha da última modificação -- marcas de tempo desativadas.,"Está faltando o cabeçalho Last-modified -- horários desligados.
",ES,LLAMA,3.377156414337854
"Last-modified header invalid -- time-stamp ignored.
",A cabecera de 'last-modified' é inválida -- marca de tempo ignorada.,"O cabeçalho Last-modified é inválido -- horário ignorado.
",ES,LLAMA,4.456882760699063
"Server file no newer than local file %s -- not retrieving.

",O arquivo do servidor não é mais recente que o arquivo local %s -- ele não será carregado.,"O arquivo no servidor não é mais novo que o local %s -- ignorando.

",ES,LLAMA,29.08402945446887
"The sizes do not match (local %s) -- retrieving.
",Os tamanhos dos arquivos não concordam (%s local) -- recuperando.,"Os tamanhos não coincidem (local %s) -- baixando.
",ES,LLAMA,11.17754654814605
"Remote file is newer, retrieving.
","O arquivo remoto é mais novo, carregando.","O arquivo remoto é mais novo, baixando.
",ES,LLAMA,75.06238537503395
"Remote file exists and could contain links to other resources -- retrieving.

",O arquivo remoto existe e pode conter links para outros recursos -- carregando.,"O arquivo remoto existe e pode conter links para outras fontes -- baixando.

",ES,LLAMA,62.628449627654696
"Remote file exists but does not contain any link -- not retrieving.

","Arquivo remoto existente, porém não contém nenhuma referência - não será baixado.","O arquivo remoto existe mas não contém link algum -- ignorando.

",ES,LLAMA,6.754312828675707
