original,translated,reference,context_languages,strategy,bleu
--help                 display this help and exit,--ajuda exibir esta ajuda e sair,--help                 mostra esta ajuda e sai,,NLLB,30.213753973567677
"-v, --version              output version information and exit","-v, --versão de saída de versão de informação e saída","-v, --version              mostra informação sobre a versão e sai",,NLLB,9.425159511373677
"Usage: %s [OPTION]... FILE1 [FILE2 [SKIP1 [SKIP2]]]
",Utilização: %s [OPTIÃO]... FILE1 [FILE2 [SKIP1 [SKIP2]]],"Uso: %s [OPÇÃO]... ARQUIVO1 [ARQUIVO2 [SALTO1 [SALTO2]]]
",,NLLB,31.32768114661938
Compare two files byte by byte.,Compare dois arquivos byte por byte.,Compara dois arquivos byte por byte.,,NLLB,80.91067115702207
"The optional SKIP1 and SKIP2 specify the number of bytes to skip
at the beginning of each file (zero by default).","As opções SKIP1 e SKIP2 especificam o número de bytes a pular
no início de cada arquivo (zero por padrão).","Os argumentos opcionais SALTO1 e SALTO2 especificam o número de
bytes para ignorar no começo de cada arquivo (zero por padrão).",,NLLB,49.64385327168798
"Mandatory arguments to long options are mandatory for short options too.
",Os argumentos obrigatórios para as opções longas também são obrigatórios para as opções curtas.,"Argumentos obrigatórios para opções longas também o são para opções curtas.
",,NLLB,19.765441873349207
"SKIP values may be followed by the following multiplicative suffixes:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824, and so on for T, P, E, Z, Y.","Os valores SKIP podem ser seguidos dos seguintes sufixos multiplicativos:
KB 1000, K 1024, MB 1.000.000, M 1.048.576,
GB 1.000.000.000, G 1.073.741.824, 
e assim por diante para T, P, E, Z, Y.","Os valores do SALTO podem ser seguidos por sufixos multiplicativos a seguir:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824,
e assim por diante para T, P, E, Z, Y.",,NLLB,52.43916093812443
"If a FILE is '-' or missing, read standard input.","Se um FILE estiver '-' ou faltando, leia a entrada padrão.","Se ARQUIVO for igual a ""-"" ou for omitido, ler da entrada padrão.",,NLLB,10.447589921593115
"Exit status is 0 if inputs are the same, 1 if different, 2 if trouble.","O estado de saída é 0 se as entradas são as mesmas, 1 se diferente, 2 se há problemas.","Status de saída é 0 se as entradas forem iguais, 1 se diferente e 2 se problema.",,NLLB,40.873575197739775
invalid --bytes value %s,inválido --bytes valor %s,valor inválido de --bytes %s,,NLLB,21.994586237921105
missing operand after %s,operando faltando após %s,faltando operando após %s,,NLLB,45.180100180492246
extra operand %s,%s de operandos extras,operando extra %s,,NLLB,21.3643503198117
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX>
","%s %s diferem: byte %<PRIdMAX>, linha %<PRIdMAX>","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX>
",,NLLB,67.26450382031888
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX> is %3o %s %3o %s
","%s %s diferem: byte %<PRIdMAX>, linha %<PRIdMAX> é %3o %s %3o %s","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX> é %3o %s %3o %s
",,NLLB,78.7910380917199
"cmp: EOF on %s which is empty
",cmp: EOF em %s que está vazio,"cmp: Fim de arquivo (EOF) em %s que está vazio
",,NLLB,39.03674453747003
"cmp: EOF on %s after byte %<PRIdMAX>
",cmp: EOF em %s após byte %<PRIdMAX>,"cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>
",,NLLB,51.82127775756747
"cmp: EOF on %s after byte %<PRIdMAX>, line %<PRIdMAX>
","cmp: EOF em %s após o byte %<PRIdMAX>, linha %<PRIdMAX>","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, linha %<PRIdMAX>
",,NLLB,58.30150476655679
"cmp: EOF on %s after byte %<PRIdMAX>, in line %<PRIdMAX>
","cmp: EOF em %s após o byte %<PRIdMAX>, na linha %<PRIdMAX>","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, na linha %<PRIdMAX>
",,NLLB,60.29362206559125
Paul Eggert,Paul Eggert,Paul Eggert,,NLLB,100.00000000000004
Mike Haertel,Mike Haertel,Mike Haertel,,NLLB,100.00000000000004
David Hayes,David Hayes,David Hayes,,NLLB,100.00000000000004
Richard Stallman,Richard Stallman,Richard Stallman,,NLLB,100.00000000000004
Len Tower,Torre Len,Len Tower,,NLLB,49.99999999999999
invalid context length %s,comprimento de contexto inválido %s,o comprimento do contexto não é válido %s,,NLLB,11.708995388048026
pagination not supported on this host,Paginação não suportada neste host,sem suporte a paginação neste computador,,NLLB,8.745825313180632
too many file label options,demasiadas opções de rótulo de arquivo,número excessivo de opções de rótulo de arquivo,,NLLB,54.44460596606694
invalid width %s,largura inválida %s,largura inválida %s,,NLLB,100.00000000000004
conflicting width options,opções de largura conflitantes,opções de largura conflitantes,,NLLB,100.00000000000004
invalid horizon length %s,%s de comprimento de horizonte inválido,comprimento do horizonte inválido %s,,NLLB,19.64073254502565
invalid tabsize %s,válido tamanho de guia %s,tamanho de tabulação inválido %s,,NLLB,22.957488466614326
conflicting tabsize options,opções de tamanho de guia conflitantes,opções de tamanho de tabulação conflitantes,,NLLB,53.7284965911771
--from-file and --to-file both specified,--desde arquivo e --para arquivo ambos especificados,ambos --from-file e --to-file especificados,,NLLB,8.643019616048525
--normal                  output a normal diff (the default),-- saída normal uma diferença normal (o padrão),--normal                  cria um diff no formato normal (padrão),,NLLB,11.868405219520975
"-q, --brief                   report only when files differ","-q, -- relatório breve apenas quando os arquivos diferem","-q, --brief                   indica apenas se os arquivos forem diferentes",,NLLB,12.549310621989482
"-s, --report-identical-files  report when two files are the same","-s, --reporte-arquivos idênticos-reporte quando dois arquivos são os mesmos","-s, --report-identical-files  indica quando dois arquivos forem o idênticos",,NLLB,19.64073254502565
"-c, -C NUM, --context[=NUM]   output NUM (default 3) lines of copied context","-c, -C NUM, --context[=NUM] output NUM (default 3) linhas de contexto copiado","-c, -C NÚM, --context[=NÚM]   cria NÚM (padrão 3) linhas de contexto copiado",,NLLB,43.59493824807389
"-u, -U NUM, --unified[=NUM]   output NUM (default 3) lines of unified context","-u, -U NUM, --unified[=NUM] output NUM (default 3) linhas de contexto unificado","-u, -U NÚM, --unified[=NÚM]   cria NÚM (padrão 3) linhas de contexto unificado",,NLLB,43.59493824807389
"-e, --ed                      output an ed script","-e, --ed emitir um script de ed","-e, --ed                      cria um script para o editor ed",,NLLB,21.06976474226304
"-n, --rcs                     output an RCS format diff","-n, --rcs emitir um formato RCS diferente","-n, --rcs                     cria um diff no formato RCS",,NLLB,23.87517132417732
"-y, --side-by-side            output in two columns","-y, -- saída lado a lado em duas colunas","-y, --side-by-side            cria em duas colunas",,NLLB,19.64073254502565
"-W, --width=NUM               output at most NUM (default 130) print columns","-W, --width=NUM output no máximo NUM (default 130) colunas de impressão","-W, --width=NÚM               limita a saída a NÚM colunas por linha (padrão 130)",,NLLB,18.37938312784829
--left-column             output only the left column of common lines,-- saída de coluna esquerda apenas a coluna esquerda de linhas comuns,"    --left-column             emite apenas a coluna da esquerda das linhas
                                idênticas",,NLLB,14.323145079400492
--suppress-common-lines   do not output common lines,--suppress-common-lines não produzem linhas comuns,--suppress-common-lines   não exibe as linhas idênticas,,NLLB,19.357693493908812
"-p, --show-c-function         show which C function each change is in","-p, --show-c-função mostra qual função C cada mudança está em","-p, --show-c-function         mostra em qual função C está cada alteração",,NLLB,20.318991410067213
"-F, --show-function-line=RE   show the most recent line matching RE","-F, --show-function-line=RE mostrar a linha mais recente correspondente a RE","-F, --show-function-line=ER   mostra a linha mais recente correspondendo à ER",,NLLB,38.67706276352344
"    --label LABEL             use LABEL instead of file name and timestamp
                                (can be repeated)","--label LABEL usar LABEL em vez do nome do arquivo e timestamp 
(pode ser repetido)
","    --label RÓTULO            usa RÓTULO ao invés do nome do arquivo e
                                carimbo de tempo (pode ser repetido)",,NLLB,38.983691387368935
"-t, --expand-tabs             expand tabs to spaces in output","-t, --expand-tabs expandir as fichas para espaços em saída","-t, --expand-tabs             expande as tabulações para espaços na saída",,NLLB,21.36435031981171
"-T, --initial-tab             make tabs line up by prepending a tab","-T, --tab inicial fazer as fichas alinham-se por prependendo uma ficha","-T, --initial-tab             alinha tabulações introduzindo uma
                                tabulação no início",,NLLB,7.495553473355842
--tabsize=NUM             tab stops every NUM (default 8) print columns,--tabsize=NUM guia para todas as colunas de impressão NUM (default 8),"    --tabsize=NÚM             paradas de tabulação a cada NÚM colunas
                                (padrão=8)",,NLLB,8.549161846379198
--suppress-blank-empty    suppress space or tab before empty output lines,--suppress-blank-empty suppress espaço ou guia antes de linhas de saída vazias,"    --suppress-blank-empty    suprime espaço ou tabulação antes de linhas
                                vazias na saída",,NLLB,19.72940627795883
"-l, --paginate                pass output through 'pr' to paginate it","-l, --paginar saída de passagem através de 'pr' para paginar","-l, --paginate                passa a saída por meio de ""pr"" para paginá-la",,NLLB,7.175377580688497
"-r, --recursive                 recursively compare any subdirectories found","-r, --recursiva comparar recursivamente quaisquer subdirectórios encontrados","-r, --recursive                 compara recursivamente os subdiretórios
                                  encontrados",,NLLB,13.134549472120788
--no-dereference            don't follow symbolic links,--sem desrespeito não seguem ligações simbólicas,--no-dereference            não interpreta links simbólicos,,NLLB,8.116697886877475
"-N, --new-file                  treat absent files as empty",Os novos arquivos tratam os arquivos ausentes como vazios.,"-N, --new-file                  considera os arquivos ausentes como vazios",,NLLB,39.281465090051306
--unidirectional-new-file   treat absent first files as empty,--unidirecional-novo arquivo tratar os primeiros arquivos ausentes como vazios,"    --unidirectional-new-file   considera os primeiros arquivos ausentes
                                  como vazios",,NLLB,58.73949094699213
--ignore-file-name-case     ignore case when comparing file names,--ignore-file-name-case ignorar caso ao comparar nomes de arquivos,"    --ignore-file-name-case     não faz distinção entre letras maiúsculas e
                                  minúsculas nos nomes dos arquivos",,NLLB,3.8902180856807296
--no-ignore-file-name-case  consider case when comparing file names,--no-ignore-file-name-case considerar caso ao comparar nomes de arquivos,"    --no-ignore-file-name-case  faz distinção entre letras maiúsculas e
                                  minúsculas nos nomes dos arquivos",,NLLB,4.408194605881708
"-x, --exclude=PAT               exclude files that match PAT","-x, --excluir=PAT excluir arquivos que correspondem a PAT","-x, --exclude=PADRÃO            exclui arquivos correspondendo a PADRÃO",,NLLB,9.425159511373677
"-X, --exclude-from=FILE         exclude files that match any pattern in FILE","-X, --excluir-de=FILE excluir arquivos que correspondem a qualquer padrão no FILE","-X, --exclude-from=ARQUIVO      exclui arquivos com correspondam a qualquer
                                  padrão contido em ARQUIVO",,NLLB,13.46216659120865
"-S, --starting-file=FILE        start with FILE when comparing directories","-S, --starting-file=FILE começa com FILE ao comparar diretórios","-S, --starting-file=ARQUIVO     inicia por ARQUIVO ao comparar diretórios",,NLLB,33.932513407933634
"    --from-file=FILE1           compare FILE1 to all operands;
                                  FILE1 can be a directory","--from-file=FILE1 comparar FILE1 com todos os operandos;
FILE1 pode ser um diretório","    --from-file=ARQUIVO1        compara ARQUIVO1 com todos os operandos;
                                  ARQUIVO1 pode ser um diretório",,NLLB,44.80304273880272
"    --to-file=FILE2             compare all operands to FILE2;
                                  FILE2 can be a directory","--to-file=FILE2 comparar todos os operandos com FILE2;
FILE2 pode ser um diretório","    --to-file=ARQUIVO2          compara todos os operandos com ARQUIVO2;
                                  ARQUIVO2 pode ser um diretório",,NLLB,37.030468338190616
"-i, --ignore-case               ignore case differences in file contents","-i, --ignore-case ignorar diferenças de caso no conteúdo do arquivo","-i, --ignore-case               não faz distinção entre letras maiúsculas e
                                  minúsculas no conteúdo do arquivo",,NLLB,23.587980670838615
"-E, --ignore-tab-expansion      ignore changes due to tab expansion","-E, --ignore-tab-expansão ignorar mudanças devido à expansão de guia","-E, --ignore-tab-expansion      ignora as diferenças causadas pela expansão
                                  da tabulação",,NLLB,8.403703759902122
"-Z, --ignore-trailing-space     ignore white space at line end","- Z, ignorar o espaço de rastreamento ignorar o espaço branco no final da linha","-Z, --ignore-trailing-space     ignora espaços em branco no fim das linhas",,NLLB,5.412989186545265
"-b, --ignore-space-change       ignore changes in the amount of white space","-b, --ignore-space-change ignorar mudanças na quantidade de espaço branco","-b, --ignore-space-change       ignora as diferenças na quantidade de espaços
                                  em branco",,NLLB,22.35233909919704
"-w, --ignore-all-space          ignore all white space",Ignorar todo o espaço ignorar todo o espaço branco,"-w, --ignore-all-space          ignora todos os espaços em branco",,NLLB,4.767707020457095
"-B, --ignore-blank-lines        ignore changes where lines are all blank","-B, ignorar-linhas em branco ignorar mudanças onde as linhas são todas em branco","-B, --ignore-blank-lines        ignora diferenças onde as linhas estão vazias",,NLLB,13.292417883329383
"-I, --ignore-matching-lines=RE  ignore changes where all lines match RE","-I, --ignore-matching-lines=RE ignorar mudanças onde todas as linhas correspondem a RE","-I, --ignore-matching-lines=ER  ignora as diferenças nas linhas que
                                  correspondem à expressão regular ER",,NLLB,17.725925674502374
"-a, --text                      treat all files as text","-a, --texto tratar todos os arquivos como texto","-a, --text                      trata todos os arquivos como texto",,NLLB,51.33450480401705
--strip-trailing-cr         strip trailing carriage return on input,--Retorno de entrada do carrinho traseiro,"    --strip-trailing-cr         remove o caractere de retorno de carro
                                  (CR) ao final da linha na entrada",,NLLB,1.543228837249852
--binary                    read and write data in binary mode,--Ler e escrever dados binários em modo binário,--binary                    lê e escreve os dados em modo binário,,NLLB,20.612390921238415
"-D, --ifdef=NAME                output merged file with '#ifdef NAME' diffs","-D, --ifdef=NAME de saída de arquivo combinado com '#ifdef NAME' difers","-D, --ifdef=NOME                exibe o arquivo mesclado incluindo
                                  ""#ifndef NOME"" nas diferenças",,NLLB,15.917012694603715
--GTYPE-group-format=GFMT   format GTYPE input groups with GFMT,--GTYPE-group-format=GFMT format GTYPE grupos de entrada com GFMT,--GTYPE-group-format=GFMT   formata grupos de entrada GTYPE com GFMT,,NLLB,30.739407647563215
--line-format=LFMT          format all input lines with LFMT,--line-format=LFMT formatar todas as linhas de entrada com LFMT,--line-format=LFMT          formata todas as linhas de entrada com LFMT,,NLLB,70.16879391277372
--LTYPE-line-format=LFMT    format LTYPE input lines with LFMT,--LTYPE-line-format=LFMT format LTYPE linhas de entrada com LFMT,--LTYPE-line-format=LFMT    formata linhas de entrada LTYPE com LFMT,,NLLB,30.739407647563215
"  These format options provide fine-grained control over the output
    of diff, generalizing -D/--ifdef.","Estas opções de formato fornecem um controle minucioso sobre a saída
de dif, generalizando -D/--ifdef.","  Essa opções de formatação fornece um controle refinado sobre a saída
    das diferenças, generalizando -D/--ifdef.",,NLLB,37.06128964618466
"  LTYPE is 'old', 'new', or 'unchanged'.  GTYPE is LTYPE or 'changed'.","LTYPE é ""velho"", ""novo"" ou ""inalterado"". GTYPE é LTYPE ou ""alterado"".","  LTYPE pode ser ""old"", ""new"" ou ""unchanged"". GTYPE é LTYPE ou ""changed"".",,NLLB,39.71027166487368
"  GFMT (only) may contain:
    %<  lines from FILE1
    %>  lines from FILE2
    %=  lines common to FILE1 and FILE2
    %[-][WIDTH][.[PREC]]{doxX}LETTER  printf-style spec for LETTER
      LETTERs are as follows for new group, lower case for old group:
        F  first line number
        L  last line number
        N  number of lines = L-F+1
        E  F-1
        M  L+1
    %(A=B?T:E)  if A equals B then T else E","O GFMT (apenas) pode conter:
%< linhas do FILE1
%> linhas de FILE2
%= linhas comuns a FILE1 e FILE2
%[-][WIDTH][.[PREC]]{doxX}LETTER printf-style spec para LETTER
As letras são as seguintes para o novo grupo, minúsculas para o antigo grupo:
F Número da primeira linha
L número da última linha
N número de linhas = L-F+1
E F-1
M L+1
%(A=B?T:E) se A é igual a B, então T é igual a E","  GFMT pode conter (apenas):
    %<  linhas do ARQUIVO1
    %>  linhas do ARQUIVO2
    %=  linhas idênticas em ARQUIVO1 e ARQUIVO2
    %[-][LARGURA][.[PREC]]{doxX}LETRA  especificação para LETRA
        utilizando a mesma notação do comando printf(). 
        Os códigos permitidos para LETRA são,
        em maiúsculas para grupos novos,
        em minúsculas para grupos antigos:
        F  número da primeira linha
        L  número da última linha
        N  número de linhas = L-F+1
        E  F-1
        M  L+1
    %(A=B?T:E)  se A igual B, então T; senão E",,NLLB,49.52441008430131
"  LFMT (only) may contain:
    %L  contents of line
    %l  contents of line, excluding any trailing newline
    %[-][WIDTH][.[PREC]]{doxX}n  printf-style spec for input line number","O LFMT (apenas) pode conter:
%L conteúdo da linha
%1 conteúdo da linha, excluindo qualquer nova linha posterior
%[-][WIDTH][.[PREC]]{doxX}n printf-style spec para o número de linha de entrada","  LFMT pode conter (apenas):
    %L  conteúdo da linha
    %l  conteúdo da linha, excluindo o caractere final de nova linha
    %[-][LARGURA][.[PREC]]{doxX}n  especificação estilo printf() do número
                                   da linha da utilizando",,NLLB,48.106677267731584
