original,translated,reference,context_languages,strategy,bleu
 [DOS Format],[Домашній формат], [Formato DOS],VI,LLAMA,18.99589214128981
 [Mac Format],[Формат Mac], [Formato Mac],VI,LLAMA,35.35533905932737
 [Backup],[Резерв. cópi%C3%A1a], [Arq reserva],VI,LLAMA,5.669791110976001
Prepend Selection to File,Adicionar opção no começo do arquivo,Pré-adicionar seleção para o arquivo,VI,LLAMA,8.116697886877475
Append Selection to File,Adicionar opção no final do arquivo,Adicionar seleção para o arquivo,VI,LLAMA,9.652434877402245
Write Selection to File,Salvar em arquivo %s,Escrever a seleção para o arquivo,VI,LLAMA,8.745825313180626
Prepend to File,Adicionar opção no começo do arquivo,Pré-adicionar para o arquivo,VI,LLAMA,8.116697886877475
Append to File,Adicionar opção no final do arquivo,Adicionar para o arquivo,VI,LLAMA,9.652434877402245
Write to File,Salvar em arquivo %s,Escrever para o arquivo,VI,LLAMA,10.682175159905848
Too tiny,Excessivamente pequeno,Pequena demais,VI,LLAMA,0.0
File exists -- cannot overwrite,Arquivo existente -- não é possível fazer a atualização.,O arquivo existe -- não é possível sobrescrevê-lo,VI,LLAMA,26.269098944241588
Save file under DIFFERENT NAME? ,Você quer salvar o arquivo com esse nome?,Salvar o arquivo com um NOME DIFERENTE? ,VI,LLAMA,19.070828081828378
"File ""%s"" exists; OVERWRITE? ","Arquivo ""%s"" já existe. Deseja reabrir? ","Arquivo ""%s"" já existe; SOBRESCREVER? ",VI,LLAMA,59.00468726392806
File on disk has changed,O arquivo no disco foi modificado.,Arquivo no disco foi alterado,VI,LLAMA,24.446151121745054
File was modified since you opened it; continue saving? ,Arquivo foi modificado após sua abertura por você. Deseja continuar salvando? ,O arquivo foi modificado desde a última vez que você abriu; continuar salvamento? ,VI,LLAMA,6.660796230730557
(more),(e**stá) ainda,(mais),VI,LLAMA,7.809849842300637
Exit,Saída,Sair,VI,LLAMA,0.0
Close,Fechar,Fechar,VI,LLAMA,100.00000000000004
Cancel the current function,Habilitar a função atual,Cancela a função atual,VI,LLAMA,59.460355750136046
Display this help text,Exibir esta assistência,Exibe este texto de ajuda,VI,LLAMA,0.0
Close the current buffer / Exit from nano,Fechar o buffer atual / Sair do nano,Fecha o buffer atual / Sai do nano,VI,LLAMA,41.11336169005198
Write the current buffer (or the marked region) to disk,Salvar o buffer atual (ou região marcada) no disco.,Escreve o buffer atual (ou a região marcada) no disco,VI,LLAMA,63.40466277046863
Insert another file into current buffer (or into new buffer),Inserir outro arquivo no buffer atual (ou em um novo) para armazenamento temporário.,Insere outro arquivo no buffer atual (ou em um novo buffer),VI,LLAMA,59.687741756345
Search forward for a string or a regular expression,Busca de uma linha ou expressão regular,Procura para frente por um texto ou uma expressão regular,VI,LLAMA,10.175282441454787
Search backward for a string or a regular expression,Pesquisa retrograda de uma string ou expressão regular,Procura para trás por um texto ou uma expressão regular,VI,LLAMA,10.229197414177778
Cut current line (or marked region) and store it in cutbuffer,Cortar a linha atual (ou região marcada) e copiá-la para o recorte de texto,Recorta a linha atual (ou região marcada) e guarda-a no buffer-de-transferência,VI,LLAMA,51.2949710782752
Copy current line (or marked region) and store it in cutbuffer,Copiar a linha atual (ou região marcada) para o buffer de transferência,Copia a linha atual (ou região marcada) e armazena-a no buffer-de-transferência,VI,LLAMA,51.424016050282646
Paste the contents of cutbuffer at current cursor position,Inserir o conteúdo do copo de transferência na posição atual do cursor.,Cola o conteúdo do buffer-de-transferência na posição do cursor,VI,LLAMA,16.90062198556585
Display the position of the cursor,mostrar a posição do cursor,Mostra a posição do cursor,VI,LLAMA,66.87403049764218
"Invoke the spell checker, if available","Verificar ortografia, se disponível.","Chama o verificador ortográfico, se disponível",VI,LLAMA,25.57539057896621
Replace a string or a regular expression,substituir texto ou expressão regular,Substitui um texto ou expressão regular,VI,LLAMA,54.75182535069452
Go to line and column number,Transfira para a linha e coluna especificadas.,Vai para linha e coluna número,VI,LLAMA,22.089591134157878
Go to the matching bracket,na correspondente asas,Vai para o fechamento do parênteses/colchetes/chaves,VI,LLAMA,0.0
Mark text starting from the cursor position,Marcar o texto a partir da posição atual do cursor.,Marca o texto iniciando na posição do cursor,VI,LLAMA,11.208466750961147
Throw away the current line (or marked region),Remova a linha atual (ou região marcada) para continuar.,Descarta a linha atual (ou região marcada),VI,LLAMA,61.32297420585347
Indent the current line (or marked lines),aumentar o espaçamento da linha atual (ou região marcada),Recua a linha atual (ou linhas marcadas),VI,LLAMA,24.808415001701817
Unindent the current line (or marked lines),diminuir o atrito da linha ou região selecionada,Remove recuo da linha atual (ou linhas marcadas),VI,LLAMA,9.51934081834847
Undo the last operation,Cancelar a última ação realizada.,Desfaz a última operação,VI,LLAMA,16.233395773754953
Redo the last undone operation,Lembre-se de repetir a última tarefa cancelada.,Refaz a última operação desfeita,VI,LLAMA,11.044795567078939
Go back one character,Назад на один симвоle,Volta em um caractere,VI,LLAMA,0.0
Go forward one character,avançar um caractere para frente,Avança em um caractere,VI,LLAMA,21.3643503198117
Go back one word,Lùi lại một từ,Retrocede em uma palavra,VI,LLAMA,0.0
Go forward one word,Vai para o próximo termo,Avança em uma palavra,VI,LLAMA,0.0
Go to previous line,na linha anterior,Vai para a anterior linha,VI,LLAMA,17.799177396293473
Go to next line,na próxima linha,Vai para a próxima linha,VI,LLAMA,28.254432923044853
Go to beginning of current line,На começo da linha atual,Vai para o início da linha atual,VI,LLAMA,26.65429557589628
Go to end of current line,No final da linha atual,Vai para o fim da linha atual,VI,LLAMA,26.65429557589628
Go to previous block of text,Avançar para o bloco de texto anterior.,Vai para o bloco de texto anterior,VI,LLAMA,68.037493331712
Go to next block of text,Avançar para o próximo bloco de texto.,Vai para a próximo bloco de texto,VI,LLAMA,36.55552228545123
Go to beginning of paragraph; then of previous paragraph,No começo deste parágrafo; depois no início do próximo parágrafo,Vai para o início do parágrafo; depois para o parágrafo anterior,VI,LLAMA,16.76478605134306
Go just beyond end of paragraph; then of next paragraph,"No final do atual abacaxi; em seguida, no final do próximo abacaxi.",Vai para o fim do parágrafo; depois para o próximo parágrafo,VI,LLAMA,3.4585921141027356
Go to first row in the viewport,Passe para a primeira linha desse coluna.,Vai para a primeira linha na janela de visualização,VI,LLAMA,30.509752160562883
Go to last row in the viewport,Transfira para a última linha desse coluna,Vai para a última linha na janela de visualização,VI,LLAMA,30.895757752065425
Center the line where the cursor is,Centralizar a linha em que está o cursor.,Centraliza a linha onde o cursor está,VI,LLAMA,14.25876976452075
Go one screenful up,avançar para o topo da tela,Vai uma tela acima,VI,LLAMA,8.116697886877475
Go one screenful down,Passe para o painel inferior.,Vai uma tela abaixo,VI,LLAMA,0.0
Go to the first line of the file,Vinda da primeira linha do arquivo,Vai para a primeira linha do arquivo,VI,LLAMA,43.01250851313264
Go to the last line of the file,na última linha do arquivo,Vai para a última linha do arquivo,VI,LLAMA,44.82700320176826
Scroll up one line without moving the cursor textually,"Procurar uma linha acima, sem mover o cursor",Rola uma linha acima sem mover o cursor textualmente,VI,LLAMA,43.167001068522545
Scroll down one line without moving the cursor textually,rolar uma linha para baixo sem mover o cursor,Rola uma linha abaixo sem mover o cursor textualmente,VI,LLAMA,35.49481056010054
Switch to the previous file buffer,Transfiraremos para o buffer anterior.,Troca para o buffer de arquivo anterior,VI,LLAMA,27.482545710800192
Switch to the next file buffer,Chambre de buffer seguinte,Troca para o próximo buffer de arquivo,VI,LLAMA,8.9730240870212
Insert the next keystroke verbatim,Insira a próxima combinação de teclas como está,Insere o próxima combinação de teclas literal,VI,LLAMA,34.57207846419409
Insert a tab at the cursor position (or indent marked lines),Inserir uma tabulação na posição do cursor (ou em qualquer linha marcada com ticks),Insere uma tabulação na posição do cursor (ou recua linhas marcadas),VI,LLAMA,45.608395453519385
Insert a newline at the cursor position,Inserir uma linha de texto na posição do cursor.,Insere quebra de linha na posição do cursor,VI,LLAMA,29.071536848410968
Delete the character under the cursor,Exclua caractere sob cursor,Apaga o caractere sob o cursor,VI,LLAMA,21.444097124017667
Delete the character to the left of the cursor,Exclua o caractere à esquerda do cursor.,Apaga o caractere a esquerda do cursor,VI,LLAMA,25.848657697858535
Delete backward from cursor to word start,Exclua do ponto de referência ao cursor até o início da palavra na direção oposta,Exclui para trás do cursor até o início da palavra,VI,LLAMA,33.64932442330152
Delete forward from cursor to next word start,Exclua do cursor até o começo da palavra.,Exclui para frente do cursor até início da próxima palavra,VI,LLAMA,18.04438612975343
Cut from the cursor position to the end of the file,Cortar do ponto de posição do cursor até o final do arquivo.,Recorta do cursor até o fim da linha,VI,LLAMA,19.338531381761726
Justify the current paragraph,alinhar o texto atual,Justifica o parágrafo atual,VI,LLAMA,18.99589214128981
Justify the entire file,alinhar o conteúdo do atual parágrafo por largura,Justifica o arquivo inteiro,VI,LLAMA,5.522397783539471
"Count the number of lines, words, and characters","contar o número de linhas, palavras e caracteres","Conta o número de linhas, palavras e caracteres",VI,LLAMA,86.33400213704509
Suspend the editor (return to the shell),Pausar o editor (se disponível),Suspende o editor (retorna para o shell),VI,LLAMA,19.740631366145518
Refresh (redraw) the current screen,Atualizar o painel de exibição atual.,Atualiza (re-desenha) a tela atual,VI,LLAMA,6.567274736060395
Try and complete the current word,Completar o palavra atual,Tenta e completa a palavra atual,VI,LLAMA,19.37692912686648
Comment/uncomment the current line (or marked lines),Desmarque ou descomente a linha atual (ou as linhas marcadas) para continuar.,Comenta/descomenta a linha atual (ou linhas marcadas),VI,LLAMA,32.90385879986622
Save file without prompting,Salvar arquivo sem confirmação,Salva o arquivo sem perguntar,VI,LLAMA,24.880469496253564
Search next occurrence backward,Procure o próximo padrão de correspondência.,Pesquisa a ocorrência anterior,VI,LLAMA,0.0
Search next occurrence forward,procurar ocorrência anterior,Pesquisa a próxima ocorrência,VI,LLAMA,19.716118825581447
Start/stop recording a macro,Iniciar/Parar a gravação de um macro,Inicia/para gravação de um macro,VI,LLAMA,36.55552228545123
Run the last recorded macro,Executar o último macro gravado,Executa a última macro gravada,VI,LLAMA,10.682175159905848
Place or remove an anchor at the current line,Instalar ou remover a anotação atual na linha de execução,Coloca ou remove uma âncora na linha atual,VI,LLAMA,9.980099403873663
Jump backward to the nearest anchor,Avançar para a página anterior mais próxima do topo da coluna atual.,Pula para a âncora anterior mais próxima,VI,LLAMA,14.458924666162856
Jump forward to the nearest anchor,Avançar para a próxima página mais próxima do destino principal.,Pula para a próxima âncora mais próxima,VI,LLAMA,17.542198478193427
Toggle the case sensitivity of the search,Procure considerando o registro,Ativa sensibilidade de caixa na pesquisa,VI,LLAMA,0.0
Reverse the direction of the search,Mudar o sentido da pesquisa,Inverte a direção da pesquisa,VI,LLAMA,21.3643503198117
Toggle the use of regular expressions,Utilizar expressões regulares,Ativa o uso de expressões regulares,VI,LLAMA,20.24518585186855
Recall the previous search/replace string,Sobrer uma linha anterior de pesquisa/substituição,Lembra o último texto de pesquisa/substituição,VI,LLAMA,34.57207846419409
Recall the next search/replace string,Limpar a próxima linha de pesquisa/substituição,Lembra o ultimo texto de pesquisa/substituição,VI,LLAMA,34.57207846419409
Toggle the use of DOS format,Utilizar o formato DOS,Ativa o uso do formato DOS,VI,LLAMA,21.444097124017667
Toggle the use of Mac format,Utilizar o formato Mac,Ativa o uso do formato Mac,VI,LLAMA,21.444097124017667
Toggle appending,Adicionar no final,Ativa ajuntamento,VI,LLAMA,0.0
Toggle prepending,Adicionar no começo,Ativa pré-adicionamento,VI,LLAMA,0.0
Toggle backing up of the original file,Fazer cópias de segurança do original,Ativa cópia de segurança do arquivo original,VI,LLAMA,27.482545710800192
Execute a function or an external command,Executar uma função ou comandos externos,Executa uma função ou um comando externo,VI,LLAMA,25.57539057896621
Pipe the current buffer (or marked region) to the command,Enviar através do canal de comunicação (ou região marcada) a instrução/comando atual,Pipe no buffer atual (ou a região marcada) para o comando,VI,LLAMA,12.874330508144842
Recall the previous command,Limpar a linha de pesquisa/substituição anterior,Lembra o comando anterior,VI,LLAMA,5.522397783539471
Recall the next command,Sobrer uma nova linha de pesquisa/substituição.,Lembra o comando seguinte,VI,LLAMA,0.0
Do not convert from DOS/Mac format,Não converta do formato DOS/Mac.,Não converte do formato DOS/Mac,VI,LLAMA,54.10822690539397
Toggle the use of a new buffer,Utilizar o novo buffer,Ativa o uso de um novo buffer,VI,LLAMA,16.70067963244422
Close buffer without saving it,fechar o buffer sem salvar,Fecha o buffer sem salvá-lo,VI,LLAMA,39.76353643835252
Go to file browser,Acesse o gerenciador de arquivos para navegar entre seus documentos.,Vai para o navegador de arquivo,VI,LLAMA,4.9323515694897075
Exit from the file browser,Sair do gerenciador de arquivos,Sai do navegador de arquivos,VI,LLAMA,23.643540225079384
Go to the first file in the list,Chambrete para o primeiro arquivo na lista de pastas.,Vai para o primeiro arquivo na lista,VI,LLAMA,51.697315395717055
Go to the last file in the list,Chambrez para o último arquivo da lista de pastas.,Vai para o último arquivo na lista,VI,LLAMA,27.77619034011791
Go to the previous file in the list,Avançar para o arquivo anterior no catálogo de listagens,Vai para o arquivo anterior na lista,VI,LLAMA,29.84745896009822
Go to the next file in the list,"Por favor, avance para o próximo arquivo no catálogo.",Vai para o próximo arquivo na lista,VI,LLAMA,23.462350320528007
Go to lefthand column,Trocar para o campo à esquerda,Vai para a coluna da esquerda,VI,LLAMA,9.652434877402245
Go to righthand column,Trocar para o campo à direita,Vai para a coluna da direita,VI,LLAMA,9.652434877402245
Go to first row in this column,Chambre de garde pour les enfants. Les parents doivent s'assurer que la chambre est propre et bien rangée avant le départ du bébé.,Vai para a primeira linha nesta coluna,VI,LLAMA,0.0
Go to last row in this column,Transfira para a última linha desse coluna,Vai para a última linha nesta coluna,VI,LLAMA,43.47208719449914
Search forward for a string,procurar uma linha à frente,Pesquisa para frente por um texto,VI,LLAMA,8.745825313180626
Search backward for a string,procurar a linha de volta para uma sequência,Pesquisa para trás por um texto,VI,LLAMA,5.522397783539471
Refresh the file list,Atualizar a lista de arquivos,Atualiza a lista de arquivos,VI,LLAMA,66.87403049764218
Go to directory,Passe para o diretório,Vai para o diretório,VI,LLAMA,59.460355750136046
"Invoke the linter, if available","Verifique o sintaxe do código, se disponível.","Chama o lintador, se disponível",VI,LLAMA,19.070828081828378
Go to previous linter msg,На предыдущее сообщение,Vai para a mensagem anterior do lintador,VI,LLAMA,0.0
Go to next linter msg,No seguinte mensagem,Vai para a próxima mensagem do lintador,VI,LLAMA,7.253154775624655
Invoke a program to format/arrange/manipulate the buffer,Executar um programa para formatar ou realizar outras manipulações no buffer,Chama um programa para formatar/organizar/manipular o buffer,VI,LLAMA,24.808415001701817
Help,Tratamento de erros,Ajuda,VI,LLAMA,0.0
Cancel,Hủy bỏ,Cancelar,VI,LLAMA,0.0
Write Out,escrever,Gravar,VI,LLAMA,0.0
Read File,Arquivo não encontrado,Ler o arq,VI,LLAMA,0.0
Justify,alinhar,Justificar,VI,LLAMA,0.0
Refresh,Atualizar,Atualizar,VI,LLAMA,100.00000000000004
Where Is,Procuração,Onde está?,VI,LLAMA,0.0
Replace,substituição,Substituir,VI,LLAMA,0.0
Cut,cortar,Recortar,VI,LLAMA,0.0
Paste,inserir,Colar,VI,LLAMA,0.0
Execute,Executar comando,Executar,VI,LLAMA,49.99999999999999
Location,Posição,Local,VI,LLAMA,0.0
Go To Line,na linha,Ir p/ linha,VI,LLAMA,18.393972058572114
Undo,Hủy bước,Desfazer,VI,LLAMA,0.0
Redo,"Hoje em dia, é hora de voltar ao que já conhecemos.",Refazer,VI,LLAMA,0.0
Set Mark,Instalar marcação,Marcar,VI,LLAMA,0.0
Copy,Copiar,Copiar,VI,LLAMA,100.00000000000004
Case Sens,Registro escolar,Dif. MAI/min,VI,LLAMA,0.0
Reg.exp.,Registro de Vírus,Exp.Regular,VI,LLAMA,0.0
Backwards,Não há como voltar.,Contrário,VI,LLAMA,0.0
No Replace,Não substituir,Sem substituição,VI,LLAMA,0.0
Older,mais antigo,Mais antigo,VI,LLAMA,49.99999999999999
Newer,Novo,Mais novo,VI,LLAMA,0.0
Go To Dir,Para o diretório,Ir p/ dir,VI,LLAMA,0.0
Where Was,Buscar oposto,Onde estava,VI,LLAMA,0.0
Previous,Kế trước,Anterior,VI,LLAMA,0.0
Next,Kế tiếp,Próxima,VI,LLAMA,0.0
To Bracket,na caixa,Parênteses,VI,LLAMA,0.0
Back,Voltar,Voltar,VI,LLAMA,100.00000000000004
Forward,Vai pra frente,Avançar,VI,LLAMA,0.0
Prev Word,Từ trước,Palvr ant,VI,LLAMA,0.0
Next Word,Sentido de palavra,Prx palvr,VI,LLAMA,0.0
Home,Início,Início,VI,LLAMA,100.00000000000004
End,Cuídate do final da linha de texto.,Fim,VI,LLAMA,0.0
Prev Line,PréStringa,Linha ant,VI,LLAMA,0.0
Next Line,Siga na Linha,Próx linha,VI,LLAMA,0.0
Scroll Up,rolar para cima,Rolar acima,VI,LLAMA,0.0
Scroll Down,Procurar para baixo,Rolar abaixo,VI,LLAMA,0.0
Prev Block,Pré-bloco,Bloco ant,VI,LLAMA,0.0
Next Block,Após bloco,Próx bloco,VI,LLAMA,49.99999999999999
Begin of Paragr.,Дедлайн,Início parágrafo,VI,LLAMA,0.0
End of Paragraph,Parágrafo Conclusivo,Fim parágrafo,VI,LLAMA,0.0
Top Row,Estrutura superior,Linha superior,VI,LLAMA,49.99999999999999
Bottom Row,Linha inferior,Linha inferior,VI,LLAMA,100.00000000000004
Prev Page,TrangTrước,Pág anterior,VI,LLAMA,0.0
Next Page,Trang kế,Próx página,VI,LLAMA,0.0
First Line,Primeira Linha,Prim linha,VI,LLAMA,0.0
Last Line,Direção final da linha,Última linha,VI,LLAMA,15.97357760615681
Prev File,Pré-arquivo,Arquivo anterior,VI,LLAMA,0.0
Next File,Após o arquivo,Próximo arquivo,VI,LLAMA,27.516060407455225
Tab,Tabulação,Tab,VI,LLAMA,0.0
Enter,Entrar,Enter,VI,LLAMA,0.0
Backspace,Виção de seta para trás,Tecla BACKSPACE,VI,LLAMA,0.0
Delete,Exclua,Excluir,VI,LLAMA,0.0
Chop Left,Remover à esquerda,Excluir à esquerda,VI,LLAMA,55.03212081491043
Chop Right,Remover à direita,Excluir à direita,VI,LLAMA,55.03212081491043
Cut Till End,Cortar até o fim,Cortar até fim,VI,LLAMA,35.35533905932737
Full Justify,alinhar ao alinhar horizontalmente,JustificTodo,VI,LLAMA,0.0
Word Count,Contador de palavras,Contagem de palavras,VI,LLAMA,55.03212081491043
Verbatim,detalhado,Entrada literal,VI,LLAMA,0.0
Indent,estacionamento,Recuo,VI,LLAMA,0.0
Unindent,Remover o espaço em branco,Tirar recuo,VI,LLAMA,0.0
Comment Lines,Comentar,Comentar linhas,VI,LLAMA,36.78794411714425
Complete,Autocompletar,Completar,VI,LLAMA,0.0
Record,escrever,Gravar,VI,LLAMA,0.0
Run Macro,Executar macro,Executar macro,VI,LLAMA,100.00000000000004
Zap,Remover,Zap,VI,LLAMA,0.0
