original,translated,reference,context_languages,strategy,bleu
Cannot make backup,falha ao criar a cópia de segurança,Não foi possível criar o arquivo reserva,"RU,FR",LLAMA,6.567274736060395
Cannot make backup; continue and save actual file? ,Não foi possível criar uma cópia de segurança; deseja continuar e salvar o próprio arquivo? ,Não foi possível criar o arquivo reserva; continuar e salvar o arquivo atual? ,"RU,FR",LLAMA,31.007120066002052
Cannot make backup: %s,Não foi possível criar cópias de segurança: %s,Não foi possível criar o arquivo reserva: %s,"RU,FR",LLAMA,37.99178428257963
Can't write outside of %s,Não é possível gravar fora do %s,Não foi possível escrever fora de %s,"RU,FR",LLAMA,13.888095170058955
Error writing %s: %s,Erro de gravação %s: %s,Erro ao escrever %s: %s,"RU,FR",LLAMA,54.10822690539397
Error writing temp file: %s,Erro de escrita em arquivo temporário : %s,Erro ao escrever o arquivo temporário: %s,"RU,FR",LLAMA,46.713797772819994
Writing to FIFO...,A escrita no FIFO...,Escrevendo para FIFO...,"RU,FR",LLAMA,41.11336169005198
Writing...,A escrita...,Escrevendo...,"RU,FR",LLAMA,39.76353643835252
Error reading temp file: %s,Erro de leitura do arquivo temporário : %s,Erro ao ler o arquivo temporário: %s,"RU,FR",LLAMA,46.713797772819994
File on disk has been truncated!,O arquivo no disco foi modificado.,O arquivo no disco foi truncado!,"RU,FR",LLAMA,61.47881529512643
 [DOS Format],[Formato DOS], [Formato DOS],"RU,FR",LLAMA,100.00000000000004
 [Mac Format],[Formato Mac], [Formato Mac],"RU,FR",LLAMA,100.00000000000004
 [Backup],[Резерв. cópi]a}, [Arq reserva],"RU,FR",LLAMA,7.809849842300637
Prepend Selection to File,Adicionar o que foi selecionado no início do arquivo.,Pré-adicionar seleção para o arquivo,"RU,FR",LLAMA,4.990049701936832
Append Selection to File,Adicionar o conteúdo selecionado ao final do arquivo.,Adicionar seleção para o arquivo,"RU,FR",LLAMA,6.27465531099474
Write Selection to File,escrever a seleção no arquivo,Escrever a seleção para o arquivo,"RU,FR",LLAMA,19.3576934939088
Prepend to File,Adicionar o alocado no início do arquivo,Pré-adicionar para o arquivo,"RU,FR",LLAMA,7.809849842300637
Append to File,Adicionar conteúdo reservado ao final do arquivo,Adicionar para o arquivo,"RU,FR",LLAMA,7.809849842300637
Write to File,escrever no arquivo alocado,Escrever para o arquivo,"RU,FR",LLAMA,15.97357760615681
Too tiny,extremamente pequeno,Pequena demais,"RU,FR",LLAMA,0.0
File exists -- cannot overwrite,Arquivo existente -- edição não permitida.,O arquivo existe -- não é possível sobrescrevê-lo,"RU,FR",LLAMA,6.770186228657864
Save file under DIFFERENT NAME? ,Você deseja salvar o arquivo com esse nome?,Salvar o arquivo com um NOME DIFERENTE? ,"RU,FR",LLAMA,19.070828081828378
"File ""%s"" exists; OVERWRITE? ","Arquivo ""%s"" existe. Deseja reabrir? ","Arquivo ""%s"" já existe; SOBRESCREVER? ","RU,FR",LLAMA,42.7287006396234
File on disk has changed,O arquivo no disco foi alterado,Arquivo no disco foi alterado,"RU,FR",LLAMA,50.81327481546149
File was modified since you opened it; continue saving? ,O arquivo foi modificado após sua abertura por você. Deseja continuar salvando?,O arquivo foi modificado desde a última vez que você abriu; continuar salvamento? ,"RU,FR",LLAMA,19.03837857221325
(more),(depois),(mais),"RU,FR",LLAMA,34.66806371753173
Exit,Saída,Sair,"RU,FR",LLAMA,0.0
Close,fechar,Fechar,"RU,FR",LLAMA,0.0
Cancel the current function,Cancelar a função atual,Cancela a função atual,"RU,FR",LLAMA,59.460355750136046
Display this help text,Exibir esta mensagem de ajuda.,Exibe este texto de ajuda,"RU,FR",LLAMA,16.233395773754953
Close the current buffer / Exit from nano,fechar o buffer atual / sair de nano,Fecha o buffer atual / Sai do nano,"RU,FR",LLAMA,36.55552228545123
Write the current buffer (or the marked region) to disk,Salvar o buffer atual (ou região marcada) no disco.,Escreve o buffer atual (ou a região marcada) no disco,"RU,FR",LLAMA,63.40466277046863
Insert another file into current buffer (or into new buffer),Inserir outro arquivo no buffer atual (ou em um novo) para armazenamento temporário.,Insere outro arquivo no buffer atual (ou em um novo buffer),"RU,FR",LLAMA,59.687741756345
Search forward for a string or a regular expression,Pesquisa de uma linha ou expressão regular,Procura para frente por um texto ou uma expressão regular,"RU,FR",LLAMA,10.175282441454787
Search backward for a string or a regular expression,Pesquisa reversa de uma string ou expressão regular,Procura para trás por um texto ou uma expressão regular,"RU,FR",LLAMA,10.229197414177778
Cut current line (or marked region) and store it in cutbuffer,Cortar a linha atual (ou região marcada) para o copiar/colar do sistema,Recorta a linha atual (ou região marcada) e guarda-a no buffer-de-transferência,"RU,FR",LLAMA,44.28500142691474
Copy current line (or marked region) and store it in cutbuffer,Copiar a linha atual (ou região marcada) no coprograma de transferência de dados,Copia a linha atual (ou região marcada) e armazena-a no buffer-de-transferência,"RU,FR",LLAMA,49.00941039306948
Paste the contents of cutbuffer at current cursor position,Colar o conteúdo do seu copo de transferência na posição atual do cursor.,Cola o conteúdo do buffer-de-transferência na posição do cursor,"RU,FR",LLAMA,15.537125692760354
Display the position of the cursor,Exibir a posição do cursor,Mostra a posição do cursor,"RU,FR",LLAMA,66.87403049764218
"Invoke the spell checker, if available","Verificar ortografia, se disponível.","Chama o verificador ortográfico, se disponível","RU,FR",LLAMA,25.57539057896621
Replace a string or a regular expression,Substituir texto ou expressão regular,Substitui um texto ou expressão regular,"RU,FR",LLAMA,54.75182535069452
Go to line and column number,Acesse o número de linha e coluna especificados.,Vai para linha e coluna número,"RU,FR",LLAMA,19.070828081828378
Go to the matching bracket,na caixa correspondente,Vai para o fechamento do parênteses/colchetes/chaves,"RU,FR",LLAMA,0.0
Mark text starting from the cursor position,Marcar o texto a partir da posição do cursor atual,Marca o texto iniciando na posição do cursor,"RU,FR",LLAMA,19.64073254502565
Throw away the current line (or marked region),Remover a linha atual (ou região marcada),Descarta a linha atual (ou região marcada),"RU,FR",LLAMA,86.33400213704509
Indent the current line (or marked lines),aumentar o esquivo da linha atual (ou a região marcada),Recua a linha atual (ou linhas marcadas),"RU,FR",LLAMA,23.462350320527996
Unindent the current line (or marked lines),diminuir o espaço atual da linha (ou região marcada),Remove recuo da linha atual (ou linhas marcadas),"RU,FR",LLAMA,11.731175160263996
Undo the last operation,Cancelar a última operação,Desfaz a última operação,"RU,FR",LLAMA,59.460355750136046
Redo the last undone operation,Repetir a última ação cancelada.,Refaz a última operação desfeita,"RU,FR",LLAMA,16.233395773754953
Go back one character,atrás de um caractere,Volta em um caractere,"RU,FR",LLAMA,31.947155212313625
Go forward one character,avançar um caractere,Avança em um caractere,"RU,FR",LLAMA,39.43223765116288
Go back one word,Recupere um termo,Retrocede em uma palavra,"RU,FR",LLAMA,0.0
Go forward one word,Adiante um palavra,Avança em uma palavra,"RU,FR",LLAMA,19.716118825581447
Go to previous line,na linha anterior,Vai para a anterior linha,"RU,FR",LLAMA,17.799177396293473
Go to next line,na próxima linha,Vai para a próxima linha,"RU,FR",LLAMA,28.254432923044853
Go to beginning of current line,no começo desta linha,Vai para o início da linha atual,"RU,FR",LLAMA,7.545383788761362
Go to end of current line,no final da linha atual,Vai para o fim da linha atual,"RU,FR",LLAMA,26.65429557589628
Go to previous block of text,Acerte no bloco de texto anterior.,Vai para o bloco de texto anterior,"RU,FR",LLAMA,41.11336169005198
Go to next block of text,Avançar para o próximo bloco de texto,Vai para a próximo bloco de texto,"RU,FR",LLAMA,43.47208719449914
Go to beginning of paragraph; then of previous paragraph,"Ao iniciar o atual parágrafo, em seguida ao do anterior.",Vai para o início do parágrafo; depois para o parágrafo anterior,"RU,FR",LLAMA,4.789232204309912
Go just beyond end of paragraph; then of next paragraph,"No final do atual parágrafo; depois disso, no seguinte",Vai para o fim do parágrafo; depois para o próximo parágrafo,"RU,FR",LLAMA,13.68839049090644
Go to first row in the viewport,Ainda não foi possível identificar o nome do arquivo.,Vai para a primeira linha na janela de visualização,"RU,FR",LLAMA,0.0
Go to last row in the viewport,Ainda não foi possível identificar o último registro do usuário.,Vai para a última linha na janela de visualização,"RU,FR",LLAMA,0.0
Center the line where the cursor is,Centrar a linha no local do cursor.,Centraliza a linha onde o cursor está,"RU,FR",LLAMA,12.22307556087252
Go one screenful up,Avançar para o topo da tela.,Vai uma tela acima,"RU,FR",LLAMA,6.567274736060395
Go one screenful down,Pular para baixo na tela.,Vai uma tela abaixo,"RU,FR",LLAMA,8.116697886877475
Go to the first line of the file,na primeira linha do arquivo,Vai para a primeira linha do arquivo,"RU,FR",LLAMA,44.82700320176826
Go to the last line of the file,na última linha do arquivo,Vai para a última linha do arquivo,"RU,FR",LLAMA,44.82700320176826
Scroll up one line without moving the cursor textually,"Procurar uma linha acima, sem mover o cursor do texto",Rola uma linha acima sem mover o cursor textualmente,"RU,FR",LLAMA,33.932513407933634
Scroll down one line without moving the cursor textually,Pesquisar uma linha abaixo sem mover o cursor do terminal,Rola uma linha abaixo sem mover o cursor textualmente,"RU,FR",LLAMA,63.894310424627285
Switch to the previous file buffer,Acesse o buffer anterior.,Troca para o buffer de arquivo anterior,"RU,FR",LLAMA,15.848738972120703
Switch to the next file buffer,Avançar para o próximo buffer,Troca para o próximo buffer de arquivo,"RU,FR",LLAMA,44.82700320176826
Insert the next keystroke verbatim,Insira a próxima combinação de teclas como está,Insere o próxima combinação de teclas literal,"RU,FR",LLAMA,34.57207846419409
Insert a tab at the cursor position (or indent marked lines),Inserir uma tabulação na posição do cursor,Insere uma tabulação na posição do cursor (ou recua linhas marcadas),"RU,FR",LLAMA,34.33629176453737
Insert a newline at the cursor position,Inserir a linha na posição do cursor,Insere quebra de linha na posição do cursor,"RU,FR",LLAMA,53.29462628216855
Delete the character under the cursor,Remover caractere abaixo do cursor,Apaga o caractere sob o cursor,"RU,FR",LLAMA,10.400597689005304
Delete the character to the left of the cursor,Remover o caractere à esquerda do cursor,Apaga o caractere a esquerda do cursor,"RU,FR",LLAMA,30.739407647563215
Delete backward from cursor to word start,Remover na direção oposta do cursor até o começo da palavra,Exclui para trás do cursor até o início da palavra,"RU,FR",LLAMA,27.901593935858266
Delete forward from cursor to next word start,Remover do cursor até o começo da palavra,Exclui para frente do cursor até início da próxima palavra,"RU,FR",LLAMA,18.190371142855746
Cut from the cursor position to the end of the file,cortar a partir da posição do cursor até o final do arquivo,Recorta do cursor até o fim da linha,"RU,FR",LLAMA,22.416933501922287
Justify the current paragraph,alinhar o texto atual da linha,Justifica o parágrafo atual,"RU,FR",LLAMA,9.652434877402245
Justify the entire file,alinhar por largura o atual parágrafo,Justifica o arquivo inteiro,"RU,FR",LLAMA,8.116697886877475
"Count the number of lines, words, and characters","contar o número de linhas, palavras e caracteres","Conta o número de linhas, palavras e caracteres","RU,FR",LLAMA,86.33400213704509
Suspend the editor (return to the shell),Pausar o editor (se disponível),Suspende o editor (retorna para o shell),"RU,FR",LLAMA,19.740631366145518
Refresh (redraw) the current screen,Atualizar o painel de exibição atual,Atualiza (re-desenha) a tela atual,"RU,FR",LLAMA,6.870636427700047
Try and complete the current word,Completar o palavra atual,Tenta e completa a palavra atual,"RU,FR",LLAMA,19.37692912686648
Comment/uncomment the current line (or marked lines),Comentar/Descomentar a linha atual (ou as linhas marcadas),Comenta/descomenta a linha atual (ou linhas marcadas),"RU,FR",LLAMA,43.66835442847811
Save file without prompting,Salvar arquivo sem confirmação,Salva o arquivo sem perguntar,"RU,FR",LLAMA,24.880469496253564
Search next occurrence backward,Procure o próximo pareamento,Pesquisa a ocorrência anterior,"RU,FR",LLAMA,0.0
Search next occurrence forward,Procurar ocorrência anterior,Pesquisa a próxima ocorrência,"RU,FR",LLAMA,19.716118825581447
Start/stop recording a macro,Iniciar/Parar a gravação de uma macro,Inicia/para gravação de um macro,"RU,FR",LLAMA,13.134549472120788
Run the last recorded macro,Executar o último macro gravado,Executa a última macro gravada,"RU,FR",LLAMA,10.682175159905848
Place or remove an anchor at the current line,Instalar ou remover ancoragem na linha atual,Coloca ou remove uma âncora na linha atual,"RU,FR",LLAMA,22.772101321113862
Jump backward to the nearest anchor,Acerte no botão anterior para retornar à página atual.,Pula para a âncora anterior mais próxima,"RU,FR",LLAMA,4.990049701936832
Jump forward to the nearest anchor,Aceder à próxima página mais próxima.,Pula para a próxima âncora mais próxima,"RU,FR",LLAMA,14.535768424205482
Toggle the case sensitivity of the search,Procurar levando em conta a caixa de caracteres (commutador),Ativa sensibilidade de caixa na pesquisa,"RU,FR",LLAMA,4.456882760699063
Reverse the direction of the search,Alterar o sentido da pesquisa,Inverte a direção da pesquisa,"RU,FR",LLAMA,21.3643503198117
Toggle the use of regular expressions,Utilize expressões regulares,Ativa o uso de expressões regulares,"RU,FR",LLAMA,20.24518585186855
Recall the previous search/replace string,Limpar a linha de pesquisa anterior,Lembra o último texto de pesquisa/substituição,"RU,FR",LLAMA,11.631736348831648
Recall the next search/replace string,"Após o último processamento, limpe a próxima linha de pesquisa/substituição.",Lembra o ultimo texto de pesquisa/substituição,"RU,FR",LLAMA,18.798317647335093
Toggle the use of DOS format,Utilizar o formato DOS,Ativa o uso do formato DOS,"RU,FR",LLAMA,21.444097124017667
Toggle the use of Mac format,Utilizar o formato Mac (maçante),Ativa o uso do formato Mac,"RU,FR",LLAMA,14.535768424205482
Toggle appending,adicionar no final do arquivo,Ativa ajuntamento,"RU,FR",LLAMA,0.0
Toggle prepending,Adicionar no início do arquivo.,Ativa pré-adicionamento,"RU,FR",LLAMA,0.0
Toggle backing up of the original file,Criar cópias de segurança do original,Ativa cópia de segurança do arquivo original,"RU,FR",LLAMA,27.482545710800192
Execute a function or an external command,Executar uma função ou comando externo,Executa uma função ou um comando externo,"RU,FR",LLAMA,32.159351091190125
Pipe the current buffer (or marked region) to the command,Enviar através do canal o conector (ou a região marcada) comando.,Pipe no buffer atual (ou a região marcada) para o comando,"RU,FR",LLAMA,37.59663529467017
Recall the previous command,Limpar a linha de pesquisa/substituição anterior,Lembra o comando anterior,"RU,FR",LLAMA,5.522397783539471
Recall the next command,"Após o último processamento, limpe a linha de pesquisa/substituição",Lembra o comando seguinte,"RU,FR",LLAMA,3.3864985683445354
Do not convert from DOS/Mac format,Não converter do DOS/Mac,Não converte do formato DOS/Mac,"RU,FR",LLAMA,29.05925408079185
Toggle the use of a new buffer,Utilizar o novo buffer,Ativa o uso de um novo buffer,"RU,FR",LLAMA,16.70067963244422
Close buffer without saving it,fechar o buffer sem salvar,Fecha o buffer sem salvá-lo,"RU,FR",LLAMA,39.76353643835252
Go to file browser,Acerte no gerenciador de arquivos.,Vai para o navegador de arquivo,"RU,FR",LLAMA,8.116697886877475
Exit from the file browser,Sair do gerenciador de arquivos,Sai do navegador de arquivos,"RU,FR",LLAMA,23.643540225079384
Go to the first file in the list,Acesse o primeiro arquivo na lista,Vai para o primeiro arquivo na lista,"RU,FR",LLAMA,64.31870218238025
Go to the last file in the list,Acesse o último arquivo na lista,Vai para o último arquivo na lista,"RU,FR",LLAMA,64.31870218238025
Go to the previous file in the list,Avançar para o arquivo anterior no catálogo.,Vai para o arquivo anterior na lista,"RU,FR",LLAMA,34.57207846419409
Go to the next file in the list,Avançar para o próximo arquivo na lista,Vai para o próximo arquivo na lista,"RU,FR",LLAMA,80.91067115702207
Go to lefthand column,Atrasar-se para o campo à esquerda,Vai para a coluna da esquerda,"RU,FR",LLAMA,9.652434877402245
Go to righthand column,Atrasar-se para o campo à direita,Vai para a coluna da direita,"RU,FR",LLAMA,9.652434877402245
Go to first row in this column,"Ainda não foi possível verificar se o diretório é válido. Por favor, selecione um.",Vai para a primeira linha nesta coluna,"RU,FR",LLAMA,0.0
Go to last row in this column,"Ainda não foi possível identificar o nome do arquivo. Por favor, especifique um(a) ou vários(s).",Vai para a última linha nesta coluna,"RU,FR",LLAMA,1.5732934811145336
Search forward for a string,Procurar uma linha à frente,Pesquisa para frente por um texto,"RU,FR",LLAMA,8.745825313180626
Search backward for a string,Procurar a linha anteriormente escrita.,Pesquisa para trás por um texto,"RU,FR",LLAMA,0.0
Refresh the file list,Atualizar a lista de arquivos,Atualiza a lista de arquivos,"RU,FR",LLAMA,66.87403049764218
Go to directory,Acesse o diretório desejado.,Vai para o diretório,"RU,FR",LLAMA,21.3643503198117
"Invoke the linter, if available","Verificar sintaxe do código, se disponível.","Chama o lintador, se disponível","RU,FR",LLAMA,20.556680845025987
Go to previous linter msg,Na última mensagem enviada pela interface de usuário.,Vai para a mensagem anterior do lintador,"RU,FR",LLAMA,4.767707020457095
Go to next linter msg,No próximo mensagem,Vai para a próxima mensagem do lintador,"RU,FR",LLAMA,7.253154775624655
Invoke a program to format/arrange/manipulate the buffer,Executar programa para formatar ou realizar outras manipulações no buffer,Chama um programa para formatar/organizar/manipular o buffer,"RU,FR",LLAMA,15.187207110382285
Help,SUPORTA,Ajuda,"RU,FR",LLAMA,0.0
Cancel,Cancelar,Cancelar,"RU,FR",LLAMA,100.00000000000004
Write Out,escrever,Gravar,"RU,FR",LLAMA,0.0
Read File,Arquivo não encontrado,Ler o arq,"RU,FR",LLAMA,0.0
Justify,alinhar,Justificar,"RU,FR",LLAMA,0.0
Refresh,Actualizar,Atualizar,"RU,FR",LLAMA,0.0
Where Is,Pesquisar,Onde está?,"RU,FR",LLAMA,0.0
Replace,substituição,Substituir,"RU,FR",LLAMA,0.0
Cut,cortar,Recortar,"RU,FR",LLAMA,0.0
Paste,Colar,Colar,"RU,FR",LLAMA,100.00000000000004
Execute,Executar,Executar,"RU,FR",LLAMA,100.00000000000004
Location,Posição,Local,"RU,FR",LLAMA,0.0
Go To Line,na linha atual,Ir p/ linha,"RU,FR",LLAMA,19.716118825581447
Undo,Cancelar,Desfazer,"RU,FR",LLAMA,0.0
Redo,Repetir,Refazer,"RU,FR",LLAMA,0.0
Set Mark,Marcar a marcação,Marcar,"RU,FR",LLAMA,27.516060407455225
Copy,Copiar,Copiar,"RU,FR",LLAMA,100.00000000000004
Case Sens,Registro de Estudantes,Dif. MAI/min,"RU,FR",LLAMA,0.0
Reg.exp.,РЕГВЫР,Exp.Regular,"RU,FR",LLAMA,0.0
Backwards,Voltar,Contrário,"RU,FR",LLAMA,0.0
No Replace,Não substitua.,Sem substituição,"RU,FR",LLAMA,0.0
Older,Antigo,Mais antigo,"RU,FR",LLAMA,0.0
Newer,Novo mais recente,Mais novo,"RU,FR",LLAMA,0.0
Go To Dir,Para o diretório,Ir p/ dir,"RU,FR",LLAMA,0.0
Where Was,Busca de edição,Onde estava,"RU,FR",LLAMA,0.0
Previous,Antigo,Anterior,"RU,FR",LLAMA,0.0
Next,Seguinte,Próxima,"RU,FR",LLAMA,0.0
To Bracket,na caixa,Parênteses,"RU,FR",LLAMA,0.0
Back,Voltar,Voltar,"RU,FR",LLAMA,100.00000000000004
Forward,avançar,Avançar,"RU,FR",LLAMA,0.0
Prev Word,Palavra Anterior,Palvr ant,"RU,FR",LLAMA,0.0
Next Word,Palavra seguinte,Prx palvr,"RU,FR",LLAMA,0.0
Home,Início,Início,"RU,FR",LLAMA,100.00000000000004
End,Fim de linha,Fim,"RU,FR",LLAMA,27.516060407455225
Prev Line,Próxima Linha,Linha ant,"RU,FR",LLAMA,49.99999999999999
Next Line,Linha seguinte,Próx linha,"RU,FR",LLAMA,0.0
Scroll Up,Recarregar para cima,Rolar acima,"RU,FR",LLAMA,0.0
Scroll Down,Descer para baixo,Rolar abaixo,"RU,FR",LLAMA,0.0
Prev Block,Pré-bloco,Bloco ant,"RU,FR",LLAMA,0.0
Next Block,Bloco seguinte,Próx bloco,"RU,FR",LLAMA,0.0
Begin of Paragr.,Início do parágrafo,Início parágrafo,"RU,FR",LLAMA,34.66806371753173
End of Paragraph,Parágrafo Conclusivo,Fim parágrafo,"RU,FR",LLAMA,0.0
