original,translated,reference,context_languages,strategy,bleu
Go to next block of text,Avançar para o próximo bloco de texto.,Vai para a próximo bloco de texto,ES,LLAMA,36.55552228545123
Go to beginning of paragraph; then of previous paragraph,"No começo do atual parágrafo; em seguida, no do anterior",Vai para o início do parágrafo; depois para o parágrafo anterior,ES,LLAMA,8.054496384843702
Go just beyond end of paragraph; then of next paragraph,"No final do atual abacaxi; depois, no seguinte abacaxi",Vai para o fim do parágrafo; depois para o próximo parágrafo,ES,LLAMA,7.574347133041985
Go to first row in the viewport,Aceder à primeira linha deste coluna,Vai para a primeira linha na janela de visualização,ES,LLAMA,9.846052248031867
Go to last row in the viewport,"Ainda não foi possível identificar o nome do arquivo. Por favor, informe um caminho válido para prosseguir.",Vai para a última linha na janela de visualização,ES,LLAMA,1.9146030690102511
Center the line where the cursor is,Centrar a linha em que está o cursor.,Centraliza a linha onde o cursor está,ES,LLAMA,14.25876976452075
Go one screenful up,avançar para o topo da tela,Vai uma tela acima,ES,LLAMA,8.116697886877475
Go one screenful down,Atrasar para o painel inferior do sistema operacional.,Vai uma tela abaixo,ES,LLAMA,0.0
Go to the first line of the file,na primeira linha do arquivo,Vai para a primeira linha do arquivo,ES,LLAMA,44.82700320176826
Go to the last line of the file,na última linha do arquivo,Vai para a última linha do arquivo,ES,LLAMA,44.82700320176826
Scroll up one line without moving the cursor textually,rolar uma linha para cima sem mover o cursor,Rola uma linha acima sem mover o cursor textualmente,ES,LLAMA,35.49481056010054
Scroll down one line without moving the cursor textually,Pular uma linha sem mover o cursor,Rola uma linha abaixo sem mover o cursor textualmente,ES,LLAMA,36.74145494215666
Switch to the previous file buffer,Preencha o campo para retornar ao buffer anterior.,Troca para o buffer de arquivo anterior,ES,LLAMA,6.742555929751843
Switch to the next file buffer,Avançar para o próximo buffer de arquivo.,Troca para o próximo buffer de arquivo,ES,LLAMA,68.037493331712
Insert the next keystroke verbatim,Inserir a próxima combinação de teclas como está,Insere o próxima combinação de teclas literal,ES,LLAMA,34.57207846419409
Insert a tab at the cursor position (or indent marked lines),Inserir uma tabulação na posição do cursor (ou sangrar as linhas marcadas),Insere uma tabulação na posição do cursor (ou recua linhas marcadas),ES,LLAMA,61.62607099729587
Insert a newline at the cursor position,Inserir uma linha na posição do cursor,Insere quebra de linha na posição do cursor,ES,LLAMA,53.29462628216855
Delete the character under the cursor,Borrar o carácter sob o cursor,Apaga o caractere sob o cursor,ES,LLAMA,32.46679154750991
Delete the character to the left of the cursor,Borrar o carácter à esquerda do cursor,Apaga o caractere a esquerda do cursor,ES,LLAMA,26.269098944241588
Delete backward from cursor to word start,Remover em direção oposta desde a posição do cursor até o início da palavra.,Exclui para trás do cursor até o início da palavra,ES,LLAMA,40.016016019225006
Delete forward from cursor to next word start,Remover desde a posição do cursor até o começo da próxima palavra.,Exclui para frente do cursor até início da próxima palavra,ES,LLAMA,19.338531381761715
Cut from the cursor position to the end of the file,cortar desde o cursor até o final do arquivo,Recorta do cursor até o fim da linha,ES,LLAMA,19.070828081828378
Justify the current paragraph,Alinhar o texto atual,Justifica o parágrafo atual,ES,LLAMA,18.99589214128981
Justify the entire file,Alinhar o conteúdo do atual parágrafo por largura,Justifica o arquivo inteiro,ES,LLAMA,5.522397783539471
"Count the number of lines, words, and characters","Contar o número de linhas, palavras e caracteres.","Conta o número de linhas, palavras e caracteres",ES,LLAMA,75.98356856515926
Suspend the editor (return to the shell),"Para interromper o editor, pressione Ctrl+C ou use a opção de suspensão se disponível.",Suspende o editor (retorna para o shell),ES,LLAMA,4.295382417831811
Refresh (redraw) the current screen,Redibujar a tela atual,Atualiza (re-desenha) a tela atual,ES,LLAMA,28.087083270446133
Try and complete the current word,Completar a palavra atual,Tenta e completa a palavra atual,ES,LLAMA,36.06452879987789
Comment/uncomment the current line (or marked lines),Comentar/descomentar a linha atual (ou as linhas marcadas),Comenta/descomenta a linha atual (ou linhas marcadas),ES,LLAMA,43.66835442847811
Save file without prompting,Salvar arquivo sem confirmação,Salva o arquivo sem perguntar,ES,LLAMA,24.880469496253564
Search next occurrence backward,Procure o próximo padrão de correspondência.,Pesquisa a ocorrência anterior,ES,LLAMA,0.0
Search next occurrence forward,Procure o último registro de correspondência anterior.,Pesquisa a próxima ocorrência,ES,LLAMA,0.0
Start/stop recording a macro,Iniciar/parar gravação de macro ES,Inicia/para gravação de um macro,ES,LLAMA,15.619699684601283
Run the last recorded macro,Executar o último macro gravado.,Executa a última macro gravada,ES,LLAMA,8.116697886877475
Place or remove an anchor at the current line,Instalar ou remover a anclagem na linha atual.,Coloca ou remove uma âncora na linha atual,ES,LLAMA,19.070828081828378
Jump backward to the nearest anchor,Acesse a página anterior para retornar à última localização conhecida.,Pula para a âncora anterior mais próxima,ES,LLAMA,4.9323515694897075
Jump forward to the nearest anchor,Avançar para a próxima página ou seção mais próxima.,Pula para a próxima âncora mais próxima,ES,LLAMA,19.64073254502565
Toggle the case sensitivity of the search,Procurar levando em conta o registro de letras maiúsculas/minúsculas na busca.,Ativa sensibilidade de caixa na pesquisa,ES,LLAMA,3.377156414337854
Reverse the direction of the search,Alterar a direção do localizador,Inverte a direção da pesquisa,ES,LLAMA,21.3643503198117
Toggle the use of regular expressions,Utilizar expressões regulares,Ativa o uso de expressões regulares,ES,LLAMA,20.24518585186855
Recall the previous search/replace string,esvaziar a linha anterior de pesquisa/substituição,Lembra o último texto de pesquisa/substituição,ES,LLAMA,34.57207846419409
Recall the next search/replace string,Sobrer o próximo registro de pesquisa/substituição.,Lembra o ultimo texto de pesquisa/substituição,ES,LLAMA,31.55984539112946
Toggle the use of DOS format,Utilizar o formato DOS,Ativa o uso do formato DOS,ES,LLAMA,21.444097124017667
Toggle the use of Mac format,Utilizar o formato Mac,Ativa o uso do formato Mac,ES,LLAMA,21.444097124017667
Toggle appending,Adicionar no final,Ativa ajuntamento,ES,LLAMA,0.0
Toggle prepending,Adicionar no começo do texto.,Ativa pré-adicionamento,ES,LLAMA,0.0
Toggle backing up of the original file,fazer cópias de segurança do original,Ativa cópia de segurança do arquivo original,ES,LLAMA,27.482545710800192
Execute a function or an external command,Executar uma função ou uma comando externo,Executa uma função ou um comando externo,ES,LLAMA,30.739407647563215
Pipe the current buffer (or marked region) to the command,Enviar através do canal o conector de entrada (ou a região marcada) da instrução,Pipe no buffer atual (ou a região marcada) para o comando,ES,LLAMA,31.314224813827344
Recall the previous command,esvaziar a linha anterior de pesquisa/substituição,Lembra o comando anterior,ES,LLAMA,5.522397783539471
Recall the next command,Esquecer a próxima linha de pesquisa/substituição,Lembra o comando seguinte,ES,LLAMA,0.0
Do not convert from DOS/Mac format,Não converter desde o formato DOS/Mac.,Não converte do formato DOS/Mac,ES,LLAMA,31.55984539112946
Toggle the use of a new buffer,Utilizar novo buffer,Ativa o uso de um novo buffer,ES,LLAMA,14.506309551249304
Close buffer without saving it,fechar o buffer sem salvar,Fecha o buffer sem salvá-lo,ES,LLAMA,39.76353643835252
Go to file browser,Acerte em ,Vai para o navegador de arquivo,ES,LLAMA,0.0
Exit from the file browser,Sair do gerenciador de arquivos,Sai do navegador de arquivos,ES,LLAMA,23.643540225079384
Go to the first file in the list,Acerte em Ctrl+C para interromper o processo.,Vai para o primeiro arquivo na lista,ES,LLAMA,4.990049701936832
Go to the last file in the list,Acerte no último arquivo da lista para continuar.,Vai para o último arquivo na lista,ES,LLAMA,11.339582221952005
Go to the previous file in the list,Acerte em ,Vai para o arquivo anterior na lista,ES,LLAMA,0.0
Go to the next file in the list,Acerte o botão para ir ao próximo arquivo na lista.,Vai para o próximo arquivo na lista,ES,LLAMA,25.965358893403383
Go to lefthand column,Ir para a coluna à esquerda,Vai para a coluna da esquerda,ES,LLAMA,32.46679154750991
Go to righthand column,Ir para o campo à direita,Vai para a coluna da direita,ES,LLAMA,9.652434877402245
Go to first row in this column,Acerte a primeira linha deste coluna.,Vai para a primeira linha nesta coluna,ES,LLAMA,26.269098944241588
Go to last row in this column,Ir à última linha deste coluna,Vai para a última linha nesta coluna,ES,LLAMA,15.207218222740094
Search forward for a string,Procurar uma string para frente,Pesquisa para frente por um texto,ES,LLAMA,17.491650626361256
Search backward for a string,Procurar uma string de trás para frente,Pesquisa para trás por um texto,ES,LLAMA,7.809849842300637
Refresh the file list,Actualizar a lista de arquivos,Atualiza a lista de arquivos,ES,LLAMA,66.87403049764218
Go to directory,Acerte o botão para ir ao diretório.,Vai para o diretório,ES,LLAMA,7.267884212102741
"Invoke the linter, if available","Verificar sintaxe do código, se disponível.","Chama o lintador, se disponível",ES,LLAMA,20.556680845025987
Go to previous linter msg,no message anterior,Vai para a mensagem anterior do lintador,ES,LLAMA,7.253154775624655
Go to next linter msg,no seguinte mensagem do corrector,Vai para a próxima mensagem do lintador,ES,LLAMA,14.320952289897704
Invoke a program to format/arrange/manipulate the buffer,Executar programa para aplicar formato/organizar/manipular o buffer,Chama um programa para formatar/organizar/manipular o buffer,ES,LLAMA,51.93071778680675
Help,"Sua solicitação foi bem recebida. Por favor, siga as instruções para resolver o problema.",Ajuda,ES,LLAMA,0.0
Cancel,Cancelar,Cancelar,ES,LLAMA,100.00000000000004
Write Out,Guardar,Gravar,ES,LLAMA,0.0
Read File,Arquivo não encontrado.,Ler o arq,ES,LLAMA,0.0
Justify,alinhar,Justificar,ES,LLAMA,0.0
Refresh,Actualizar,Atualizar,ES,LLAMA,0.0
Where Is,Buscar,Onde está?,ES,LLAMA,0.0
Replace,Reemplazar,Substituir,ES,LLAMA,0.0
Cut,cortar,Recortar,ES,LLAMA,0.0
Paste,inserir,Colar,ES,LLAMA,0.0
Execute,Executar,Executar,ES,LLAMA,100.00000000000004
Location,Posição,Local,ES,LLAMA,0.0
Go To Line,na linha da referência,Ir p/ linha,ES,LLAMA,15.97357760615681
Undo,Cancelar,Desfazer,ES,LLAMA,0.0
Redo,Rehacer,Refazer,ES,LLAMA,0.0
Set Mark,Adicionar etiqueta,Marcar,ES,LLAMA,0.0
Copy,Copiar,Copiar,ES,LLAMA,100.00000000000004
Case Sens,Registro Escolar,Dif. MAI/min,ES,LLAMA,0.0
Reg.exp.,Expr.reg.,Exp.Regular,ES,LLAMA,15.97357760615681
Backwards,Voltar,Contrário,ES,LLAMA,0.0
No Replace,Não substituir.,Sem substituição,ES,LLAMA,0.0
Older,Más antigo,Mais antigo,ES,LLAMA,49.99999999999999
Newer,Mais recente,Mais novo,ES,LLAMA,49.99999999999999
Go To Dir,Acessando o diretório,Ir p/ dir,ES,LLAMA,0.0
Where Was,Buscar atrás de registros,Onde estava,ES,LLAMA,0.0
Previous,Anterior,Anterior,ES,LLAMA,100.00000000000004
Next,Siguiente,Próxima,ES,LLAMA,0.0
To Bracket,na chave,Parênteses,ES,LLAMA,0.0
Back,Atrás,Voltar,ES,LLAMA,0.0
Forward,Adiante,Avançar,ES,LLAMA,0.0
Prev Word,Palavra ant. precedente,Palvr ant,ES,LLAMA,15.97357760615681
Next Word,Palavra seguinte,Prx palvr,ES,LLAMA,0.0
Home,Início,Início,ES,LLAMA,100.00000000000004
End,Fim,Fim,ES,LLAMA,100.00000000000004
Prev Line,PréStringa,Linha ant,ES,LLAMA,0.0
Next Line,Linha seguinte,Próx linha,ES,LLAMA,0.0
Scroll Up,Remontar,Rolar acima,ES,LLAMA,0.0
Scroll Down,descender para baixo,Rolar abaixo,ES,LLAMA,0.0
Prev Block,Pré-bloco,Bloco ant,ES,LLAMA,0.0
Next Block,Falha na verificação do bloco.,Próx bloco,ES,LLAMA,8.116697886877475
Begin of Paragr.,Início de párrafo,Início parágrafo,ES,LLAMA,27.516060407455225
End of Paragraph,Parágrafo concluído,Fim parágrafo,ES,LLAMA,0.0
Top Row,Fila superior,Linha superior,ES,LLAMA,49.99999999999999
Bottom Row,Linha inferior,Linha inferior,ES,LLAMA,100.00000000000004
Prev Page,Página antedia,Pág anterior,ES,LLAMA,0.0
Next Page,não foi possível obter estado (stat) do arquivo %s,Próx página,ES,LLAMA,0.0
First Line,Primeira linha,Prim linha,ES,LLAMA,49.99999999999999
Last Line,Últ. linha,Última linha,ES,LLAMA,27.516060407455225
Prev File,Pré-arquivo,Arquivo anterior,ES,LLAMA,0.0
Next File,Ficheiro não encontrado.,Próximo arquivo,ES,LLAMA,0.0
Tab,Tabulação,Tab,ES,LLAMA,0.0
Enter,Entrada,Enter,ES,LLAMA,0.0
Backspace,Voltar para a posição anterior (voltas de retorno),Tecla BACKSPACE,ES,LLAMA,0.0
Delete,Suprimir,Excluir,ES,LLAMA,0.0
Chop Left,Remover à esquerda,Excluir à esquerda,ES,LLAMA,55.03212081491043
Chop Right,Remover à direita,Excluir à direita,ES,LLAMA,55.03212081491043
Cut Till End,cortar até o fim,Cortar até fim,ES,LLAMA,18.99589214128981
Full Justify,alinhar por largura,JustificTodo,ES,LLAMA,0.0
Word Count,Contador de palavras,Contagem de palavras,ES,LLAMA,55.03212081491043
Verbatim,Detalhado,Entrada literal,ES,LLAMA,0.0
Indent,Sangramento,Recuo,ES,LLAMA,0.0
Unindent,Remover o espaço em branco,Tirar recuo,ES,LLAMA,0.0
Comment Lines,Comentar,Comentar linhas,ES,LLAMA,36.78794411714425
Complete,Completar,Completar,ES,LLAMA,100.00000000000004
Record,Gravar macro,Gravar,ES,LLAMA,49.99999999999999
Run Macro,Executar macro,Executar macro,ES,LLAMA,100.00000000000004
Zap,Remover,Zap,ES,LLAMA,0.0
