original,translated,reference,context_languages,strategy,bleu
whiteout,desenvolvimento de software com falhas,whiteout,"ID,ZH_CN",LLAMA,0.0
weird file,arquivo desconhecido,arquivo estranho,"ID,ZH_CN",LLAMA,49.99999999999999
program error,Erro do programa,erro do programa,"ID,ZH_CN",LLAMA,55.03212081491043
stack overflow,stack de pilha,estouro de pilha,"ID,ZH_CN",LLAMA,55.03212081491043
Try '%s --help' for more information.,Coba '%s --help' para mais informações.,"Tente ""%s --help"" para mais informações.","ID,ZH_CN",LLAMA,31.76215203205584
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"ID,ZH_CN",LLAMA,21.02241038134286
"%s: option '%s%s' is ambiguous
","%s: opção '%s%s' ambígua
","%s: a opção ""%s%s"" é ambígua
","ID,ZH_CN",LLAMA,20.91180477776761
%s: option '%s%s' is ambiguous; possibilities:,%s: opção '%s%s' ambígua; possível:,"%s: a opção ""%s%s"" é ambígua; possibilidades:","ID,ZH_CN",LLAMA,18.445540119318487
"%s: unrecognized option '%s%s'
",%s: opção não reconhecida '%s%s',"%s: opção desconhecida ""%s%s""
","ID,ZH_CN",LLAMA,33.932513407933634
"%s: option '%s%s' doesn't allow an argument
","%s: opção '%s%s' não permite argumento
","%s: a opção ""%s%s"" não permite argumento
","ID,ZH_CN",LLAMA,24.973194725900544
"%s: option '%s%s' requires an argument
","%s: opção '%s%s' requer um argumento
","%s: a opção ""%s%s"" exige um argumento
","ID,ZH_CN",LLAMA,20.999869922442727
"%s: invalid option -- '%c'
",%s: pilihan -- '%c' não é válido,"%s: opção inválida -- ""%c""
","ID,ZH_CN",LLAMA,15.851165692617148
"%s: option requires an argument -- '%c'
",%s: opção -- '%c' requer um argumento,"%s: a opção exige um argumento -- ""%c""
","ID,ZH_CN",LLAMA,16.44945005613896
`,ID,“,"ID,ZH_CN",LLAMA,0.0
',ID,”,"ID,ZH_CN",LLAMA,0.0
Success,Sucesso,Sucesso,"ID,ZH_CN",LLAMA,100.00000000000004
No match,Não é apropriado.,Nenhuma ocorrência do padrão,"ID,ZH_CN",LLAMA,0.0
Invalid regular expression,Expressão regular não válida,Expressão regular inválida,"ID,ZH_CN",LLAMA,31.947155212313625
Invalid collation character,O caractere de identificação não é válido.,caractere de combinação inválido,"ID,ZH_CN",LLAMA,11.044795567078939
Invalid character class name,Nome da classe de caracteres inválido,Nome inválido da classe de caracteres,"ID,ZH_CN",LLAMA,56.234132519034915
Trailing backslash,ID de Akhiran backslash,Barra invertida no final,"ID,ZH_CN",LLAMA,0.0
Invalid back reference,Referência de retorno inválida,Retrorreferência inválida,"ID,ZH_CN",LLAMA,15.97357760615681
"Unmatched [, [^, [:, [., or [=","[, [^, [:, [., atau [= tanpa pasangan","[, [^, [:, [. ou [= sem correspondente","ID,ZH_CN",LLAMA,62.628449627654696
Unmatched ( or \(,"( ou \""tanpa pasangan\"")",( ou \( sem correspondente,"ID,ZH_CN",LLAMA,17.747405280050266
Unmatched \{,\{ sem parceiro,\{ sem correspondente,"ID,ZH_CN",LLAMA,59.460355750136046
Invalid content of \{\},O ID não é válido,Conteúdo inválido de \{\},"ID,ZH_CN",LLAMA,0.0
Invalid range end,O Akhir rentang não é válido.,Fim do intervalo inválido,"ID,ZH_CN",LLAMA,0.0
Memory exhausted,Memória esgotada,Memória esgotada,"ID,ZH_CN",LLAMA,100.00000000000004
Invalid preceding regular expression,Expressão regular que impede a validade não é válida.,A expressão regular precedente é inválida,"ID,ZH_CN",LLAMA,4.990049701936832
Premature end of regular expression,Expressão regular termina prematuramente,Fim prematuro da expressão regular,"ID,ZH_CN",LLAMA,12.44023474812678
Regular expression too big,Expressão regular excessivamente longa,Expressão regular grande demais,"ID,ZH_CN",LLAMA,31.947155212313625
Unmatched ) or \),ou sem parênteses,) ou \) sem correspondente,"ID,ZH_CN",LLAMA,12.753667906901528
No previous regular expression,Não há expressões regulares prévias.,Nenhuma expressão regular anterior,"ID,ZH_CN",LLAMA,0.0
"Packaged by %s (%s)
",Dipaketkan oleh %s (%s),"Empacotado por %s (%s)
","ID,ZH_CN",LLAMA,68.037493331712
"Packaged by %s
",Dipaketkan oleh %s,"Empacotado por %s
","ID,ZH_CN",LLAMA,31.947155212313625
(C),(C),(C),"ID,ZH_CN",LLAMA,100.00000000000004
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Lisensi GPLv3+: GNU GPL versão 3 ou posterior <%s>. 
Este é software livre: você pode modificar e redistribuir. 
Até que não seja mais permitido pela lei, sem nenhuma garantia.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>.
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","ID,ZH_CN",LLAMA,45.16016437548882
"Written by %s.
",Ditulis oleh %s.,"Escrito por %s.
","ID,ZH_CN",LLAMA,39.76353643835252
"Written by %s and %s.
",Ditulis oleh %s dan %s.,"Escrito por %s e %s.
","ID,ZH_CN",LLAMA,25.848657697858535
"Written by %s, %s, and %s.
","Ditulis oleh %s, %s e dan %s.","Escrito por %s, %s e %s.
","ID,ZH_CN",LLAMA,53.107253497886994
"Written by %s, %s, %s,
and %s.
","Ditulis oleh %s, %s, %s, dan %s. 
","Escrito por %s, %s, %s
e %s.
","ID,ZH_CN",LLAMA,57.02822264405544
"Written by %s, %s, %s,
%s, and %s.
","Ditulis oleh %s, %s, %s, %d, dan %d. 
","Escrito por %s, %s, %s
%s e %s.
","ID,ZH_CN",LLAMA,42.11335370528481
"Written by %s, %s, %s,
%s, %s, and %s.
","Ditulis oleh %s, %s, %s, %d, %s, dan %s.","Escrito por %s, %s, %s
%s, %s e %s.
","ID,ZH_CN",LLAMA,52.36451551896005
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Ditulis oleh %s, %s, %s, %d, %d, %d, dan %d. 
","Escrito por %s, %s, %s
%s, %s, %s e %s.
","ID,ZH_CN",LLAMA,42.60146736441798
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Ditulis oleh %s, %s, %s, %d, %d, %d, %d, %d, dan %s. 
","Escrito por %s, %s, %s
%s, %s, %s, %s
e %s.
","ID,ZH_CN",LLAMA,38.69268249993604
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Ditulis oleh %s, %s, %s, %d, %d, %d, %d, %d, dan %s. 
","Escrito por %s, %s, %s
%s, %s, %s, %s
%s e %s.
","ID,ZH_CN",LLAMA,39.21923459064418
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Ditulis oleh %s, %s, %s, %d, %d, %d, %d, %d, %d e dan yang lainnya. 
","Escrito por %s, %s, %s
%s, %s, %s, %s,
%s, %s e outros.
","ID,ZH_CN",LLAMA,35.32246079935553
"Report bugs to: %s
",Laporkan kutu ke: %s,"Relate erros para: %s
Relate erros de tradução para <http://translationproject.org/team/pt_BR.html>
","ID,ZH_CN",LLAMA,0.7723098754885949
"Report %s bugs to: %s
",Laporkan kutu %s ke: %s,"Relate os erros do %s para: %s
","ID,ZH_CN",LLAMA,20.130954856436926
"%s home page: <%s>
",%s halaman rumah: <%s>,"Página do %s: <%s>
","ID,ZH_CN",LLAMA,51.33450480401705
"General help using GNU software: <%s>
",Bantuan umum menggunakan perangkat lunak GNU: <%s>,"Ajuda em geral no uso de software GNU: <%s>
","ID,ZH_CN",LLAMA,38.49742634318482
memory exhausted,ID,memória esgotada,"ID,ZH_CN",LLAMA,0.0
stdin,entrada padrão,entrada padrão (stdin),"ID,ZH_CN",LLAMA,22.31301601484299
stdout,stdout,saída padrão (stdout),"ID,ZH_CN",LLAMA,1.8315638888734187
stderr,stderr,erro padrão (stderr),"ID,ZH_CN",LLAMA,1.8315638888734187
unknown stream,ID não encontrada para o fluxo,fluxo desconhecido,"ID,ZH_CN",LLAMA,8.116697886877475
failed to reopen %s with mode %s,falha ao reabrir %s com modo %s,falha ao reabrir %s com modo %s,"ID,ZH_CN",LLAMA,100.00000000000004
"Files %s and %s differ
",As bilhetes %s e %s são diferentes.,"Os arquivos %s e %s são diferentes
","ID,ZH_CN",LLAMA,63.894310424627285
"Binary files %s and %s differ
","Berkas biner %s dan %s berbeda
","Os arquivos binários %s e %s são diferentes
","ID,ZH_CN",LLAMA,12.164634345707649
No newline at end of file,Não há linhas novas no final do arquivo.,Nenhum caractere de nova linha no final do arquivo,"ID,ZH_CN",LLAMA,29.84745896009822
Torbjorn Granlund,Torbjörn Granlund,Torbjorn Granlund,"ID,ZH_CN",LLAMA,49.99999999999999
David MacKenzie,David MacKenzie,David MacKenzie,"ID,ZH_CN",LLAMA,100.00000000000004
invalid --ignore-initial value %s,nilai %s --ignore-initial não é válido,valor inválido --ignore-initial %s,"ID,ZH_CN",LLAMA,14.535768424205482
options -l and -s are incompatible,A opção -l e a opção -s não são compatíveis entre si.,as opções -l e -s são incompatíveis,"ID,ZH_CN",LLAMA,7.347053125977879
write failed,falha ao escrever,erro de escrita,"ID,ZH_CN",LLAMA,0.0
standard output,standar keluaran,saída padrão,"ID,ZH_CN",LLAMA,0.0
"-b, --print-bytes          print differing bytes","-b, --print-bytes          tampilque bytes que sao diferente","-b, --print-bytes          imprime os bytes diferentes","ID,ZH_CN",LLAMA,22.089591134157878
"-i, --ignore-initial=SKIP         skip first SKIP bytes of both inputs","-i, --ignore-initial=SKIP         leva SKIP bytes inicial dados dos dois inputs","-i, --ignore-initial=SALTO        ignora os primeiros SALTO bytes da entrada","ID,ZH_CN",LLAMA,20.448007360218387
"-i, --ignore-initial=SKIP1:SKIP2  skip first SKIP1 bytes of FILE1 and
                                      first SKIP2 bytes of FILE2","-i, --ignore-initial=SKIP1:%d:SKIP2 leva SKIP1 byte awal FILE1 dan SKIP2 byte awal FILE2","-i, --ignore-initial=SALTO1:SALTO2
                                  ignora os primeiros SALTO1 bytes do ARQUIVO1
                                    e os primeiros SALTO2 bytes do ARQUIVO2","ID,ZH_CN",LLAMA,12.055613990073601
"-l, --verbose              output byte numbers and differing byte values","-l, --verbose              imprime todos os bytes e seus valores diferentes por padrão","-l, --verbose              emite os números de bytes e os valores de
                             todos os bytes diferentes","ID,ZH_CN",LLAMA,17.96602518105432
"-n, --bytes=LIMIT          compare at most LIMIT bytes","-n, --bytes=LIMIT          bandar o maior LIMIT byte","-n, --bytes=LIMITE         compara no máximo LIMITE bytes","ID,ZH_CN",LLAMA,26.269098944241588
"-s, --quiet, --silent      suppress all normal output","-s, --quiet, --silent       cega todos os resultados normais.","-s, --quiet, --silent      suprime todas saídas normais","ID,ZH_CN",LLAMA,36.72056269893591
    --help                 display this help and exit,    --help                 mostrar ajuda deste menu e sair,    --help                 mostra esta ajuda e sai,"ID,ZH_CN",LLAMA,8.643019616048525
"-v, --version              output version information and exit","-v, --version               Mostrar versão e sair da interface.","-v, --version              mostra informação sobre a versão e sai","ID,ZH_CN",LLAMA,19.64073254502565
"Usage: %s [OPTION]... FILE1 [FILE2 [SKIP1 [SKIP2]]]
",Penggunaan: %s [PILIHAN]... BERKAS1 [BERKAS2 [SKIP1 [SKIP2]]],"Uso: %s [OPÇÃO]... ARQUIVO1 [ARQUIVO2 [SALTO1 [SALTO2]]]
","ID,ZH_CN",LLAMA,31.327681146619366
Compare two files byte by byte.,Bandingkan dua berkas byte per byte.,Compara dois arquivos byte por byte.,"ID,ZH_CN",LLAMA,14.535768424205482
"The optional SKIP1 and SKIP2 specify the number of bytes to skip
at the beginning of each file (zero by default).",SKIP1 dan SKIP2 adalah jumlah byte yang harus dilewati di awal setiap berkas (nilai baku adalah nol).,"Os argumentos opcionais SALTO1 e SALTO2 especificam o número de
bytes para ignorar no começo de cada arquivo (zero por padrão).","ID,ZH_CN",LLAMA,3.4695461193621018
"Mandatory arguments to long options are mandatory for short options too.
",O argumento obrigatório para opções longas também é necessário para as opções curtas.,"Argumentos obrigatórios para opções longas também o são para opções curtas.
","ID,ZH_CN",LLAMA,26.58483576665878
"SKIP values may be followed by the following multiplicative suffixes:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824, and so on for T, P, E, Z, Y.","O valor SKIP pode ser acompanhado pelos seguintes multiplicadores de baseados em kilobytes (kB): kB=1000, K=1024; para megabytes (MB): MB=1.000.000, M=1.048.576; para gigabytes (GB): GB=1.000.000.000, G=1.073.741.824 e assim por diante para T, P, E, Z, Y.","Os valores do SALTO podem ser seguidos por sufixos multiplicativos a seguir:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824,
e assim por diante para T, P, E, Z, Y.","ID,ZH_CN",LLAMA,26.401415456886276
"If a FILE is '-' or missing, read standard input.","Se o arquivo for '-' ou não existir, ler entrada padrão.","Se ARQUIVO for igual a ""-"" ou for omitido, ler da entrada padrão.","ID,ZH_CN",LLAMA,11.954651475848706
"Exit status is 0 if inputs are the same, 1 if different, 2 if trouble.","Status de saída é 0 se os dados forem idênticos, 1 se diferir e 2 em caso de erro.","Status de saída é 0 se as entradas forem iguais, 1 se diferente e 2 se problema.","ID,ZH_CN",LLAMA,32.28213880040184
invalid --bytes value %s,nilai %s --byte não é válido,valor inválido de --bytes %s,"ID,ZH_CN",LLAMA,13.134549472120788
missing operand after %s,%s depois dele faltam operandos,faltando operando após %s,"ID,ZH_CN",LLAMA,16.233395773754953
extra operand %s,operando extra %s,operando extra %s,"ID,ZH_CN",LLAMA,100.00000000000004
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX>
","%s %s diferente: byte %<PRIdMAX>, linhas %<PRIdMAX>","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX>
","ID,ZH_CN",LLAMA,50.129973956633705
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX> is %3o %s %3o %s
","%s %s berbeda: byte %<PRIdMAX>, baris %<PRIdMAX> adalah %3o %s,%3o %s.","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX> é %3o %s %3o %s
","ID,ZH_CN",LLAMA,51.5775986940523
"cmp: EOF on %s which is empty
",cmp: EOF pada %s que está vazia,"cmp: Fim de arquivo (EOF) em %s que está vazio
","ID,ZH_CN",LLAMA,21.165417903210944
"cmp: EOF on %s after byte %<PRIdMAX>
",cmp: EOF pada %s setelho byte %<PRIdMAX>,"cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>
","ID,ZH_CN",LLAMA,27.505242667436654
"cmp: EOF on %s after byte %<PRIdMAX>, line %<PRIdMAX>
","cmp: EOF pada %s setelah byte %<PRIdMAX>, baris %<PRIdMAX>","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, linha %<PRIdMAX>
","ID,ZH_CN",LLAMA,35.64142849391069
"cmp: EOF on %s after byte %<PRIdMAX>, in line %<PRIdMAX>
","cmp: EOF pada %s setelah byte %<PRIdMAX>, dalam baris %<PRIdMAX>","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, na linha %<PRIdMAX>
","ID,ZH_CN",LLAMA,34.09093017104999
Paul Eggert,Paul Eggert,Paul Eggert,"ID,ZH_CN",LLAMA,100.00000000000004
Mike Haertel,Mike Haertel,Mike Haertel,"ID,ZH_CN",LLAMA,100.00000000000004
David Hayes,David Hayes,David Hayes,"ID,ZH_CN",LLAMA,100.00000000000004
Richard Stallman,Richard Stallman,Richard Stallman,"ID,ZH_CN",LLAMA,100.00000000000004
Len Tower,Edifício Len Tower,Len Tower,"ID,ZH_CN",LLAMA,55.03212081491043
invalid context length %s,o comprimento do contexto %s não é válido,o comprimento do contexto não é válido %s,"ID,ZH_CN",LLAMA,48.10977290978806
pagination not supported on this host,paginasi não é suportada neste host.,sem suporte a paginação neste computador,"ID,ZH_CN",LLAMA,6.567274736060395
too many file label options,tem muitas opções de rótulo para arquivos,número excessivo de opções de rótulo de arquivo,"ID,ZH_CN",LLAMA,21.191828141393902
invalid width %s,o valor '%s' não é válido para a largura do campo.,largura inválida %s,"ID,ZH_CN",LLAMA,3.377156414337854
conflicting width options,opção de largura com conflito,opções de largura conflitantes,"ID,ZH_CN",LLAMA,21.3643503198117
invalid horizon length %s,o horizonte %s não é válido,comprimento do horizonte inválido %s,"ID,ZH_CN",LLAMA,14.535768424205482
invalid tabsize %s,ukuran tab %s não é válido,tamanho de tabulação inválido %s,"ID,ZH_CN",LLAMA,13.134549472120788
conflicting tabsize options,Opcão tabsize tem conflito,opções de tamanho de tabulação conflitantes,"ID,ZH_CN",LLAMA,0.0
--from-file and --to-file both specified,--from-file dan --to-file keduanya disebutkan,ambos --from-file e --to-file especificados,"ID,ZH_CN",LLAMA,12.703318703865365
    --normal                  output a normal diff (the default),    --normal                   sair com o diff normal (padrão),    --normal                  cria um diff no formato normal (padrão),"ID,ZH_CN",LLAMA,29.5580130165708
"-q, --brief                   report only when files differ","-q, --brief                    relatar apenas quando o conteúdo do arquivo for diferente
","-q, --brief                   indica apenas se os arquivos forem diferentes","ID,ZH_CN",LLAMA,13.545994273378144
"-s, --report-identical-files  report when two files are the same","-s, --report-identical-files reportar quando duas cópias do mesmo arquivo","-s, --report-identical-files  indica quando dois arquivos forem o idênticos","ID,ZH_CN",LLAMA,16.784459625186194
"-c, -C NUM, --context[=NUM]   output NUM (default 3) lines of copied context","-c, -C NUM, --context[=NUM]   excluir NUM (baku 3) linhas do contexto que foi lido.","-c, -C NÚM, --context[=NÚM]   cria NÚM (padrão 3) linhas de contexto copiado","ID,ZH_CN",LLAMA,20.343486923389648
"-u, -U NUM, --unified[=NUM]   output NUM (default 3) lines of unified context","-u, -U NUM, --unified[=NUM]   excluir NUM (baku 3) linhas do contexto unificado.","-u, -U NÚM, --unified[=NÚM]   cria NÚM (padrão 3) linhas de contexto unificado","ID,ZH_CN",LLAMA,23.632009599741217
"-e, --ed                      output an ed script","-e, --ed                      excluir um script ed","-e, --ed                      cria um script para o editor ed","ID,ZH_CN",LLAMA,20.95871245288356
"-n, --rcs                     output an RCS format diff","-n, --rcs                     keluaran RCS diff
","-n, --rcs                     cria um diff no formato RCS","ID,ZH_CN",LLAMA,20.82186541080652
"-y, --side-by-side            output in two columns","-y, --side-by-side            keluaran dalam dua kolom","-y, --side-by-side            cria em duas colunas","ID,ZH_CN",LLAMA,24.446151121745054
"-W, --width=NUM               output at most NUM (default 130) print columns","-W, --width=NUM               keluarkan paling banyak NUM (baku 130) kolom cetak.","-W, --width=NÚM               limita a saída a NÚM colunas por linha (padrão 130)","ID,ZH_CN",LLAMA,17.775955083125037
    --left-column             output only the left column of common lines,    --left-column             apenas mostra a coluna esquerda da mesma linha que possui o mesmo ID,"    --left-column             emite apenas a coluna da esquerda das linhas
                                idênticas","ID,ZH_CN",LLAMA,7.474875887495341
    --suppress-common-lines   do not output common lines,    --suppress-common-lines   não mostre linhas semelhantes,    --suppress-common-lines   não exibe as linhas idênticas,"ID,ZH_CN",LLAMA,19.3576934939088
"-p, --show-c-function         show which C function each change is in","-p, --show-c-function         menitkan di mana setiap perubahan terjadi dalam função C
","-p, --show-c-function         mostra em qual função C está cada alteração","ID,ZH_CN",LLAMA,15.851165692617148
"-F, --show-function-line=RE   show the most recent line matching RE","-F, --show-function-line=RE   mostra linha de função correspondente RE","-F, --show-function-line=ER   mostra a linha mais recente correspondendo à ER","ID,ZH_CN",LLAMA,21.648693746244412
"    --label LABEL             use LABEL instead of file name and timestamp
                                (can be repeated)","    --label LABEL             pakai LABEL bukan nama berkas dan stempel waktu
                                (dapat diulang)","    --label RÓTULO            usa RÓTULO ao invés do nome do arquivo e
                                carimbo de tempo (pode ser repetido)","ID,ZH_CN",LLAMA,2.6149826893840222
"-t, --expand-tabs             expand tabs to spaces in output","-t, --expand-tabs              Expande o caráter de tabulação em espaços no resultado da execução.","-t, --expand-tabs             expande as tabulações para espaços na saída","ID,ZH_CN",LLAMA,10.511846841633776
"-T, --initial-tab             make tabs line up by prepending a tab","-T, --inicial-tab             criar tabulação horizontal com preenchimento na frente do primeiro caractere de tabulação","-T, --initial-tab             alinha tabulações introduzindo uma
                                tabulação no início","ID,ZH_CN",LLAMA,5.816635421147513
    --tabsize=NUM             tab stops every NUM (default 8) print columns,    --tabsize=NUM             tab stop adalah setiap NUM (baku 8) kolom cetak,"    --tabsize=NÚM             paradas de tabulação a cada NÚM colunas
                                (padrão=8)","ID,ZH_CN",LLAMA,7.907608126112009
    --suppress-blank-empty    suppress space or tab before empty output lines,    --suppress-blank-empty    cegue os espaços ou tabulações antes da linha de resultado vazia,"    --suppress-blank-empty    suprime espaço ou tabulação antes de linhas
                                vazias na saída","ID,ZH_CN",LLAMA,4.789232204309912
"-l, --paginate                pass output through 'pr' to paginate it","-l, --paginate                   enviar resultados para 'pr' com paginação","-l, --paginate                passa a saída por meio de ""pr"" para paginá-la","ID,ZH_CN",LLAMA,10.941952848244524
"-r, --recursive                 recursively compare any subdirectories found","-r, --recursive                 membandação de diretórios e subdiretórios recursivamente","-r, --recursive                 compara recursivamente os subdiretórios
                                  encontrados","ID,ZH_CN",LLAMA,20.164945583740657
    --no-dereference            don't follow symbolic links,    --no-dereference            não faça a ligação simbólica,    --no-dereference            não interpreta links simbólicos,"ID,ZH_CN",LLAMA,16.233395773754953
"-N, --new-file                  treat absent files as empty","-N, --new-file                   Trata arquivos não existentes como vazios.","-N, --new-file                  considera os arquivos ausentes como vazios","ID,ZH_CN",LLAMA,20.556680845025987
    --unidirectional-new-file   treat absent first files as empty,    --unidirectional-new-file   adiciona o primeiro arquivo sem conteúdo como um vazio,"    --unidirectional-new-file   considera os primeiros arquivos ausentes
                                  como vazios","ID,ZH_CN",LLAMA,4.990049701936832
    --ignore-file-name-case     ignore case when comparing file names,    --ignore-file-name-case     abaixe grande pequeno ao comparar o nome do arquivo.,"    --ignore-file-name-case     não faz distinção entre letras maiúsculas e
                                  minúsculas nos nomes dos arquivos","ID,ZH_CN",LLAMA,3.124719790499494
    --no-ignore-file-name-case  consider case when comparing file names,    --no-ignore-file-name-case  considere grande pequeno ao comparar nomes de arquivos.,"    --no-ignore-file-name-case  faz distinção entre letras maiúsculas e
                                  minúsculas nos nomes dos arquivos","ID,ZH_CN",LLAMA,4.521356896113449
"-x, --exclude=PAT               exclude files that match PAT","-x, --exclude=PAT               tanque sem arquivos que correspondam ao PAT","-x, --exclude=PADRÃO            exclui arquivos correspondendo a PADRÃO","ID,ZH_CN",LLAMA,22.416933501922287
"-X, --exclude-from=FILE         exclude files that match any pattern in FILE","-X, --exclude-from=FILE         exclua arquivos que correspondam aos padrões listados no FILE
","-X, --exclude-from=ARQUIVO      exclui arquivos com correspondam a qualquer
                                  padrão contido em ARQUIVO","ID,ZH_CN",LLAMA,18.3186413935951
"-S, --starting-file=FILE        start with FILE when comparing directories","-S, --starting-file=FILE        comece com FILE ao comparar diretórios","-S, --starting-file=ARQUIVO     inicia por ARQUIVO ao comparar diretórios","ID,ZH_CN",LLAMA,33.932513407933634
"    --from-file=FILE1           compare FILE1 to all operands;
                                  FILE1 can be a directory","    --from-file=FILE1           bandar FILE1 para todos os operandos; 
                                  FILE1 pode ser um diretório","    --from-file=ARQUIVO1        compara ARQUIVO1 com todos os operandos;
                                  ARQUIVO1 pode ser um diretório","ID,ZH_CN",LLAMA,36.15855225145533
"    --to-file=FILE2             compare all operands to FILE2;
                                  FILE2 can be a directory","    --to-file=FILE2             bandar todos os operand com FILE2; 
                                  FILE2 pode ser um diretório","    --to-file=ARQUIVO2          compara todos os operandos com ARQUIVO2;
                                  ARQUIVO2 pode ser um diretório","ID,ZH_CN",LLAMA,23.505204106959603
"-i, --ignore-case               ignore case differences in file contents","-i, --ignore-case               desabaixa diferenças entre letras maiúsculas e minúsculas no conteúdo do arquivo.","-i, --ignore-case               não faz distinção entre letras maiúsculas e
                                  minúsculas no conteúdo do arquivo","ID,ZH_CN",LLAMA,64.75445426291287
"-E, --ignore-tab-expansion      ignore changes due to tab expansion","-E, --ignore-tab-expansion      abaixa as alterações causadas pela expansão do tabulação
","-E, --ignore-tab-expansion      ignora as diferenças causadas pela expansão
                                  da tabulação","ID,ZH_CN",LLAMA,25.211936184349828
"-Z, --ignore-trailing-space     ignore white space at line end","-Z, --ignore-trailing-space      abaixa o espaço em branco no final da linha
","-Z, --ignore-trailing-space     ignora espaços em branco no fim das linhas","ID,ZH_CN",LLAMA,21.200626759025184
"-b, --ignore-space-change       ignore changes in the amount of white space","-b, --ignore-space-change        abaixa as alterações causadas por diferenças no número de caracteres em branco","-b, --ignore-space-change       ignora as diferenças na quantidade de espaços
                                  em branco","ID,ZH_CN",LLAMA,13.834368456410946
"-w, --ignore-all-space          ignore all white space","-W, --ignore-all-space          abaixa sempre todas as espaçamentos em branco","-w, --ignore-all-space          ignora todos os espaços em branco","ID,ZH_CN",LLAMA,11.868405219520975
"-B, --ignore-blank-lines        ignore changes where lines are all blank","-B, --ignore-blank-lines        abaixa as alterações em todas as linhas vazias
","-B, --ignore-blank-lines        ignora diferenças onde as linhas estão vazias","ID,ZH_CN",LLAMA,18.36028134946796
