original,translated,reference,context_languages,strategy,bleu
"%s: option '%s%s' requires an argument
","%s: a opção '%s%s' requer um argumento
","%s: a opção ""%s%s"" exige um argumento
","FR,RU",LLAMA,39.355951621009716
"%s: invalid option -- '%c'
",%s: a opção -- '%c' não é válida,"%s: opção inválida -- ""%c""
","FR,RU",LLAMA,14.991106946711685
"%s: option requires an argument -- '%c'
","%s: opção -- '%c' requer um argumento
","%s: a opção exige um argumento -- ""%c""
","FR,RU",LLAMA,16.44945005613896
`,',“,"FR,RU",LLAMA,0.0
',',”,"FR,RU",LLAMA,0.0
Success,Succès,Sucesso,"FR,RU",LLAMA,0.0
No match,Não é apropriado.,Nenhuma ocorrência do padrão,"FR,RU",LLAMA,0.0
Invalid regular expression,A expressão regular não é válida,Expressão regular inválida,"FR,RU",LLAMA,8.116697886877475
Invalid collation character,Caracter de colação não é válido,caractere de combinação inválido,"FR,RU",LLAMA,8.116697886877475
Invalid character class name,O nome do conjunto de caracteres não é válido,Nome inválido da classe de caracteres,"FR,RU",LLAMA,9.535414040914192
Trailing backslash,barra invertida de Akhiran,Barra invertida no final,"FR,RU",LLAMA,15.97357760615681
Invalid back reference,A referência balik não é válida,Retrorreferência inválida,"FR,RU",LLAMA,0.0
"Unmatched [, [^, [:, [., or [=","[, [^, [:, [. ou [= sans vis-à-vis","[, [^, [:, [. ou [= sem correspondente","FR,RU",LLAMA,85.07331335123531
Unmatched ( or \(,( ou \(\tanhao sans vis-à-vis,( ou \( sem correspondente,"FR,RU",LLAMA,34.57207846419409
Unmatched \{,\{ sans vis-à-vis,\{ sem correspondente,"FR,RU",LLAMA,31.947155212313625
Invalid content of \{\},O conteúdo de {} não é válido,Conteúdo inválido de \{\},"FR,RU",LLAMA,7.267884212102741
Invalid range end,Akhir rentang tidak valid,Fim do intervalo inválido,"FR,RU",LLAMA,0.0
Memory exhausted,Memória de trabalho esgotada,Memória esgotada,"FR,RU",LLAMA,18.99589214128981
Invalid preceding regular expression,A expressão regular anterior é inválida.,A expressão regular precedente é inválida,"FR,RU",LLAMA,30.739407647563215
Premature end of regular expression,o final do padrão regular é prematuro,Fim prematuro da expressão regular,"FR,RU",LLAMA,7.809849842300637
Regular expression too big,Expressão regular excessivamente grande,Expressão regular grande demais,"FR,RU",LLAMA,35.35533905932737
Unmatched ) or \),"ou "") sem visa a vista",) ou \) sem correspondente,"FR,RU",LLAMA,14.535768424205482
No previous regular expression,Não havia uma expressão regular definida anteriormente.,Nenhuma expressão regular anterior,"FR,RU",LLAMA,11.044795567078939
"Packaged by %s (%s)
",Empaquetado por %s (%s),"Empacotado por %s (%s)
","FR,RU",LLAMA,84.08964152537145
"Packaged by %s
",Empaquetado por %s,"Empacotado por %s
","FR,RU",LLAMA,59.460355750136046
(C),(C),(C),"FR,RU",LLAMA,100.00000000000004
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>. Este é um software livre : você está autorizado a modificá-lo e distribuí-lo. Não há garantias, dentro das limitações legais permitidas.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>.
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","FR,RU",LLAMA,54.09217455366025
"Written by %s.
","Escrito por %s. 
","Escrito por %s.
","FR,RU",LLAMA,100.00000000000004
"Written by %s and %s.
",Escrito por %s e %s.,"Escrito por %s e %s.
","FR,RU",LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 
","Escrito por %s, %s e %s.
","FR,RU",LLAMA,100.00000000000004
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, e %s. 
","Escrito por %s, %s, %s
e %s.
","FR,RU",LLAMA,80.03203203845001
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s
%s e %s.
","FR,RU",LLAMA,82.82477531331043
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s
%s, %s e %s.
","FR,RU",LLAMA,85.78928092681438
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s
%s, %s, %s e %s.
","FR,RU",LLAMA,87.87419089273847
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s,
%s e %s. 
","Escrito por %s, %s, %s
%s, %s, %s, %s
e %s.
","FR,RU",LLAMA,79.65020533851947
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s,
%s e %s. 

","Escrito por %s, %s, %s
%s, %s, %s, %s
%s e %s.
","FR,RU",LLAMA,80.96427216101601
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s,
%s, %s e outros.","Escrito por %s, %s, %s
%s, %s, %s, %s,
%s, %s e outros.
","FR,RU",LLAMA,91.27592114472296
"Report bugs to: %s
","Laporkan kutu ke: %s
","Relate erros para: %s
Relate erros de tradução para <http://translationproject.org/team/pt_BR.html>
","FR,RU",LLAMA,0.7723098754885949
"Report %s bugs to: %s
","Laporkan kutu %s ke: %s
","Relate os erros do %s para: %s
","FR,RU",LLAMA,20.130954856436926
"%s home page: <%s>
",%s página da casa: <%s>,"Página do %s: <%s>
","FR,RU",LLAMA,45.180100180492246
"General help using GNU software: <%s>
",Ajuda geral para utilizar o software GNU: <%s>,"Ajuda em geral no uso de software GNU: <%s>
","FR,RU",LLAMA,50.51968359286048
memory exhausted,memória esgotada,memória esgotada,"FR,RU",LLAMA,100.00000000000004
stdin,entrada padrão,entrada padrão (stdin),"FR,RU",LLAMA,22.31301601484299
stdout,saída padrão,saída padrão (stdout),"FR,RU",LLAMA,22.31301601484299
stderr,stderr,erro padrão (stderr),"FR,RU",LLAMA,1.8315638888734187
unknown stream,fluxo desconhecido,fluxo desconhecido,"FR,RU",LLAMA,100.00000000000004
failed to reopen %s with mode %s,impossível abrir %s novamente no modo %s,falha ao reabrir %s com modo %s,"FR,RU",LLAMA,22.31618068926665
"Files %s and %s differ
",As pastas %s e %s contêm arquivos diferentes,"Os arquivos %s e %s são diferentes
","FR,RU",LLAMA,42.7287006396234
"Binary files %s and %s differ
",As blocos de dados binários %s e %s são diferentes,"Os arquivos binários %s e %s são diferentes
","FR,RU",LLAMA,61.32297420585347
No newline at end of file,Não há linhas novas no final do arquivo.,Nenhum caractere de nova linha no final do arquivo,"FR,RU",LLAMA,29.84745896009822
Torbjorn Granlund,Torbjörn Granlund,Torbjorn Granlund,"FR,RU",LLAMA,49.99999999999999
David MacKenzie,David MacKenzie,David MacKenzie,"FR,RU",LLAMA,100.00000000000004
invalid --ignore-initial value %s,valor '%s' --ignore-initial inválido,valor inválido --ignore-initial %s,"FR,RU",LLAMA,11.478744233307168
options -l and -s are incompatible,pilhas -l e -s não são compatíveis,as opções -l e -s são incompatíveis,"FR,RU",LLAMA,26.269098944241588
write failed,falha na escrita,erro de escrita,"FR,RU",LLAMA,27.516060407455225
standard output,saída padrão do keluaran,saída padrão,"FR,RU",LLAMA,31.947155212313625
"-b, --print-bytes          print differing bytes","-b, --print-bytes           Exibir os bytes que diferem.","-b, --print-bytes          imprime os bytes diferentes","FR,RU",LLAMA,22.31618068926665
"-i, --ignore-initial=SKIP         skip first SKIP bytes of both inputs","-i, --ignore-initial=SKIP         lewati SKIP byte awal dari kedua masukan","-i, --ignore-initial=SALTO        ignora os primeiros SALTO bytes da entrada","FR,RU",LLAMA,21.200626759025184
"-i, --ignore-initial=SKIP1:SKIP2  skip first SKIP1 bytes of FILE1 and
                                      first SKIP2 bytes of FILE2","-i, --ignore-initial=SKIP1:SKIP2 
                        Ignore the first SKIP1 bytes of FILE1 and the first SKIP2 bytes of FILE2.","-i, --ignore-initial=SALTO1:SALTO2
                                  ignora os primeiros SALTO1 bytes do ARQUIVO1
                                    e os primeiros SALTO2 bytes do ARQUIVO2","FR,RU",LLAMA,12.436722085116983
"-l, --verbose              output byte numbers and differing byte values","-l, --verbose               Exibir os números de bytes e as valores de todos os bytes que diferem.","-l, --verbose              emite os números de bytes e os valores de
                             todos os bytes diferentes","FR,RU",LLAMA,47.18372009351201
"-n, --bytes=LIMIT          compare at most LIMIT bytes","-n, --bytes=LIMITE          limitar o número máximo de bytes a serem processados.","-n, --bytes=LIMITE         compara no máximo LIMITE bytes","FR,RU",LLAMA,26.760322756637922
"-s, --quiet, --silent      suppress all normal output","-s, --quiet, --silent       Suprimir a saída normal","-s, --quiet, --silent      suprime todas saídas normais","FR,RU",LLAMA,44.63236137853326
    --help                 display this help and exit,    --help                 Mostrar ajuda e sair,    --help                 mostra esta ajuda e sai,"FR,RU",LLAMA,19.3576934939088
"-v, --version              output version information and exit","-v, --version              mostra a versão e sai do programa.","-v, --version              mostra informação sobre a versão e sai","FR,RU",LLAMA,46.92470064105599
"Usage: %s [OPTION]... FILE1 [FILE2 [SKIP1 [SKIP2]]]
",Utilização: %s [PILIHAN]... BERKAS1 [BERKAS2 [SKIP1 [SKIP2]]],"Uso: %s [OPÇÃO]... ARQUIVO1 [ARQUIVO2 [SALTO1 [SALTO2]]]
","FR,RU",LLAMA,31.327681146619366
Compare two files byte by byte.,Bandingkan dua berkas byte per byte.,Compara dois arquivos byte por byte.,"FR,RU",LLAMA,14.535768424205482
"The optional SKIP1 and SKIP2 specify the number of bytes to skip
at the beginning of each file (zero by default).",SKIP1 dan SKIP2 representam o número de bytes que devem ser pulados no início de cada arquivo (valor padrão é zero).,"Os argumentos opcionais SALTO1 e SALTO2 especificam o número de
bytes para ignorar no começo de cada arquivo (zero por padrão).","FR,RU",LLAMA,23.114663823833634
"Mandatory arguments to long options are mandatory for short options too.
",Os argumentos obrigatórios para as opções longas também são necessários para as opções curtas.,"Argumentos obrigatórios para opções longas também o são para opções curtas.
","FR,RU",LLAMA,19.765441873349218
"SKIP values may be followed by the following multiplicative suffixes:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824, and so on for T, P, E, Z, Y.","Nilai SKIP dapat serap com os seguintes multiplicadores de sufixo a seguir:
KB 1000, K 1024, MB 1.000.000, M 1.048.576,
GB 1.000.000.000, G 1.073.741.824, e assim por diante para T, P, E, Z, Y.","Os valores do SALTO podem ser seguidos por sufixos multiplicativos a seguir:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824,
e assim por diante para T, P, E, Z, Y.","FR,RU",LLAMA,49.5245972210312
"If a FILE is '-' or missing, read standard input.","Se um arquivo for '-' ou não existir, lê a entrada padrão.","Se ARQUIVO for igual a ""-"" ou for omitido, ler da entrada padrão.","FR,RU",LLAMA,10.903051505700674
"Exit status is 0 if inputs are the same, 1 if different, 2 if trouble.","O status de saída é 0 se as entradas forem idênticas, 1 caso contrário e 2 em caso de erro.","Status de saída é 0 se as entradas forem iguais, 1 se diferente e 2 se problema.","FR,RU",LLAMA,37.60281742680291
invalid --bytes value %s,valor '%s' para --bytes inválido,valor inválido de --bytes %s,"FR,RU",LLAMA,9.287528999566801
missing operand after %s,opérande manquante após %s,faltando operando após %s,"FR,RU",LLAMA,39.76353643835252
extra operand %s,operando extra %s,operando extra %s,"FR,RU",LLAMA,100.00000000000004
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX>
","%s %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX>","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX>
","FR,RU",LLAMA,86.94714592281682
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX> is %3o %s %3o %s
","%s %s diferem: byte %<PRIdMAX>, linha %<PRIdMAX>: %3o %s %3o %s","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX> é %3o %s %3o %s
","FR,RU",LLAMA,68.50967976430171
"cmp: EOF on %s which is empty
",cmp: EOF na %s que está vazia,"cmp: Fim de arquivo (EOF) em %s que está vazio
","FR,RU",LLAMA,21.165417903210944
"cmp: EOF on %s after byte %<PRIdMAX>
",cmp: EOF na %s após o byte %<PRIdMAX>,"cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>
","FR,RU",LLAMA,31.99902795457029
"cmp: EOF on %s after byte %<PRIdMAX>, line %<PRIdMAX>
","cmp: EOF em %s após o byte %<PRIdMAX>, linha %<PRIdMAX>","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, linha %<PRIdMAX>
","FR,RU",LLAMA,58.30150476655679
"cmp: EOF on %s after byte %<PRIdMAX>, in line %<PRIdMAX>
","cmp: EOF na %s após o byte %<PRIdMAX>, linha %<PRIdMAX>","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, na linha %<PRIdMAX>
","FR,RU",LLAMA,42.431820143766316
Paul Eggert,Paul Eggert,Paul Eggert,"FR,RU",LLAMA,100.00000000000004
Mike Haertel,Mike Haertel,Mike Haertel,"FR,RU",LLAMA,100.00000000000004
David Hayes,David Hayes,David Hayes,"FR,RU",LLAMA,100.00000000000004
Richard Stallman,Richard Stallman,Richard Stallman,"FR,RU",LLAMA,100.00000000000004
Len Tower,Torre de Len,Len Tower,"FR,RU",LLAMA,27.516060407455225
invalid context length %s,a longura do contexte %s não é válida,o comprimento do contexto não é válido %s,"FR,RU",LLAMA,14.25876976452075
pagination not supported on this host,paginasi não é suportada neste host.,sem suporte a paginação neste computador,"FR,RU",LLAMA,6.567274736060395
too many file label options,Existe terlalu banyak opsi label berkas.,número excessivo de opções de rótulo de arquivo,"FR,RU",LLAMA,0.0
invalid width %s,largura %s inválida,largura inválida %s,"FR,RU",LLAMA,37.99178428257963
conflicting width options,opções de largura conflitantes,opções de largura conflitantes,"FR,RU",LLAMA,100.00000000000004
invalid horizon length %s,panjang horizonte %s não é válido,comprimento do horizonte inválido %s,"FR,RU",LLAMA,14.535768424205482
invalid tabsize %s,tamanho de tabulação %s inválido,tamanho de tabulação inválido %s,"FR,RU",LLAMA,39.76353643835254
conflicting tabsize options,conflicto de opções do tabsize,opções de tamanho de tabulação conflitantes,"FR,RU",LLAMA,10.400597689005304
--from-file and --to-file both specified,--from-file dan --to-file keduanya disebutkan,ambos --from-file e --to-file especificados,"FR,RU",LLAMA,12.703318703865365
    --normal                  output a normal diff (the default),    --normal                  Exibir diferenças em formato padrão (básico),    --normal                  cria um diff no formato normal (padrão),"FR,RU",LLAMA,6.379653897348568
"-q, --brief                   report only when files differ","-q, --brief                   Indicar apenas se os arquivos são diferentes.","-q, --brief                   indica apenas se os arquivos forem diferentes","FR,RU",LLAMA,35.08439695638686
"-s, --report-identical-files  report when two files are the same","-s, --report-identical_files  Indicar se as duas pastas são idênticas.","-s, --report-identical-files  indica quando dois arquivos forem o idênticos","FR,RU",LLAMA,6.178110636313396
"-c, -C NUM, --context[=NUM]   output NUM (default 3) lines of copied context",-c NUM --context[=NUM]   keluarkan NUM (baku 3) baris dari konteks yang disalin.,"-c, -C NÚM, --context[=NÚM]   cria NÚM (padrão 3) linhas de contexto copiado","FR,RU",LLAMA,10.110879968368387
"-u, -U NUM, --unified[=NUM]   output NUM (default 3) lines of unified context","-u, -U NUM, --unified[=NUM]   keluarkan NUM (baku 3) baris dari konteks terpadu.","-u, -U NÚM, --unified[=NÚM]   cria NÚM (padrão 3) linhas de contexto unificado","FR,RU",LLAMA,19.268479640608692
"-e, --ed                      output an ed script","-e, --ed                      excluir um script para edição (editor de texto)","-e, --ed                      cria um script para o editor ed","FR,RU",LLAMA,20.098339913206324
"-n, --rcs                     output an RCS format diff","-n, --rcs                     gerar um arquivo 'diff' no formato RCS
","-n, --rcs                     cria um diff no formato RCS","FR,RU",LLAMA,27.301208627090666
"-y, --side-by-side            output in two columns","-y, --side-by-side            Visualização em duas colunas","-y, --side-by-side            cria em duas colunas","FR,RU",LLAMA,41.11336169005196
"-W, --width=NUM               output at most NUM (default 130) print columns","-w, --width=NUM               keluarkan paling banyak NUM (baku 130) kolom cetak.","-W, --width=NÚM               limita a saída a NÚM colunas por linha (padrão 130)","FR,RU",LLAMA,11.255027612586648
    --left-column             output only the left column of common lines,    --left-column             apenas tampilca coluna esquerda de linhas idênticas,"    --left-column             emite apenas a coluna da esquerda das linhas
                                idênticas","FR,RU",LLAMA,11.320467831315831
    --suppress-common-lines   do not output common lines,    --suppress-common-lines   Não exiba linhas idênticas,    --suppress-common-lines   não exibe as linhas idênticas,"FR,RU",LLAMA,19.3576934939088
"-p, --show-c-function         show which C function each change is in","-p, --show-c-function         Mostrar em qual função C ocorre cada alteração
","-p, --show-c-function         mostra em qual função C está cada alteração","FR,RU",LLAMA,37.81790427652475
"-F, --show-function-line=RE   show the most recent line matching RE","-F, --show-function-line=RE   Mostrar a linha mais recente que corresponde à RE","-F, --show-function-line=ER   mostra a linha mais recente correspondendo à ER","FR,RU",LLAMA,36.6192636299943
"    --label LABEL             use LABEL instead of file name and timestamp
                                (can be repeated)","    --label ETIQUETTE         utilizar ETIQUETTE ao invés do nome de fichê e da hora
                        (pode ser repetido)","    --label RÓTULO            usa RÓTULO ao invés do nome do arquivo e
                                carimbo de tempo (pode ser repetido)","FR,RU",LLAMA,34.23591961656696
"-t, --expand-tabs             expand tabs to spaces in output","-t, --expand-tabs             Exponha os tabulações em espaços na saída","-t, --expand-tabs             expande as tabulações para espaços na saída","FR,RU",LLAMA,27.301208627090666
"-T, --initial-tab             make tabs line up by prepending a tab","-T, --initial-tab             buat tab lurus dengan menyisip di depan tab
","-T, --initial-tab             alinha tabulações introduzindo uma
                                tabulação no início","FR,RU",LLAMA,13.950796967929138
    --tabsize=NUM             tab stops every NUM (default 8) print columns,    --tabsize=NUM             tab stop adalah setiap NUM (baku 8) kolom cetak,"    --tabsize=NÚM             paradas de tabulação a cada NÚM colunas
                                (padrão=8)","FR,RU",LLAMA,7.907608126112009
    --suppress-blank-empty    suppress space or tab before empty output lines,    --suppress-blank-empty   Cegar espaços e tabulações antes de linhas em branco,"    --suppress-blank-empty    suprime espaço ou tabulação antes de linhas
                                vazias na saída","FR,RU",LLAMA,15.187207110382285
"-l, --paginate                pass output through 'pr' to paginate it","-l, --paginate                Relayer a saída para 'pr' para paginar.","-l, --paginate                passa a saída por meio de ""pr"" para paginá-la","FR,RU",LLAMA,13.977689291213357
"-r, --recursive                 recursively compare any subdirectories found","-r, --recursive         membanda um diretório e seus subdiretórios recursivamente","-r, --recursive                 compara recursivamente os subdiretórios
                                  encontrados","FR,RU",LLAMA,17.747405280050266
    --no-dereference            don't follow symbolic links,    --no-dereference            não iqueça em seguir links simbólicos,    --no-dereference            não interpreta links simbólicos,"FR,RU",LLAMA,18.575057999133602
"-N, --new-file                  treat absent files as empty","-N, --new-file                Trata os arquivos ausentes como vazios.","-N, --new-file                  considera os arquivos ausentes como vazios","FR,RU",LLAMA,52.53819788848316
    --unidirectional-new-file   treat absent first files as empty,    --unidirectional-new-file   cria o primeiro arquivo que não tem conteúdo como vazio,"    --unidirectional-new-file   considera os primeiros arquivos ausentes
                                  como vazios","FR,RU",LLAMA,4.456882760699063
    --ignore-file-name-case     ignore case when comparing file names,    --ignore-file-name-case     desconsiderar diferenças de maiúsculas e minúsculas ao comparar nomes de arquivos.,"    --ignore-file-name-case     não faz distinção entre letras maiúsculas e
                                  minúsculas nos nomes dos arquivos","FR,RU",LLAMA,13.674406678232565
    --no-ignore-file-name-case  consider case when comparing file names,    --no-ignore-file-name-case Tenir em conta se o nome do arquivo é maiúsculo ou minúsculo ao compará-los.,"    --no-ignore-file-name-case  faz distinção entre letras maiúsculas e
                                  minúsculas nos nomes dos arquivos","FR,RU",LLAMA,2.445593937240363
"-x, --exclude=PAT               exclude files that match PAT","-x, --exclude=PAT               sem arquivos que correspondam ao padrão PAT","-x, --exclude=PADRÃO            exclui arquivos correspondendo a PADRÃO","FR,RU",LLAMA,22.416933501922287
"-X, --exclude-from=FILE         exclude files that match any pattern in FILE","-X, --exclude-from=FICHIER   Exclua os arquivos cujos nomes concordam com aqueles presentes no FICHIER.","-X, --exclude-from=ARQUIVO      exclui arquivos com correspondam a qualquer
                                  padrão contido em ARQUIVO","FR,RU",LLAMA,15.844501337268932
"-S, --starting-file=FILE        start with FILE when comparing directories","-S, --starting-file=FILE  Início da comparação dos diretórios comparando o arquivo FILE.","-S, --starting-file=ARQUIVO     inicia por ARQUIVO ao comparar diretórios","FR,RU",LLAMA,17.395797375642243
"    --from-file=FILE1           compare FILE1 to all operands;
                                  FILE1 can be a directory","    --from-file=FICHIER1     Comparar FICHIER1 com todas as operandas. 
                        FICHIER1 pode ser um diretório","    --from-file=ARQUIVO1        compara ARQUIVO1 com todos os operandos;
                                  ARQUIVO1 pode ser um diretório","FR,RU",LLAMA,20.333448190047886
"    --to-file=FILE2             compare all operands to FILE2;
                                  FILE2 can be a directory","    --to-file=FICHIER2       Comparar todas as opérande com FICHIER2. 
                        FICHIER2 pode ser um diretório","    --to-file=ARQUIVO2          compara todos os operandos com ARQUIVO2;
                                  ARQUIVO2 pode ser um diretório","FR,RU",LLAMA,20.333448190047886
"-i, --ignore-case               ignore case differences in file contents","-i, --ignore-case            Ignorar diferenças entre maiúsculas e minúsculas nos arquivos de texto.","-i, --ignore-case               não faz distinção entre letras maiúsculas e
                                  minúsculas no conteúdo do arquivo","FR,RU",LLAMA,17.203117023334627
"-E, --ignore-tab-expansion      ignore changes due to tab expansion","-E, --ignore-tab-expansion      Ignore changes caused by tab expansion.","-E, --ignore-tab-expansion      ignora as diferenças causadas pela expansão
                                  da tabulação","FR,RU",LLAMA,14.133288733111716
"-Z, --ignore-trailing-space     ignore white space at line end","-Z, --ignore-trailing-space       Ignore trailing white space at the end of a line","-Z, --ignore-trailing-space     ignora espaços em branco no fim das linhas","FR,RU",LLAMA,11.498759556447217
"-b, --ignore-space-change       ignore changes in the amount of white space","-b, --ignore-space-change       Abaixar o número de mudanças no espaçamento entre palavras.","-b, --ignore-space-change       ignora as diferenças na quantidade de espaços
                                  em branco","FR,RU",LLAMA,12.35622127262679
"-w, --ignore-all-space          ignore all white space","-w, --ignore-all-space          Ignore all white space","-w, --ignore-all-space          ignora todos os espaços em branco","FR,RU",LLAMA,18.370727471078336
"-B, --ignore-blank-lines        ignore changes where lines are all blank","-B, --ignore-blank-lines     Ignorar alterações em que todas as linhas são brancas","-B, --ignore-blank-lines        ignora diferenças onde as linhas estão vazias","FR,RU",LLAMA,15.851165692617148
"-I, --ignore-matching-lines=RE  ignore changes where all lines match RE","-I, --ignore-matching-lines=RE Ignore as para linhas que concordam com a expressão regular RE.","-I, --ignore-matching-lines=ER  ignora as diferenças nas linhas que
                                  correspondem à expressão regular ER","FR,RU",LLAMA,19.923405658137927
"-a, --text                      treat all files as text","-a, --text                    Aplique a conversão de todos os arquivos para texto","-a, --text                      trata todos os arquivos como texto","FR,RU",LLAMA,22.03359678996931
    --strip-trailing-cr         strip trailing carriage return on input,    --strip-trailing-cr       Elimina os retornos de chicote da entrada,"    --strip-trailing-cr         remove o caractere de retorno de carro
                                  (CR) ao final da linha na entrada","FR,RU",LLAMA,2.5354870210011202
    --binary                    read and write data in binary mode,    --binary                   leia e escreva dados em binário,    --binary                    lê e escreve os dados em modo binário,"FR,RU",LLAMA,12.411264901419441
"-D, --ifdef=NAME                output merged file with '#ifdef NAME' diffs","-D, --ifdef=NOM              Exibir os arquivos combinados marcando as diferenças com '### ifdef NOM ###'.","-D, --ifdef=NOME                exibe o arquivo mesclado incluindo
                                  ""#ifndef NOME"" nas diferenças","FR,RU",LLAMA,10.900096978029115
    --GTYPE-group-format=GFMT   format GTYPE input groups with GFMT,    --GTYPE-group-format=GFMT Formate os grupos de entrada GTYPE com o formato GFMT,    --GTYPE-group-format=GFMT   formata grupos de entrada GTYPE com GFMT,"FR,RU",LLAMA,39.832871551569504
