original,translated,reference,context_languages,strategy,bleu
"%s: option '%s%s' is ambiguous
","%s: opção '%s%s' ambígua
","%s: a opção ""%s%s"" é ambígua
","ID,FR",LLAMA,20.91180477776761
%s: option '%s%s' is ambiguous; possibilities:,%s: opção '%s%s' ambígua; as possibilidades são :,"%s: a opção ""%s%s"" é ambígua; possibilidades:","ID,FR",LLAMA,18.936588140958246
"%s: unrecognized option '%s%s'
",%s: opção não reconhecida '%s%s',"%s: opção desconhecida ""%s%s""
","ID,FR",LLAMA,33.932513407933634
"%s: option '%s%s' doesn't allow an argument
","%s: a opção '%s%s' não permite argumento
","%s: a opção ""%s%s"" não permite argumento
","ID,FR",LLAMA,44.06401630925027
"%s: option '%s%s' requires an argument
","%s: a opção '%s%s' requer um argumento
","%s: a opção ""%s%s"" exige um argumento
","ID,FR",LLAMA,39.355951621009716
"%s: invalid option -- '%c'
",%s: opção -- '%c' não é válida,"%s: opção inválida -- ""%c""
","ID,FR",LLAMA,25.965358893403383
"%s: option requires an argument -- '%c'
","%s: opção -- '%c' requer um argumento
","%s: a opção exige um argumento -- ""%c""
","ID,FR",LLAMA,16.44945005613896
`,ID,“,"ID,FR",LLAMA,0.0
',ID,”,"ID,FR",LLAMA,0.0
Success,Sucesso,Sucesso,"ID,FR",LLAMA,100.00000000000004
No match,Não é apropriado,Nenhuma ocorrência do padrão,"ID,FR",LLAMA,0.0
Invalid regular expression,Expressão regular não é válida,Expressão regular inválida,"ID,FR",LLAMA,21.3643503198117
Invalid collation character,Caracter de coluna não é válido.,caractere de combinação inválido,"ID,FR",LLAMA,6.567274736060395
Invalid character class name,Nome do curso de caracteres inválido,Nome inválido da classe de caracteres,"ID,FR",LLAMA,19.304869754804482
Trailing backslash,Akhiran backslash,Barra invertida no final,"ID,FR",LLAMA,0.0
Invalid back reference,Referensi balik tidak válido,Retrorreferência inválida,"ID,FR",LLAMA,0.0
"Unmatched [, [^, [:, [., or [=","[, [^, [:, [., atau [= tanpa pasangan","[, [^, [:, [. ou [= sem correspondente","ID,FR",LLAMA,62.628449627654696
Unmatched ( or \(,( ou ( sem vis-à-vis),( ou \( sem correspondente,"ID,FR",LLAMA,22.957488466614336
Unmatched \{,\{ sans vis-à-vis,\{ sem correspondente,"ID,FR",LLAMA,31.947155212313625
Invalid content of \{\},O valor inserido em \{\} não é válido,Conteúdo inválido de \{\},"ID,FR",LLAMA,23.462350320528007
Invalid range end,O Akhir rentang não é válido.,Fim do intervalo inválido,"ID,FR",LLAMA,0.0
Memory exhausted,Memória esgotada,Memória esgotada,"ID,FR",LLAMA,100.00000000000004
Invalid preceding regular expression,Expressão regular que impede a entrada inválida,A expressão regular precedente é inválida,"ID,FR",LLAMA,7.809849842300637
Premature end of regular expression,Expressão regular termina prematuramente.,Fim prematuro da expressão regular,"ID,FR",LLAMA,10.682175159905848
Regular expression too big,Expressão regular muito grande,Expressão regular grande demais,"ID,FR",LLAMA,35.35533905932737
Unmatched ) or \),ou sem visa a vista,) ou \) sem correspondente,"ID,FR",LLAMA,10.400597689005304
No previous regular expression,Não há expressões regulares anteriores.,Nenhuma expressão regular anterior,"ID,FR",LLAMA,0.0
"Packaged by %s (%s)
",Dipaketkan oleh %s (%s),"Empacotado por %s (%s)
","ID,FR",LLAMA,68.037493331712
"Packaged by %s
",Dipaketkan oleh %s,"Empacotado por %s
","ID,FR",LLAMA,31.947155212313625
(C),(C),(C),"ID,FR",LLAMA,100.00000000000004
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>. Este é um software livre : você está autorizado a modificá-lo e distribuí-lo. Não há garantia, dentro das limitações legais.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>.
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","ID,FR",LLAMA,54.0590845425227
"Written by %s.
",Ditulis oleh %s.,"Escrito por %s.
","ID,FR",LLAMA,39.76353643835252
"Written by %s and %s.
",Ditulis oleh %s dan %s.,"Escrito por %s e %s.
","ID,FR",LLAMA,25.848657697858535
"Written by %s, %s, and %s.
","Ditulis oleh %s, %s e dan %s.","Escrito por %s, %s e %s.
","ID,FR",LLAMA,53.107253497886994
"Written by %s, %s, %s,
and %s.
","Ditulis oleh %s, %s, %s, dan %s. 
","Escrito por %s, %s, %s
e %s.
","ID,FR",LLAMA,57.02822264405544
"Written by %s, %s, %s,
%s, and %s.
","Ditulis oleh %s, %s, %s, %d, dan %d. 
","Escrito por %s, %s, %s
%s e %s.
","ID,FR",LLAMA,42.11335370528481
"Written by %s, %s, %s,
%s, %s, and %s.
","Ditulis oleh %s, %s, %s, %d, %d, dan %d. 
","Escrito por %s, %s, %s
%s, %s e %s.
","ID,FR",LLAMA,44.46700975127211
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Ditulis oleh %s, %s, %s, %d, %d, %d, dan %d. 
","Escrito por %s, %s, %s
%s, %s, %s e %s.
","ID,FR",LLAMA,42.60146736441798
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Ditulis oleh %s, %s, %s, %d, %d, %d, %d, %d, dan %s. 
","Escrito por %s, %s, %s
%s, %s, %s, %s
e %s.
","ID,FR",LLAMA,38.69268249993604
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Ditulis oleh %s, %s, %s, 
%d, %d, %d, %d, 
%d, dan %d. 
","Escrito por %s, %s, %s
%s, %s, %s, %s
%s e %s.
","ID,FR",LLAMA,36.033217429111204
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Ditulis oleh %s, %s, %s, 
%d, %d, %d, %d, 
%d, %d e outros.","Escrito por %s, %s, %s
%s, %s, %s, %s,
%s, %s e outros.
","ID,FR",LLAMA,40.73370162765063
"Report bugs to: %s
",Laporkan kutu ke: %s,"Relate erros para: %s
Relate erros de tradução para <http://translationproject.org/team/pt_BR.html>
","ID,FR",LLAMA,0.7723098754885949
"Report %s bugs to: %s
",Laporkan kutu %s ke: %s,"Relate os erros do %s para: %s
","ID,FR",LLAMA,20.130954856436926
"%s home page: <%s>
",%s halaman rumah: <%s>,"Página do %s: <%s>
","ID,FR",LLAMA,51.33450480401705
"General help using GNU software: <%s>
",Ajuda geral para o uso de ferramentas GNU: <%s>,"Ajuda em geral no uso de software GNU: <%s>
","ID,FR",LLAMA,45.2588800789056
memory exhausted,identificador de memória esgotada,memória esgotada,"ID,FR",LLAMA,31.947155212313625
stdin,entrada padrão,entrada padrão (stdin),"ID,FR",LLAMA,22.31301601484299
stdout,saída padrão,saída padrão (stdout),"ID,FR",LLAMA,22.31301601484299
stderr,stderr,erro padrão (stderr),"ID,FR",LLAMA,1.8315638888734187
unknown stream,ID não conhecido,fluxo desconhecido,"ID,FR",LLAMA,0.0
failed to reopen %s with mode %s,não foi possível abrir novamente %s com o modo %s,falha ao reabrir %s com modo %s,"ID,FR",LLAMA,21.200626759025184
"Files %s and %s differ
",As berkas %s e %s são diferentes.,"Os arquivos %s e %s são diferentes
","ID,FR",LLAMA,63.894310424627285
"Binary files %s and %s differ
",As pastas de dados binários %s e %s apresentam conteúdos diferentes,"Os arquivos binários %s e %s são diferentes
","ID,FR",LLAMA,39.553325358771794
No newline at end of file,Não há linhas adicionais no final do arquivo.,Nenhum caractere de nova linha no final do arquivo,"ID,FR",LLAMA,29.84745896009822
Torbjorn Granlund,Torbjörn Granlund,Torbjorn Granlund,"ID,FR",LLAMA,49.99999999999999
David MacKenzie,David MacKenzie,David MacKenzie,"ID,FR",LLAMA,100.00000000000004
invalid --ignore-initial value %s,nilai %s --ignore-initial não é válido,valor inválido --ignore-initial %s,"ID,FR",LLAMA,14.535768424205482
options -l and -s are incompatible,pilihan -l e -s não são compatíveis,as opções -l e -s são incompatíveis,"ID,FR",LLAMA,26.269098944241588
write failed,falha na escrita,erro de escrita,"ID,FR",LLAMA,27.516060407455225
standard output,standar keluaran,saída padrão,"ID,FR",LLAMA,0.0
"-b, --print-bytes          print differing bytes","-b, --print-bytes          tampilque bytes que diferem","-b, --print-bytes          imprime os bytes diferentes","ID,FR",LLAMA,26.269098944241588
"-i, --ignore-initial=SKIP         skip first SKIP bytes of both inputs","-i, --ignore-initial=SKIP         leva SKIP bytes iniciais das duas entradas","-i, --ignore-initial=SALTO        ignora os primeiros SALTO bytes da entrada","ID,FR",LLAMA,22.416933501922287
"-i, --ignore-initial=SKIP1:SKIP2  skip first SKIP1 bytes of FILE1 and
                                      first SKIP2 bytes of FILE2","-i, --ignore-initial=SKIP1:SKIP2 § lewati SKIP1 byte awal FILE1 dan SKIP2 byte awal FILE2.","-i, --ignore-initial=SALTO1:SALTO2
                                  ignora os primeiros SALTO1 bytes do ARQUIVO1
                                    e os primeiros SALTO2 bytes do ARQUIVO2","ID,FR",LLAMA,12.061917467741438
"-l, --verbose              output byte numbers and differing byte values","-l, --verbose              exibe todos os bytes e seus valores distintos.","-l, --verbose              emite os números de bytes e os valores de
                             todos os bytes diferentes","ID,FR",LLAMA,17.260209404747588
"-n, --bytes=LIMIT          compare at most LIMIT bytes","-n, --bytes=LIMIT          bandar o maior número LIMIT byte","-n, --bytes=LIMITE         compara no máximo LIMITE bytes","ID,FR",LLAMA,23.462350320528007
"-s, --quiet, --silent      suppress all normal output","-s, --quiet, --silent       Cegue o sistema para evitar a exibição de resultados normais.","-s, --quiet, --silent      suprime todas saídas normais","ID,FR",LLAMA,23.961829057131983
    --help                 display this help and exit,    --help                 mostrar ajuda deste e sair,    --help                 mostra esta ajuda e sai,"ID,FR",LLAMA,10.682175159905853
"-v, --version              output version information and exit","-v, --version               Mostrar informações de versão e sair","-v, --version              mostra informação sobre a versão e sai","ID,FR",LLAMA,19.969395881889398
"Usage: %s [OPTION]... FILE1 [FILE2 [SKIP1 [SKIP2]]]
",Penggunaan: %s [PILIHAN]... BERKAS1 [BERKAS2 [SKIP1 [SKIP2]]],"Uso: %s [OPÇÃO]... ARQUIVO1 [ARQUIVO2 [SALTO1 [SALTO2]]]
","ID,FR",LLAMA,31.327681146619366
Compare two files byte by byte.,Bandingkan dua berkas byte per byte.,Compara dois arquivos byte por byte.,"ID,FR",LLAMA,14.535768424205482
"The optional SKIP1 and SKIP2 specify the number of bytes to skip
at the beginning of each file (zero by default).",SKIP1 dan SKIP2 adoram o número de bytes que devem ser pulados no início de cada arquivo (valor padrão é zero).,"Os argumentos opcionais SALTO1 e SALTO2 especificam o número de
bytes para ignorar no começo de cada arquivo (zero por padrão).","ID,FR",LLAMA,23.114663823833634
"Mandatory arguments to long options are mandatory for short options too.
",Opcionais longos e curtos também exigem opções menores.,"Argumentos obrigatórios para opções longas também o são para opções curtas.
","ID,FR",LLAMA,4.4959869933858485
"SKIP values may be followed by the following multiplicative suffixes:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824, and so on for T, P, E, Z, Y.","Valores de SKIP podem ser seguidos por um dos multiplicadores sufixo a seguir:
kB 1000, K 1024, MB 1.000.000,
M 1.048.576, GB 1.000.000.000,
G 1.073.741.824, e assim por diante para T, P, E, Z, Y.","Os valores do SALTO podem ser seguidos por sufixos multiplicativos a seguir:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824,
e assim por diante para T, P, E, Z, Y.","ID,FR",LLAMA,59.71498850147036
"If a FILE is '-' or missing, read standard input.","Se um arquivo for '-' ou não existir, ler a entrada padrão.","Se ARQUIVO for igual a ""-"" ou for omitido, ler da entrada padrão.","ID,FR",LLAMA,12.426791424793043
"Exit status is 0 if inputs are the same, 1 if different, 2 if trouble.","Status de saída é 0 se as entradas forem idênticas, 1 caso contrário e 2 em caso de erro.","Status de saída é 0 se as entradas forem iguais, 1 se diferente e 2 se problema.","ID,FR",LLAMA,44.980624668364484
invalid --bytes value %s,nilai %s --byte não é válido,valor inválido de --bytes %s,"ID,FR",LLAMA,13.134549472120788
missing operand after %s,não há operando após %s,faltando operando após %s,"ID,FR",LLAMA,50.81327481546149
extra operand %s,operando extra %s,operando extra %s,"ID,FR",LLAMA,100.00000000000004
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX>
","%s %s diferem em byte %<PRIdMAX>, linhas %<PRIdMAX>","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX>
","ID,FR",LLAMA,43.78186940457314
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX> is %3o %s %3o %s
","%s %s berbeda: byte %<PRIdMAX>, baris %<PRIdMAX> adalah %3o %s %3o %s","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX> é %3o %s %3o %s
","ID,FR",LLAMA,57.62561149247233
"cmp: EOF on %s which is empty
",cmp: EOF pada %s que está vazio,"cmp: Fim de arquivo (EOF) em %s que está vazio
","ID,FR",LLAMA,30.453180144425207
"cmp: EOF on %s after byte %<PRIdMAX>
",cmp: EOF na %s após o byte %<PRIdMAX>,"cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>
","ID,FR",LLAMA,31.99902795457029
"cmp: EOF on %s after byte %<PRIdMAX>, line %<PRIdMAX>
","cmp: EOF na %s após byte %<PRIdMAX>, linha %<PRIdMAX>","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, linha %<PRIdMAX>
","ID,FR",LLAMA,61.258618574797765
"cmp: EOF on %s after byte %<PRIdMAX>, in line %<PRIdMAX>
","cmp: EOF na %s após byte %<PRIdMAX>, em linha %<PRIdMAX>","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, na linha %<PRIdMAX>
","ID,FR",LLAMA,52.18070722790886
Paul Eggert,Paul Eggert,Paul Eggert,"ID,FR",LLAMA,100.00000000000004
Mike Haertel,Mike Haertel,Mike Haertel,"ID,FR",LLAMA,100.00000000000004
David Hayes,David Hayes,David Hayes,"ID,FR",LLAMA,100.00000000000004
Richard Stallman,Richard Stallman,Richard Stallman,"ID,FR",LLAMA,100.00000000000004
Len Tower,Torre de Len,Len Tower,"ID,FR",LLAMA,27.516060407455225
invalid context length %s,o comprimento do contexto %s não é válido,o comprimento do contexto não é válido %s,"ID,FR",LLAMA,48.10977290978806
pagination not supported on this host,paginasi não é suportada neste host.,sem suporte a paginação neste computador,"ID,FR",LLAMA,6.567274736060395
too many file label options,tem muitas opções de rótulo com arquivos associados,número excessivo de opções de rótulo de arquivo,"ID,FR",LLAMA,20.556680845025987
invalid width %s,lebar %s não é válido,largura inválida %s,"ID,FR",LLAMA,16.233395773754953
conflicting width options,opções de largura conflituosas,opções de largura conflitantes,"ID,FR",LLAMA,59.460355750136046
invalid horizon length %s,o horizonte %s não é válido,comprimento do horizonte inválido %s,"ID,FR",LLAMA,14.535768424205482
invalid tabsize %s,ukuran tab %s não é válido,tamanho de tabulação inválido %s,"ID,FR",LLAMA,13.134549472120788
conflicting tabsize options,conflicto de opções tabsize,opções de tamanho de tabulação conflitantes,"ID,FR",LLAMA,11.521590992286539
--from-file and --to-file both specified,--from-file dan --to-file keduanya disebutkan,ambos --from-file e --to-file especificados,"ID,FR",LLAMA,12.703318703865365
    --normal                  output a normal diff (the default),    --normal                  Excluir diferença normal (básica),    --normal                  cria um diff no formato normal (padrão),"ID,FR",LLAMA,10.175282441454787
"-q, --brief                   report only when files differ","-q, --brief                   laporkan hanya ketika berkas berbeda (quando arquivos diferentes)","-q, --brief                   indica apenas se os arquivos forem diferentes","ID,FR",LLAMA,13.065113298388567
"-s, --report-identical-files  report when two files are the same","-s, --report-identical-files reportar quando duas pastas são idênticas
","-s, --report-identical-files  indica quando dois arquivos forem o idênticos","ID,FR",LLAMA,17.0653267718276
"-c, -C NUM, --context[=NUM]   output NUM (default 3) lines of copied context",-c NUM --context[=NUM]   excluir NUM (3) linhas do contexto copiado.,"-c, -C NÚM, --context[=NÚM]   cria NÚM (padrão 3) linhas de contexto copiado","ID,FR",LLAMA,14.765678904573958
"-u, -U NUM, --unified[=NUM]   output NUM (default 3) lines of unified context","-u, -U NUM, --unified[=NUM]   excluir NUM (3) linhas do contexto unificado.","-u, -U NÚM, --unified[=NÚM]   cria NÚM (padrão 3) linhas de contexto unificado","ID,FR",LLAMA,24.913987816053783
"-e, --ed                      output an ed script","-e, --ed                      excluir um script de edição (%s)","-e, --ed                      cria um script para o editor ed","ID,FR",LLAMA,15.851165692617148
"-n, --rcs                     output an RCS format diff","-n, --rcs                     keluaran RCS em diferença (diff)","-n, --rcs                     cria um diff no formato RCS","ID,FR",LLAMA,17.747405280050266
"-y, --side-by-side            output in two columns","-y, --side-by-side            keluaran dalam dua kolom","-y, --side-by-side            cria em duas colunas","ID,FR",LLAMA,24.446151121745054
"-W, --width=NUM               output at most NUM (default 130) print columns","-W, --width=NUM               keluarkan paling banyak NUM (baku 130) kolom cetak.","-W, --width=NÚM               limita a saída a NÚM colunas por linha (padrão 130)","ID,FR",LLAMA,17.775955083125037
    --left-column             output only the left column of common lines,    --left-column             apenas exibe a coluna esquerda das linhas idênticas,"    --left-column             emite apenas a coluna da esquerda das linhas
                                idênticas","ID,FR",LLAMA,34.13065354365521
    --suppress-common-lines   do not output common lines,    --suppress-common-lines   não mostre linhas idênticas,    --suppress-common-lines   não exibe as linhas idênticas,"ID,FR",LLAMA,24.736929544091932
"-p, --show-c-function         show which C function each change is in","-p, --show-c-function         Mostrar em qual função C ocorre cada alteração
","-p, --show-c-function         mostra em qual função C está cada alteração","ID,FR",LLAMA,37.81790427652475
"-F, --show-function-line=RE   show the most recent line matching RE","-F, --show-function-line=RE   Mostrar a linha de função atual que corresponde ao RE
","-F, --show-function-line=ER   mostra a linha mais recente correspondendo à ER","ID,FR",LLAMA,19.56475149792291
"    --label LABEL             use LABEL instead of file name and timestamp
                                (can be repeated)","    --label LABEL             utilizar LABEL em vez do nome de arquivo e da data/hora
                                (pode ser repetido)","    --label RÓTULO            usa RÓTULO ao invés do nome do arquivo e
                                carimbo de tempo (pode ser repetido)","ID,FR",LLAMA,24.15725261015974
"-t, --expand-tabs             expand tabs to spaces in output","-t, --expand-tabs             ekspansi tab ke spasi dalam keluaran","-t, --expand-tabs             expande as tabulações para espaços na saída","ID,FR",LLAMA,15.881076016027917
"-T, --initial-tab             make tabs line up by prepending a tab","-T, --inicial-tab             criar tabulação horizontal com preenchimento à esquerda da primeira linha de tabulação","-T, --initial-tab             alinha tabulações introduzindo uma
                                tabulação no início","ID,FR",LLAMA,5.816635421147513
    --tabsize=NUM             tab stops every NUM (default 8) print columns,    --tabsize=NUM             tab stop adalah setiap NUM (baku 8) kolom cetak,"    --tabsize=NÚM             paradas de tabulação a cada NÚM colunas
                                (padrão=8)","ID,FR",LLAMA,7.907608126112009
    --suppress-blank-empty    suppress space or tab before empty output lines,    --suppress-blank-empty    cegue os espaços e tabulações antes das linhas vazias.,"    --suppress-blank-empty    suprime espaço ou tabulação antes de linhas
                                vazias na saída","ID,FR",LLAMA,8.913765521398126
"-l, --paginate                pass output through 'pr' to paginate it","-l, --paginate                gerencie as resultados para 'pr' para paginação","-l, --paginate                passa a saída por meio de ""pr"" para paginá-la","ID,FR",LLAMA,11.25095974863814
"-r, --recursive                 recursively compare any subdirectories found","-r, --recursive                 membandação recursiva de subdiretórios encontrados","-r, --recursive                 compara recursivamente os subdiretórios
                                  encontrados","ID,FR",LLAMA,25.848657697858535
    --no-dereference            don't follow symbolic links,    --no-dereference            não faça o seguimento de links simbólicos,    --no-dereference            não interpreta links simbólicos,"ID,FR",LLAMA,15.619699684601276
"-N, --new-file                  treat absent files as empty","-N, --new-file                    Aplique o arquivo que não tem conteúdo como um arquivo vazio.","-N, --new-file                  considera os arquivos ausentes como vazios","ID,FR",LLAMA,10.511846841633776
    --unidirectional-new-file   treat absent first files as empty,    --unidirectional-new-file   adiciona o primeiro arquivo sem conteúdo como vazio,"    --unidirectional-new-file   considera os primeiros arquivos ausentes
                                  como vazios","ID,FR",LLAMA,5.669791110976001
    --ignore-file-name-case     ignore case when comparing file names,    --ignore-case     ignoremos diferenças entre maiúsculas e minúsculas ao comparar o nome do arquivo.,"    --ignore-file-name-case     não faz distinção entre letras maiúsculas e
                                  minúsculas nos nomes dos arquivos","ID,FR",LLAMA,11.359354890271161
    --no-ignore-file-name-case  consider case when comparing file names,    --no-ignore-file-name-case  pertimbangque grande pequeno ao comparar o nome do arquivo,"    --no-ignore-file-name-case  faz distinção entre letras maiúsculas e
                                  minúsculas nos nomes dos arquivos","ID,FR",LLAMA,3.435488317233919
"-x, --exclude=PAT               exclude files that match PAT","-x, --exclude=PAT               sem arquivos que correspondam ao PATron
","-x, --exclude=PADRÃO            exclui arquivos correspondendo a PADRÃO","ID,FR",LLAMA,24.808415001701817
"-X, --exclude-from=FILE         exclude files that match any pattern in FILE","-X, --exclude-from=FILE         exclua as pastas cujas nomes concordam com os presentes no FILE
","-X, --exclude-from=ARQUIVO      exclui arquivos com correspondam a qualquer
                                  padrão contido em ARQUIVO","ID,FR",LLAMA,16.188613565728215
"-S, --starting-file=FILE        start with FILE when comparing directories","-S, --starting-file=FILE        comece comparando diretórios com FILE quando houver diferenças entre eles.","-S, --starting-file=ARQUIVO     inicia por ARQUIVO ao comparar diretórios","ID,FR",LLAMA,16.188613565728215
"    --from-file=FILE1           compare FILE1 to all operands;
                                  FILE1 can be a directory","    --from-file=FILE1           bandar FILE1 para todos os operandos; 
                                  FILE1 pode ser um diretório ou arquivo de texto","    --from-file=ARQUIVO1        compara ARQUIVO1 com todos os operandos;
                                  ARQUIVO1 pode ser um diretório","ID,FR",LLAMA,27.854685173648893
"    --to-file=FILE2             compare all operands to FILE2;
                                  FILE2 can be a directory","    --to-file=FILE2             bandar todos os operandos com FILE2; 
                                  FILE2 pode ser um diretório","    --to-file=ARQUIVO2          compara todos os operandos com ARQUIVO2;
                                  ARQUIVO2 pode ser um diretório","ID,FR",LLAMA,37.0304683381906
"-i, --ignore-case               ignore case differences in file contents","-i, --ignore-case               abaixa diferenças entre letras maiúsculas e minúsculas no conteúdo dos arquivos","-i, --ignore-case               não faz distinção entre letras maiúsculas e
                                  minúsculas no conteúdo do arquivo","ID,FR",LLAMA,49.5043021737605
"-E, --ignore-tab-expansion      ignore changes due to tab expansion","-E, --ignore-tab-expansion      abaixa os alterações decorrentes da expansão das tabulações
","-E, --ignore-tab-expansion      ignora as diferenças causadas pela expansão
                                  da tabulação","ID,FR",LLAMA,15.851165692617148
"-Z, --ignore-trailing-space     ignore white space at line end","-Z, --ignore-trailing-space       Ignorar espaços em branco no final da linha","-Z, --ignore-trailing-space     ignora espaços em branco no fim das linhas","ID,FR",LLAMA,33.932513407933634
"-b, --ignore-space-change       ignore changes in the amount of white space","-b, --ignore-space-change       abaixa o número de mudanças em espaços grandes
","-b, --ignore-space-change       ignora as diferenças na quantidade de espaços
                                  em branco","ID,FR",LLAMA,15.148694266083963
"-w, --ignore-all-space          ignore all white space","-W, --ignore-all-space          abaixar sem todas as white spaces
","-w, --ignore-all-space          ignora todos os espaços em branco","ID,FR",LLAMA,9.535414040914192
"-B, --ignore-blank-lines        ignore changes where lines are all blank","-B, --ignore-blank-lines        abaixa as alterações em que todas as linhas são brancas","-B, --ignore-blank-lines        ignora diferenças onde as linhas estão vazias","ID,FR",LLAMA,14.458924666162856
"-I, --ignore-matching-lines=RE  ignore changes where all lines match RE","-I, --ignore-matching-lines=RE Ignore asignar alterações em linhas que correspondam com a expressão regular RE","-I, --ignore-matching-lines=ER  ignora as diferenças nas linhas que
                                  correspondem à expressão regular ER","ID,FR",LLAMA,19.345299022826193
"-a, --text                      treat all files as text","-a, --text                      perlacupe sem todas as bercas sejam tratadas como textos","-a, --text                      trata todos os arquivos como texto","ID,FR",LLAMA,13.545994273378144
    --strip-trailing-cr         strip trailing carriage return on input,    --strip-trailing-cr         apagar retorno de carro no final da entrada,"    --strip-trailing-cr         remove o caractere de retorno de carro
                                  (CR) ao final da linha na entrada","ID,FR",LLAMA,9.979581714449516
    --binary                    read and write data in binary mode,    --binary                    baca dan tulis data dalam mode biner,    --binary                    lê e escreve os dados em modo binário,"ID,FR",LLAMA,4.8734989388136185
"-D, --ifdef=NAME                output merged file with '#ifdef NAME' diffs","-D, --ifdef=NAME                keluarkan berkas yang tergabung dengan diff '#ifdef NAME'","-D, --ifdef=NOME                exibe o arquivo mesclado incluindo
                                  ""#ifndef NOME"" nas diferenças","ID,FR",LLAMA,15.224337726639417
    --GTYPE-group-format=GFMT   format GTYPE input groups with GFMT,    --GTYPE-group-format=GFMT   format grupo GTYPE com o formato GFMT,    --GTYPE-group-format=GFMT   formata grupos de entrada GTYPE com GFMT,"ID,FR",LLAMA,20.556680845025987
