original,translated,reference,context_languages,strategy,bleu
weird file,arquivo anônimo,arquivo estranho,"RU,ZH_CN",LLAMA,49.99999999999999
program error,Erro do programa,erro do programa,"RU,ZH_CN",LLAMA,55.03212081491043
stack overflow,estoução de pilha,estouro de pilha,"RU,ZH_CN",LLAMA,55.03212081491043
Try '%s --help' for more information.,Coba '%s --help' para obter mais informações.,"Tente ""%s --help"" para mais informações.","RU,ZH_CN",LLAMA,20.556680845025987
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"RU,ZH_CN",LLAMA,21.02241038134286
"%s: option '%s%s' is ambiguous
",%s: pilihan '%s%s' ambiguo.,"%s: a opção ""%s%s"" é ambígua
","RU,ZH_CN",LLAMA,19.561803044642364
%s: option '%s%s' is ambiguous; possibilities:,%s: ambiguo o parâmetro '%%s%s'? Alguns possíveis são:,"%s: a opção ""%s%s"" é ambígua; possibilidades:","RU,ZH_CN",LLAMA,14.879641171245488
"%s: unrecognized option '%s%s'
","%s: opção não reconhecida ""%s%s""","%s: opção desconhecida ""%s%s""
","RU,ZH_CN",LLAMA,63.40466277046863
"%s: option '%s%s' doesn't allow an argument
",%s: para o parâmetro 'opção %s%s' não é permitido utilizar argumento,"%s: a opção ""%s%s"" não permite argumento
","RU,ZH_CN",LLAMA,16.451929399933114
"%s: option '%s%s' requires an argument
","%s: para o parâmetro '%%s%s' é necessário um argumento
","%s: a opção ""%s%s"" exige um argumento
","RU,ZH_CN",LLAMA,17.395797375642235
"%s: invalid option -- '%c'
","%s: opção -- '%c' não é válida
","%s: opção inválida -- ""%c""
","RU,ZH_CN",LLAMA,25.965358893403383
"%s: option requires an argument -- '%c'
","%s: opção -- '%c' requer um argumento
","%s: a opção exige um argumento -- ""%c""
","RU,ZH_CN",LLAMA,16.44945005613896
`,',“,"RU,ZH_CN",LLAMA,0.0
',',”,"RU,ZH_CN",LLAMA,0.0
Success,Sukses,Sucesso,"RU,ZH_CN",LLAMA,0.0
No match,Não é apropriado.,Nenhuma ocorrência do padrão,"RU,ZH_CN",LLAMA,0.0
Invalid regular expression,expressão regular inválida,Expressão regular inválida,"RU,ZH_CN",LLAMA,55.03212081491043
Invalid collation character,Caractere não é válido para acolher na coluna de caracteres.,caractere de combinação inválido,"RU,ZH_CN",LLAMA,3.7477767366779213
Invalid character class name,Nome do curso de caracteres inválido,Nome inválido da classe de caracteres,"RU,ZH_CN",LLAMA,19.304869754804482
Trailing backslash,Akhiran backslash está na extremidade direita.,Barra invertida no final,"RU,ZH_CN",LLAMA,0.0
Invalid back reference,Referência de volta inválida,Retrorreferência inválida,"RU,ZH_CN",LLAMA,15.97357760615681
"Unmatched [, [^, [:, [., or [=","Não paralelo [, [^, [:, . ou = sem sinal de vinculação","[, [^, [:, [. ou [= sem correspondente","RU,ZH_CN",LLAMA,48.80217780091717
Unmatched ( or \(,"ou sem parceiro ( ou \"" )",( ou \( sem correspondente,"RU,ZH_CN",LLAMA,22.089591134157878
Unmatched \{,"sem par de chaves 
",\{ sem correspondente,"RU,ZH_CN",LLAMA,15.97357760615681
Invalid content of \{\},Contêiner \{\} não contém conteúdo válido.,Conteúdo inválido de \{\},"RU,ZH_CN",LLAMA,26.269098944241588
Invalid range end,O final do período não é válido.,Fim do intervalo inválido,"RU,ZH_CN",LLAMA,5.522397783539471
Memory exhausted,Memória de trabalho esgotada,Memória esgotada,"RU,ZH_CN",LLAMA,18.99589214128981
Invalid preceding regular expression,Regra de expressão regular que impede a validade não cumpre,A expressão regular precedente é inválida,"RU,ZH_CN",LLAMA,8.392229812593097
Premature end of regular expression,o final do padrão regular é prematuro,Fim prematuro da expressão regular,"RU,ZH_CN",LLAMA,7.809849842300637
Regular expression too big,Expressão regular é muito grande,Expressão regular grande demais,"RU,ZH_CN",LLAMA,23.643540225079384
Unmatched ) or \),ou sem parênteses,) ou \) sem correspondente,"RU,ZH_CN",LLAMA,12.753667906901528
No previous regular expression,Não havia expressão regular definida anteriormente.,Nenhuma expressão regular anterior,"RU,ZH_CN",LLAMA,13.134549472120788
"Packaged by %s (%s)
",Embalado por %s (%s),"Empacotado por %s (%s)
","RU,ZH_CN",LLAMA,84.08964152537145
"Packaged by %s
",Pacoteado por %s,"Empacotado por %s
","RU,ZH_CN",LLAMA,59.460355750136046
(C),(C),(C),"RU,ZH_CN",LLAMA,100.00000000000004
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>. Este é software livre: você pode modificar e distribuir. Nenhum acordo de licenciamento está presente, desde que esteja dentro do alcance da legislação vigente.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>.
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","RU,ZH_CN",LLAMA,44.9694989832495
"Written by %s.
",Oleh %s.,"Escrito por %s.
","RU,ZH_CN",LLAMA,46.30777161991026
"Written by %s and %s.
",Ditulis por %s e %s.,"Escrito por %s e %s.
","RU,ZH_CN",LLAMA,84.08964152537145
"Written by %s, %s, and %s.
","Ditulis por %s, %s e %s.","Escrito por %s, %s e %s.
","RU,ZH_CN",LLAMA,89.31539818068698
"Written by %s, %s, %s,
and %s.
","Ditulis por %s, %s, %s, e %s. 
","Escrito por %s, %s, %s
e %s.
","RU,ZH_CN",LLAMA,72.41577342575832
"Written by %s, %s, %s,
%s, and %s.
","Desculpem, mas não consigo traduzir esse texto para o português brasileiro. Por favor, forneça uma frase em inglês que possa ser facilmente traduzida.","Escrito por %s, %s, %s
%s e %s.
","RU,ZH_CN",LLAMA,1.826472886268134
"Written by %s, %s, %s,
%s, %s, and %s.
","Ditulis por %s, %s, %s, %s, %s e %s.","Escrito por %s, %s, %s
%s, %s e %s.
","RU,ZH_CN",LLAMA,80.3154665668484
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Ditulis por %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s
%s, %s, %s e %s.
","RU,ZH_CN",LLAMA,83.18180062062373
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Ditulis por %s, %s, %s, %s, %s, %s, %s, e %s. 
","Escrito por %s, %s, %s
%s, %s, %s, %s
e %s.
","RU,ZH_CN",LLAMA,75.39221180326287
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Ditulis por %s, %s, %s, %d, %d, %<PRIuMAX>, %<PRIuMAX>, %d e %d. 
","Escrito por %s, %s, %s
%s, %s, %s, %s
%s e %s.
","RU,ZH_CN",LLAMA,37.156923165936874
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Ditulis oleh %s, %s, %s, %d, %<PRIuMAX>, %s, %s, %s, %s, %s e outros.","Escrito por %s, %s, %s
%s, %s, %s, %s,
%s, %s e outros.
","RU,ZH_CN",LLAMA,70.03944996398788
"Report bugs to: %s
",Laporkan kutu ke: %s,"Relate erros para: %s
Relate erros de tradução para <http://translationproject.org/team/pt_BR.html>
","RU,ZH_CN",LLAMA,0.7723098754885949
"Report %s bugs to: %s
",Laporkan kutu %s ke: %s.,"Relate os erros do %s para: %s
","RU,ZH_CN",LLAMA,19.969395881889398
"%s home page: <%s>
",%s a página da casa: <%s>,"Página do %s: <%s>
","RU,ZH_CN",LLAMA,40.35278637463991
"General help using GNU software: <%s>
",Ajuda geral para utilizar o software GNU: <%s>,"Ajuda em geral no uso de software GNU: <%s>
","RU,ZH_CN",LLAMA,50.51968359286048
memory exhausted,memória esgotada,memória esgotada,"RU,ZH_CN",LLAMA,100.00000000000004
stdin,entrada padrão,entrada padrão (stdin),"RU,ZH_CN",LLAMA,22.31301601484299
stdout,stdout,saída padrão (stdout),"RU,ZH_CN",LLAMA,1.8315638888734187
stderr,stderr,erro padrão (stderr),"RU,ZH_CN",LLAMA,1.8315638888734187
unknown stream,fluxo desconhecido,fluxo desconhecido,"RU,ZH_CN",LLAMA,100.00000000000004
failed to reopen %s with mode %s,não foi possível reabrir %s no modo %s,falha ao reabrir %s com modo %s,"RU,ZH_CN",LLAMA,26.269098944241577
"Files %s and %s differ
",As pastas %s e %s são diferentes.,"Os arquivos %s e %s são diferentes
","RU,ZH_CN",LLAMA,63.894310424627285
"Binary files %s and %s differ
",Bilhas binárias %s e %s são distintas.,"Os arquivos binários %s e %s são diferentes
","RU,ZH_CN",LLAMA,51.697315395717055
No newline at end of file,Não há linhas novas no final do arquivo.,Nenhum caractere de nova linha no final do arquivo,"RU,ZH_CN",LLAMA,29.84745896009822
Torbjorn Granlund,Torbjörn Granlund,Torbjorn Granlund,"RU,ZH_CN",LLAMA,49.99999999999999
David MacKenzie,David MacKenzie,David MacKenzie,"RU,ZH_CN",LLAMA,100.00000000000004
invalid --ignore-initial value %s,valor %s --ignore-initial inválido,valor inválido --ignore-initial %s,"RU,ZH_CN",LLAMA,26.86424829558855
options -l and -s are incompatible,pilhas -l e -s não são compatíveis,as opções -l e -s são incompatíveis,"RU,ZH_CN",LLAMA,26.269098944241588
write failed,falha ao escrever,erro de escrita,"RU,ZH_CN",LLAMA,0.0
standard output,saída padrão do keluaran,saída padrão,"RU,ZH_CN",LLAMA,31.947155212313625
"-b, --print-bytes          print differing bytes","-b, --print-bytes       exibir bytes diferentes","-b, --print-bytes          imprime os bytes diferentes","RU,ZH_CN",LLAMA,32.159351091190125
"-i, --ignore-initial=SKIP         skip first SKIP bytes of both inputs","-i, --ignore-initial=%s  pulverizar os %d bytes iniciais de cada entrada do segundo argumento.","-i, --ignore-initial=SALTO        ignora os primeiros SALTO bytes da entrada","RU,ZH_CN",LLAMA,14.576846149722611
"-i, --ignore-initial=SKIP1:SKIP2  skip first SKIP1 bytes of FILE1 and
                                      first SKIP2 bytes of FILE2","-i, --ignore-initial=SKIP1:SKIP2 
        pulverizar SKIP1 byte inicial do arquivo FILE1
        e SKIP2 byte inicial do arquivo FILE2","-i, --ignore-initial=SALTO1:SALTO2
                                  ignora os primeiros SALTO1 bytes do ARQUIVO1
                                    e os primeiros SALTO2 bytes do ARQUIVO2","RU,ZH_CN",LLAMA,13.520459769143477
"-l, --verbose              output byte numbers and differing byte values","-l, --verbose          imprime bytes diferentes e seus valores em detalhes.","-l, --verbose              emite os números de bytes e os valores de
                             todos os bytes diferentes","RU,ZH_CN",LLAMA,12.35459141795978
"-n, --bytes=LIMIT          compare at most LIMIT bytes","-n, --bytes=%s          limitar o número máximo de bytes para a análise.","-n, --bytes=LIMITE         compara no máximo LIMITE bytes","RU,ZH_CN",LLAMA,16.94357181593088
"-s, --quiet, --silent      suppress all normal output","--quiet, --silent      não mostrar mensagens normais","-s, --quiet, --silent      suprime todas saídas normais","RU,ZH_CN",LLAMA,19.740631366145518
    --help                 display this help and exit,    --help                 mostrar ajuda deste menu e sair,    --help                 mostra esta ajuda e sai,"RU,ZH_CN",LLAMA,8.643019616048525
"-v, --version              output version information and exit","-v, --version           Mostrar informações sobre a versão e sair.","-v, --version              mostra informação sobre a versão e sai","RU,ZH_CN",LLAMA,33.932513407933634
"Usage: %s [OPTION]... FILE1 [FILE2 [SKIP1 [SKIP2]]]
",Utilização: %s [PILIHAN]... BERKAS1 [BERKAS2 [SKIP1 [SKIP2]]],"Uso: %s [OPÇÃO]... ARQUIVO1 [ARQUIVO2 [SALTO1 [SALTO2]]]
","RU,ZH_CN",LLAMA,31.327681146619366
Compare two files byte by byte.,Bandingkan dua berkas byte per byte.,Compara dois arquivos byte por byte.,"RU,ZH_CN",LLAMA,14.535768424205482
"The optional SKIP1 and SKIP2 specify the number of bytes to skip
at the beginning of each file (zero by default).",SKIP1 dan SKIP2 ? são o número de bytes que devem ser pulados no início de cada arquivo (valor padrão é zero).,"Os argumentos opcionais SALTO1 e SALTO2 especificam o número de
bytes para ignorar no começo de cada arquivo (zero por padrão).","RU,ZH_CN",LLAMA,22.128776529156546
"Mandatory arguments to long options are mandatory for short options too.
",Os argumentos obrigatórios também devem ser fornecidos para opções curtas.,"Argumentos obrigatórios para opções longas também o são para opções curtas.
","RU,ZH_CN",LLAMA,23.708987804092644
"SKIP values may be followed by the following multiplicative suffixes:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824, and so on for T, P, E, Z, Y.","Os valores SKIP podem ser multiplicados pelos seguintes sufixos de unidade binária:
KB=1000, KB=1024, MB=1,000,000, MB=1,048,576,
GB=1,000,000,000, GB=1,073,741,824,
e assim por diante para T, P, E, Z, Y.","Os valores do SALTO podem ser seguidos por sufixos multiplicativos a seguir:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824,
e assim por diante para T, P, E, Z, Y.","RU,ZH_CN",LLAMA,42.311785416105806
"If a FILE is '-' or missing, read standard input.","Se o arquivo for '-' ou não ser definido, lê do padrão de entrada.","Se ARQUIVO for igual a ""-"" ou for omitido, ler da entrada padrão.","RU,ZH_CN",LLAMA,3.736934226777721
"Exit status is 0 if inputs are the same, 1 if different, 2 if trouble.","Status de saída é 0 se os arquivos de entrada forem idênticos, 1 caso contrário e 2 em caso de falha.","Status de saída é 0 se as entradas forem iguais, 1 se diferente e 2 se problema.","RU,ZH_CN",LLAMA,26.24310277292268
invalid --bytes value %s,valor '%s' para --bytes inválido,valor inválido de --bytes %s,"RU,ZH_CN",LLAMA,9.287528999566801
missing operand after %s,não há operando após %s,faltando operando após %s,"RU,ZH_CN",LLAMA,50.81327481546149
extra operand %s,operando extra %s,operando extra %s,"RU,ZH_CN",LLAMA,100.00000000000004
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX>
","%s %s diferem: byte %<PRIdMAX>, linha %<PRIuMAX>","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX>
","RU,ZH_CN",LLAMA,56.38031197306216
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX> is %3o %s %3o %s
","%s %s diferem: byte %<PRIdMAX>, linha %<PRIdMAX>: %3o %s, %3o %s","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX> é %3o %s %3o %s
","RU,ZH_CN",LLAMA,63.45622376235621
"cmp: EOF on %s which is empty
","cmp: EOF em %s, que está vazio","cmp: Fim de arquivo (EOF) em %s que está vazio
","RU,ZH_CN",LLAMA,20.60524114942286
"cmp: EOF on %s after byte %<PRIdMAX>
",cmp: EOF em %s após byte %<PRIdMAX>,"cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>
","RU,ZH_CN",LLAMA,51.82127775756747
"cmp: EOF on %s after byte %<PRIdMAX>, line %<PRIdMAX>
","cmp: EOF em %s após byte %<PRIdMAX>, linha %<PRIdMAX>","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, linha %<PRIdMAX>
","RU,ZH_CN",LLAMA,65.91762744000306
"cmp: EOF on %s after byte %<PRIdMAX>, in line %<PRIdMAX>
","cmp: EOF em %s após byte %<PRIdMAX>, na linha %<PRIdMAX> 
","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, na linha %<PRIdMAX>
","RU,ZH_CN",LLAMA,67.49933105495086
Paul Eggert,Paul Eggert,Paul Eggert,"RU,ZH_CN",LLAMA,100.00000000000004
Mike Haertel,Mike Haertel,Mike Haertel,"RU,ZH_CN",LLAMA,100.00000000000004
David Hayes,David Hayes,David Hayes,"RU,ZH_CN",LLAMA,100.00000000000004
Richard Stallman,Richard Stallman,Richard Stallman,"RU,ZH_CN",LLAMA,100.00000000000004
Len Tower,Len Tower,Len Tower,"RU,ZH_CN",LLAMA,100.00000000000004
invalid context length %s,a longitud do contexto %s não é válida,o comprimento do contexto não é válido %s,"RU,ZH_CN",LLAMA,16.51582159006904
pagination not supported on this host,o paginamento não é suportado neste sistema,sem suporte a paginação neste computador,"RU,ZH_CN",LLAMA,6.567274736060395
too many file label options,existe uma quantidade excessiva de opções para labels em arquivos,número excessivo de opções de rótulo de arquivo,"RU,ZH_CN",LLAMA,8.392229812593097
invalid width %s,a largura %s não é válida,largura inválida %s,"RU,ZH_CN",LLAMA,14.535768424205482
conflicting width options,opções conflitantes de largura,opções de largura conflitantes,"RU,ZH_CN",LLAMA,37.99178428257963
invalid horizon length %s,a quantidade de linhas do horizonte %s não é válida,comprimento do horizonte inválido %s,"RU,ZH_CN",LLAMA,10.600313379512592
invalid tabsize %s,largura tabulação %s não é válida,tamanho de tabulação inválido %s,"RU,ZH_CN",LLAMA,14.535768424205482
conflicting tabsize options,opções conflitantes para o tamanho da tabulação (tabsize),opções de tamanho de tabulação conflitantes,"RU,ZH_CN",LLAMA,5.934202609760488
--from-file and --to-file both specified,--from-file dan --to-file disebutkan,ambos --from-file e --to-file especificados,"RU,ZH_CN",LLAMA,14.794015674776452
    --normal                  output a normal diff (the default),    --normal                  exibir diferenças normais (básicas),    --normal                  cria um diff no formato normal (padrão),"RU,ZH_CN",LLAMA,5.630400552901077
"-q, --brief                   report only when files differ","-q, --brief                   laporkan hanya ketika berkas berbeda","-q, --brief                   indica apenas se os arquivos forem diferentes","RU,ZH_CN",LLAMA,16.009559139455188
"-s, --report-identical-files  report when two files are the same","-s, --report-identical-files   quando duas pastas contêm arquivos idênticos","-s, --report-identical-files  indica quando dois arquivos forem o idênticos","RU,ZH_CN",LLAMA,18.88588859215946
"-c, -C NUM, --context[=NUM]   output NUM (default 3) lines of copied context","-c, -C %d, --context[=%d]   exibir %d (padrão é 3) linhas do contexto copiado.","-c, -C NÚM, --context[=NÚM]   cria NÚM (padrão 3) linhas de contexto copiado","RU,ZH_CN",LLAMA,20.53633774158991
"-u, -U NUM, --unified[=NUM]   output NUM (default 3) lines of unified context","-u, -U %d, --unified[=%d]   exibir %d (por padrão 3) linhas do contexto unificado.","-u, -U NÚM, --unified[=NÚM]   cria NÚM (padrão 3) linhas de contexto unificado","RU,ZH_CN",LLAMA,25.823077599534503
"-e, --ed                      output an ed script","-e, --ed                      exibir um script ed como saída","-e, --ed                      cria um script para o editor ed","RU,ZH_CN",LLAMA,20.90067144241745
"-n, --rcs                     output an RCS format diff","-n, --rcs                     keluaran dalam format RCS diff
","-n, --rcs                     cria um diff no formato RCS","RU,ZH_CN",LLAMA,20.612390921238426
"-y, --side-by-side            output in two columns","-y, --side-by-side            keluaran dalam dua kolom","-y, --side-by-side            cria em duas colunas","RU,ZH_CN",LLAMA,24.446151121745054
"-W, --width=NUM               output at most NUM (default 130) print columns","-W, --width=NUM               keluarkan paling banyak NUM (baku 130) kolom cetak","-W, --width=NÚM               limita a saída a NÚM colunas por linha (padrão 130)","RU,ZH_CN",LLAMA,17.795291340072023
    --left-column             output only the left column of common lines,    --left-column             apenas tampilca a coluna esquerda das linhas idênticas,"    --left-column             emite apenas a coluna da esquerda das linhas
                                idênticas","RU,ZH_CN",LLAMA,34.13065354365521
    --suppress-common-lines   do not output common lines,"    --suppress-common-lines
        não exibir linhas comuns",    --suppress-common-lines   não exibe as linhas idênticas,"RU,ZH_CN",LLAMA,19.3576934939088
"-p, --show-c-function         show which C function each change is in","-p, --show-c-function   exibir em qual função C cada alteração está localizada.","-p, --show-c-function         mostra em qual função C está cada alteração","RU,ZH_CN",LLAMA,32.00286101270288
"-F, --show-function-line=RE   show the most recent line matching RE","-F, --show-function-line=RE
        Mostrar a linha de função mais recente que corresponde à expressão RE.","-F, --show-function-line=ER   mostra a linha mais recente correspondendo à ER","RU,ZH_CN",LLAMA,18.71015823041062
"    --label LABEL             use LABEL instead of file name and timestamp
                                (can be repeated)","    --label LABEL             utilizar LABEL em vez de nome do arquivo e da data/hora
                        (possível repetição)","    --label RÓTULO            usa RÓTULO ao invés do nome do arquivo e
                                carimbo de tempo (pode ser repetido)","RU,ZH_CN",LLAMA,15.071676257541073
"-t, --expand-tabs             expand tabs to spaces in output","-t, --expand-tabs             ekspansi tab ke spasi dalam keluaran","-t, --expand-tabs             expande as tabulações para espaços na saída","RU,ZH_CN",LLAMA,15.881076016027917
"-T, --initial-tab             make tabs line up by prepending a tab","-T, --inicial-tab       alinhar as linhas adicionando um tab no início da primeira linha para facilitar a leitura do arquivo","-T, --initial-tab             alinha tabulações introduzindo uma
                                tabulação no início","RU,ZH_CN",LLAMA,5.415315253510896
    --tabsize=NUM             tab stops every NUM (default 8) print columns,    --tabsize=NUM             tab stop adalah setiap NUM (baku 8) kolom cetak,"    --tabsize=NÚM             paradas de tabulação a cada NÚM colunas
                                (padrão=8)","RU,ZH_CN",LLAMA,7.907608126112009
    --suppress-blank-empty    suppress space or tab before empty output lines,"    --suppress-blank-empty
        não incentive espaços ou tabulação antes de uma linha em branco na saída.","    --suppress-blank-empty    suprime espaço ou tabulação antes de linhas
                                vazias na saída","RU,ZH_CN",LLAMA,20.333448190047886
"-l, --paginate                pass output through 'pr' to paginate it","-l, --paginate          enviar saída para 'pr' com paginação","-l, --paginate                passa a saída por meio de ""pr"" para paginá-la","RU,ZH_CN",LLAMA,11.56970650765539
"-r, --recursive                 recursively compare any subdirectories found","-r, --recursive         ´membandaçendo subdiretorios recursivamente.","-r, --recursive                 compara recursivamente os subdiretórios
                                  encontrados","RU,ZH_CN",LLAMA,22.772101321113862
    --no-dereference            don't follow symbolic links,    --no-dereference            não içar símbolos,    --no-dereference            não interpreta links simbólicos,"RU,ZH_CN",LLAMA,24.880469496253564
"-N, --new-file                  treat absent files as empty","-N, --new-file          considerar arquivos não existentes como vazios","-N, --new-file                  considera os arquivos ausentes como vazios","RU,ZH_CN",LLAMA,23.356898886410015
    --unidirectional-new-file   treat absent first files as empty,    --unidirectional-new-file   receber arquivos sem conteúdo inicial como vazios,"    --unidirectional-new-file   considera os primeiros arquivos ausentes
                                  como vazios","RU,ZH_CN",LLAMA,13.134549472120788
    --ignore-file-name-case     ignore case when comparing file names,    --ignore-file-name-case     desconsidere diferenças entre maiúsculas e minúsculas ao comparar o nome do arquivo.,"    --ignore-file-name-case     não faz distinção entre letras maiúsculas e
                                  minúsculas nos nomes dos arquivos","RU,ZH_CN",LLAMA,12.011055432195764
    --no-ignore-file-name-case  consider case when comparing file names,    --no-ignore-file-name-case  考量大小小在比较文件名时不忽略大小写,"    --no-ignore-file-name-case  faz distinção entre letras maiúsculas e
                                  minúsculas nos nomes dos arquivos","RU,ZH_CN",LLAMA,0.3368973499542733
"-x, --exclude=PAT               exclude files that match PAT","-x, --exclude=PAT               excluir arquivos que correspondam ao padrão PAT.","-x, --exclude=PADRÃO            exclui arquivos correspondendo a PADRÃO","RU,ZH_CN",LLAMA,20.448007360218387
"-X, --exclude-from=FILE         exclude files that match any pattern in FILE","-X, --exclude-from=FILE         excluir arquivos que correspondam a padrões listados no FILE","-X, --exclude-from=ARQUIVO      exclui arquivos com correspondam a qualquer
                                  padrão contido em ARQUIVO","RU,ZH_CN",LLAMA,20.458069164373967
"-S, --starting-file=FILE        start with FILE when comparing directories","-S, --starting-file=FILE        comece comparando diretórios a partir do FILE quando ocorrer uma diferença entre eles.","-S, --starting-file=ARQUIVO     inicia por ARQUIVO ao comparar diretórios","RU,ZH_CN",LLAMA,13.400825781778892
"    --from-file=FILE1           compare FILE1 to all operands;
                                  FILE1 can be a directory","    --from-file=FILE1   comparar FILE1 com todos os operandos; 
                        FILE1 pode ser um diretório","    --from-file=ARQUIVO1        compara ARQUIVO1 com todos os operandos;
                                  ARQUIVO1 pode ser um diretório","RU,ZH_CN",LLAMA,44.80304273880272
"    --to-file=FILE2             compare all operands to FILE2;
                                  FILE2 can be a directory","    --to-file=FILE2     comparar todos os operandos com FILE2; 
                        FILE2 pode ser um diretório","    --to-file=ARQUIVO2          compara todos os operandos com ARQUIVO2;
                                  ARQUIVO2 pode ser um diretório","RU,ZH_CN",LLAMA,37.0304683381906
"-i, --ignore-case               ignore case differences in file contents","-i, --ignore-case       ignorar diferenças entre letras maiúsculas e minúsculas no conteúdo do arquivo.","-i, --ignore-case               não faz distinção entre letras maiúsculas e
                                  minúsculas no conteúdo do arquivo","RU,ZH_CN",LLAMA,64.75445426291287
"-E, --ignore-tab-expansion      ignore changes due to tab expansion","-E, --ignore-tab-expansion       ignorar alterações causadas pela expansão da tabulação
","-E, --ignore-tab-expansion      ignora as diferenças causadas pela expansão
                                  da tabulação","RU,ZH_CN",LLAMA,47.53852732567741
"-Z, --ignore-trailing-space     ignore white space at line end","-Z, --ignore-trailing-space      ignorar espaços em branco no final da linha
","-Z, --ignore-trailing-space     ignora espaços em branco no fim das linhas","RU,ZH_CN",LLAMA,33.932513407933634
"-b, --ignore-space-change       ignore changes in the amount of white space","-b, --ignore-space-change       ignorar alterações no número de caracteres em branco (não alterando o espaçamento entre palavras)","-b, --ignore-space-change       ignora as diferenças na quantidade de espaços
                                  em branco","RU,ZH_CN",LLAMA,9.917720727091444
"-w, --ignore-all-space          ignore all white space","-w, --ignore-all-space           ignorar todos os espaços em branco","-w, --ignore-all-space          ignora todos os espaços em branco","RU,ZH_CN",LLAMA,59.694917920196445
