original,translated,reference,context_languages,strategy,bleu
Value of tag,Valor do identificador da tabela,Valor de uma etiqueta,ID,LLAMA,10.682175159905848
STRING,ID do usuário,STRING,ID,LLAMA,0.0
Create EXIF data if not existing,Membuat dados EXIF se não houver,"Cria dados EXIF, se não existentes",ID,LLAMA,19.43309443637608
Output in a machine-readable (tab delimited) format,Xuất ra một định dạng cho máy đọc được (định giới bằng khoảng tab),"Saída em um formato legível por máquina (delimitado por ""tab"")",ID,LLAMA,3.21858262703621
Width of output,Chiêu róng kết xuất,Largura da saída,ID,LLAMA,0.0
WIDTH,RỘNG,LARGURA,ID,LLAMA,0.0
Output in a XML format,Saída em formato XML,Saída em um formato XML,ID,LLAMA,35.1862973998119
Show debugging messages,Erro de entrada/saída do sistema operacional,Mostra mensagens de depuração,ID,LLAMA,5.522397783539471
Help options:,Opcion de ajuda:,Opções de ajuda:,ID,LLAMA,59.460355750136046
Show this help message,Tampilque o mensagem de auxílio aqui,Mostra esta mensagem de ajuda,ID,LLAMA,16.233395773754953
Display brief usage message,Tampilha mensagem curta para uso do sistema,Exibe uma breve mensagem de uso,ID,LLAMA,7.809849842300637
[OPTION...] file,[TÙY_CHỌN...] tập_tin,[OPÇÃO...] arquivo,ID,LLAMA,24.808415001701817
"Invalid IFD '%s'. Valid IFDs are '0', '1', 'EXIF', 'GPS', and 'Interoperability'.","Se o IFD '%s' não for apropriado, os seguintes são considerados válidos: '0', '1', EXIF, GPS e Tương hành.","IFD inválido ""%s"". IFDs válidos são ""0"", ""1"", ""EXIF"", ""GPS"" e ""Interoperability"".",ID,LLAMA,2.261653894635563
Invalid tag '%s'!,Thẻ không hợp lệ '%s'!,"Etiqueta inválida ""%s""!",ID,LLAMA,6.567274736060395
You need to specify a tag!,É necessário definir um identificador!,Você precisa especificar uma etiqueta!,ID,LLAMA,8.116697886877475
You need to specify an IFD!,É necessário definir um IFD!,Você precisa especificar um IFD!,ID,LLAMA,30.213753973567677
Tag '%s' ,Tag '%s' ,"Tag ""%s""",ID,LLAMA,14.794015674776452
"(0x%04x, '%s'): ","(0x%04x, '%s'): ","(0x%04x, ""%s""): ",ID,LLAMA,42.2683921634124
Specify input file or --create-exif,Chame um nome para o arquivo de entrada ou --create-exif,Especifique um arquivo de entrada ou --create-exif,ID,LLAMA,41.11336169005198
'%s' is not readable or does not contain EXIF data!,'%s' não pode ser lido ou não contém dados EXIF!,"""%s"" não é legível ou não contém dados EXIF!",ID,LLAMA,40.89601472043678
XML format is not available for Maker Notes,O Formato XML não está disponível para o Notas da Maker.,Formato XML não está disponível para Maker Notes,ID,LLAMA,43.36189090348677
