original,translated,reference,context_languages,strategy,bleu
FILE,TARJETA TIN,ARQUIVO,"FR,RU",LLAMA,0.0
Do not fix existing tags in files,Não edite o que já está presente no arquivo,Não fixa etiquetas existentes em arquivos,"FR,RU",LLAMA,4.767707020457095
Write data to FILE,Digite os dados no TEXTO_POSSUIU_DADOS,Escreve dados para ARQUIVO,"FR,RU",LLAMA,4.767707020457095
Value of tag,Valor do marcador,Valor de uma etiqueta,"FR,RU",LLAMA,19.716118825581447
STRING,CHUỖI,STRING,"FR,RU",LLAMA,0.0
Create EXIF data if not existing,"Se não houver dados EXIF, crie-os.","Cria dados EXIF, se não existentes","FR,RU",LLAMA,22.089591134157878
Output in a machine-readable (tab delimited) format,Saída em um formato legível para máquina (delimitado por tabulação),"Saída em um formato legível por máquina (delimitado por ""tab"")","FR,RU",LLAMA,46.15415465297943
Width of output,largura da saída de produto finalizado,Largura da saída,"FR,RU",LLAMA,16.233395773754953
WIDTH,largura do rio,LARGURA,"FR,RU",LLAMA,0.0
Output in a XML format,Saída no formato XML,Saída em um formato XML,"FR,RU",LLAMA,27.534765745159184
Show debugging messages,Atualização de mensagens de erro,Mostra mensagens de depuração,"FR,RU",LLAMA,21.3643503198117
Help options:,Escolha de ajuda:,Opções de ajuda:,"FR,RU",LLAMA,59.460355750136046
Show this help message,Olá! Estou aqui para ajudar.,Mostra esta mensagem de ajuda,"FR,RU",LLAMA,0.0
Display brief usage message,Olá! Aqui está uma breve nota de utilização.,Exibe uma breve mensagem de uso,"FR,RU",LLAMA,9.287528999566801
[OPTION...] file,[TÙY_CHỌN...] tập_tin,[OPÇÃO...] arquivo,"FR,RU",LLAMA,24.808415001701817
"Invalid IFD '%s'. Valid IFDs are '0', '1', 'EXIF', 'GPS', and 'Interoperability'.","Se o IFD '%s' não for aceito, os valores válidos são '0', '1', 'EXIF', 'GPS' e 'Tiovoltação'. A Tiovoltação refere-se à interoperabilidade entre diferentes sistemas.","IFD inválido ""%s"". IFDs válidos são ""0"", ""1"", ""EXIF"", ""GPS"" e ""Interoperability"".","FR,RU",LLAMA,3.358851369497101
Invalid tag '%s'!,O sinal '%s' não é válido!,"Etiqueta inválida ""%s""!","FR,RU",LLAMA,5.669791110976001
You need to specify a tag!,Você precisa especificar um marcador!,Você precisa especificar uma etiqueta!,"FR,RU",LLAMA,32.46679154750991
You need to specify an IFD!,Você precisa especificar um IFD!,Você precisa especificar um IFD!,"FR,RU",LLAMA,100.00000000000004
Tag '%s' ,Marqueur « %s » ,"Tag ""%s""","FR,RU",LLAMA,21.3643503198117
"(0x%04x, '%s'): ","(0x%04x, '%s'): ","(0x%04x, ""%s""): ","FR,RU",LLAMA,42.2683921634124
Specify input file or --create-exif,Chame um teto de proteção ou --create-exif para criar metadados EXIF.,Especifique um arquivo de entrada ou --create-exif,"FR,RU",LLAMA,8.054496384843702
'%s' is not readable or does not contain EXIF data!,%s,"""%s"" não é legível ou não contém dados EXIF!","FR,RU",LLAMA,0.40867714384640685
XML format is not available for Maker Notes,O formato XML não está disponível para as notas do criador.,Formato XML não está disponível para Maker Notes,"FR,RU",LLAMA,31.702331385234313
